Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
071816Xim_T3,1,6188,TE,252.61,213.95,3.2088,1866.4,1.16E+07,28.635,1.77E+05,153.94,9.53E+05,1079.8,6.68E+06,2455.4,1.52E+07,
071816Xim_T3,2,4606,TE,183.63,248.57,3.7451,1827,8.42E+06,31.659,1.46E+05,150.93,6.95E+05,1019.4,4.70E+06,2524.3,1.16E+07,
071816Xim_T3,3,7954,TE,291.47,274.54,2.9277,2118.4,1.68E+07,35.95,2.86E+05,147.04,1.17E+06,1055.7,8.40E+06,1182.1,9.40E+06,
071816Xim_T3,4,5682,TE,165.24,289.68,5.0711,2767.6,1.57E+07,28.32,1.61E+05,99.304,5.64E+05,1033.2,5.87E+06,1163.5,6.61E+06,
071816Xim_T3,5,4251,TE,243.43,327.06,2.8723,2800.9,1.19E+07,24.47,1.04E+05,90.494,3.85E+05,1042.1,4.43E+06,1007.9,4.28E+06,
071816Xim_T3,6,13258,TE,307.62,183.9,6.7571,1184.6,1.57E+07,22.043,2.92E+05,103.6,1.37E+06,1054.3,1.40E+07,1369.8,1.82E+07,
071816Xim_T3,7,9118,TE,359.93,302.77,6.4763,2178.2,1.99E+07,21.137,1.93E+05,58.191,5.31E+05,1065.8,9.72E+06,402.36,3.67E+06,
071816Xim_T3,9,15782,TE,363.39,231.78,6.9775,1924.2,3.04E+07,25.744,4.06E+05,110.82,1.75E+06,1077.5,1.70E+07,1076.3,1.70E+07,
071816Xim_T3,10,8662,TE,192.72,363.99,8.3608,1673.2,1.45E+07,23.515,2.04E+05,100.23,8.68E+05,1036.5,8.98E+06,1382.5,1.20E+07,
071816Xim_T3,11,13257,TE,181.08,186.62,11.352,1628.4,2.16E+07,23.35,3.10E+05,114.98,1.52E+06,1061.7,1.41E+07,1647.7,2.18E+07,
071816Xim_T3,12,4790,TE,134.45,289.11,10.641,2534,1.21E+07,66.906,3.20E+05,187.51,8.98E+05,916.82,4.39E+06,658.72,3.16E+06,
071816Xim_T3,13,13886,TE,301.09,384.81,12.307,2043.2,2.84E+07,22.096,3.07E+05,99.449,1.38E+06,1054,1.46E+07,1450.2,2.01E+07,
071816Xim_T3,14,8905,TE,123.61,242.55,12.592,1829.5,1.63E+07,127.62,1.14E+06,193.45,1.72E+06,981.52,8.74E+06,1137.8,1.01E+07,
071816Xim_T3,15,23849,ICM,155.58,245.4,16.426,1672.8,3.99E+07,38.171,9.10E+05,182.36,4.35E+06,1034.3,2.47E+07,3238.9,7.72E+07,
071816Xim_T3,15.2,,ICM,150,232,15,1996.043,,30.434,,188.849,,1042.144,,3526.54,,
071816Xim_T3,16,14483,TE,214.66,134.09,16.027,1700.7,2.46E+07,19.609,2.84E+05,75.93,1.10E+06,1069.8,1.55E+07,1014.6,1.47E+07,
071816Xim_T3,17,14741,ICM,135.2,336.12,17.122,1676.9,2.47E+07,26.353,3.88E+05,126.59,1.87E+06,1036.8,1.53E+07,2155.4,3.18E+07,
071816Xim_T3,17.2,,TE,125,336,15,2132.832,,30.059,,120.863,,1048.168,,1744.465,,
071816Xim_T3,18,7727,TE,405.59,302.45,17.834,2303.7,1.78E+07,29.874,2.31E+05,90,6.95E+05,1082.4,8.36E+06,503.19,3.89E+06,
071816Xim_T3,19,9598,TE,341.78,128.5,19.665,1291.6,1.24E+07,21.406,2.05E+05,96.559,9.27E+05,1071.9,1.03E+07,1306,1.25E+07,
071816Xim_T3,20,12991,TE,426.62,231.07,20.404,2072.6,2.69E+07,23.65,3.07E+05,103.37,1.34E+06,1062.1,1.38E+07,1248.3,1.62E+07,
071816Xim_T3,21,7756,ICM,115.71,284.69,18.752,1337.8,1.04E+07,25.852,2.01E+05,1022.5,7.93E+06,1012.5,7.85E+06,354.19,2.75E+06,
071816Xim_T3,22,6401,TE,295.13,110.6,20.793,1881.2,1.20E+07,24.312,1.56E+05,92.617,5.93E+05,1046.7,6.70E+06,1221.3,7.82E+06,
071816Xim_T3,23,8775,TE,370.17,378.86,21.068,1590.3,1.40E+07,21.869,1.92E+05,78.056,6.85E+05,1090.2,9.57E+06,741.53,6.51E+06,
071816Xim_T3,24,7903,TE,111.75,183.3,21.71,1793.8,1.42E+07,115.45,9.12E+05,98.65,7.80E+05,1030.1,8.14E+06,935.16,7.39E+06,
071816Xim_T3,25,5822,ICM,147.1,189.66,20.42,1754.2,1.02E+07,23.687,1.38E+05,111.51,6.49E+05,1036,6.03E+06,1931.7,1.12E+07,
071816Xim_T3,26,4410,ICM,109.9,222.98,20.796,1850,8.16E+06,905.68,3.99E+06,931.2,4.11E+06,827.86,3.65E+06,270.81,1.19E+06,
071816Xim_T3,27,10089,TE,406.84,155.36,24.534,1665.5,1.68E+07,22.995,2.32E+05,100.58,1.01E+06,1074,1.08E+07,1290,1.30E+07,
071816Xim_T3,28,6819,ESC,71.857,260.76,22.4,1655,1.13E+07,65.228,4.45E+05,97.59,6.65E+05,987.89,6.74E+06,916.07,6.25E+06,
071816Xim_T3,29,7632,TE,79.026,311.32,24.765,1507.8,1.15E+07,23.828,1.82E+05,95.948,7.32E+05,969.19,7.40E+06,883.77,6.74E+06,
071816Xim_T3,30,8225,TE,221.63,424.19,25.285,1512.9,1.24E+07,21.788,1.79E+05,82.569,6.79E+05,1035.1,8.51E+06,1118.2,9.20E+06,
071816Xim_T3,31,13811,ICM,113.92,319.45,29.259,1069.2,1.48E+07,21.273,2.94E+05,126.66,1.75E+06,903.49,1.25E+07,2153.2,2.97E+07,
071816Xim_T3,32,7507,TE,426.13,346.88,30.638,1618.9,1.22E+07,26.044,1.96E+05,88.635,6.65E+05,1069.3,8.03E+06,517.02,3.88E+06,
071816Xim_T3,33,6304,TE,133.58,384.26,28.855,1704.5,1.07E+07,19.294,1.22E+05,87.651,5.53E+05,1060.4,6.69E+06,1220.4,7.69E+06,
071816Xim_T3,34,7440,TE,443.35,297.7,29.432,1573.3,1.17E+07,24.458,1.82E+05,76.83,5.72E+05,1039.8,7.74E+06,534.69,3.98E+06,
071816Xim_T3,35,8258,ESC,116.6,169.36,30.283,1845.1,1.52E+07,675.49,5.58E+06,121.77,1.01E+06,998.96,8.25E+06,340.27,2.81E+06,
071816Xim_T3,36,10580,ESC,58.942,268.36,30.81,1790.7,1.89E+07,654.55,6.93E+06,270.5,2.86E+06,1071.2,1.13E+07,279.3,2.96E+06,
071816Xim_T3,36.2,,ESC,60,283,29,2100.853,,801.967,,277.668,,1069.571,,252.133,,
071816Xim_T3,37,10482,ICM,136.15,245.29,32.63,1284.3,1.35E+07,23.684,2.48E+05,55.028,5.77E+05,994.47,1.04E+07,540.49,5.67E+06,
071816Xim_T3,38,6289,ICM,83.849,234.54,32.689,1509,9.49E+06,41.516,2.61E+05,126.14,7.93E+05,1199.2,7.54E+06,1285.5,8.08E+06,
071816Xim_T3,39,5506,ICM,117.67,277.01,32.066,884.71,4.87E+06,21.801,1.20E+05,129.23,7.12E+05,1018.3,5.61E+06,1788.1,9.85E+06,
071816Xim_T3,39.2,,ICM,88,283,29,960.089,,25.51,,144.289,,888.375,,2113.577,,
071816Xim_T3,40,7457,TE,151.86,120.16,35.304,1371.5,1.02E+07,20.21,1.51E+05,70.176,5.23E+05,1002.6,7.48E+06,780.95,5.82E+06,
071816Xim_T3,41,9092,ESC,53.235,214.77,36.427,1507,1.37E+07,655.24,5.96E+06,476.54,4.33E+06,1017.3,9.25E+06,185.78,1.69E+06,
071816Xim_T3,42,11887,TE,377.86,416.43,40.052,1548.4,1.84E+07,21.31,2.53E+05,72.402,8.61E+05,1041.3,1.24E+07,502.06,5.97E+06,
071816Xim_T3,43,9950,TE,223.63,69.77,41.575,1037.4,1.03E+07,18.017,1.79E+05,70.274,6.99E+05,1013.5,1.01E+07,840.59,8.36E+06,
071816Xim_T3,44,12233,TE,325.48,74.618,42.014,858.1,1.05E+07,24.137,2.95E+05,73.15,8.95E+05,1018.9,1.25E+07,694.11,8.49E+06,
071816Xim_T3,45,7687,ICM,114.87,189.94,38.46,1403.8,1.08E+07,77.241,5.94E+05,92.702,7.13E+05,877.32,6.74E+06,1240.4,9.53E+06,
071816Xim_T3,46,6922,TE,78.884,354.84,39.624,1242.5,8.60E+06,20.888,1.45E+05,75.13,5.20E+05,1048.6,7.26E+06,875.48,6.06E+06,
071816Xim_T3,47,5928,TE,276.89,64.281,41.507,1607.6,9.53E+06,18.922,1.12E+05,67.911,4.03E+05,992.11,5.88E+06,985.02,5.84E+06,
071816Xim_T3,48,13596,TE,60.551,174.89,43.665,1402.6,1.91E+07,73.099,9.94E+05,140.83,1.91E+06,997.02,1.36E+07,892.39,1.21E+07,
071816Xim_T3,49,8960,TE,66.033,323.46,40.825,995.69,8.92E+06,21.097,1.89E+05,638.12,5.72E+06,958.04,8.58E+06,241.94,2.17E+06,
071816Xim_T3,50,19015,ESC,38.409,263.98,42.615,1360.1,2.59E+07,356.11,6.77E+06,129.11,2.45E+06,996.81,1.90E+07,422.39,8.03E+06,
071816Xim_T3,50.2,,TE,29,274,40,1735.675,,44.849,,105.14,,875.21,,1066.336,,
071816Xim_T3,50.3,,ICM,65,260,43,829.04,,59.436,,475.94,,971.072,,342.247,,
071816Xim_T3,51,6859,TE,104.46,368.35,43.645,1079.3,7.40E+06,19.409,1.33E+05,99.87,6.85E+05,952.45,6.53E+06,1816.3,1.25E+07,
071816Xim_T3,52,5421,ESC,89.711,171.24,41.413,1487.2,8.06E+06,667.56,3.62E+06,725.88,3.94E+06,1123.1,6.09E+06,189.14,1.03E+06,
071816Xim_T3,53,10516,TE,413.08,115.27,46.782,896.97,9.43E+06,16.295,1.71E+05,64.244,6.76E+05,1209.5,1.27E+07,674.84,7.10E+06,
071816Xim_T3,54,8889,TE,189.81,450.87,45.692,1151.9,1.02E+07,17.304,1.54E+05,67.711,6.02E+05,1093.3,9.72E+06,1024.4,9.11E+06,
071816Xim_T3,55,11115,TE,455.42,169.89,46.696,958.95,1.07E+07,20.134,2.24E+05,59.674,6.63E+05,1116.6,1.24E+07,326.56,3.63E+06,
071816Xim_T3,56,3773,ESC,64.069,207.57,43.379,1390.3,5.25E+06,663.62,2.50E+06,404.57,1.53E+06,966.3,3.65E+06,181.33,6.84E+05,
071816Xim_T3,57,5616,ICM,98.205,263.79,42.924,676.56,3.80E+06,22.266,1.25E+05,85.638,4.81E+05,871.94,4.90E+06,1618.5,9.09E+06,
071816Xim_T3,58,9230,ICM,105.59,309.49,43.688,602.36,5.56E+06,17.046,1.57E+05,60.267,5.56E+05,929.08,8.58E+06,762.51,7.04E+06,
