Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020416Xim_F4KO_O9,102,1,TE,13349,271,282,6,2479.8,3.31E+07,2591.3,3.46E+07,222.84,2.97E+06,721.78,9.64E+06,742.31,9.91E+06,
020416Xim_F4KO_O9,102,1,TE,13349,291,300,6,2479.8,3.31E+07,2591.3,3.46E+07,222.84,2.97E+06,721.78,9.64E+06,742.31,9.91E+06,
020416Xim_F4KO_O9,102,2,TE,15058,224.21,253.3,7.6946,2370.1,3.57E+07,2574.2,3.88E+07,211.94,3.19E+06,728.14,1.10E+07,506.66,7.63E+06,
020416Xim_F4KO_O9,102,3,TE,16238,303.73,225.53,6.66,2027.6,3.29E+07,1441.1,2.34E+07,129.81,2.11E+06,743.64,1.21E+07,486.6,7.90E+06,
020416Xim_F4KO_O9,102,4,TE,9499,363.53,268.04,11.296,1624,1.54E+07,1768,1.68E+07,90.253,8.57E+05,679.2,6.45E+06,463.45,4.40E+06,
020416Xim_F4KO_O9,102,5,TE,7236,269.72,172.99,14.46,2141.8,1.55E+07,1286.5,9.31E+06,111.82,8.09E+05,694.78,5.03E+06,335.33,2.43E+06,
020416Xim_F4KO_O9,102,6,TE,6208,334.4,318.32,13.775,2368,1.47E+07,2296.6,1.43E+07,321.14,1.99E+06,741.9,4.61E+06,1046.9,6.50E+06,
020416Xim_F4KO_O9,102,7,TE,16177,165.52,275.07,15.204,1903.9,3.08E+07,1027.5,1.66E+07,122.87,1.99E+06,778.37,1.26E+07,195.14,3.16E+06,
020416Xim_F4KO_O9,102,8,TE,8569,250.5,350.26,17.839,2475.1,2.12E+07,1637.5,1.40E+07,111.63,9.57E+05,660.7,5.66E+06,506.52,4.34E+06,
020416Xim_F4KO_O9,102,9,TE,11034,203.63,172.95,19.246,2678.6,2.96E+07,2304.2,2.54E+07,144.49,1.59E+06,754.62,8.33E+06,361.78,3.99E+06,
020416Xim_F4KO_O9,102,10,TE,7216,336.1,181.17,17.965,2002.3,1.44E+07,1224.9,8.84E+06,98.493,7.11E+05,762.6,5.50E+06,325.91,2.35E+06,
020416Xim_F4KO_O9,102,11,TE,8954,203.6,324.6,18.674,2731.7,2.45E+07,1864.7,1.67E+07,138.17,1.24E+06,653.42,5.85E+06,476.12,4.26E+06,
020416Xim_F4KO_O9,102,12,TE,14188,162.42,215.84,21.042,2894.472,,3098.832,,294.879,,693.137,,470.577,,
020416Xim_F4KO_O9,102,13,TE,6666,380.29,215.61,20.051,2148.7,1.43E+07,1912.9,1.28E+07,107.89,7.19E+05,625.39,4.17E+06,661.9,4.41E+06,
020416Xim_F4KO_O9,102,14,TE,6350,382.65,310.05,21.92,2152.8,1.37E+07,2560.5,1.63E+07,317.64,2.02E+06,663.23,4.21E+06,1096.8,6.96E+06,
020416Xim_F4KO_O9,102,15,TE,9457,293.39,363.01,23.277,2789.6,2.64E+07,2019.4,1.91E+07,361.13,3.42E+06,707.19,6.69E+06,794.01,7.51E+06,
020416Xim_F4KO_O9,102,16,TE,5900,401.34,260.44,22.777,2180.6,1.29E+07,1732.6,1.02E+07,338.28,2.00E+06,744.55,4.39E+06,718.61,4.24E+06,
020416Xim_F4KO_O9,102,17,TE,5669,303.8,151.16,23.731,2133.6,1.21E+07,1905.3,1.08E+07,273.79,1.55E+06,663.76,3.76E+06,702.27,3.98E+06,
020416Xim_F4KO_O9,102,19,TE,10221,350.99,351.36,27.447,2376.1,2.43E+07,2233.9,2.28E+07,245.78,2.51E+06,639.33,6.53E+06,1211.3,1.24E+07,
020416Xim_F4KO_O9,102,20,TE,6655,245.34,142.99,28.617,1982,1.32E+07,2584.8,1.72E+07,254.68,1.69E+06,914.93,6.09E+06,944.01,6.28E+06,
020416Xim_F4KO_O9,102,21,EPI,8061,213.02,206.11,32.208,1346.7,1.09E+07,53.934,4.35E+05,1446.3,1.17E+07,716.75,5.78E+06,122.89,9.91E+05,
020416Xim_F4KO_O9,102,22,EPI,367,174,221,27,1431.962,,288.304,,1937.364,,746.768,,169.47,,
020416Xim_F4KO_O9,102,23,TE,9862,157.4,316.02,32.24,2207.2,2.18E+07,1832.8,1.81E+07,284.03,2.80E+06,799.48,7.88E+06,515.2,5.08E+06,
020416Xim_F4KO_O9,102,24,TE,8578,383.15,176.41,35.122,1673.3,1.44E+07,1055.2,9.05E+06,79.313,6.80E+05,804.03,6.90E+06,351.13,3.01E+06,
020416Xim_F4KO_O9,102,25,EPI,8839,140.97,272.71,32.774,1385.4,1.22E+07,83.359,7.37E+05,1400.3,1.24E+07,648.89,5.74E+06,156.55,1.38E+06,
020416Xim_F4KO_O9,102,26,TE,11282,228.79,370.78,33.862,1736.4,1.96E+07,952.59,1.07E+07,78.121,8.81E+05,757.35,8.54E+06,306.37,3.46E+06,
020416Xim_F4KO_O9,102,27,EPI,7585,228.94,240.25,33.902,1140.3,8.65E+06,39.323,2.98E+05,1353.6,1.03E+07,779.72,5.91E+06,131.41,9.97E+05,
020416Xim_F4KO_O9,102,29,TE,7240,346.5,145.59,35.971,1572.7,1.14E+07,1482.9,1.07E+07,87.743,6.35E+05,688.8,4.99E+06,390.57,2.83E+06,
020416Xim_F4KO_O9,102,30,EPI,12822,176.59,220.37,34,1575.827,,62.981,,1416.938,,720.032,,150.26,,
020416Xim_F4KO_O9,102,31,EPI,3910,192.53,267.66,33.58,1307.4,5.11E+06,126.71,4.95E+05,1836.6,7.18E+06,717.53,2.81E+06,124.72,4.88E+05,
020416Xim_F4KO_O9,102,32,EPI,8640,166.32,282.27,36.801,1495.3,1.29E+07,69.901,6.04E+05,1806.1,1.56E+07,817.28,7.06E+06,143.68,1.24E+06,
020416Xim_F4KO_O9,102,33,TE,6392,293.88,126.49,37.6,1611.7,1.03E+07,1534.1,9.81E+06,197.62,1.26E+06,842.44,5.38E+06,318.32,2.03E+06,
