Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
071816Xim_T2,1,5285,TE,258.12,214.69,3.4687,2524,1.33E+07,2609.4,1.38E+07,180.61,9.55E+05,1280.7,6.77E+06,2556.7,1.35E+07,
071816Xim_T2,2,10535,TE,285.87,259.42,4.4354,2726,2.87E+07,2616.9,2.76E+07,172.92,1.82E+06,1265.2,1.33E+07,2022,2.13E+07,
071816Xim_T2,3,7089,TE,230.86,264.58,4.0779,2016.2,1.43E+07,2534.9,1.80E+07,189.04,1.34E+06,1324.4,9.39E+06,2932.8,2.08E+07,
071816Xim_T2,4,12110,TE,310.05,212.81,6.7492,2609,3.16E+07,2379.1,2.88E+07,174.46,2.11E+06,1267.8,1.54E+07,1852.6,2.24E+07,
071816Xim_T2,5,6762,TE,227.41,192.63,6.9073,2231,1.51E+07,1966.3,1.33E+07,149.24,1.01E+06,1237.7,8.37E+06,2153.6,1.46E+07,
071816Xim_T2,6,12495,TE,220.64,315.23,8.7399,1292.7,1.62E+07,2161,2.70E+07,162.82,2.03E+06,1251.8,1.56E+07,2355,2.94E+07,
071816Xim_T2,7,12113,TE,185.69,232.22,9.7784,2210.3,2.68E+07,2233.2,2.71E+07,133.16,1.61E+06,1246.8,1.51E+07,931.48,1.13E+07,
071816Xim_T2,8,14973,TE,354.53,283.5,10.624,2090.2,3.13E+07,1747.6,2.62E+07,237.08,3.55E+06,1273.9,1.91E+07,1576.7,2.36E+07,
071816Xim_T2,9,8254,TE,266.06,332.71,9.3944,1918.8,1.58E+07,1545.2,1.28E+07,136.98,1.13E+06,1273,1.05E+07,2009.6,1.66E+07,
071816Xim_T2,10,15340,TE,329.25,330.53,10.785,1980.6,3.04E+07,1628.6,2.50E+07,127.11,1.95E+06,1275.3,1.96E+07,1452.3,2.23E+07,
071816Xim_T2,11,11433,TE,163.92,300.85,13.356,2170.4,2.48E+07,1752.5,2.00E+07,115.81,1.32E+06,1090.6,1.25E+07,1041.5,1.19E+07,
071816Xim_T2,12,7698,TE,237.6,160.33,15.382,1737.4,1.34E+07,1994,1.54E+07,145.62,1.12E+06,1198.5,9.23E+06,1931.2,1.49E+07,
071816Xim_T2,13,12695,TE,281.42,159.51,15.47,1954.1,2.48E+07,1821.3,2.31E+07,134.68,1.71E+06,1270.8,1.61E+07,1144,1.45E+07,
071816Xim_T2,14,12526,TE,358.42,210.9,15.354,2324.6,2.91E+07,436.22,5.46E+06,69.018,8.65E+05,1268.5,1.59E+07,466.43,5.84E+06,
071816Xim_T2,15,13333,TE,127.77,286.33,17.995,1963.9,2.62E+07,1513.6,2.02E+07,297.52,3.97E+06,1381.4,1.84E+07,889.65,1.19E+07,
071816Xim_T2,15.2,,TE,128,272,21,1599.393,,307.217,,835.028,,1367.225,,450.454,,
071816Xim_T2,16,8467,TE,159.65,270.39,21.77,1692.4,1.43E+07,69.858,5.91E+05,100.08,8.47E+05,1124.8,9.52E+06,1858.2,1.57E+07,
071816Xim_T2,17,6682,TE,303.82,371.82,18.69,2069.4,1.38E+07,1382.7,9.24E+06,115.23,7.70E+05,1281.2,8.56E+06,1591,1.06E+07,
071816Xim_T2,18,9483,TE,327.94,167.55,21.429,1529.1,1.45E+07,1257.9,1.19E+07,132.19,1.25E+06,1299.1,1.23E+07,1188.6,1.13E+07,
071816Xim_T2,19,12968,TE,146.24,196.75,22.217,1765,2.29E+07,2063,2.68E+07,117.19,1.52E+06,1177.6,1.53E+07,614.84,7.97E+06,
071816Xim_T2,20,10263,TE,400.42,259.99,21.913,2517.5,2.58E+07,1080.3,1.11E+07,102.57,1.05E+06,1259.4,1.29E+07,699.35,7.18E+06,
071816Xim_T2,21,12741,TE,202.46,365.89,25.566,1848.8,2.36E+07,1366.5,1.74E+07,135.05,1.72E+06,1231.2,1.57E+07,2554.3,3.25E+07,
071816Xim_T2,22,7907,TE,251.68,391.51,24.991,1667.5,1.32E+07,1527.9,1.21E+07,110.27,8.72E+05,1184.7,9.37E+06,1208.4,9.55E+06,
071816Xim_T2,24,8538,TE,99.402,256.25,29.614,1692.8,1.45E+07,1447.9,1.24E+07,160.93,1.37E+06,1185.1,1.01E+07,657.94,5.62E+06,
071816Xim_T2,25,8748,TE,414.37,314.38,28.704,1578,1.38E+07,1431.6,1.25E+07,113.34,9.91E+05,1247.4,1.09E+07,1164.8,1.02E+07,
071816Xim_T2,26,12912,TE,298.3,134.52,31.316,1516.3,1.96E+07,1057.7,1.37E+07,101.62,1.31E+06,1268.2,1.64E+07,1178.2,1.52E+07,
071816Xim_T2,27,3458,TE,217.57,149.49,30.515,2367.5,8.19E+06,439.29,1.52E+06,63.389,2.19E+05,1284.3,4.44E+06,914.18,3.16E+06,
071816Xim_T2,28,9354,TE,355.57,151.16,32.058,1903.6,1.78E+07,1238.8,1.16E+07,109.23,1.02E+06,1329,1.24E+07,936.79,8.76E+06,
071816Xim_T2,29,3809,ICM,140.1,243.67,29.142,1376.6,5.24E+06,62.563,2.38E+05,131.13,4.99E+05,1081.5,4.12E+06,2578.6,9.82E+06,
071816Xim_T2,31,5868,ICM,142.91,315.02,29.843,1751.4,1.03E+07,74.693,4.38E+05,104.49,6.13E+05,1034.8,6.07E+06,2549.5,1.50E+07,
071816Xim_T2,32,10089,TE,108.39,321.49,32.653,1830,1.85E+07,1181,1.19E+07,98.69,9.96E+05,1233.5,1.24E+07,652.98,6.59E+06,
071816Xim_T2,33,7603,TE,317.16,402.03,32.58,1790.2,1.36E+07,1203.1,9.15E+06,93.219,7.09E+05,1335.8,1.02E+07,707.71,5.38E+06,
071816Xim_T2,34,9580,TE,167.89,148.33,33.221,1778.1,1.70E+07,1459.8,1.40E+07,94.747,9.08E+05,1219.8,1.17E+07,743.53,7.12E+06,
071816Xim_T2,35,12353,TE,399.29,181.76,34.572,1810.4,2.24E+07,1220.8,1.51E+07,140.99,1.74E+06,1285.2,1.59E+07,1158.2,1.43E+07,
071816Xim_T2,36,7748,TE,369.42,371.26,32.504,1592.9,1.23E+07,1472.1,1.14E+07,112.04,8.68E+05,1195.4,9.26E+06,1134.9,8.79E+06,
071816Xim_T2,37,1503,ICM,121.56,220.65,31.438,1218.8,1.83E+06,50.033,75199,708.76,1.07E+06,1291.5,1.94E+06,213.34,3.21E+05,
071816Xim_T2,38,10707,ICM,123.27,281.5,33.315,1776.7,1.90E+07,63.873,6.84E+05,250.39,2.68E+06,1296.4,1.39E+07,1605.8,1.72E+07,
071816Xim_T2,39,11904,TE,143.16,368.13,36.647,1631.8,1.94E+07,1363.9,1.62E+07,92.943,1.11E+06,1374.8,1.64E+07,999.59,1.19E+07,
071816Xim_T2,40,8785,TE,124.83,161.37,36.072,1412,1.24E+07,1233.9,1.08E+07,92.34,8.11E+05,1174.3,1.03E+07,866.66,7.61E+06,
071816Xim_T2,41,8630,TE,94.022,206.9,37.65,1239.9,1.07E+07,1113.3,9.61E+06,151.89,1.31E+06,1261.6,1.09E+07,812.4,7.01E+06,
