Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
071816Xim_T12,2,13476,TE,307.1,269.29,8.2363,2118,2.85E+07,31.888,4.30E+05,434.46,5.85E+06,1103.2,1.49E+07,1690.8,2.28E+07,
071816Xim_T12,3,6358,TE,224.86,290.7,6.623,2261.6,1.44E+07,29.612,1.88E+05,144.88,9.21E+05,965.12,6.14E+06,2461.3,1.56E+07,
071816Xim_T12,4,10153,TE,260.75,314.36,9.2181,2639.9,2.68E+07,25.249,2.56E+05,70.877,7.20E+05,1028.6,1.04E+07,744.46,7.56E+06,
071816Xim_T12,5,7806,TE,274.64,218.11,8.3751,1887,1.47E+07,29.328,2.29E+05,99.768,7.79E+05,1101.4,8.60E+06,926.49,7.23E+06,
071816Xim_T12,6,7129,TE,218.5,220.12,10.143,1950.6,1.39E+07,28.933,2.06E+05,138.94,9.90E+05,1011.9,7.21E+06,2391.7,1.71E+07,
071816Xim_T12,7,6088,TE,250.09,259.8,10.601,2096.6,1.28E+07,29.228,1.78E+05,151.64,9.23E+05,1105.8,6.73E+06,2249.6,1.37E+07,
071816Xim_T12,11,5290,TE,188.95,255.38,12.436,2335.4,1.24E+07,28.869,1.53E+05,125.88,6.66E+05,959.6,5.08E+06,2005.9,1.06E+07,
071816Xim_T12,12,9870,TE,207.96,307.01,14.199,2327.8,2.30E+07,27.199,2.68E+05,107.1,1.06E+06,966.68,9.54E+06,1456.8,1.44E+07,
071816Xim_T12,14,7928,TE,350.72,289.83,14.288,2550.8,2.02E+07,31.613,2.51E+05,106.35,8.43E+05,1019.2,8.08E+06,906.94,7.19E+06,
071816Xim_T12,15,9994,TE,157.55,292.5,15.066,2226.5,2.23E+07,31.639,3.16E+05,104.43,1.04E+06,1085.9,1.09E+07,1107.4,1.11E+07,
071816Xim_T12,16,9533,TE,336.48,222.51,15.668,2622.5,2.50E+07,31.956,3.05E+05,101,9.63E+05,1070.5,1.02E+07,822.59,7.84E+06,
071816Xim_T12,17,5353,TE,369.32,246.34,15.851,2383.4,1.28E+07,32.769,1.75E+05,108,5.78E+05,1030.9,5.52E+06,1252.5,6.70E+06,
071816Xim_T12,18,5047,TE,244.78,191.23,16.437,2284,1.15E+07,28.054,1.42E+05,121.49,6.13E+05,1082.6,5.46E+06,1757.5,8.87E+06,
071816Xim_T12,19,7825,TE,168.31,223.31,18.365,2078.6,1.63E+07,54.494,4.26E+05,95.465,7.47E+05,1167,9.13E+06,1106.2,8.66E+06,
071816Xim_T12,20,7551,TE,292.63,337.28,17.815,1680.6,1.27E+07,29.697,2.24E+05,144.82,1.09E+06,1055.7,7.97E+06,1112.9,8.40E+06,
071816Xim_T12,21,8207,TE,270.7,161.78,20.229,1755.4,1.44E+07,25.274,2.07E+05,86.336,7.09E+05,1083.5,8.89E+06,825.24,6.77E+06,
071816Xim_T12,22,6385,TE,201.42,175.43,21.049,1920.2,1.23E+07,30.033,1.92E+05,116.45,7.44E+05,958.49,6.12E+06,1674.5,1.07E+07,
071816Xim_T12,23,6940,TE,140.94,200.82,21.996,1718.7,1.19E+07,23.541,1.63E+05,87.816,6.09E+05,1047.7,7.27E+06,1228,8.52E+06,
071816Xim_T12,24,6164,TE,338.95,328.41,21.243,2012.1,1.24E+07,28.755,1.77E+05,86.696,5.34E+05,1006.3,6.20E+06,702.74,4.33E+06,
071816Xim_T12,25,6789,TE,161.8,349.92,23.431,1783.4,1.21E+07,27.612,1.87E+05,89.286,6.06E+05,1128.3,7.66E+06,1076.8,7.31E+06,
071816Xim_T12,27,5474,TE,371.46,216.47,24.649,1934.1,1.06E+07,27.829,1.52E+05,88.603,4.85E+05,1028.3,5.63E+06,698.69,3.82E+06,
071816Xim_T12,28,8195,TE,227.12,149.99,27.192,1426.7,1.17E+07,22.41,1.84E+05,84.923,6.96E+05,1183.3,9.70E+06,1036.7,8.50E+06,
071816Xim_T12,29,8954,TE,336.85,177.36,26.02,2113.8,1.89E+07,27.057,2.42E+05,86.879,7.78E+05,1045.5,9.36E+06,694.83,6.22E+06,
071816Xim_T12,30,3888,ICM,154.84,302.3,22.97,2100.6,8.17E+06,37.511,1.46E+05,104.6,4.07E+05,1042.6,4.05E+06,1388.5,5.40E+06,
071816Xim_T12,31,10307,TE,232.97,345.75,27.072,1941.2,2.00E+07,23.397,2.41E+05,81.294,8.38E+05,1009.1,1.04E+07,930.21,9.59E+06,
071816Xim_T12,32,10262,ICM,187.49,311.67,27.807,1475.7,1.51E+07,25.053,2.57E+05,116.95,1.20E+06,1065.5,1.09E+07,2171.8,2.23E+07,
071816Xim_T12,34,7945,TE,383.48,287.93,28.563,1400.2,1.11E+07,27.113,2.15E+05,86.843,6.90E+05,1075.6,8.55E+06,930.45,7.39E+06,
071816Xim_T12,35,7000,TE,303,147.95,29.628,1515.3,1.06E+07,27.007,1.89E+05,111.04,7.77E+05,1060.5,7.42E+06,910.41,6.37E+06,
071816Xim_T12,36,14330,TE,94.951,290.5,31.544,1618.8,2.32E+07,98.233,1.41E+06,90.717,1.30E+06,1061.1,1.52E+07,437.24,6.27E+06,
071816Xim_T12,37,3629,ESC,126.39,310.28,28.11,2034.6,7.38E+06,776.32,2.82E+06,450.95,1.64E+06,952.55,3.46E+06,187.41,6.80E+05,
071816Xim_T12,38,5802,TE,287.45,367.47,29.583,1799.6,1.04E+07,23,1.33E+05,80.44,4.67E+05,1019,5.91E+06,921.41,5.35E+06,
071816Xim_T12,39,9199,TE,183.03,165.79,31.627,2124.4,1.95E+07,23.695,2.18E+05,78.646,7.23E+05,1075.3,9.89E+06,603.44,5.55E+06,
071816Xim_T12,42,6115,TE,335.08,360.5,31.875,1691.7,1.03E+07,23.613,1.44E+05,74.397,4.55E+05,1132.9,6.93E+06,750.33,4.59E+06,
071816Xim_T12,45,1054,ICM,141.91,273.18,28.43,1394.5,1.47E+06,45.821,48295,110.39,1.16E+05,845.46,8.91E+05,1300.8,1.37E+06,
071816Xim_T12,46,9888,ICM,139.88,232.61,34.417,1457.9,1.44E+07,25.434,2.51E+05,98.348,9.72E+05,1005.5,9.94E+06,1765.7,1.75E+07,
071816Xim_T12,47,4473,ICM,157.31,266.86,32.325,1473.9,6.59E+06,39.129,1.75E+05,80.017,3.58E+05,958.56,4.29E+06,834.01,3.73E+06,
071816Xim_T12,48,14316,TE,134.3,183.93,35.714,1469.8,2.10E+07,23.794,3.41E+05,87.959,1.26E+06,1078.1,1.54E+07,1117.8,1.60E+07,
071816Xim_T12,49,5911,TE,254.75,366.39,35.362,1442.6,8.53E+06,22.39,1.32E+05,76.351,4.51E+05,1155.4,6.83E+06,756.39,4.47E+06,
