Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
102618Xim_F4_CS2,1,TE,I,11889,246.35,206.38,5.9458,1910.4,2.27E+07,30.631,3.64E+05,387.97,4.61E+06,1214.8,1.44E+07,22.432,2.67E+05,
102618Xim_F4_CS2,2,TE,I,15492,283.13,260.57,6.1326,2017.9,3.13E+07,44.408,6.88E+05,285.26,4.42E+06,1219.4,1.89E+07,22.213,3.44E+05,
102618Xim_F4_CS2,3,TE,I,11419,218.56,275.82,7.888,1840,2.10E+07,26.909,3.07E+05,299.55,3.42E+06,1177.3,1.34E+07,20.973,2.39E+05,
102618Xim_F4_CS2,6,TE,I,12402,317.66,210.59,9.4182,1729.5,2.14E+07,26.341,3.27E+05,191.4,2.37E+06,1236.9,1.53E+07,20.663,2.56E+05,
102618Xim_F4_CS2,7,TE,I,18366,106.81,238.78,9.4465,2115.4,3.89E+07,30.297,5.56E+05,282.83,5.19E+06,1250.5,2.30E+07,29.453,5.41E+05,
102618Xim_F4_CS2,8,TE,I,10540,281.44,310.85,10.887,1596.7,1.68E+07,43.641,4.60E+05,246.26,2.60E+06,1235.5,1.30E+07,20.974,2.21E+05,
102618Xim_F4_CS2,9,TE,I,10957,190.06,206.87,11.166,1972.8,2.16E+07,28.078,3.08E+05,395.37,4.33E+06,1231.3,1.35E+07,21.893,2.40E+05,
102618Xim_F4_CS2,10,TE,I,13159,95.197,271.17,15.566,2744.7,3.61E+07,31.217,4.11E+05,352.19,4.63E+06,1174.7,1.55E+07,24.397,3.21E+05,
102618Xim_F4_CS2,13,TE,I,12153,179.38,286.35,15.928,2124.2,2.58E+07,25.886,3.15E+05,205.06,2.49E+06,1302.4,1.58E+07,21.001,2.55E+05,
102618Xim_F4_CS2,14,TE,I,10255,343.6,280.05,16.247,1891,1.94E+07,29.465,3.02E+05,47.429,4.86E+05,1209.9,1.24E+07,21.794,2.24E+05,
102618Xim_F4_CS2,16,ICM,I,13046,147.06,256.18,16.186,2143.3,2.80E+07,36.671,4.78E+05,34.9,4.55E+05,1088.2,1.42E+07,26.996,3.52E+05,
102618Xim_F4_CS2,17,TE,I,10866,233.47,148.79,19.221,1852.9,2.01E+07,27.473,2.99E+05,229.09,2.49E+06,1204.2,1.31E+07,21.019,2.28E+05,
102618Xim_F4_CS2,18,ICM,I,12253,128.26,301.16,19.291,2272.9,2.79E+07,34.708,4.25E+05,31.767,3.89E+05,1251.7,1.53E+07,24.993,3.06E+05,
102618Xim_F4_CS2,19,TE,I,9467,307,344,25,1191.55,,25.151,,246.574,,1192.401,,35.2,,
102618Xim_F4_CS2,20,ICM,I,11903,148.67,214.99,20.748,1814.3,2.16E+07,35.021,4.17E+05,31.756,3.78E+05,1174.2,1.40E+07,96.701,1.15E+06,
102618Xim_F4_CS2,21,TE,I,9147,311.62,153.85,21.507,1861.2,1.70E+07,24.723,2.26E+05,293.9,2.69E+06,1174.8,1.07E+07,20.45,1.87E+05,
102618Xim_F4_CS2,23,TE,I,14432,163.04,169,23.895,2525.1,3.64E+07,31.502,4.55E+05,184.81,2.67E+06,1272.3,1.84E+07,22.786,3.29E+05,
102618Xim_F4_CS2,24,ICM,I,16341,91.905,214.92,26.157,2171.5,3.55E+07,33.996,5.56E+05,36.354,5.94E+05,1237.8,2.02E+07,41.028,6.70E+05,
102618Xim_F4_CS2,24.2,ESC,I,16341,122,226,27,1506.918,,42.161,,47.241,,1083.137,,683.718,,
102618Xim_F4_CS2,25,TE,I,5709,222.57,344.21,22.845,1454.8,8.31E+06,24.585,1.40E+05,163.17,9.32E+05,1141.1,6.51E+06,20.84,1.19E+05,
102618Xim_F4_CS2,26,TE,I,9380,379.97,229.81,26.965,1534.5,1.44E+07,25.405,2.38E+05,91.528,8.59E+05,1214.6,1.14E+07,20.874,1.96E+05,
102618Xim_F4_CS2,27,TE,I,10468,171.75,337.17,27.191,2122,2.22E+07,24.937,2.61E+05,304.8,3.19E+06,1242.9,1.30E+07,20.403,2.14E+05,
102618Xim_F4_CS2,28,ICM,I,7522,72.561,251.12,27.899,2093.3,1.57E+07,36.394,2.74E+05,34.6,2.60E+05,1205.8,9.07E+06,25.549,1.92E+05,
102618Xim_F4_CS2,30,ICM,I,14618,150,285,24,2074.471,,30.173,,29.96,,1278.185,,22.046,,
102618Xim_F4_CS2,30.2,ICM,I,14618,148,290,31,1719.03,,30.752,,28.872,,1231.788,,22.24,,
102618Xim_F4_CS2,32,ICM,I,2208,109.57,260.13,24.605,1798.8,3.97E+06,31.805,70225,35.341,78034,1220,2.69E+06,38.829,85735,
