Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
112718Xim_F4_DC5,2,TE,I,11364,146.74,188.53,7.252,2720.7,3.09E+07,22.235,2.53E+05,58.269,6.62E+05,1176.1,1.34E+07,1111.8,1.26E+07,
112718Xim_F4_DC5,3,TE,I,7098,341.22,223.67,7.6296,2922.5,2.07E+07,24.778,1.76E+05,61.998,4.40E+05,1183.7,8.40E+06,1073.4,7.62E+06,
112718Xim_F4_DC5,4,TE,I,21598,108.66,236.21,8.9125,2423.7,5.23E+07,33.338,7.20E+05,112.69,2.43E+06,1137.3,2.46E+07,858.16,1.85E+07,
112718Xim_F4_DC5,5,TE,I,6755,362.64,234.84,9.7676,3174,2.14E+07,24.533,1.66E+05,64.841,4.38E+05,1275.6,8.62E+06,1185.7,8.01E+06,
112718Xim_F4_DC5,6,TE,I,7948,292.76,289.6,8.013,2809.5,2.23E+07,23.848,1.90E+05,96.589,7.68E+05,1141.6,9.07E+06,507.4,4.03E+06,
112718Xim_F4_DC5,7,TE,I,7458,335.6,307.56,8.6274,2952.6,2.20E+07,23.912,1.78E+05,110.13,8.21E+05,1257.8,9.38E+06,624.14,4.65E+06,
112718Xim_F4_DC5,8,TE,I,6504,184.62,185.8,10.303,2859.4,1.86E+07,23.38,1.52E+05,54.143,3.52E+05,1157.1,7.53E+06,827.36,5.38E+06,
112718Xim_F4_DC5,9,TE,I,12907,148.29,274.9,8.5316,2761.9,3.56E+07,24.593,3.17E+05,58.211,7.51E+05,1174.5,1.52E+07,1100.8,1.42E+07,
112718Xim_F4_DC5,10,TE,I,6979,270.07,197.34,11.617,3062.4,2.14E+07,24.093,1.68E+05,151.17,1.06E+06,1200.6,8.38E+06,872.36,6.09E+06,
112718Xim_F4_DC5,11,TE,I,7426,278.82,238.91,10.442,2854.2,2.12E+07,22.402,1.66E+05,62.055,4.61E+05,1189.6,8.83E+06,429.23,3.19E+06,
112718Xim_F4_DC5,12,TE,I,5179,377.36,293.11,9.2966,3131.7,1.62E+07,22.688,1.18E+05,80.669,4.18E+05,1204.2,6.24E+06,672.51,3.48E+06,
112718Xim_F4_DC5,13,TE,I,7187,302.17,154.1,11.518,2834.3,2.04E+07,23.48,1.69E+05,297.7,2.14E+06,1155.1,8.30E+06,785.91,5.65E+06,
112718Xim_F4_DC5,14,TE,I,6241,236.52,182.1,13.057,3156.5,1.97E+07,23.035,1.44E+05,883.66,5.51E+06,1203.1,7.51E+06,643.35,4.02E+06,
112718Xim_F4_DC5,15,TE,I,7081,381.95,315.06,12.132,3000.9,2.13E+07,23.161,1.64E+05,80.522,5.70E+05,1226.2,8.68E+06,773.5,5.48E+06,
112718Xim_F4_DC5,16,TE,I,12516,216.55,139.21,14.12,2850.6,3.57E+07,22.579,2.83E+05,111.08,1.39E+06,1232.6,1.54E+07,787.88,9.86E+06,
112718Xim_F4_DC5,17,TE,I,6391,182.7,243.62,12.308,2857.2,1.83E+07,23.269,1.49E+05,73.388,4.69E+05,1106.8,7.07E+06,1385.4,8.85E+06,
112718Xim_F4_DC5,18,TE,I,6681,250.27,281.52,12.56,2998,2.00E+07,22.739,1.52E+05,165.02,1.10E+06,1176.6,7.86E+06,777.43,5.19E+06,
112718Xim_F4_DC5,19,TE,I,7295,294.71,355.31,13.424,2751.9,2.01E+07,21.695,1.58E+05,43.459,3.17E+05,1213.4,8.85E+06,249.3,1.82E+06,
112718Xim_F4_DC5,20,TE,I,7524,269.46,131.92,16.127,2710.3,2.04E+07,23.155,1.74E+05,138.59,1.04E+06,1209.5,9.10E+06,724.25,5.45E+06,
112718Xim_F4_DC5,21,TE,I,5976,343.34,155.92,15.534,3176.5,1.90E+07,23.108,1.38E+05,169.77,1.01E+06,1138,6.80E+06,994.27,5.94E+06,
112718Xim_F4_DC5,22,TE,I,6642,222.42,218.05,16.507,2815.7,1.87E+07,21.511,1.43E+05,60.089,3.99E+05,1193,7.92E+06,1195.3,7.94E+06,
112718Xim_F4_DC5,23,TE,I,5479,226.89,251.85,15.548,3260.9,1.79E+07,22.224,1.22E+05,300.32,1.65E+06,1159.5,6.35E+06,656.48,3.60E+06,
112718Xim_F4_DC5,24,TE,I,10553,206.8,289.32,15.908,3222.7,3.40E+07,22.388,2.36E+05,46.252,4.88E+05,1173.4,1.24E+07,622.42,6.57E+06,
112718Xim_F4_DC5,25,TE,I,7414,250.23,342.85,15.57,2929.4,2.17E+07,22.814,1.69E+05,97.124,7.20E+05,1180.2,8.75E+06,569.26,4.22E+06,
112718Xim_F4_DC5,26,TE,I,12613,112.28,323.94,18.467,2919.8,3.68E+07,23.279,2.94E+05,103.51,1.31E+06,1180.8,1.49E+07,620.65,7.83E+06,
112718Xim_F4_DC5,27,TE,I,5117,305.21,199.34,18.034,2981.3,1.53E+07,21.181,1.08E+05,50.38,2.58E+05,1230.2,6.30E+06,991.08,5.07E+06,
112718Xim_F4_DC5,28,ICM,I,3888,85.74,242.86,18.007,2442.9,9.50E+06,51.88,2.02E+05,861.8,3.35E+06,1124.5,4.37E+06,119.3,4.64E+05,
112718Xim_F4_DC5,29,ICM,I,10292,129.68,275.55,17.659,2769.2,2.85E+07,55.178,5.68E+05,99.633,1.03E+06,1082.9,1.11E+07,1692.7,1.74E+07,
112718Xim_F4_DC5,30,TE,I,6953,358.83,360.8,18.275,2787.9,1.94E+07,21.865,1.52E+05,165.35,1.15E+06,1240.2,8.62E+06,360.29,2.51E+06,
112718Xim_F4_DC5,31,TE,I,6331,387.15,164.54,19.561,3075.2,1.95E+07,21.832,1.38E+05,122.52,7.76E+05,1191.3,7.54E+06,455.36,2.88E+06,
112718Xim_F4_DC5,32,ICM,I,9072,137.8,230.06,19.973,2399.8,2.18E+07,80.691,7.32E+05,96.215,8.73E+05,1166.6,1.06E+07,1151.6,1.04E+07,
112718Xim_F4_DC5,33,TE,I,4408,307.03,245.62,18.55,3150.5,1.39E+07,20.195,89019,41.345,1.82E+05,1252.2,5.52E+06,712.08,3.14E+06,
112718Xim_F4_DC5,34,TE,I,7633,282.72,274.24,20.347,2971.7,2.27E+07,21.717,1.66E+05,116.93,8.93E+05,1190.9,9.09E+06,929.35,7.09E+06,
112718Xim_F4_DC5,35,ICM,I,12966,95.428,284.6,21.344,2107.1,2.73E+07,287.15,3.72E+06,626.53,8.12E+06,1222.3,1.58E+07,171.9,2.23E+06,
112718Xim_F4_DC5,35.2,ESC,I,12966,111,268,22,1932.311,,540.734,,472.668,,1178.015,,239.477,,
112718Xim_F4_DC5,36,TE,I,4970,287.42,311.83,19.207,2957.9,1.47E+07,21.841,1.09E+05,562.94,2.80E+06,1193.7,5.93E+06,401.9,2.00E+06,
112718Xim_F4_DC5,37,TE,I,9769,206.84,345.16,19.702,3126.9,3.05E+07,21.263,2.08E+05,46.601,4.55E+05,1182.5,1.16E+07,612.15,5.98E+06,
112718Xim_F4_DC5,38,TE,I,4091,257.45,63.479,20.384,3294.1,1.35E+07,44.087,1.80E+05,38.983,1.59E+05,1119.7,4.58E+06,111.85,4.58E+05,
112718Xim_F4_DC5,39,TE,I,5584,160.08,124.74,21.375,2431.1,1.36E+07,21.817,1.22E+05,47.115,2.63E+05,1168.9,6.53E+06,803.82,4.49E+06,
112718Xim_F4_DC5,40,TE,I,4103,330.73,223.05,19.126,3254.1,1.34E+07,20.535,84255,43.509,1.79E+05,1189.4,4.88E+06,631.17,2.59E+06,
112718Xim_F4_DC5,41,TE,I,6313,183.79,99.285,21.593,2635.7,1.66E+07,21.889,1.38E+05,220.43,1.39E+06,1240.3,7.83E+06,1075,6.79E+06,
112718Xim_F4_DC5,42,TE,I,5203,405.13,210.97,20.968,3319.7,1.73E+07,20.647,1.07E+05,173.77,9.04E+05,1260.3,6.56E+06,469.82,2.44E+06,
112718Xim_F4_DC5,43,TE,I,8908,268.83,215.28,21.539,2880.2,2.57E+07,20.811,1.85E+05,58.406,5.20E+05,1213.6,1.08E+07,768.93,6.85E+06,
112718Xim_F4_DC5,44,TE,I,5982,319.1,297.35,20.819,2640.2,1.58E+07,31.475,1.88E+05,128.7,7.70E+05,1245.6,7.45E+06,762.49,4.56E+06,
112718Xim_F4_DC5,45,TE,I,7087,308.7,385.63,20.955,2624.3,1.86E+07,20.479,1.45E+05,46.008,3.26E+05,1152.6,8.17E+06,325.62,2.31E+06,
112718Xim_F4_DC5,46,TE,I,6629,223.9,77.232,22.917,2622.1,1.74E+07,22.55,1.49E+05,47.999,3.18E+05,1169.2,7.75E+06,413.26,2.74E+06,
112718Xim_F4_DC5,47,TE,I,5984,282.62,90.907,22.529,2901.2,1.74E+07,20.655,1.24E+05,109.27,6.54E+05,1185.4,7.09E+06,501.11,3.00E+06,
112718Xim_F4_DC5,48,TE,I,5360,282.91,153.78,22.683,2664.5,1.43E+07,21.785,1.17E+05,71.968,3.86E+05,1228.5,6.58E+06,994.56,5.33E+06,
112718Xim_F4_DC5,49,TE,I,7551,244.74,178.72,22.255,2637.7,1.99E+07,20.967,1.58E+05,87.71,6.62E+05,1199.6,9.06E+06,854.36,6.45E+06,
112718Xim_F4_DC5,50,TE,I,7535,418.27,267.31,23.087,3051.8,2.30E+07,20.888,1.57E+05,45.372,3.42E+05,1229.4,9.26E+06,252.09,1.90E+06,
