Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
071816Xim_T9,1,6529,TE,219.38,233.27,3.6238,1863.8,1.22E+07,28.882,1.89E+05,165.09,1.08E+06,1083.4,7.07E+06,2825.8,1.85E+07,
071816Xim_T9,2,9418,TE,175.87,280.71,3.8388,2697.4,2.54E+07,35.434,3.34E+05,150.61,1.42E+06,1059.6,9.98E+06,2012.4,1.90E+07,
071816Xim_T9,3,7951,TE,236.75,327.3,4.6384,1824.5,1.45E+07,29.371,2.34E+05,152.08,1.21E+06,1101.1,8.75E+06,2339.5,1.86E+07,
071816Xim_T9,4,4967,TE,304.48,226.31,4.2887,2700,1.34E+07,33.841,1.68E+05,179.64,8.92E+05,1072.7,5.33E+06,3137.3,1.56E+07,
071816Xim_T9,5,6299,TE,279.09,304.22,5.0945,2210.4,1.39E+07,30.09,1.90E+05,113.06,7.12E+05,1076.3,6.78E+06,1274.1,8.03E+06,
071816Xim_T9,6,8861,TE,252,193.58,6.2547,1784.7,1.58E+07,26.368,2.34E+05,110.14,9.76E+05,1070.5,9.49E+06,1389.2,1.23E+07,
071816Xim_T9,7,6636,TE,143.59,249.65,5.7256,2117.7,1.41E+07,32.799,2.18E+05,149.86,9.94E+05,1022.1,6.78E+06,2231.3,1.48E+07,
071816Xim_T9,8,10969,TE,173.97,194.74,7.8103,1958.1,2.15E+07,36.12,3.96E+05,133.92,1.47E+06,1028.4,1.13E+07,1208.3,1.33E+07,
071816Xim_T9,9,8607,TE,283.68,252.45,7.7569,2842.2,2.45E+07,154.11,1.33E+06,200.63,1.73E+06,1089,9.37E+06,1775.1,1.53E+07,
071816Xim_T9,10,9566,ESC,301.61,272.25,8.6833,2174,2.08E+07,1031.2,9.86E+06,166.29,1.59E+06,1078.5,1.03E+07,261.64,2.50E+06,
071816Xim_T9,11,7493,TE,120.82,229.15,10.869,2004.9,1.50E+07,52.14,3.91E+05,172.99,1.30E+06,1074.5,8.05E+06,2260.6,1.69E+07,
071816Xim_T9,12,8132,TE,310.26,181.2,9.4463,1548.6,1.26E+07,24.441,1.99E+05,110.87,9.02E+05,1086.4,8.83E+06,1489.1,1.21E+07,
071816Xim_T9,13,7365,TE,326.89,312.11,10.788,1764.7,1.30E+07,26.523,1.95E+05,129.51,9.54E+05,1104.3,8.13E+06,1615.4,1.19E+07,
071816Xim_T9,14,7951,TE,175.23,343.67,9.9623,1771.4,1.41E+07,25.779,2.05E+05,110.85,8.81E+05,1081,8.60E+06,1631.6,1.30E+07,
071816Xim_T9,15,6608,TE,215.84,157.97,12.015,1905.8,1.26E+07,29.739,1.97E+05,131.87,8.71E+05,1036.6,6.85E+06,2167.1,1.43E+07,
071816Xim_T9,16,8429,TE,121.77,187.6,12.513,1679.2,1.42E+07,78.156,6.59E+05,942.54,7.94E+06,1035.2,8.73E+06,222.48,1.88E+06,
071816Xim_T9,17,7327,TE,347.67,208.26,12.603,1725.6,1.26E+07,25.867,1.90E+05,126.49,9.27E+05,1078.3,7.90E+06,1138.4,8.34E+06,
071816Xim_T9,18,10408,TE,362.03,264.94,11.088,1273.9,1.33E+07,22.509,2.34E+05,96.523,1.00E+06,1085.6,1.13E+07,1166.3,1.21E+07,
071816Xim_T9,19,7571,ESC,135.76,314.21,12.085,1805.3,1.37E+07,697.58,5.28E+06,493.73,3.74E+06,1032.7,7.82E+06,415.85,3.15E+06,
071816Xim_T9,20,6456,TE,164.62,218.5,12.694,2248.3,1.45E+07,33.895,2.19E+05,128.37,8.29E+05,1009.9,6.52E+06,1621.4,1.05E+07,
071816Xim_T9,20.2,,ICM,145,192,14,1651.213,,32.105,,953.516,,1001.016,,280.891,,
071816Xim_T9,21,7093,TE,119.2,337.49,15.296,2101.2,1.49E+07,74.413,5.28E+05,128.83,9.14E+05,1119.3,7.94E+06,1556.2,1.10E+07,
071816Xim_T9,22,14520,TE,76.675,197.11,16.067,2085.6,3.03E+07,26.873,3.90E+05,188.95,2.74E+06,1062.8,1.54E+07,824.54,1.20E+07,
