Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
040518Xim_WT_BG3,1,TE,I,14552,233.77,292.02,6.0351,2883.6,4.20E+07,51.745,7.53E+05,225.26,3.28E+06,569.41,8.29E+06,55.19,8.03E+05,
040518Xim_WT_BG3,2,TE,I,15096,201.5,217.71,6.808,2961.5,4.47E+07,52.373,7.91E+05,317.33,4.79E+06,543.77,8.21E+06,67.645,1.02E+06,
040518Xim_WT_BG3,3,TE,I,8151,285.37,200.03,6.6339,2771.3,2.26E+07,56.598,4.61E+05,227.16,1.85E+06,572.79,4.67E+06,45.658,3.72E+05,
040518Xim_WT_BG3,4,TE,I,7403,155.82,275.8,6.4875,2767.6,2.05E+07,67.132,4.97E+05,318.79,2.36E+06,538.64,3.99E+06,55.703,4.12E+05,
040518Xim_WT_BG3,5,TE,I,7603,260.35,177.3,8.5965,2632,2.00E+07,44.756,3.40E+05,220.94,1.68E+06,575.77,4.38E+06,42.311,3.22E+05,
040518Xim_WT_BG3,6,TE,I,10511,99.635,243.01,10.332,3045.1,3.20E+07,60.15,6.32E+05,204.54,2.15E+06,575.82,6.05E+06,48.143,5.06E+05,
040518Xim_WT_BG3,7,ICM,I,5367,173.69,237.44,10.822,3150.1,1.69E+07,132.06,7.09E+05,787.94,4.23E+06,564.4,3.03E+06,436.15,2.34E+06,
040518Xim_WT_BG3,8,TE,I,12673,341.47,282.5,10.603,3029.7,3.84E+07,44.986,5.70E+05,213.21,2.70E+06,554.06,7.02E+06,51.796,6.56E+05,
040518Xim_WT_BG3,9,ICM,I,8100,156.53,203.49,11.584,2745.3,2.22E+07,461.73,3.74E+06,39.015,3.16E+05,558.21,4.52E+06,68.19,5.52E+05,
040518Xim_WT_BG3,10,TE,I,7063,300.24,321.75,12.021,3032.2,2.14E+07,55.454,3.92E+05,327.93,2.32E+06,568.92,4.02E+06,46.038,3.25E+05,
040518Xim_WT_BG3,11,TE,I,7776,357.51,230.74,13.039,2942.5,2.29E+07,49.895,3.88E+05,221.17,1.72E+06,595.77,4.63E+06,40.897,3.18E+05,
040518Xim_WT_BG3,12,TE,I,3830,108.16,267.27,12.511,3439.8,1.32E+07,214.99,8.23E+05,38.828,1.49E+05,563.6,2.16E+06,49.736,1.90E+05,
040518Xim_WT_BG3,13,TE,I,5392,156.3,168.96,15.992,3155.1,1.70E+07,46.826,2.52E+05,237.24,1.28E+06,538.61,2.90E+06,67.887,3.66E+05,
040518Xim_WT_BG3,14,TE,I,5426,218.76,339.36,15.77,3242.9,1.76E+07,52.424,2.84E+05,362.22,1.97E+06,541.96,2.94E+06,49.442,2.68E+05,
040518Xim_WT_BG3,15,ICM,I,6179,158.46,256.02,17.911,2419.3,1.49E+07,83.816,5.18E+05,384.88,2.38E+06,529.94,3.27E+06,577.19,3.57E+06,
040518Xim_WT_BG3,16,ICM,I,4832,108.41,205.53,18.355,2355.9,1.14E+07,190.11,9.19E+05,28.05,1.36E+05,557.11,2.69E+06,37.437,1.81E+05,
040518Xim_WT_BG3,17,ICM,I,4072,137.91,278.04,18.412,3253.5,1.32E+07,199.17,8.11E+05,37.519,1.53E+05,490.61,2.00E+06,60.434,2.46E+05,
040518Xim_WT_BG3,18,TE,I,6832,170.46,328.12,18.44,2723.2,1.86E+07,48.324,3.30E+05,286.99,1.96E+06,489.19,3.34E+06,58.542,4.00E+05,
040518Xim_WT_BG3,19,ICM,I,6922,191.35,208.59,17.955,2678.2,1.85E+07,46.898,3.25E+05,671.19,4.65E+06,521.4,3.61E+06,437.31,3.03E+06,
040518Xim_WT_BG3,20,ICM,I,4654,155.81,294.07,18.297,3080.8,1.43E+07,176.18,8.20E+05,35.598,1.66E+05,510.91,2.38E+06,52.224,2.43E+05,
040518Xim_WT_BG3,21,TE,I,12912,204.65,143.45,21.961,2853,3.68E+07,57.808,7.46E+05,257.3,3.32E+06,554.31,7.16E+06,44.778,5.78E+05,
040518Xim_WT_BG3,22,ICM,I,4317,123.13,229.09,19.249,2848.9,1.23E+07,188.6,8.14E+05,29.593,1.28E+05,569.77,2.46E+06,42.701,1.84E+05,
