Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
111418Xim_F4_CY5,1,TE,I,12652,237.53,188.77,4.8237,3120.2,3.95E+07,32.61,4.13E+05,54.99,6.96E+05,1224.8,1.55E+07,20.132,2.55E+05,
111418Xim_F4_CY5,2,TE,I,15210,348.87,213.75,5.94,2965.8,4.51E+07,45.386,6.90E+05,178.76,2.72E+06,1156.3,1.76E+07,20.79,3.16E+05,
111418Xim_F4_CY5,3,TE,I,11690,290.67,258.07,6.017,2942.2,3.44E+07,34.777,4.07E+05,46.423,5.43E+05,1217.4,1.42E+07,19.919,2.33E+05,
111418Xim_F4_CY5,4,TE,I,9163,177.89,259.6,5.4385,2896.8,2.65E+07,81.486,7.47E+05,78.182,7.16E+05,1238.4,1.13E+07,19.97,1.83E+05,
111418Xim_F4_CY5,6,TE,I,7945,114.85,232.55,7.8181,3048.4,2.42E+07,90.946,7.23E+05,220.09,1.75E+06,1201.1,9.54E+06,19.594,1.56E+05,
111418Xim_F4_CY5,7,TE,I,10313,352.55,306.4,10.23,2912.8,3.00E+07,31.365,3.23E+05,140.71,1.45E+06,1195.2,1.23E+07,20.204,2.08E+05,
111418Xim_F4_CY5,8,TE,I,6230,168.64,354.31,9.1636,2926.7,1.82E+07,24.489,1.53E+05,124.79,7.77E+05,1224.4,7.63E+06,18.299,1.14E+05,
111418Xim_F4_CY5,9,TE,I,17806,140.4,188.14,13.156,2411,4.29E+07,63.404,1.13E+06,225.16,4.01E+06,1252.7,2.23E+07,19.317,3.44E+05,
111418Xim_F4_CY5,9.2,ICM,I,17806,143,206,15,2468.504,,121.804,,419.919,,1199.58,,19.2,,
111418Xim_F4_CY5,10,TE,I,14530,305.7,364.38,14.079,2251.7,3.27E+07,54.793,7.96E+05,210.69,3.06E+06,1223.6,1.78E+07,18.876,2.74E+05,
111418Xim_F4_CY5,11,ICM,I,16242,126.08,245.31,15.041,2565.5,4.17E+07,344.49,5.60E+06,90.356,1.47E+06,1187.9,1.93E+07,19.084,3.10E+05,
111418Xim_F4_CY5,12,TE,I,9739,407.09,270.11,15.139,2730,2.66E+07,30.282,2.95E+05,43.257,4.21E+05,1166.8,1.14E+07,20.373,1.98E+05,
111418Xim_F4_CY5,13,TE,I,7129,124.11,320.12,13.986,3134.4,2.23E+07,28.86,2.06E+05,258.7,1.84E+06,1216,8.67E+06,18.639,1.33E+05,
111418Xim_F4_CY5,14,TE,I,7732,215.39,126.64,16.049,2986.7,2.31E+07,147.02,1.14E+06,89.553,6.92E+05,1153.7,8.92E+06,19.251,1.49E+05,
111418Xim_F4_CY5,15,TE,I,12048,344.59,135.41,14.8,3034.6,3.66E+07,29.569,3.56E+05,299.78,3.61E+06,1159.4,1.40E+07,19.631,2.37E+05,
111418Xim_F4_CY5,16,TE,I,13521,276.11,110.57,19.036,3062.2,4.14E+07,56.858,7.69E+05,146.93,1.99E+06,1208.8,1.63E+07,19.088,2.58E+05,
111418Xim_F4_CY5,17,TE,I,12211,65.998,210.8,19.284,2635.7,3.22E+07,61.103,7.46E+05,106.13,1.30E+06,1219.7,1.49E+07,18.92,2.31E+05,
111418Xim_F4_CY5,18,TE,I,10953,425.51,213.35,19.284,2957.1,3.24E+07,23.313,2.55E+05,41.773,4.58E+05,1171.9,1.28E+07,17.983,1.97E+05,
111418Xim_F4_CY5,19,TE,I,12415,215.58,403.98,19.404,2736.6,3.40E+07,34.706,4.31E+05,95.67,1.19E+06,1229.7,1.53E+07,19.19,2.38E+05,
111418Xim_F4_CY5,20,ICM,I,16802,94.311,238.45,22.86,2478.8,4.16E+07,286.42,4.81E+06,24.551,4.13E+05,1158.9,1.95E+07,18.743,3.15E+05,
111418Xim_F4_CY5,20.2,ICM,I,16802,106,243,26,2185.039,,230.556,,22.583,,1126.202,,19.118,,
111418Xim_F4_CY5,21,ICM,I,15643,93.921,196.16,25.039,2310.4,3.61E+07,561.56,8.78E+06,26.667,4.17E+05,1188.1,1.86E+07,19.152,3.00E+05,
111418Xim_F4_CY5,21.2,ICM,I,15643,88,192,25,2456.955,,615.38,,26.221,,1171.368,,18.676,,
111418Xim_F4_CY5,22,TE,I,7783,54.343,283.53,22.356,3187.4,2.48E+07,81.462,6.34E+05,281.59,2.19E+06,1179.3,9.18E+06,19.58,1.52E+05,
111418Xim_F4_CY5,23,TE,I,9947,405.61,329.61,22.492,2137.6,2.13E+07,25.572,2.54E+05,104.57,1.04E+06,1195.1,1.19E+07,18.543,1.84E+05,
111418Xim_F4_CY5,24,TE,I,5500,153.93,402.42,22.671,3202,1.76E+07,25.17,1.38E+05,125.61,6.91E+05,1220.3,6.71E+06,18.672,1.03E+05,
111418Xim_F4_CY5,25,TE,I,14812,172.31,118.51,26.173,2602.6,3.86E+07,37.794,5.60E+05,56.507,8.37E+05,1219.5,1.81E+07,18.455,2.73E+05,
111418Xim_F4_CY5,26,ICM,I,12970,83.847,294.34,25.227,2539.1,3.29E+07,337.39,4.38E+06,23.557,3.06E+05,1195.7,1.55E+07,18.612,2.41E+05,
111418Xim_F4_CY5,26.2,ICM,I,12970,91,262,20,2587.793,,248.067,,23.037,,1136.331,,18.244,,
111418Xim_F4_CY5,27,TE,I,6641,402.98,150.73,28.719,2670.1,1.77E+07,24.117,1.60E+05,119.15,7.91E+05,1132.2,7.52E+06,18.501,1.23E+05,
111418Xim_F4_CY5,28,TE,I,8130,69.652,339.75,29.862,2764.6,2.25E+07,33.333,2.71E+05,257.38,2.09E+06,1275.8,1.04E+07,18.341,1.49E+05,
111418Xim_F4_CY5,30,TE,I,7298,74.722,163.31,33.106,2426,1.77E+07,33.504,2.45E+05,169.61,1.24E+06,1386.2,1.01E+07,18.412,1.34E+05,
111418Xim_F4_CY5,31,TE,I,7902,452.78,246.91,32.338,1776.2,1.40E+07,22.994,1.82E+05,59.744,4.72E+05,1207.6,9.54E+06,17.906,1.41E+05,
111418Xim_F4_CY5,32,TE,I,8298,104.21,379.67,34.074,2159.6,1.79E+07,23.8,1.98E+05,150.49,1.25E+06,1286.5,1.07E+07,17.622,1.46E+05,
111418Xim_F4_CY5,33,ICM,I,5083,64.576,260.26,31.245,2562.4,1.30E+07,214.89,1.09E+06,22.722,1.16E+05,1240.1,6.30E+06,18.238,92704,
111418Xim_F4_CY5,34,ICM,I,3068,95.547,281.39,31.866,1974.2,6.06E+06,273.84,8.40E+05,20.475,62817,1047.3,3.21E+06,17.866,54812,
111418Xim_F4_CY5,35,ICM,I,5648,68.692,231.16,33.353,2071.9,1.17E+07,243.18,1.37E+06,20.476,1.16E+05,1323.3,7.47E+06,17.614,99485,
111418Xim_F4_CY5,36,ICM,I,12455,47.689,303.91,35.908,2507.2,3.12E+07,271.86,3.39E+06,22.842,2.85E+05,1280.5,1.59E+07,18.193,2.27E+05,
111418Xim_F4_CY5,37,TE,I,8567,348.35,410.49,35.099,1544.8,1.32E+07,43.542,3.73E+05,32.578,2.79E+05,1192,1.02E+07,18.159,1.56E+05,
111418Xim_F4_CY5,38,TE,I,12799,256.95,446.24,36.698,1816.9,2.33E+07,57.495,7.36E+05,31.161,3.99E+05,1304.6,1.67E+07,17.87,2.29E+05,
111418Xim_F4_CY5,39,TE,I,15179,239.01,80.635,37.76,1843.6,2.80E+07,23.47,3.56E+05,38.208,5.80E+05,1253,1.90E+07,17.242,2.62E+05,
111418Xim_F4_CY5,40,ICM,I,7858,41.61,263.28,36.886,2334.4,1.83E+07,276.96,2.18E+06,20.442,1.61E+05,1254.8,9.86E+06,17.897,1.41E+05,
111418Xim_F4_CY5,41,TE,I,9069,448.79,315.57,37.013,1452.7,1.32E+07,22.334,2.03E+05,25.146,2.28E+05,1126.2,1.02E+07,18.176,1.65E+05,
111418Xim_F4_CY5,42,ICM,I,17308,56.426,206.16,39.44,1575.8,2.73E+07,274.86,4.76E+06,20.32,3.52E+05,1169.4,2.02E+07,17.733,3.07E+05,
111418Xim_F4_CY5,43,TE,I,7989,18.529,242.91,37.572,2730.3,2.18E+07,35.763,2.86E+05,83.762,6.69E+05,1214.6,9.70E+06,18.057,1.44E+05,
