Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
071816Xim_T7,1,3854,TE,260.5,206.1,2.6902,1831.7,7.06E+06,37.784,1.46E+05,149.25,5.75E+05,1055.9,4.07E+06,1443.2,5.56E+06,
071816Xim_T7,2,9068,TE,340.91,226.14,3.6735,2365.7,2.15E+07,32.112,2.91E+05,176.91,1.60E+06,1080.1,9.79E+06,1740.1,1.58E+07,
071816Xim_T7,3,6880,TE,165.98,241.46,2.9884,2021.7,1.39E+07,29.938,2.06E+05,127.47,8.77E+05,988.18,6.80E+06,1208,8.31E+06,
071816Xim_T7,4,6103,TE,307.87,280.05,3.8802,2915.4,1.78E+07,24.529,1.50E+05,86.25,5.26E+05,1047.6,6.39E+06,1126.2,6.87E+06,
071816Xim_T7,5,8002,TE,228.25,315.95,3.0312,2506.5,2.01E+07,30.946,2.48E+05,138.1,1.11E+06,1065.8,8.53E+06,1850.5,1.48E+07,
071816Xim_T7,6,6249,TE,288.88,327.58,4.241,2207.3,1.38E+07,30.579,1.91E+05,186.49,1.17E+06,1079.8,6.75E+06,1720,1.07E+07,
071816Xim_T7,7,10951,TE,199.58,180.65,7.8025,1692.7,1.85E+07,25.485,2.79E+05,104.65,1.15E+06,1051.8,1.15E+07,1226.3,1.34E+07,
071816Xim_T7,8,13257,TE,176.04,331.69,6.7267,2026.1,2.69E+07,27.005,3.58E+05,139.62,1.85E+06,1029.5,1.36E+07,1049.1,1.39E+07,
071816Xim_T7,9,7944,TE,276.49,153.29,8.3808,1633.6,1.30E+07,23.712,1.88E+05,100.56,7.99E+05,1060.9,8.43E+06,1467.8,1.17E+07,
071816Xim_T7,10,12732,TE,340.06,162.63,9.2899,1917.2,2.44E+07,26,3.31E+05,104,1.32E+06,1055.8,1.34E+07,924.27,1.18E+07,
071816Xim_T7,11,8343,TE,128.34,205.63,9.6547,1760.5,1.47E+07,29.052,2.42E+05,86.895,7.25E+05,985.49,8.22E+06,539.08,4.50E+06,
071816Xim_T7,12,8902,TE,397.62,227.46,12.759,2736.6,2.44E+07,22.105,1.97E+05,72.116,6.42E+05,1072.5,9.55E+06,894.46,7.96E+06,
071816Xim_T7,13,10753,TE,342.88,332.46,11.187,2264.2,2.43E+07,25.662,2.76E+05,125.48,1.35E+06,1072.2,1.15E+07,1734.6,1.87E+07,
071816Xim_T7,14,11990,TE,189.63,316.34,13.771,2107.1,2.53E+07,27.8,3.33E+05,152.38,1.83E+06,1060.1,1.27E+07,2798.3,3.36E+07,
071816Xim_T7,15,6503,TE,396.01,290.36,13.815,1863.7,1.21E+07,23.587,1.53E+05,94.956,6.18E+05,1061.1,6.90E+06,1172,7.62E+06,
071816Xim_T7,16,14817,TE,147.84,333.58,19.019,2142.6,3.17E+07,25.877,3.83E+05,872.78,1.29E+07,1042.8,1.55E+07,1049.9,1.56E+07,
071816Xim_T7,17,6321,TE,199.1,363.76,16.64,1979.4,1.25E+07,26.428,1.67E+05,148.19,9.37E+05,1064.7,6.73E+06,2561.5,1.62E+07,
071816Xim_T7,18,8956,TE,105.71,309.24,18.496,1572.5,1.41E+07,24.98,2.24E+05,80.852,7.24E+05,1003.2,8.98E+06,550.16,4.93E+06,
071816Xim_T7,19,5386,TE,281.6,387.76,17.741,2265.1,1.22E+07,24.88,1.34E+05,154.7,8.33E+05,1080.7,5.82E+06,1312,7.07E+06,
071816Xim_T7,20,6042,TE,151.63,366.04,20.552,1847.4,1.12E+07,28.335,1.71E+05,126.52,7.64E+05,1016.8,6.14E+06,2003.8,1.21E+07,
071816Xim_T7,21,10293,TE,231.03,122.97,22.362,1519.6,1.56E+07,23.813,2.45E+05,95.604,9.84E+05,1040.3,1.07E+07,1246.4,1.28E+07,
071816Xim_T7,22,12344,TE,237.37,399.75,22.688,2001.5,2.47E+07,25.7,3.17E+05,125.32,1.55E+06,1037.2,1.28E+07,1461.7,1.80E+07,
071816Xim_T7,23,6340,TE,434.38,256.01,22.958,1582.7,1.00E+07,22.481,1.43E+05,164.77,1.04E+06,1077.2,6.83E+06,1203.3,7.63E+06,
071816Xim_T7,24,5466,TE,423.92,188.77,23.707,1879.9,1.03E+07,22.529,1.23E+05,202.26,1.11E+06,1046.7,5.72E+06,1185.9,6.48E+06,
071816Xim_T7,25,7280,TE,289.27,99.366,27.35,1404,1.02E+07,32.341,2.35E+05,96.292,7.01E+05,1014.8,7.39E+06,1309.3,9.53E+06,
071816Xim_T7,26,14916,TE,381.93,120.91,28.972,1251.8,1.87E+07,36.067,5.38E+05,109.32,1.63E+06,937.37,1.40E+07,900.86,1.34E+07,
071816Xim_T7,27,10511,TE,107.82,187.04,27.207,1885.8,1.98E+07,23.885,2.51E+05,69.075,7.26E+05,1072.5,1.13E+07,466.77,4.91E+06,
071816Xim_T7,28,4324,TE,343.49,85.264,26.898,561.2,2.43E+06,116.86,5.05E+05,53.784,2.33E+05,1096.6,4.74E+06,103.59,4.48E+05,
071816Xim_T7,29,10579,TE,405.59,351.34,28.546,1919.3,2.03E+07,24.18,2.56E+05,107.86,1.14E+06,1045.9,1.11E+07,1334.8,1.41E+07,
071816Xim_T7,30,9579,TE,308.6,413.5,29.355,1477.5,1.42E+07,22.497,2.16E+05,98.594,9.44E+05,1075.6,1.03E+07,1245.8,1.19E+07,
071816Xim_T7,32,9589,TE,52.033,265.87,33.471,2295.3,2.20E+07,87.504,8.39E+05,106.76,1.02E+06,991.67,9.51E+06,742.35,7.12E+06,
071816Xim_T7,33,6070,TE,455.86,287.76,32.569,1564.5,9.50E+06,21.347,1.30E+05,97.868,5.94E+05,1066.1,6.47E+06,1007.9,6.12E+06,
071816Xim_T7,34,6527,TE,79.449,335.37,32.51,1643.7,1.07E+07,22.053,1.44E+05,88.634,5.79E+05,1009,6.59E+06,1312.7,8.57E+06,
071816Xim_T7,35,10906,ICM,123.63,289.33,35.773,1424.5,1.55E+07,18.297,2.00E+05,93.616,1.02E+06,989,1.08E+07,1654.9,1.80E+07,
071816Xim_T7,35.2,,ICM,102,300,39,1209.226,,18.975,,94.359,,1064.353,,1479.075,,
071816Xim_T7,36,10779,TE,365.84,401.2,35.62,1859.2,2.00E+07,20.359,2.19E+05,79.255,8.54E+05,1133.2,1.22E+07,819.16,8.83E+06,
071816Xim_T7,37,11403,TE,138.04,141.3,35.998,1689.2,1.93E+07,21.371,2.44E+05,68.379,7.80E+05,1090.5,1.24E+07,727.91,8.30E+06,
071816Xim_T7,38,10010,ICM,131.54,212.36,37.076,1729.9,1.73E+07,20.783,2.08E+05,94.33,9.44E+05,942.22,9.43E+06,1703.8,1.71E+07,
071816Xim_T7,39,5360,TE,116.71,373.94,35.601,1810.6,9.70E+06,19.679,1.05E+05,85.786,4.60E+05,1114.9,5.98E+06,1406.4,7.54E+06,
071816Xim_T7,40,14432,TE,52.421,206.59,36.731,2098.4,3.03E+07,444.43,6.41E+06,107.85,1.56E+06,1051.6,1.52E+07,609.18,8.79E+06,
071816Xim_T7,41,11173,TE,170.86,401.7,38.647,1424.1,1.59E+07,19.321,2.16E+05,70.479,7.87E+05,1154.6,1.29E+07,745.79,8.33E+06,
071816Xim_T7,42,8780,TE,428.72,142.97,39.334,1278,1.12E+07,22.806,2.00E+05,77.107,6.77E+05,1019.8,8.95E+06,543.57,4.77E+06,
071816Xim_T7,44,6280,ICM,98.777,257.29,38.771,1420.8,8.92E+06,18.863,1.18E+05,123.17,7.74E+05,1022.7,6.42E+06,1280,8.04E+06,
071816Xim_T7,44.2,,ICM,109,222,36,1127.282,,23.702,,78.822,,1070.796,,1339.112,,
071816Xim_T7,45,7324,TE,455.77,190.54,40.64,1185.3,8.68E+06,22.168,1.62E+05,72.272,5.29E+05,1019.5,7.47E+06,497.28,3.64E+06,
071816Xim_T7,46,1294,ESC,70.274,234.21,37.631,1781.2,2.30E+06,993.53,1.29E+06,392.19,5.07E+05,964.62,1.25E+06,164.5,2.13E+05,
071816Xim_T7,47,8911,TE,278.3,77.728,41.348,1367.9,1.22E+07,20.044,1.79E+05,62.371,5.56E+05,1058.6,9.43E+06,561.35,5.00E+06,
071816Xim_T7,48,7479,TE,337.06,82.778,40.964,1011.6,7.57E+06,28.068,2.10E+05,68.728,5.14E+05,936.21,7.00E+06,812.4,6.08E+06,
071816Xim_T7,49,8466,TE,246.18,432.5,42.195,1533.1,1.30E+07,19.144,1.62E+05,65.54,5.55E+05,1195.1,1.01E+07,626.39,5.30E+06,
071816Xim_T7,50,6188,TE,475.21,259.61,42.469,1413.5,8.75E+06,22.295,1.38E+05,104.66,6.48E+05,1126.5,6.97E+06,601.67,3.72E+06,
071816Xim_T7,51,9885,ICM,123.54,167.43,43.178,1383.2,1.37E+07,21.52,2.13E+05,84.076,8.31E+05,961.9,9.51E+06,1267.2,1.25E+07,
071816Xim_T7,52,8764,TE,63.66,309.77,42.803,1028.1,9.01E+06,20.152,1.77E+05,78.98,6.92E+05,979.56,8.58E+06,1008.1,8.84E+06,
071816Xim_T7,55,9159,TE,162.78,115.77,49.503,1169.9,1.07E+07,18.741,1.72E+05,58.504,5.36E+05,935.82,8.57E+06,478.57,4.38E+06,
071816Xim_T7,56,11136,TE,85.458,161.55,48.187,1487.8,1.66E+07,35.316,3.93E+05,56.71,6.32E+05,1058.6,1.18E+07,378.4,4.21E+06,
071816Xim_T7,57,6732,ESC,78.101,224.68,45.653,1496.1,1.01E+07,819,5.51E+06,270.74,1.82E+06,990.12,6.67E+06,185.71,1.25E+06,
071816Xim_T7,58,5137,ICM,86.009,266.95,46.05,1494.4,7.68E+06,26.134,1.34E+05,221.83,1.14E+06,1019.4,5.24E+06,247.51,1.27E+06,
071816Xim_T7,59,12974,TE,446.8,339.09,49.249,1243.6,1.61E+07,19.322,2.51E+05,124.19,1.61E+06,1131.4,1.47E+07,769.53,9.98E+06,
071816Xim_T7,60,676,ICM,112.34,183.98,45.555,1533.3,1.04E+06,19.339,13073,78.083,52784,958.33,6.48E+05,1321.1,8.93E+05,
071816Xim_T7,61,6259,ICM,120.35,246.78,49.052,976.77,6.11E+06,18.221,1.14E+05,69.787,4.37E+05,1032,6.46E+06,919.95,5.76E+06,
071816Xim_T7,62,12706,TE,217.36,79.578,53.304,1346,1.71E+07,19.291,2.45E+05,55.391,7.04E+05,1046.1,1.33E+07,403.8,5.13E+06,
071816Xim_T7,63,9972,TE,377.98,88.628,52.956,690.25,6.88E+06,19.223,1.92E+05,62.058,6.19E+05,1044.2,1.04E+07,374.35,3.73E+06,
071816Xim_T7,64,9657,ESC,50.456,235.07,49.237,1474.3,1.42E+07,898.64,8.68E+06,280.06,2.70E+06,1051.8,1.02E+07,161.25,1.56E+06,
071816Xim_T7,65,12752,ICM,91.735,314.81,51.289,739.79,9.43E+06,16.195,2.07E+05,75.145,9.58E+05,951.35,1.21E+07,1159.8,1.48E+07,
071816Xim_T7,66,11403,TE,303.11,437.59,53.713,1128.7,1.29E+07,17.119,1.95E+05,64.016,7.30E+05,992.25,1.13E+07,747.44,8.52E+06,
071816Xim_T7,67,6291,TE,477.23,238.61,53.674,1084.3,6.82E+06,19.744,1.24E+05,63.648,4.00E+05,937.46,5.90E+06,277.28,1.74E+06,
071816Xim_T7,68,13281,TE,97.14,356.19,56.48,726.94,9.65E+06,15.037,2.00E+05,47.213,6.27E+05,940.87,1.25E+07,484.29,6.43E+06,
071816Xim_T7,69,14246,TE,200.32,422.9,57.496,936.69,1.33E+07,16.178,2.30E+05,55.894,7.96E+05,946.76,1.35E+07,617.21,8.79E+06,
071816Xim_T7,70,1577,ICM,91.474,206.79,51.573,1101,1.74E+06,106.19,1.67E+05,86.341,1.36E+05,866.5,1.37E+06,909.85,1.43E+06,
071816Xim_T7,71,10444,ICM,129.17,268.45,56.842,677.71,7.08E+06,14.539,1.52E+05,60.481,6.32E+05,873.08,9.12E+06,779.38,8.14E+06,
071816Xim_T7,72,6863,ESC,70.265,182.53,54.827,1198.2,8.22E+06,816.39,5.60E+06,141.09,9.68E+05,883.26,6.06E+06,160.86,1.10E+06,
071816Xim_T7,73,7719,TE,259.09,443.02,56.575,867.44,6.70E+06,17.494,1.35E+05,81.477,6.29E+05,905.8,6.99E+06,567.89,4.38E+06,
071816Xim_T7,74,8857,TE,472.52,195.15,59.555,755.49,6.69E+06,17.432,1.54E+05,53.683,4.75E+05,1024.3,9.07E+06,444.2,3.93E+06,
071816Xim_T7,75,2729,ICM,47.732,266.23,55.06,923.75,2.52E+06,43.901,1.20E+05,318.65,8.70E+05,897.28,2.45E+06,143.15,3.91E+05,
071816Xim_T7,76,4983,ICM,92.396,287.81,56.504,739.98,3.69E+06,16.11,80276,148.13,7.38E+05,1089,5.43E+06,487.77,2.43E+06,
071816Xim_T7,77,9141,TE,408.71,386.84,58.473,659.59,6.03E+06,16.998,1.55E+05,58.318,5.33E+05,950.32,8.69E+06,608.16,5.56E+06,
071816Xim_T7,79,9053,ICM,107.72,179.91,58.438,908.44,8.22E+06,21.225,1.92E+05,60.4,5.47E+05,934.02,8.46E+06,809.15,7.33E+06,
071816Xim_T7,80,13338,TE,31.981,251.45,60.256,807.89,1.08E+07,97.452,1.30E+06,214.18,2.86E+06,989.87,1.32E+07,125.1,1.67E+06,
071816Xim_T7,81,8167,ICM,122.17,162.09,59.78,881.61,7.20E+06,18.028,1.47E+05,66.189,5.41E+05,852.72,6.96E+06,947.97,7.74E+06,
071816Xim_T7,82,10762,TE,360.55,418.88,58.197,614.91,6.62E+06,16.987,1.83E+05,64.383,6.93E+05,1003.3,1.08E+07,503.83,5.42E+06,
071816Xim_T7,83,12604,TE,57.092,298.86,63.049,698.12,8.80E+06,17.841,2.25E+05,57.257,7.22E+05,902.68,1.14E+07,439.27,5.54E+06,
