Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
021016Xim_F4KO_Q5,99,1,TE,17777,193.12,313.06,6.5026,1960.7,3.49E+07,2274.8,4.04E+07,734.2,1.31E+07,761.2,1.35E+07,1981.6,3.52E+07,
021016Xim_F4KO_Q5,99,2,TE,14029,252.07,237.14,6.4812,2428.3,3.41E+07,539.92,7.57E+06,130.79,1.83E+06,796.03,1.12E+07,957.15,1.34E+07,
021016Xim_F4KO_Q5,99,3,TE,14567,326.91,237.72,7.6907,1466,2.14E+07,1448.6,2.11E+07,394.58,5.75E+06,784.26,1.14E+07,891.29,1.30E+07,
021016Xim_F4KO_Q5,99,4,TE,11765,289.62,332.01,10.359,1778.3,2.09E+07,1904.1,2.24E+07,504.16,5.93E+06,783.02,9.21E+06,1394.6,1.64E+07,
021016Xim_F4KO_Q5,99,5,TE,13935,160.15,231.08,12.784,1913.5,2.67E+07,1843.8,2.57E+07,447.9,6.24E+06,733.04,1.02E+07,1168.1,1.63E+07,
021016Xim_F4KO_Q5,99,6,TE,5672,230.05,167.01,13.934,2468,1.40E+07,1452.1,8.24E+06,130.27,7.39E+05,768.32,4.36E+06,1259.9,7.15E+06,
021016Xim_F4KO_Q5,99,7,TE,8669,367.17,313.46,19.238,1594.4,1.38E+07,1734.1,1.50E+07,530.03,4.59E+06,774.4,6.71E+06,1155,1.00E+07,
021016Xim_F4KO_Q5,99,8,TE,8164,204.53,374.69,19.69,1739.1,1.42E+07,1851.8,1.51E+07,237.29,1.94E+06,785.87,6.42E+06,1222.1,9.98E+06,
021016Xim_F4KO_Q5,99,9,TE,7873,368.94,204.5,21.276,1674.8,1.32E+07,1721.5,1.36E+07,270.09,2.13E+06,770.46,6.07E+06,1167.8,9.19E+06,
021016Xim_F4KO_Q5,99,10,EPI,10819,146.91,257.1,23.211,2362.1,2.56E+07,90.769,9.82E+05,829.97,8.98E+06,762.89,8.25E+06,332.24,3.59E+06,
021016Xim_F4KO_Q5,99,11,EPI,11277,145.59,296.94,23.428,1785,2.01E+07,155.67,1.76E+06,2307.2,2.60E+07,787.64,8.88E+06,811.93,9.16E+06,
021016Xim_F4KO_Q5,99,12,TE,4937,250.7,133.62,23.991,2478.9,1.22E+07,1390,6.86E+06,116.36,5.74E+05,749.46,3.70E+06,1188.3,5.87E+06,
021016Xim_F4KO_Q5,99,13,EPI,8299,152.73,214.03,23.965,1847,1.53E+07,142.69,1.18E+06,3261.2,2.71E+07,774.12,6.42E+06,590.69,4.90E+06,
021016Xim_F4KO_Q5,99,14,TE,9102,303.36,137.75,26.242,1872.9,1.70E+07,1684.9,1.53E+07,332.21,3.02E+06,759.74,6.92E+06,1213.3,1.10E+07,
