Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
022218Xim_WT_BA7,1,TE,I,8426,167.99,241.02,7.2084,3426.8,2.89E+07,279.52,2.36E+06,42.817,3.61E+05,593.72,5.00E+06,33.784,2.85E+05,
022218Xim_WT_BA7,2,TE,I,13601,215.18,284.5,9.025,3086.3,4.20E+07,1549.8,2.11E+07,530.76,7.22E+06,496.78,6.76E+06,40.972,5.57E+05,
022218Xim_WT_BA7,3,TE,I,17107,268.25,300.72,7.7115,2686.8,4.60E+07,1146.4,1.96E+07,136.83,2.34E+06,561.02,9.60E+06,34.608,5.92E+05,
022218Xim_WT_BA7,4,TE,I,15388,322.67,191.31,11.475,2722.9,4.19E+07,1173.3,1.81E+07,111.29,1.71E+06,555.99,8.56E+06,30.553,4.70E+05,
022218Xim_WT_BA7,5,TE,I,13367,290.75,170.56,14.163,3007.3,4.02E+07,830.17,1.11E+07,61.272,8.19E+05,536.26,7.17E+06,28.437,3.80E+05,
022218Xim_WT_BA7,6,TE,I,16227,209.29,184.72,13.232,2810.9,4.56E+07,735.82,1.19E+07,62.475,1.01E+06,525.89,8.53E+06,29.591,4.80E+05,
022218Xim_WT_BA7,7,TE,I,5997,138.45,255.6,18.354,3131.5,1.88E+07,1533.5,9.20E+06,118.03,7.08E+05,492.7,2.95E+06,34.89,2.09E+05,
022218Xim_WT_BA7,8,TE,I,13565,185.19,328.67,19.947,2773.5,3.76E+07,1029,1.40E+07,52.361,7.10E+05,529.15,7.18E+06,50.567,6.86E+05,
022218Xim_WT_BA7,9,TE,I,15849,361.12,312.39,22.642,2102.9,3.33E+07,914.93,1.45E+07,120.05,1.90E+06,548.16,8.69E+06,27.15,4.30E+05,
022218Xim_WT_BA7,10,TE,I,8017,391.25,229.19,24.277,1983.3,1.59E+07,1151.1,9.23E+06,41.238,3.31E+05,497.55,3.99E+06,29.575,2.37E+05,
022218Xim_WT_BA7,11,ICM,I,6788,159.33,193.68,24.227,2981.8,2.02E+07,1505.6,1.02E+07,261.06,1.77E+06,616.76,4.19E+06,32.035,2.17E+05,
022218Xim_WT_BA7,12,ICM,I,7577,158.39,288.56,24.869,2452,1.86E+07,1159.9,8.79E+06,289.66,2.19E+06,544.49,4.13E+06,132.69,1.01E+06,
022218Xim_WT_BA7,13,TE,I,15814,263.7,365.2,25.654,2297.5,3.63E+07,758.57,1.20E+07,41.668,6.59E+05,550.44,8.70E+06,77.99,1.23E+06,
022218Xim_WT_BA7,14,ICM,I,14955,169.37,241.51,25.116,2134.6,3.19E+07,1422.5,2.13E+07,238.46,3.57E+06,487.85,7.30E+06,41.734,6.24E+05,
022218Xim_WT_BA7,15,ICM,I,6591,187.39,148.55,27.414,3056.6,2.01E+07,1344,8.86E+06,215.65,1.42E+06,491.87,3.24E+06,29.566,1.95E+05,
022218Xim_WT_BA7,16,ICM,I,12948,138.29,213.73,29.459,2802.5,3.63E+07,634.58,8.22E+06,388.99,5.04E+06,561.7,7.27E+06,50.69,6.56E+05,
022218Xim_WT_BA7,18,TE,I,15886,91.811,212.21,34.228,2842.8,4.52E+07,1333.3,2.12E+07,60.18,9.56E+05,542.03,8.61E+06,27.956,4.44E+05,
022218Xim_WT_BA7,19,TE,I,7474,118.86,310.85,31.226,2672.6,2.00E+07,1274.7,9.53E+06,98.387,7.35E+05,547.61,4.09E+06,29.48,2.20E+05,
022218Xim_WT_BA7,20,ICM,I,5926,169.27,326.35,30.123,2356.1,1.40E+07,1363.2,8.08E+06,291.22,1.73E+06,542.07,3.21E+06,89.742,5.32E+05,
022218Xim_WT_BA7,21,ICM,I,9208,135.5,280.18,33.8,2244.9,2.07E+07,1020.9,9.40E+06,563.79,5.19E+06,533.25,4.91E+06,33.308,3.07E+05,
022218Xim_WT_BA7,22,ICM,I,9997,109.8,252.75,35.574,2211.7,2.21E+07,1086.3,1.09E+07,50.831,5.08E+05,551.54,5.51E+06,52.014,5.20E+05,
022218Xim_WT_BA7,23,TE,I,7759,166.65,357.83,35.463,2086.8,1.62E+07,752,5.83E+06,50.729,3.94E+05,576.83,4.48E+06,26.514,2.06E+05,
022218Xim_WT_BA7,24,TE,I,14065,242.98,103.94,38.581,2646.1,3.72E+07,618.65,8.70E+06,79.083,1.11E+06,542.62,7.63E+06,25.522,3.59E+05,
022218Xim_WT_BA7,25,ICM,I,6308,191.48,279.35,37.355,1577.3,9.95E+06,79.944,5.04E+05,68.436,4.32E+05,459.63,2.90E+06,484.67,3.06E+06,
022218Xim_WT_BA7,26,ESC,I,10814,171.8,302.39,38.141,1840.5,1.99E+07,205.8,2.23E+06,169.44,1.83E+06,569.25,6.16E+06,2398.9,2.59E+07,
022218Xim_WT_BA7,28,ICM,M,11826,159.04,155.39,43.019,2383.7,2.82E+07,265.22,3.14E+06,26.086,3.08E+05,585.77,6.93E+06,19.182,2.27E+05,
022218Xim_WT_BA7,29,ICM,I,8026,137.94,322.93,39.912,1913.3,1.54E+07,908.65,7.29E+06,185.77,1.49E+06,533.81,4.28E+06,31.861,2.56E+05,
022218Xim_WT_BA7,30,ICM,I,9753,157.09,201.56,40.178,2049.9,2.00E+07,807.33,7.87E+06,397.92,3.88E+06,563.39,5.49E+06,26.76,2.61E+05,
022218Xim_WT_BA7,32,TE,I,9755,410.1,296.98,45.713,1190.8,1.16E+07,671.38,6.55E+06,61.366,5.99E+05,554.61,5.41E+06,24.443,2.38E+05,
022218Xim_WT_BA7,33,TE,I,6353,120.12,349.56,45.674,2197.2,1.40E+07,1141.6,7.25E+06,108.49,6.89E+05,584.44,3.71E+06,25.247,1.60E+05,
022218Xim_WT_BA7,34,TE,I,10097,414.02,243.16,45.318,1173.9,1.19E+07,559.76,5.65E+06,26.851,2.71E+05,515.46,5.20E+06,24.806,2.50E+05,
022218Xim_WT_BA7,35,TE,I,7389,87.242,289.95,45.551,1978.3,1.46E+07,1267.2,9.36E+06,115.76,8.55E+05,549.36,4.06E+06,27.519,2.03E+05,
022218Xim_WT_BA7,36,ICM,I,13276,103.33,219.79,47.2,2032.6,2.70E+07,815.5,1.08E+07,357.01,4.74E+06,531.15,7.05E+06,49.057,6.51E+05,
022218Xim_WT_BA7,37,ICM,I,9627,125.65,295.52,46.534,1537.1,1.48E+07,529.82,5.10E+06,385.75,3.71E+06,561.91,5.41E+06,32.258,3.11E+05,
022218Xim_WT_BA7,38,ESC,I,6326,202.27,252.19,49.909,1405.4,8.89E+06,56.041,3.55E+05,48.18,3.05E+05,596.72,3.77E+06,281.73,1.78E+06,
022218Xim_WT_BA7,39,ICM,I,9015,161.23,348.91,48.891,1173.3,1.06E+07,994.5,8.97E+06,440.7,3.97E+06,484.5,4.37E+06,31.217,2.81E+05,
022218Xim_WT_BA7,40,TE,I,13373,341.64,374.5,53.063,1440.9,1.93E+07,408.37,5.46E+06,29.443,3.94E+05,517.4,6.92E+06,32.286,4.32E+05,
022218Xim_WT_BA7,41,ICM,I,10145,158.53,187.16,50.878,1499.3,1.52E+07,608.46,6.17E+06,274.13,2.78E+06,503.84,5.11E+06,24.197,2.45E+05,
022218Xim_WT_BA7,42,TE,I,30937,321.49,170.35,57.707,1560.3,4.83E+07,617.27,1.91E+07,79.665,2.46E+06,506.87,1.57E+07,21.779,6.74E+05,
022218Xim_WT_BA7,43,ICM,I,11341,170.98,287.28,50.912,966.82,1.10E+07,376.08,4.27E+06,93.129,1.06E+06,490.37,5.56E+06,261.43,2.96E+06,
022218Xim_WT_BA7,44,ICM,I,11640,125.46,181.75,55.771,1397.7,1.63E+07,339.43,3.95E+06,353.67,4.12E+06,553.9,6.45E+06,22.095,2.57E+05,
022218Xim_WT_BA7,45,ICM,I,11451,186.72,228.88,57.179,964.4,1.10E+07,576.61,6.60E+06,77.099,8.83E+05,499.38,5.72E+06,29.904,3.42E+05,
022218Xim_WT_BA7,46,ICM,I,8589,102.06,255.32,54.947,1265.9,1.09E+07,424.95,3.65E+06,167.67,1.44E+06,514.29,4.42E+06,35.274,3.03E+05,
022218Xim_WT_BA7,47,TE,I,9445,221.12,397.83,56.896,1048.8,9.91E+06,418.85,3.96E+06,21.997,2.08E+05,547.73,5.17E+06,24.904,2.35E+05,
022218Xim_WT_BA7,48,TE,I,7174,192,123.3,57.723,1685.8,1.21E+07,313.17,2.25E+06,60.162,4.32E+05,497.32,3.57E+06,20.76,1.49E+05,
022218Xim_WT_BA7,49,ICM,I,10374,175.83,323.17,57.929,768.06,7.97E+06,537.15,5.57E+06,58.906,6.11E+05,463.59,4.81E+06,51.649,5.36E+05,
022218Xim_WT_BA7,50,TE,I,7048,127.11,336.54,56.599,1321.9,9.32E+06,428.07,3.02E+06,38.665,2.73E+05,544.99,3.84E+06,24.349,1.72E+05,
022218Xim_WT_BA7,51,ICM,I,9443,139.98,220.5,58.495,887.52,8.38E+06,791.39,7.47E+06,81.158,7.66E+05,576.83,5.45E+06,26.157,2.47E+05,
022218Xim_WT_BA7,52,ICM,I,9433,111.83,291.76,57.77,947.5,8.94E+06,752.1,7.09E+06,248.75,2.35E+06,552.59,5.21E+06,38.186,3.60E+05,
022218Xim_WT_BA7,53,TE,I,9963,86.328,239.95,65.492,966.99,9.63E+06,492.83,4.91E+06,37.062,3.69E+05,541.22,5.39E+06,23.29,2.32E+05,
022218Xim_WT_BA7,54,ICM,M,27557,170.92,367.4,63.078,565.18,1.56E+07,141.85,3.91E+06,38.918,1.07E+06,510.99,1.41E+07,20.832,5.74E+05,
022218Xim_WT_BA7,55,TE,I,16028,142.26,162.32,67.82,1136.7,1.82E+07,379.2,6.08E+06,41.328,6.62E+05,554.47,8.89E+06,19.579,3.14E+05,
022218Xim_WT_BA7,57,ICM,I,18857,161.44,197.6,67.838,854.62,1.61E+07,352.47,6.65E+06,264.05,4.98E+06,465.41,8.78E+06,21.277,4.01E+05,
022218Xim_WT_BA7,58,ICM,I,26125,153.93,304.3,69.734,528.86,1.38E+07,217.78,5.69E+06,128.24,3.35E+06,519.4,1.36E+07,27.463,7.17E+05,
022218Xim_WT_BA7,58.2,ICM,I,26125,153,310,72,575.023,,258.721,,146.827,,498.786,,22.705,,
022218Xim_WT_BA7,59,TE,I,35903,341.88,206.02,76.369,935.61,3.36E+07,404.12,1.45E+07,56.99,2.05E+06,527.28,1.89E+07,19.007,6.82E+05,
022218Xim_WT_BA7,60,ICM,I,9907,123.5,256.38,67.541,737.09,7.30E+06,324.94,3.22E+06,165.4,1.64E+06,481.98,4.78E+06,29.449,2.92E+05,
022218Xim_WT_BA7,61,TE,I,9925,251.37,114.69,69.28,944.87,9.38E+06,301.86,3.00E+06,43.643,4.33E+05,511.01,5.07E+06,18.581,1.84E+05,
022218Xim_WT_BA7,62,TE,I,7203,112.18,300.81,70.579,818.88,5.90E+06,338.82,2.44E+06,52.639,3.79E+05,529.68,3.82E+06,24.85,1.79E+05,
022218Xim_WT_BA7,64,TE,I,19234,257.45,380.13,77.262,691.3,1.33E+07,233.69,4.49E+06,27.033,5.20E+05,488.65,9.40E+06,18.613,3.58E+05,
022218Xim_WT_BA7,65,ICM,I,7226,148.43,252.74,76.432,433.02,3.13E+06,188.8,1.36E+06,102.18,7.38E+05,458.54,3.31E+06,19.637,1.42E+05,
022218Xim_WT_BA7,66,TE,I,11558,366.64,331.85,78.698,609.77,7.05E+06,286.94,3.32E+06,39.586,4.58E+05,553.8,6.40E+06,18.63,2.15E+05,
022218Xim_WT_BA7,67,TE,I,11021,400.22,279.81,78.629,631.08,6.96E+06,313.28,3.45E+06,117.13,1.29E+06,541.71,5.97E+06,19.675,2.17E+05,
022218Xim_WT_BA7,68,ICM,I,2204,135.88,212.5,76.261,497,1.10E+06,243.32,5.36E+05,124.91,2.75E+05,572.28,1.26E+06,19.298,42533,
022218Xim_WT_BA7,69,ICM,I,25542,154.96,222.24,87.338,423.28,1.08E+07,245.45,6.27E+06,54.066,1.38E+06,469.28,1.20E+07,17.348,4.43E+05,
022218Xim_WT_BA7,70,TE,I,18802,244.12,160.92,90.26,668.14,1.26E+07,179.33,3.37E+06,17.441,3.28E+05,566.26,1.06E+07,16.443,3.09E+05,
022218Xim_WT_BA7,71,TE,I,12470,146.25,284.96,87.136,310.85,3.88E+06,203.17,2.53E+06,31.308,3.90E+05,447.02,5.57E+06,20.157,2.51E+05,
022218Xim_WT_BA7,72,TE,I,13868,190.33,329.45,88.442,308.66,4.28E+06,158.99,2.20E+06,15.895,2.20E+05,494.79,6.86E+06,15.993,2.22E+05,
022218Xim_WT_BA7,73,TE,I,12435,302.65,328.47,92.516,535.1,6.65E+06,205.4,2.55E+06,30.427,3.78E+05,583.6,7.26E+06,17.091,2.13E+05,
022218Xim_WT_BA7,74,TE,I,14877,206.09,204.92,96.542,366.13,5.45E+06,122.71,1.83E+06,17.19,2.56E+05,601.27,8.95E+06,15.242,2.27E+05,
022218Xim_WT_BA7,75,TE,I,14085,312.43,261.04,104.49,439.34,6.19E+06,194.35,2.74E+06,49.527,6.98E+05,579.04,8.16E+06,16.888,2.38E+05,
022218Xim_WT_BA7,76,TE,I,17408,240.21,272.69,104.68,334.92,5.83E+06,119.21,2.08E+06,26.784,4.66E+05,591.09,1.03E+07,16.318,2.84E+05,
