Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
080118Xim_WT_CH7,1,TE,I,12811,178.58,225.74,5.7705,2957.9,3.79E+07,57.112,7.32E+05,44.651,5.72E+05,1063.1,1.36E+07,24.856,3.18E+05,
080118Xim_WT_CH7,2,TE,I,8258,213.68,273.15,4.8365,3592.3,2.97E+07,60.572,5.00E+05,37.695,3.11E+05,1038.2,8.57E+06,26.634,2.20E+05,
080118Xim_WT_CH7,3,TE,I,7860,351.26,197.13,6.55,3051,2.40E+07,53.516,4.21E+05,40.055,3.15E+05,1023.2,8.04E+06,22.977,1.81E+05,
080118Xim_WT_CH7,4,TE,I,9235,257.23,228.7,8.8483,3478.7,3.21E+07,51.177,4.73E+05,33.033,3.05E+05,1019.7,9.42E+06,22.927,2.12E+05,
080118Xim_WT_CH7,5,TE,I,8488,136.3,253.29,8.725,3240.2,2.75E+07,42.716,3.63E+05,486.69,4.13E+06,1098.5,9.32E+06,25.936,2.20E+05,
080118Xim_WT_CH7,6,TE,I,10870,228.65,203.68,9.8996,3296,3.58E+07,51.39,5.59E+05,46.154,5.02E+05,1081.9,1.18E+07,23.57,2.56E+05,
080118Xim_WT_CH7,7,TE,I,14230,319.33,205.8,10.146,2326.9,3.31E+07,37.117,5.28E+05,26.605,3.79E+05,1115.3,1.59E+07,20.192,2.87E+05,
080118Xim_WT_CH7,8,TE,I,12226,172.76,273.24,13.392,3566.1,4.36E+07,49.545,6.06E+05,44.554,5.45E+05,1087.3,1.33E+07,31.079,3.80E+05,
080118Xim_WT_CH7,8.2,TE,I,12226,168,275,19,3203.718,,41.205,,37.118,,1103.278,1.33E+07,31.079,3.80E+05,
080118Xim_WT_CH7,9,TE,I,11936,255.16,283.41,11.833,3269.6,3.90E+07,44.824,5.35E+05,28.233,3.37E+05,1080.1,1.29E+07,22.053,2.63E+05,
080118Xim_WT_CH7,10,TE,I,7292,363.83,295.58,10.974,3616.6,2.64E+07,45.957,3.35E+05,27.728,2.02E+05,1285.4,9.37E+06,21.388,1.56E+05,
080118Xim_WT_CH7,11,TE,I,10216,190.33,304.76,11.893,3427.3,3.50E+07,48.338,4.94E+05,29.434,3.01E+05,1144.8,1.17E+07,27.031,2.76E+05,
080118Xim_WT_CH7,13,TE,I,6559,381.93,264.38,11.592,3091.1,2.03E+07,56.545,3.71E+05,31.903,2.09E+05,1078.7,7.08E+06,22.204,1.46E+05,
080118Xim_WT_CH7,14,TE,I,6846,415.69,267.59,14.612,3096.5,2.12E+07,47.079,3.22E+05,32.387,2.22E+05,1191.1,8.15E+06,21.918,1.50E+05,
080118Xim_WT_CH7,15,TE,I,11959,191.47,169.58,15.172,2752.8,3.29E+07,46.695,5.58E+05,33.33,3.99E+05,1193.7,1.43E+07,21.726,2.60E+05,
080118Xim_WT_CH7,16,TE,I,34440,115.73,206.41,20.407,2919.6,1.01E+08,41.104,1.42E+06,96.075,3.31E+06,1212,4.17E+07,21.832,7.52E+05,
080118Xim_WT_CH7,16.2,TE,I,34440,117,227,17,3946.115,,49.4,,344.953,,1182.725,,23.751,,
080118Xim_WT_CH7,17,TE,I,7198,270.3,253.82,16.303,2701,1.94E+07,48.66,3.50E+05,30.383,2.19E+05,1207.3,8.69E+06,22.305,1.61E+05,
080118Xim_WT_CH7,18,TE,I,5024,188.58,206.09,15.532,3199.8,1.61E+07,45.822,2.30E+05,680.33,3.42E+06,1083,5.44E+06,22.898,1.15E+05,
080118Xim_WT_CH7,19,TE,I,4265,213.71,222.66,15.581,3127.9,1.33E+07,43.504,1.86E+05,331.81,1.42E+06,1355.7,5.78E+06,23.526,1.00E+05,
080118Xim_WT_CH7,20,TE,I,9147,231.46,277.13,17.639,2987.4,2.73E+07,44.218,4.04E+05,26.238,2.40E+05,1236.9,1.13E+07,24.373,2.23E+05,
080118Xim_WT_CH7,22,TE,I,8362,321.2,263.8,18.319,2952.6,2.47E+07,45.633,3.82E+05,29.546,2.47E+05,1109.9,9.28E+06,21.316,1.78E+05,
080118Xim_WT_CH7,23,TE,I,7159,309.44,310.79,17.875,3382,2.42E+07,42.481,3.04E+05,27.67,1.98E+05,1137.5,8.14E+06,21.317,1.53E+05,
080118Xim_WT_CH7,24,TE,I,6379,385.62,284.28,18.306,3259.6,2.08E+07,48.49,3.09E+05,27.127,1.73E+05,1155.4,7.37E+06,21.02,1.34E+05,
080118Xim_WT_CH7,25,TE,I,6250,349.63,144.82,19.572,2620.2,1.64E+07,44.263,2.77E+05,29.862,1.87E+05,1106,6.91E+06,21.046,1.32E+05,
