Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
080118Xim_WT_CH3,2,TE,I,7592,149.03,224.46,5.6637,3039.3,2.31E+07,45.48,3.45E+05,29.205,2.22E+05,1241.3,9.42E+06,19.871,1.51E+05,
080118Xim_WT_CH3,3,TE,I,13748,154.59,287.24,6.8179,3030.5,4.17E+07,56.54,7.77E+05,31.149,4.28E+05,1167.2,1.60E+07,20.661,2.84E+05,
080118Xim_WT_CH3,4,TE,I,5418,356.66,168.06,8.5666,3333.2,1.81E+07,31.679,1.72E+05,26.969,1.46E+05,999.27,5.41E+06,19.094,1.03E+05,
080118Xim_WT_CH3,5,TE,I,7573,372.69,202.71,8.1899,3234.5,2.45E+07,23.29,1.76E+05,20.609,1.56E+05,1115.1,8.45E+06,16.711,1.27E+05,
080118Xim_WT_CH3,6,TE,I,15701,297.81,214.18,8.305,2721.4,4.27E+07,42.207,6.63E+05,47.431,7.45E+05,1201.6,1.89E+07,20.103,3.16E+05,
080118Xim_WT_CH3,6.2,TE,I,15701,308,212,10,3181.959,,38.884,,59.027,,1181.331,,20.542,,
080118Xim_WT_CH3,7,TE,M,6048,192.69,246.4,7.0493,2861.5,1.73E+07,51.053,3.09E+05,58.902,3.56E+05,1098.6,6.64E+06,21.224,1.28E+05,
080118Xim_WT_CH3,8,ICM,I,12428,241.69,266.88,7.7263,2897,3.60E+07,53.057,6.59E+05,151.22,1.88E+06,1095.7,1.36E+07,21.76,2.70E+05,
080118Xim_WT_CH3,9,TE,I,8114,322.98,269.65,7.6631,2537.4,2.06E+07,44.045,3.57E+05,30.086,2.44E+05,1133.8,9.20E+06,20.47,1.66E+05,
080118Xim_WT_CH3,10,TE,I,8013,307.88,285.13,7.3305,2595.2,2.08E+07,45.138,3.62E+05,29.398,2.36E+05,1137.7,9.12E+06,20.745,1.66E+05,
080118Xim_WT_CH3,11,TE,I,16172,264.75,177.68,10.463,2633.5,4.26E+07,32.992,5.34E+05,137.57,2.22E+06,1108.3,1.79E+07,18.179,2.94E+05,
080118Xim_WT_CH3,11.2,TE,I,16172,276,180,10,3292.45,,37.81,,230.66,,1123.625,,19.409,,
080118Xim_WT_CH3,12,TE,I,18643,97.838,254.97,11.232,2496.4,4.65E+07,39.47,7.36E+05,23.152,4.32E+05,1193.5,2.23E+07,17.895,3.34E+05,
080118Xim_WT_CH3,13,TE,I,15068,149.75,247.71,11.974,3082.2,4.64E+07,49.176,7.41E+05,27.524,4.15E+05,1219.1,1.84E+07,19.818,2.99E+05,
080118Xim_WT_CH3,13.2,ICM,I,15068,148,228,16,2542.454,,50.427,,24.885,,1174.705,,19.287,,
080118Xim_WT_CH3,14,TE,I,5959,181.89,313.84,11.497,3202.5,1.91E+07,48.407,2.88E+05,31.969,1.91E+05,1131.4,6.74E+06,21.258,1.27E+05,
080118Xim_WT_CH3,15,TE,I,6333,210.77,332.1,12.409,2994.3,1.90E+07,44.065,2.79E+05,32.439,2.05E+05,1145.8,7.26E+06,20.415,1.29E+05,
080118Xim_WT_CH3,16,ICM,I,16311,212.64,225.78,13.751,2377.3,3.88E+07,50.059,8.17E+05,33.286,5.43E+05,1166.2,1.90E+07,20.855,3.40E+05,
080118Xim_WT_CH3,17,TE,M,4453,215.19,304.61,13.285,3210.7,1.43E+07,45.47,2.02E+05,63.268,2.82E+05,1159.8,5.16E+06,20.87,92933,
080118Xim_WT_CH3,18,TE,I,26376,255.6,330.34,15.602,2698.9,7.12E+07,41.47,1.09E+06,36.732,9.69E+05,1188.2,3.13E+07,19.521,5.15E+05,
080118Xim_WT_CH3,18.2,TE,I,26376,258,341,19,2842.954,,36.366,,36.362,,1177.559,,18.517,,
080118Xim_WT_CH3,19,TE,I,6750,385.01,217.33,15.336,3172,2.14E+07,22.964,1.55E+05,20.007,1.35E+05,1076.8,7.27E+06,16.699,1.13E+05,
080118Xim_WT_CH3,20,TE,I,6054,331.04,326.97,15.362,3264.7,1.98E+07,23.071,1.40E+05,21.13,1.28E+05,1157.4,7.01E+06,16.516,99989,
080118Xim_WT_CH3,21,TE,I,6571,184.7,182.17,19.074,2702.5,1.78E+07,35.233,2.32E+05,24.856,1.63E+05,1199.1,7.88E+06,18.849,1.24E+05,
080118Xim_WT_CH3,22,ICM,I,17308,225.83,193.75,22.677,2090.4,3.62E+07,32.393,5.61E+05,21.399,3.70E+05,1131.6,1.96E+07,17.472,3.02E+05,
080118Xim_WT_CH3,22.2,ICM,I,17308,236,192,28,1573.957,,25.189,,17.285,,1054.724,,16.269,,
080118Xim_WT_CH3,23,ICM,I,9524,125.67,264.15,19.93,2945.5,2.81E+07,42.188,4.02E+05,24.641,2.35E+05,1307.6,1.25E+07,18.777,1.79E+05,
080118Xim_WT_CH3,24,TE,I,12089,149.2,327.26,21.919,2704.4,3.27E+07,35.825,4.33E+05,24.102,2.91E+05,1245,1.51E+07,18.962,2.29E+05,
080118Xim_WT_CH3,25,TE,I,10902,268.98,154.18,21.635,2395.3,2.61E+07,30.797,3.36E+05,25.762,2.81E+05,1107.8,1.21E+07,17.836,1.94E+05,
080118Xim_WT_CH3,27,ICM,I,3900,166.16,287.06,18.889,2401.1,9.36E+06,120.56,4.70E+05,26.056,1.02E+05,1077.4,4.20E+06,18.468,72025,
080118Xim_WT_CH3,28,TE,I,8700,129.32,195.43,22.362,2663.1,2.32E+07,35.722,3.11E+05,22.314,1.94E+05,1251,1.09E+07,18.171,1.58E+05,
080118Xim_WT_CH3,29,TE,I,8050,74.937,252.37,22.053,2743,2.21E+07,220.25,1.77E+06,25.212,2.03E+05,1134.7,9.13E+06,18.455,1.49E+05,
080118Xim_WT_CH3,30,TE,I,8550,365.42,291.53,22.14,2664.1,2.28E+07,32.003,2.74E+05,34.696,2.97E+05,1113.4,9.52E+06,18.37,1.57E+05,
080118Xim_WT_CH3,31,TE,I,5789,336.12,342.1,21.754,3047.8,1.76E+07,21.573,1.25E+05,21.354,1.24E+05,1091.5,6.32E+06,16.903,97851,
080118Xim_WT_CH3,32,TE,I,9659,200.97,343.94,23.531,1754.6,1.69E+07,36.426,3.52E+05,23.284,2.25E+05,1125.1,1.09E+07,18.326,1.77E+05,
080118Xim_WT_CH3,33,TE,I,10534,334.47,150.51,24.372,1608.2,1.69E+07,32.406,3.41E+05,28.251,2.98E+05,1284.9,1.35E+07,18.194,1.92E+05,
080118Xim_WT_CH3,34,ICM,I,4029,150.87,266.32,23.531,2398.3,9.66E+06,48.717,1.96E+05,22.256,89670,1190.1,4.79E+06,18.1,72925,
080118Xim_WT_CH3,35,ICM,I,5603,204.83,278.37,23.59,1825.1,1.02E+07,31.131,1.74E+05,409.21,2.29E+06,1267.9,7.10E+06,17.793,99695,
080118Xim_WT_CH3,36,ICM,I,6974,135.27,216.82,24.324,2506.6,1.75E+07,38.476,2.68E+05,23.399,1.63E+05,1100.5,7.68E+06,18.118,1.26E+05,
080118Xim_WT_CH3,36.2,ICM,I,6974,162,224,28,1445.796,,32.924,,20.789,,1239.324,,17.441,,
080118Xim_WT_CH3,37,ICM,I,5787,196.14,215.18,26.126,1879.4,1.09E+07,28.058,1.62E+05,20.292,1.17E+05,1338.1,7.74E+06,17.449,1.01E+05,
080118Xim_WT_CH3,38,ICM,I,5806,96.988,249.26,24.959,2675.2,1.55E+07,72.502,4.21E+05,21.863,1.27E+05,1105.8,6.42E+06,17.943,1.04E+05,
080118Xim_WT_CH3,39,ICM,I,3129,188.56,253.93,23.043,1438.9,4.50E+06,69.37,2.17E+05,23.329,72996,1043.5,3.27E+06,17.39,54414,
080118Xim_WT_CH3,40,ICM,I,6376,239.22,235.55,27.777,1458,9.30E+06,23.928,1.53E+05,185.72,1.18E+06,1126.7,7.18E+06,16.736,1.07E+05,
080118Xim_WT_CH3,42,TE,I,11002,390.99,257.45,30.522,2495.3,2.75E+07,29.309,3.22E+05,21.506,2.37E+05,1128.1,1.24E+07,17.825,1.96E+05,
