Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020316Xim_MN3,1,10933,TE,304.74,237.26,3.3299,2180.6,2.38E+07,29.012,3.17E+05,121.56,1.33E+06,912.4,9.98E+06,1606,1.76E+07,
020316Xim_MN3,1.2,,TE,294,250,2,2127.917,,30.217,,141.605,,923.866,,2054.296,,
020316Xim_MN3,2,12625,TE,212.36,247.02,4.1596,2177.6,2.75E+07,28.583,3.61E+05,168.38,2.13E+06,883.06,1.11E+07,2781.7,3.51E+07,
020316Xim_MN3,3,13807,TE,273.3,325.42,4.2315,1886.3,2.60E+07,29.96,4.14E+05,132.84,1.83E+06,987.99,1.36E+07,1182.6,1.63E+07,
020316Xim_MN3,4,17546,TE,197.36,164,8.4737,1516.5,2.66E+07,20.85,3.66E+05,85.56,1.50E+06,942.72,1.65E+07,1027.2,1.80E+07,
020316Xim_MN3,5,1842,TE,285,181.53,7.1732,332.07,6.12E+05,165.54,3.05E+05,39.796,73305,964.92,1.78E+06,130.05,2.40E+05,
020316Xim_MN3,6,8768,TE,378.41,266.29,8.8786,1466.1,1.29E+07,22.181,1.94E+05,118.06,1.04E+06,924.77,8.11E+06,912.85,8.00E+06,
020316Xim_MN3,7,8728,TE,149.33,280.15,9.3422,1712,1.49E+07,22.974,2.01E+05,89.514,7.81E+05,918.16,8.01E+06,1408.4,1.23E+07,
020316Xim_MN3,8,9389,TE,197.32,327.63,8.5921,1551.4,1.46E+07,24.481,2.30E+05,87.487,8.21E+05,953.05,8.95E+06,1077.1,1.01E+07,
020316Xim_MN3,9,11186,TE,350.39,341.81,9.8727,1157.7,1.30E+07,21.058,2.36E+05,158.34,1.77E+06,966.14,1.08E+07,984.18,1.10E+07,
020316Xim_MN3,11,14610,TE,393.61,196.13,17.513,1624.2,2.37E+07,22.786,3.33E+05,99.226,1.45E+06,905.84,1.32E+07,1051.1,1.54E+07,
020316Xim_MN3,12,10923,TE,231.46,397.23,17.12,1908.5,2.08E+07,22.772,2.49E+05,111.22,1.21E+06,986.85,1.08E+07,1119.8,1.22E+07,
020316Xim_MN3,13,13450,TE,242.46,112.76,19.178,1769.8,2.38E+07,20.55,2.76E+05,102.03,1.37E+06,927.44,1.25E+07,1392.8,1.87E+07,
020316Xim_MN3,14,16458,TE,323.23,125.62,19.394,1488.7,2.45E+07,23.62,3.89E+05,67.133,1.10E+06,936.08,1.54E+07,299.01,4.92E+06,
020316Xim_MN3,15,15716,TE,125.25,199.95,20.637,1773.5,2.79E+07,21.759,3.42E+05,88.229,1.39E+06,1032.9,1.62E+07,1116.9,1.76E+07,
020316Xim_MN3,16,7630,TE,402.97,339.85,22.492,1383.8,1.06E+07,22.837,1.74E+05,276.85,2.11E+06,946.92,7.23E+06,858.15,6.55E+06,
