Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020416Xim_F4KO_O2,154,1,TE,6459,316.6,247.7,4.8588,2695.9,1.74E+07,33.324,2.15E+05,148.81,9.61E+05,955.79,6.17E+06,2180.9,1.41E+07,
020416Xim_F4KO_O2,154,2,TE,6737,281.94,274.53,3.1944,1976.1,1.33E+07,28.701,1.93E+05,284.69,1.92E+06,944.77,6.36E+06,3061,2.06E+07,
020416Xim_F4KO_O2,154,3,TE,4731,240.81,282.23,3.4044,3080.6,1.46E+07,26.122,1.24E+05,216.51,1.02E+06,960.6,4.54E+06,3451.4,1.63E+07,
020416Xim_F4KO_O2,154,4,TE,9243,205.33,201.02,5.3827,2104,1.94E+07,25.962,2.40E+05,168.94,1.56E+06,880.84,8.14E+06,2747.6,2.54E+07,
020416Xim_F4KO_O2,154,5,TE,16879,201.02,308.36,6.7029,2034.4,3.43E+07,44.114,7.45E+05,119.87,2.02E+06,909.99,1.54E+07,1711.8,2.89E+07,
020416Xim_F4KO_O2,154,7,TE,6337,331.26,316.37,11.228,2595.5,1.64E+07,29.211,1.85E+05,134,8.49E+05,947.31,6.00E+06,2045,1.30E+07,
020416Xim_F4KO_O2,154,8,TE,13150,270.09,355.32,10.645,2486.8,3.27E+07,22.915,3.01E+05,128.74,1.69E+06,943.27,1.24E+07,1994.9,2.62E+07,
020416Xim_F4KO_O2,154,9,TE,18466,144.63,202.22,13.147,1840.7,3.40E+07,23.055,4.26E+05,139.89,2.58E+06,883.16,1.63E+07,2351.4,4.34E+07,
020416Xim_F4KO_O2,154,10,TE,8805,226.68,150.71,13.163,1857.6,1.64E+07,18.782,1.65E+05,132.63,1.17E+06,934.32,8.23E+06,2072.6,1.82E+07,
020416Xim_F4KO_O2,154,11,TE,14780,307.38,151.37,16.266,2010.9,2.97E+07,18.92,2.80E+05,126.05,1.86E+06,925.01,1.37E+07,2104.3,3.11E+07,
020416Xim_F4KO_O2,154,12,TE,5983,206.39,362.79,14.705,2758.9,1.65E+07,28.911,1.73E+05,147.59,8.83E+05,981.68,5.87E+06,2526.5,1.51E+07,
020416Xim_F4KO_O2,154,13,TE,6824,350.45,199.8,15.918,2305,1.57E+07,24.126,1.65E+05,114.8,7.83E+05,914.62,6.24E+06,1727.6,1.18E+07,
020416Xim_F4KO_O2,154,14,TE,11853,368.15,269,17.773,1941.9,2.30E+07,48.253,5.72E+05,164.9,1.95E+06,894.97,1.06E+07,1540.4,1.83E+07,
020416Xim_F4KO_O2,154,15,TE,14771,105.59,255.13,22.071,1839.3,2.72E+07,36.003,5.32E+05,121.87,1.80E+06,943.94,1.39E+07,2059.2,3.04E+07,
020416Xim_F4KO_O2,154,16,TE,7065,299.73,384.55,20.316,2075.1,1.47E+07,23.161,1.64E+05,122.63,8.66E+05,955.57,6.75E+06,2103.7,1.49E+07,
020416Xim_F4KO_O2,154,17,TE,11603,174.3,126.1,23.713,2431.1,2.82E+07,22.458,2.61E+05,141.78,1.65E+06,940.58,1.09E+07,2545.9,2.95E+07,
020416Xim_F4KO_O2,154,18,TE,10469,374.23,341.92,26.955,2417.7,2.53E+07,24.532,2.57E+05,99.166,1.04E+06,937.17,9.81E+06,896.8,9.39E+06,
020416Xim_F4KO_O2,154,19,TE,8180,233.38,103.05,28.277,1720.5,1.41E+07,17.349,1.42E+05,116.24,9.51E+05,897.9,7.34E+06,1516.6,1.24E+07,
020416Xim_F4KO_O2,154,20,TE,11562,133.74,357.33,29.292,2525.2,2.92E+07,22.222,2.57E+05,124.18,1.44E+06,924.05,1.07E+07,2154,2.49E+07,
020416Xim_F4KO_O2,154,21,TE,14182,245.34,423.06,31.433,2068.3,2.93E+07,19.948,2.83E+05,163.27,2.32E+06,946.93,1.34E+07,1403.7,1.99E+07,
020416Xim_F4KO_O2,154,22,TE,5146,166,380.54,29.56,2345.4,1.21E+07,20.318,1.05E+05,119.75,6.16E+05,902.14,4.64E+06,2314.5,1.19E+07,
020416Xim_F4KO_O2,154,23,TE,13493,417.87,246.42,35.277,1790.8,2.42E+07,17.217,2.32E+05,461.08,6.22E+06,908.44,1.23E+07,1109.3,1.50E+07,
020416Xim_F4KO_O2,154,24,TE,12859,184.07,410.73,36.583,2200.1,2.83E+07,19.982,2.57E+05,118.09,1.52E+06,942.11,1.21E+07,2209.8,2.84E+07,
020416Xim_F4KO_O2,154,25,TE,10215,324.66,408.61,34.921,2449.1,2.50E+07,17.272,1.76E+05,73.893,7.55E+05,910.59,9.30E+06,815.05,8.33E+06,
020416Xim_F4KO_O2,154,26,TE,8325,323.12,96.57,37.304,1737.4,1.45E+07,16.235,1.35E+05,78.403,6.53E+05,858.85,7.15E+06,985.9,8.21E+06,
020416Xim_F4KO_O2,154,28,TE,18096,65.032,295.77,40.941,2144.133,,33.884,,110.738,,1014.788,,1700.334,,
020416Xim_F4KO_O2,154,30,TE,7936,266.99,71.793,40.708,1973.1,1.57E+07,17.943,1.42E+05,82.039,6.51E+05,962.99,7.64E+06,1153.4,9.15E+06,
020416Xim_F4KO_O2,154,31,TE,11193,405.8,179.19,40.822,1855.8,2.08E+07,20.159,2.26E+05,93.794,1.05E+06,865.33,9.69E+06,1211.9,1.36E+07,
020416Xim_F4KO_O2,154,32,TE,9935,420.02,324.83,40.66,1212.1,1.20E+07,20.175,2.00E+05,139.64,1.39E+06,863.62,8.58E+06,880,8.74E+06,
020416Xim_F4KO_O2,154,33,TE,12753,130.84,110.12,44.16,1847.9,2.36E+07,16.719,2.13E+05,88.688,1.13E+06,880.92,1.12E+07,1463.4,1.87E+07,
020416Xim_F4KO_O2,154,34,TE,24369,62,210,44,2601.564,,35.201,,133.363,,1061.998,,1900.453,,
020416Xim_F4KO_O2,154,34.2,ESC,24369,62,210,55,2252.451,,522.542,,604.221,,905.125,,382.126,,
020416Xim_F4KO_O2,154,36,TE,8557,190.9,82.338,45.753,1261.2,1.08E+07,17.129,1.47E+05,67.239,5.75E+05,888.23,7.60E+06,857.43,7.34E+06,
020416Xim_F4KO_O2,154,38,ESC,6446,78.186,269.15,45.949,1835.7,1.18E+07,507.46,3.27E+06,601.48,3.88E+06,925.29,5.96E+06,221.58,1.43E+06,
020416Xim_F4KO_O2,154,39,TE,6987,271.47,451.3,47.754,1521.5,1.06E+07,16.906,1.18E+05,102.95,7.19E+05,973.98,6.81E+06,1424.7,9.95E+06,
020416Xim_F4KO_O2,154,40,ESC,13184,146,262,47,1860.437,,504.695,,138.022,,1139.388,,171.054,,
020416Xim_F4KO_O2,154,40.2,ESC,13184,137,281,53,1981.417,,513.22,,607.45,,1176.821,,169.03,,
020416Xim_F4KO_O2,154,41,PRE,8331,167.39,235.71,49.783,1726.2,1.44E+07,23.517,1.96E+05,111.78,9.31E+05,956,7.96E+06,2081.4,1.73E+07,
020416Xim_F4KO_O2,154,42,TE,9157,445.08,269.61,50.953,1022.6,9.36E+06,16.351,1.50E+05,73.522,6.73E+05,916.99,8.40E+06,684.75,6.27E+06,
020416Xim_F4KO_O2,154,43,ESC,5594,104.57,251.33,48.778,1759.2,9.84E+06,561.62,3.14E+06,662.66,3.71E+06,732.68,4.10E+06,167.98,9.40E+05,
020416Xim_F4KO_O2,154,44,TE,11374,367.35,97.522,55.218,1419.1,1.61E+07,17.626,2.00E+05,62.619,7.12E+05,1027.3,1.17E+07,533.79,6.07E+06,
020416Xim_F4KO_O2,154,45,TE,12584,57.799,338.23,54.932,1802.4,2.27E+07,43.924,5.53E+05,76.972,9.69E+05,956.2,1.20E+07,931.11,1.17E+07,
020416Xim_F4KO_O2,154,46,TE,9567,426.04,359.82,53.879,1008.1,9.64E+06,14.971,1.43E+05,185.14,1.77E+06,1038.3,9.93E+06,812.07,7.77E+06,
020416Xim_F4KO_O2,154,47,PRE,8785,122.33,332.4,53.876,1568.4,1.38E+07,32.433,2.85E+05,109.47,9.62E+05,817.88,7.19E+06,1958.7,1.72E+07,
