Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
080118Xim_WT_CG2,1,TE,I,8635,348.17,232.93,3.9143,2608.6,2.25E+07,46.418,4.01E+05,228.69,1.97E+06,1073.1,9.27E+06,20.831,1.80E+05,
080118Xim_WT_CG2,1.2,TE,I,8635,361,238,4,3154.053,,45.104,,315.443,,1061.939,,19.068,,
080118Xim_WT_CG2,2,TE,I,4569,259.02,243.74,4.3701,2975.9,1.36E+07,50.132,2.29E+05,247.15,1.13E+06,1135.5,5.19E+06,21.228,96991,
080118Xim_WT_CG2,3,TE,I,4835,305.71,242.88,5.7231,2901.3,1.40E+07,48.193,2.33E+05,368.03,1.78E+06,1091.9,5.28E+06,20.121,97287,
080118Xim_WT_CG2,4,TE,I,7107,277.36,201.6,6.2329,2388.5,1.70E+07,51.08,3.63E+05,206.61,1.47E+06,1163,8.27E+06,21.158,1.50E+05,
080118Xim_WT_CG2,5,TE,I,8760,336.67,193.91,6.3466,1822.5,1.60E+07,53.736,4.71E+05,215.58,1.89E+06,1145.5,1.00E+07,23.043,2.02E+05,
080118Xim_WT_CG2,6,TE,I,3407,345.7,263.42,6.0575,3066.8,1.04E+07,59.645,2.03E+05,68.852,2.35E+05,1079.7,3.68E+06,25.549,87047,
080118Xim_WT_CG2,7,TE,I,7199,268.17,273.13,7.0836,2758.3,1.99E+07,45.153,3.25E+05,118.6,8.54E+05,1089.1,7.84E+06,20.687,1.49E+05,
080118Xim_WT_CG2,8,TE,I,8584,215.83,286.17,6.4815,2748.8,2.36E+07,52.289,4.49E+05,210.15,1.80E+06,1061.1,9.11E+06,20.869,1.79E+05,
080118Xim_WT_CG2,9,TE,I,6019,303.95,173.41,7.7642,2485.4,1.50E+07,38.525,2.32E+05,344.14,2.07E+06,1078.9,6.49E+06,19.432,1.17E+05,
080118Xim_WT_CG2,10,TE,I,7218,233.81,229.65,8.1222,2313.2,1.67E+07,44.298,3.20E+05,240.64,1.74E+06,1126.3,8.13E+06,20.243,1.46E+05,
