Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
071618Xim_WT_CA8,1,TE,I,22814,255.53,231.01,7.0383,2960.8,6.75E+07,92.539,2.11E+06,47.143,1.08E+06,338.64,7.73E+06,34.006,7.76E+05,
071618Xim_WT_CA8,1.2,TE,I,22814,261,247,9,3297.136,,78.42,,43.204,,343.072,,33.177,,
071618Xim_WT_CA8,3,TE,I,10984,176.1,267.8,7.5068,3118.1,3.42E+07,92.791,1.02E+06,46.024,5.06E+05,351.05,3.86E+06,35.373,3.89E+05,
071618Xim_WT_CA8,4,TE,I,15598,256.68,304.67,8.0598,2895.8,4.52E+07,92.785,1.45E+06,43.213,6.74E+05,312.85,4.88E+06,34.918,5.45E+05,
071618Xim_WT_CA8,4.2,TE,I,15598,255,295,8,3304.171,,83.925,,40.127,,301.312,,32.992,,
071618Xim_WT_CA8,5,TE,I,11534,185.15,309.27,8.2422,3168.9,3.66E+07,73.45,8.47E+05,49.167,5.67E+05,299.95,3.46E+06,30.969,3.57E+05,
071618Xim_WT_CA8,6,TE,I,9638,305.27,238.96,11.317,3026.3,2.92E+07,74.172,7.15E+05,38.446,3.71E+05,340.53,3.28E+06,30.385,2.93E+05,
071618Xim_WT_CA8,9,TE,I,5232,232.97,162.3,13.099,3316.2,1.74E+07,64.188,3.36E+05,75.467,3.95E+05,297.32,1.56E+06,30.939,1.62E+05,
071618Xim_WT_CA8,10,ICM,I,5498,217.51,294.1,13.365,2860,1.57E+07,58.705,3.23E+05,423.22,2.33E+06,343.73,1.89E+06,28.483,1.57E+05,
071618Xim_WT_CA8,11,TE,I,5183,246.47,359.41,13.936,2977.3,1.54E+07,64.645,3.35E+05,38.278,1.98E+05,291.79,1.51E+06,29.678,1.54E+05,
071618Xim_WT_CA8,12,ICM,I,23529,196.27,189.95,18.399,2951.5,6.94E+07,72.446,1.70E+06,58.502,1.38E+06,301.94,7.10E+06,28.464,6.70E+05,
