Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020916Xim_F4KO_P2,124,1,TE,13664,192.43,217.8,5.5726,2052.1,2.80E+07,56.409,7.71E+05,201.67,2.76E+06,1092,1.49E+07,2475,3.38E+07,
020916Xim_F4KO_P2,124,2,TE,15989,255.65,303.08,5.9671,2193.9,3.51E+07,36.562,5.85E+05,161.32,2.58E+06,1089.4,1.74E+07,2047.3,3.27E+07,
020916Xim_F4KO_P2,124,3,TE,14393,311.87,271.3,5.5534,1822.5,2.62E+07,36.372,5.24E+05,151.67,2.18E+06,1120.6,1.61E+07,1961,2.82E+07,
020916Xim_F4KO_P2,124,4,TE,12520,245.05,180.41,6.8475,1669.5,2.09E+07,37.986,4.76E+05,130.74,1.64E+06,1125.9,1.41E+07,1402.2,1.76E+07,
020916Xim_F4KO_P2,124,5,TE,15503,305.4,186.61,7.945,2192.6,3.40E+07,37.85,5.87E+05,111.41,1.73E+06,1123.9,1.74E+07,711.29,1.10E+07,
020916Xim_F4KO_P2,124,6,TE,18355,167.55,273.67,8.3487,1762,3.23E+07,42.154,7.74E+05,203.51,3.74E+06,1100.6,2.02E+07,2710.6,4.98E+07,
020916Xim_F4KO_P2,124,7,TE,9036,202.93,330.23,11.038,1914.1,1.73E+07,46.948,4.24E+05,156.39,1.41E+06,1024.2,9.25E+06,2208,2.00E+07,
020916Xim_F4KO_P2,124,8,TE,17548,168.03,166.67,17.599,1918.8,3.37E+07,52.151,9.15E+05,177.77,3.12E+06,1097.3,1.93E+07,2507.2,4.40E+07,
020916Xim_F4KO_P2,124,9,TE,12995,364.01,277.31,16.736,2363,3.07E+07,41.182,5.35E+05,106.8,1.39E+06,1073.7,1.40E+07,562.39,7.31E+06,
020916Xim_F4KO_P2,124,10,ESC,20517,167,221,17,2657.306,,1474.163,,1294.134,,1065.48,,410.351,,
020916Xim_F4KO_P2,124,10.2,EPI,20517,160,226,25,1645.041,,209.735,,1823.66,,1028.223,,296.367,,
020916Xim_F4KO_P2,124,11,TE,10512,306.11,340.13,18.225,2015.8,2.12E+07,41.024,4.31E+05,135.48,1.42E+06,1071.2,1.13E+07,1520,1.60E+07,
020916Xim_F4KO_P2,124,12,TE,10266,224.11,132.63,20.073,2178.2,2.24E+07,277.87,2.85E+06,132.03,1.36E+06,1045.3,1.07E+07,1184.1,1.22E+07,
020916Xim_F4KO_P2,124,13,TE,14271,374.38,207.39,20.285,2157,3.08E+07,41.349,5.90E+05,98.284,1.40E+06,1084.8,1.55E+07,604.36,8.62E+06,
020916Xim_F4KO_P2,124,14,TE,11725,274.94,122.22,21.164,2192.3,2.57E+07,44.823,5.26E+05,100.01,1.17E+06,1077.5,1.26E+07,407.74,4.78E+06,
020916Xim_F4KO_P2,124,15,TE,11796,126.97,218.05,22.09,1980.8,2.34E+07,64.258,7.58E+05,263.21,3.10E+06,1137.3,1.34E+07,1403.7,1.66E+07,
020916Xim_F4KO_P2,124,16,TE,7490,148.49,311.66,21.269,1772,1.33E+07,47.409,3.55E+05,156.98,1.18E+06,1057.9,7.92E+06,1732.3,1.30E+07,
