Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
021016Xim_F4KO_Q2,122,1,TE,13567,280.94,243.63,4.321,2388.1,3.24E+07,59.509,8.07E+05,193.79,2.63E+06,1114.4,1.51E+07,1920.5,2.61E+07,
021016Xim_F4KO_Q2,122,2,TE,14104,216.76,268.46,4.427,2220.3,3.13E+07,59.721,8.42E+05,194.21,2.74E+06,1120.2,1.58E+07,2191.4,3.09E+07,
021016Xim_F4KO_Q2,122,3,TE,11011,235.9,340.82,6.8297,1752.9,1.93E+07,46.328,5.10E+05,145.92,1.61E+06,1114.7,1.23E+07,1510.1,1.66E+07,
021016Xim_F4KO_Q2,122,4,TE,16541,303.83,189.67,8.931,1778.4,2.94E+07,52.573,8.70E+05,123.7,2.05E+06,1118.5,1.85E+07,918.3,1.52E+07,
021016Xim_F4KO_Q2,122,5,TE,13613,330.64,302.18,8.3818,1445,1.97E+07,42.511,5.79E+05,145.26,1.98E+06,1131.7,1.54E+07,1425,1.94E+07,
021016Xim_F4KO_Q2,122,6,TE,10633,152.84,224.76,12.535,1639,1.74E+07,46.782,4.97E+05,142.82,1.52E+06,1087.4,1.16E+07,1684.2,1.79E+07,
021016Xim_F4KO_Q2,122,8,TE,13082,150.86,321.88,12.268,1365.3,1.79E+07,115.99,1.52E+06,156.89,2.05E+06,1065.7,1.39E+07,1379,1.80E+07,
021016Xim_F4KO_Q2,122,10,TE,7041,163.51,163.57,19.262,1860.7,1.31E+07,45.799,3.22E+05,120.98,8.52E+05,1103.6,7.77E+06,1255.6,8.84E+06,
021016Xim_F4KO_Q2,122,11,TE,18302,105,246,19,2325.111,,58.018,,339.236,,1126.481,,1097.054,,
021016Xim_F4KO_Q2,122,11.2,EPI,18302,102,245,27,2097.9,,54.703,,3001.934,,1053.67,,525.586,,
021016Xim_F4KO_Q2,122,12,TE,11938,395.58,269.56,20.635,2061.8,2.46E+07,47.367,5.65E+05,138.3,1.65E+06,1126.3,1.34E+07,631.86,7.54E+06,
021016Xim_F4KO_Q2,122,13,TE,13502,257.96,407.37,22.06,1949.6,2.63E+07,44.483,6.01E+05,120.17,1.62E+06,1142.8,1.54E+07,1136.8,1.53E+07,
021016Xim_F4KO_Q2,122,14,TE,10092,232.8,131.14,21.93,2125.2,2.14E+07,42.625,4.30E+05,109.5,1.11E+06,1110.7,1.12E+07,1032.5,1.04E+07,
021016Xim_F4KO_Q2,122,15,TE,3987,197.18,147.32,21.334,2938.8,1.17E+07,48.537,1.94E+05,104.35,4.16E+05,1113.6,4.44E+06,988.81,3.94E+06,
021016Xim_F4KO_Q2,122,16,TE,12439,384.54,332.71,23.035,2054.2,2.56E+07,49.992,6.22E+05,161.98,2.01E+06,1120.5,1.39E+07,1376.2,1.71E+07,
021016Xim_F4KO_Q2,122,17,TE,9556,318.95,135.38,23.697,2237.2,2.14E+07,38.728,3.70E+05,110.58,1.06E+06,1148.5,1.10E+07,1254.7,1.20E+07,
021016Xim_F4KO_Q2,122,18,PRE,6504,144.61,217.53,22.352,1889.8,1.23E+07,50.534,3.29E+05,251.18,1.63E+06,1042.8,6.78E+06,3704.7,2.41E+07,
021016Xim_F4KO_Q2,122,19,TE,6491,328.38,390.11,23.211,1999.2,1.30E+07,44.97,2.92E+05,220.98,1.43E+06,1138.6,7.39E+06,1107.6,7.19E+06,
021016Xim_F4KO_Q2,122,20,TE,10973,77.411,307.86,24.426,1628.9,1.79E+07,67.798,7.44E+05,355.59,3.90E+06,1209.8,1.33E+07,1177.7,1.29E+07,
021016Xim_F4KO_Q2,122,21,TE,12767,116,359,22,2117.974,,49.966,,115.68,,1132.349,,1015.776,,
021016Xim_F4KO_Q2,122,21.2,PRE,12767,126,357,28,1602.253,,51.663,,176.706,,1086.453,,2287.334,,
021016Xim_F4KO_Q2,122,22,PRE,6324,126.6,300.53,27.467,1687.3,1.07E+07,52.771,3.34E+05,211.03,1.33E+06,1050.2,6.64E+06,2652.9,1.68E+07,
021016Xim_F4KO_Q2,122,23,EPI,14524,102,324,27,1826.984,,50.609,,1983.912,,1099.155,,572.094,,
021016Xim_F4KO_Q2,122,23.2,EPI,14524,84,316,33,1682.679,,76.481,,1772.981,,1116.66,,437.681,,
021016Xim_F4KO_Q2,122,24,TE,14160,403.72,209.34,28.698,2029,2.87E+07,43.029,6.09E+05,176.46,2.50E+06,1147.9,1.63E+07,798.29,1.13E+07,
021016Xim_F4KO_Q2,122,25,TE,11558,118.49,162.66,33.277,1898.9,2.19E+07,46.207,5.34E+05,152.24,1.76E+06,1126.8,1.30E+07,1339.1,1.55E+07,
021016Xim_F4KO_Q2,122,26,PRE,7998,130.62,261.15,33.977,1319.3,1.06E+07,41.439,3.31E+05,217.54,1.74E+06,1060.4,8.48E+06,2119.1,1.69E+07,
021016Xim_F4KO_Q2,122,27,TE,5416,217.46,435.43,32.195,2014.2,1.09E+07,42.093,2.28E+05,161.31,8.74E+05,1064,5.76E+06,1415.8,7.67E+06,
021016Xim_F4KO_Q2,122,28,TE,9705,262.49,91.931,34.678,2333.1,2.26E+07,45.194,4.39E+05,120.67,1.17E+06,1110.2,1.08E+07,1159.7,1.13E+07,
021016Xim_F4KO_Q2,122,29,DP,1304,116.8,270.33,28.633,1736.7,2.26E+06,48.305,62990,996.2,1.30E+06,1134.3,1.48E+06,2274,2.97E+06,
021016Xim_F4KO_Q2,122,30,TE,6771,165.78,425.25,34.674,1515.6,1.03E+07,44.774,3.03E+05,120.24,8.14E+05,1151.1,7.79E+06,1256,8.50E+06,
021016Xim_F4KO_Q2,122,31,TE,9089,379.78,143.5,35.195,1446.5,1.31E+07,44.444,4.04E+05,180.2,1.64E+06,1126.8,1.02E+07,705.62,6.41E+06,
021016Xim_F4KO_Q2,122,32,EPI,3848,93.099,192.85,35.633,1458.2,5.61E+06,41.798,1.61E+05,1336.1,5.14E+06,1077,4.14E+06,787.3,3.03E+06,
021016Xim_F4KO_Q2,122,33,EPI,13214,82.622,224.85,38.837,1390.6,1.84E+07,47.514,6.28E+05,1542.9,2.04E+07,1044.7,1.38E+07,694.98,9.18E+06,
021016Xim_F4KO_Q2,122,34,TE,5124,325.06,426.53,36.538,2063.3,1.06E+07,39.462,2.02E+05,177.42,9.09E+05,1188.4,6.09E+06,730.39,3.74E+06,
021016Xim_F4KO_Q2,122,35,TE,4286,162.4,123.86,36.796,2378.5,1.02E+07,39.582,1.70E+05,83.503,3.58E+05,1152.4,4.94E+06,803.53,3.44E+06,
021016Xim_F4KO_Q2,122,36,ESC,5766,63.206,276.15,38.606,983.16,5.67E+06,964.85,5.56E+06,830.07,4.79E+06,996.57,5.75E+06,378.71,2.18E+06,
021016Xim_F4KO_Q2,122,37,TE,4884,52.534,337.12,38.708,1855.3,9.06E+06,49.603,2.42E+05,224.39,1.10E+06,1149.4,5.61E+06,975.41,4.76E+06,
021016Xim_F4KO_Q2,122,38,TE,11349,438.52,305.01,41.76,1783.2,2.02E+07,40.011,4.54E+05,291.11,3.30E+06,1128.9,1.28E+07,576.41,6.54E+06,
021016Xim_F4KO_Q2,122,39,PRE,11141,120.94,184.88,40.359,1520,1.69E+07,43.877,4.89E+05,222.13,2.47E+06,1112.5,1.24E+07,2024.8,2.26E+07,
021016Xim_F4KO_Q2,122,40,PRE,6737,126.34,218.05,40.704,1038.5,7.00E+06,33.628,2.27E+05,177.51,1.20E+06,1056.5,7.12E+06,2702.6,1.82E+07,
021016Xim_F4KO_Q2,122,41,TE,6963,42.231,242.82,42.956,1266.5,8.82E+06,52.162,3.63E+05,132.33,9.21E+05,1160,8.08E+06,811.84,5.65E+06,
021016Xim_F4KO_Q2,122,42,PRE,9830,97.757,261.72,39.078,1193,1.17E+07,39.417,3.87E+05,278.29,2.74E+06,1120.3,1.10E+07,1965.8,1.93E+07,
021016Xim_F4KO_Q2,122,43,TE,10637,402.05,380.64,41.225,1582.4,1.68E+07,37.885,4.03E+05,139.6,1.48E+06,1206.2,1.28E+07,778.55,8.28E+06,
021016Xim_F4KO_Q2,122,44,TE,5661,91.812,386.35,41.663,1364.5,7.72E+06,45.927,2.60E+05,107.59,6.09E+05,1260.9,7.14E+06,992.52,5.62E+06,
021016Xim_F4KO_Q2,122,45,ESC,5656,62.443,308.01,40.424,1367.6,7.74E+06,1214.2,6.87E+06,1227.7,6.94E+06,1138.5,6.44E+06,372.15,2.10E+06,
021016Xim_F4KO_Q2,122,46,TE,8042,329.72,95.826,42.852,1529.5,1.23E+07,41.079,3.30E+05,102.86,8.27E+05,1077.8,8.67E+06,817.15,6.57E+06,
021016Xim_F4KO_Q2,122,47,PRE,7370,98.559,346.15,40.381,1133.8,8.36E+06,45.589,3.36E+05,335.15,2.47E+06,1163.3,8.57E+06,2598,1.91E+07,
