Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
111418Xim_WT_CW1,1,TE,I,7213,282.8,214.5,4.0337,3115.6,2.25E+07,62.437,4.50E+05,459.44,3.31E+06,1295.5,9.34E+06,24.781,1.79E+05,
111418Xim_WT_CW1,2,TE,I,7645,311.39,273.25,4.6642,3003.8,2.30E+07,48.041,3.67E+05,417.51,3.19E+06,1265.9,9.68E+06,23.403,1.79E+05,
111418Xim_WT_CW1,3,TE,I,10598,260.09,289.05,4.6165,2951,3.13E+07,41.014,4.35E+05,321.04,3.40E+06,1270.4,1.35E+07,22.309,2.36E+05,
111418Xim_WT_CW1,5,TE,I,10652,227.46,236.15,5.0542,2866.3,3.05E+07,38.257,4.08E+05,245.57,2.62E+06,1305.5,1.39E+07,21.257,2.26E+05,
111418Xim_WT_CW1,5.2,TE,I,10652,226,249,5,3036.984,,42.47,,323.513,,1312.242,,22.574,,
111418Xim_WT_CW1,6,TE,I,9198,354.21,221.52,6.809,2661.8,2.45E+07,40.189,3.70E+05,258.31,2.38E+06,1262.1,1.16E+07,21.744,2.00E+05,
111418Xim_WT_CW1,7,TE,I,6593,269.93,157.52,9.1635,3145.2,2.07E+07,44.556,2.94E+05,340.1,2.24E+06,1295.5,8.54E+06,21.38,1.41E+05,
111418Xim_WT_CW1,8,TE,I,10062,216.53,189.75,9.4223,2859.9,2.88E+07,32.804,3.30E+05,306.43,3.08E+06,1326,1.33E+07,20.126,2.03E+05,
111418Xim_WT_CW1,9,TE,I,9837,318.89,153.19,10.905,2422.5,2.38E+07,39.182,3.85E+05,119.83,1.18E+06,1316.9,1.30E+07,20.862,2.05E+05,
111418Xim_WT_CW1,9.2,TE,I,9837,324,152,11,3044.024,,42.134,,155.695,,1338.319,,21.725,,
111418Xim_WT_CW1,10,TE,I,13121,299.97,352.76,13.131,2986.1,3.92E+07,34.141,4.48E+05,197.85,2.60E+06,1269.8,1.67E+07,20.649,2.71E+05,
111418Xim_WT_CW1,11,TE,I,7694,185.79,300.14,12.868,2484.2,1.91E+07,29.063,2.24E+05,325.64,2.51E+06,1293.6,9.95E+06,18.897,1.45E+05,
111418Xim_WT_CW1,12,TE,I,7746,229.2,341.21,12.855,2421.2,1.88E+07,31.912,2.47E+05,315.87,2.45E+06,1305.7,1.01E+07,19.236,1.49E+05,
111418Xim_WT_CW1,13,TE,I,8652,382.74,291.1,15.646,2488.8,2.15E+07,29.985,2.59E+05,40.091,3.47E+05,1255.6,1.09E+07,20.298,1.76E+05,
111418Xim_WT_CW1,14,TE,I,10920,155.98,228.62,17.751,2349.1,2.57E+07,32.326,3.53E+05,206.64,2.26E+06,1282.7,1.40E+07,19.425,2.12E+05,
111418Xim_WT_CW1,15,TE,I,6441,387.47,157.19,19.74,3047.1,1.96E+07,34.035,2.19E+05,215.29,1.39E+06,1284,8.27E+06,20.062,1.29E+05,
111418Xim_WT_CW1,16,TE,I,7150,256.75,117.92,21.089,2850.8,2.04E+07,32.445,2.32E+05,183.98,1.32E+06,1326.5,9.48E+06,19.304,1.38E+05,
111418Xim_WT_CW1,17,TE,I,7082,409.76,195.58,21.255,2890.8,2.05E+07,35.568,2.52E+05,219.34,1.55E+06,1261.6,8.94E+06,20.133,1.43E+05,
111418Xim_WT_CW1,18,TE,I,9775,169.83,167.94,23.974,2581.1,2.52E+07,28.723,2.81E+05,206.72,2.02E+06,1308.2,1.28E+07,19.133,1.87E+05,
111418Xim_WT_CW1,19,TE,I,7784,126.5,262.83,22.867,2385.7,1.86E+07,34.084,2.65E+05,88.064,6.85E+05,1358.9,1.06E+07,19.186,1.49E+05,
111418Xim_WT_CW1,20,TE,I,8469,409.03,294.89,22.787,2513.5,2.13E+07,28.746,2.43E+05,34.57,2.93E+05,1234.6,1.05E+07,19.331,1.64E+05,
111418Xim_WT_CW1,21,TE,I,9280,106.77,225.63,25.554,2386.4,2.21E+07,49.837,4.62E+05,70.165,6.51E+05,1291,1.20E+07,19.527,1.81E+05,
111418Xim_WT_CW1,22,TE,M,11474,208.23,123.13,27.973,2724.8,3.13E+07,29.667,3.40E+05,84.292,9.67E+05,1285.2,1.47E+07,19.41,2.23E+05,
111418Xim_WT_CW1,23,TE,I,9177,125.04,307.75,28.193,1801,1.65E+07,34.43,3.16E+05,296.51,2.72E+06,1196.6,1.10E+07,19.501,1.79E+05,
111418Xim_WT_CW1,24,TE,I,5986,188.16,367.04,27.96,2436.9,1.46E+07,27.7,1.66E+05,282.84,1.69E+06,1244.6,7.45E+06,18.505,1.11E+05,
111418Xim_WT_CW1,26,TE,I,9030,309.08,93.494,29.927,2752.9,2.49E+07,27.023,2.44E+05,238.01,2.15E+06,1247.5,1.13E+07,19.23,1.74E+05,
111418Xim_WT_CW1,27,ICM,I,6410,89.132,244.3,31.193,1996.8,1.28E+07,322.41,2.07E+06,28.492,1.83E+05,1307.7,8.38E+06,18.52,1.19E+05,
111418Xim_WT_CW1,29,TE,I,7913,375.11,110.44,32.942,2384.2,1.89E+07,30.295,2.40E+05,137.58,1.09E+06,1266.6,1.00E+07,19.137,1.51E+05,
111418Xim_WT_CW1,30,TE,I,12156,53.635,222.86,35.928,2337.4,2.84E+07,35.311,4.29E+05,214.87,2.61E+06,1271.6,1.55E+07,18.562,2.26E+05,
111418Xim_WT_CW1,31,TE,I,6044,121.33,184.91,35.257,2372,1.43E+07,27.406,1.66E+05,122.68,7.41E+05,1307.6,7.90E+06,18.168,1.10E+05,
111418Xim_WT_CW1,32,TE,I,6783,450.26,231.16,34.905,2684.2,1.82E+07,26.871,1.82E+05,176.44,1.20E+06,1201,8.15E+06,18.585,1.26E+05,
111418Xim_WT_CW1,33,TE,I,12644,54.98,286.82,36.264,1850.1,2.34E+07,65.738,8.31E+05,156.75,1.98E+06,1273,1.61E+07,18.528,2.34E+05,
111418Xim_WT_CW1,34,TE,I,8247,141.8,346.95,37.298,1568.2,1.29E+07,24.833,2.05E+05,208.35,1.72E+06,1228,1.01E+07,17.881,1.47E+05,
111418Xim_WT_CW1,35,TE,I,8639,414.56,356.17,36.84,2096.9,1.81E+07,25.356,2.19E+05,154.82,1.34E+06,1192.8,1.03E+07,18.617,1.61E+05,
