
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
16435.1,2385.51,-228.313,um,Spot,Position,1,PRE,1000000001,1,
16439.7,2388.5,-190.963,um,Spot,Position,1,PRE,1000000002,2,
16441.7,2405.64,-229.153,um,Spot,Position,1,PRE,1000000005,5,
16440.1,2406.82,-227.153,um,Spot,Position,2,PRE,1000000005,6,
16435.5,2386.56,-228.74,um,Spot,Position,2,PRE,1000000001,74,
16439.3,2387.67,-190.362,um,Spot,Position,2,PRE,1000000002,146,
16439.8,2406.77,-227.153,um,Spot,Position,3,PRE,1000000005,147,
16436,2387.67,-227.787,um,Spot,Position,3,PRE,1000000001,148,
16436.7,2390.16,-192.974,um,Spot,Position,3,PRE,1000000002,149,
16438.6,2406.39,-229.153,um,Spot,Position,4,PRE,1000000005,150,
16435.6,2385.45,-228.514,um,Spot,Position,4,PRE,1000000001,151,
16438.4,2387.94,-194.873,um,Spot,Position,4,PRE,1000000002,152,
16437.5,2405.48,-228.849,um,Spot,Position,5,PRE,1000000005,153,
16434.6,2384.9,-227.543,um,Spot,Position,5,PRE,1000000001,154,
16440.2,2385.73,-196.248,um,Spot,Position,5,PRE,1000000002,155,
16437,2404.84,-228.729,um,Spot,Position,6,PRE,1000000005,156,
16435.2,2383.79,-227.161,um,Spot,Position,6,PRE,1000000001,157,
16442.7,2385.18,-198.85,um,Spot,Position,6,PRE,1000000002,158,
16435.9,2401.26,-229.46,um,Spot,Position,7,PRE,1000000005,159,
16434.7,2381.86,-226.006,um,Spot,Position,7,PRE,1000000001,160,
16442.7,2385.18,-201.744,um,Spot,Position,7,PRE,1000000002,161,
16437.8,2402.61,-229.826,um,Spot,Position,8,PRE,1000000005,162,
16434.5,2380.19,-227.189,um,Spot,Position,8,PRE,1000000001,163,
16441.5,2384.62,-203.694,um,Spot,Position,8,PRE,1000000002,164,
16437.3,2403.29,-229.478,um,Spot,Position,9,PRE,1000000005,165,
16432.6,2381.58,-227.439,um,Spot,Position,9,PRE,1000000001,166,
16437.4,2387.67,-205.606,um,Spot,Position,9,PRE,1000000002,167,
16437.5,2401.99,-229.459,um,Spot,Position,10,PRE,1000000005,168,
16432,2382.69,-228.248,um,Spot,Position,10,PRE,1000000001,169,
16435.4,2391.82,-206.791,um,Spot,Position,10,PRE,1000000002,170,
16440.9,2403.1,-229.359,um,Spot,Position,11,PRE,1000000005,171,
16432.2,2384.35,-229.15,um,Spot,Position,11,PRE,1000000001,172,
16434.4,2392.37,-203.931,um,Spot,Position,11,PRE,1000000002,173,
16440.9,2401.33,-229.021,um,Spot,Position,12,PRE,1000000005,174,
16432.2,2384.62,-231.462,um,Spot,Position,12,PRE,1000000001,175,
16436.6,2390.99,-204.61,um,Spot,Position,12,PRE,1000000002,176,
16440.6,2400.2,-228.513,um,Spot,Position,13,PRE,1000000005,177,
16433.9,2384.35,-230.596,um,Spot,Position,13,PRE,1000000001,178,
16440,2395.42,-205.816,um,Spot,Position,13,PRE,1000000002,179,
16442.5,2396.3,-224.015,um,Spot,Position,14,PRE,1000000005,180,
16436.5,2381.58,-227.872,um,Spot,Position,14,PRE,1000000001,181,
16445.8,2390.76,-205.223,um,Spot,Position,14,PRE,1000000002,182,
16440.3,2393.75,-224.165,um,Spot,Position,15,PRE,1000000005,183,
16434.8,2380.75,-230.376,um,Spot,Position,15,PRE,1000000001,184,
16443.4,2386.68,-207.745,um,Spot,Position,15,PRE,1000000002,185,
16438.1,2392.37,-225.348,um,Spot,Position,16,PRE,1000000005,186,
16435.3,2376.87,-232.008,um,Spot,Position,16,PRE,1000000001,187,
