
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
14702.1,1820.48,-208.742,um,Spot,Position,1,PRE;targeted,1000000000,0,
14715.9,1811.35,-196.699,um,Spot,Position,1,PRE;targeted,1000000001,1,
14711.9,1835.43,-178.687,um,Spot,Position,1,PRE;targeted,1000000002,2,
14701.1,1823.31,-209.946,um,Spot,Position,2,PRE;targeted,1000000000,3,
14711.9,1814.12,-197.887,um,Spot,Position,2,PRE;targeted,1000000001,5,
14704.7,1836.53,-180.777,um,Spot,Position,2,PRE;targeted,1000000002,21,
14706.7,1806.37,-197.796,um,Spot,Position,3,PRE;targeted,1000000001,23,
14700.4,1829.61,-178.092,um,Spot,Position,3,PRE;targeted,1000000002,24,
14699.4,1820.47,-208.019,um,Spot,Position,3,Apoptosis;PRE;targeted,1000000000,22,
14709.1,1811.35,-196.055,um,Spot,Position,4,PRE;targeted,1000000001,25,
14696.6,1833.77,-175.922,um,Spot,Position,4,PRE;targeted,1000000002,26,
14706.2,1810.24,-194.139,um,Spot,Position,5,PRE;targeted,1000000001,27,
14695.6,1834.04,-177.792,um,Spot,Position,5,PRE;targeted,1000000002,28,
14706.4,1810.52,-193.748,um,Spot,Position,6,PRE;targeted,1000000001,29,
14696.2,1834.32,-175.569,um,Spot,Position,6,PRE;targeted,1000000002,30,
14706,1810.24,-193.145,um,Spot,Position,7,PRE;targeted,1000000001,31,
14696.7,1834.04,-175.194,um,Spot,Position,7,PRE;targeted,1000000002,32,
14705.2,1814.89,-194.326,um,Spot,Position,8,PRE;targeted,1000000001,33,
14692.6,1836.26,-173.983,um,Spot,Position,8,PRE;targeted,1000000002,34,
14702.2,1812.54,-192,um,Spot,Position,9,PRE;targeted,1000000001,35,
14695.2,1831,-172.504,um,Spot,Position,9,PRE;targeted,1000000002,36,
14702.5,1811.62,-194.497,um,Spot,Position,10,PRE;targeted,1000000001,37,
14694.5,1829.61,-178.226,um,Spot,Position,10,PRE;targeted,1000000002,38,
14700.2,1811.35,-196.005,um,Spot,Position,11,PRE;targeted,1000000001,39,
14692.7,1831.83,-176.801,um,Spot,Position,11,PRE;targeted,1000000002,40,
14701,1810.79,-194.484,um,Spot,Position,12,PRE;targeted,1000000001,41,
14696.9,1831,-177.533,um,Spot,Position,12,Apoptosis;PRE;targeted,1000000002,42,
14700.2,1806.28,-190.687,um,Spot,Position,13,PRE;targeted,1000000001,43,
14700,1806.6,-190.25,um,Spot,Position,14,PRE;targeted,1000000001,44,
14700.8,1808.21,-190.945,um,Spot,Position,15,PRE;targeted,1000000001,45,
14693.6,1796.93,-191.243,um,Spot,Position,16,Apoptosis;PRE;targeted,1000000001,46,
