
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE,1000000000,0,
1,,Spot,1,PRE,1000000001,1,
1,,Spot,1,PRE,1000000003,3,
1,,Spot,1,PRE,1000000004,4,
1,,Spot,1,PRE,1000000005,5,
1,,Spot,1,PRE,1000000006,6,
1,,Spot,1,PRE,1000000007,7,
1,,Spot,1,PRE,1000000008,8,
1,,Spot,1,PRE,1000000137,137,
2,,Spot,2,PRE,1000000000,138,
2,,Spot,2,PRE,1000000001,139,
2,,Spot,2,PRE,1000000137,140,
2,,Spot,2,PRE,1000000004,255,
2,,Spot,2,PRE,1000000003,372,
2,,Spot,2,Apoptosis;PRE,1000000005,483,
2,,Spot,2,PRE,1000000006,484,
2,,Spot,2,PRE,1000000007,575,
2,,Spot,2,PRE,1000000008,685,
3,,Spot,3,Apoptosis;PRE,1000000000,686,
3,,Spot,3,PRE,1000000001,687,
3,,Spot,3,PRE,1000000137,688,
3,,Spot,3,PRE,1000000004,689,
3,,Spot,3,PRE,1000000003,690,
3,,Spot,3,PRE,1000000006,691,
3,,Spot,3,PRE,1000000007,692,
3,,Spot,3,Apoptosis;PRE,1000000008,693,
4,,Spot,4,PRE,1000000001,694,
4,,Spot,4,PRE,1000000137,695,
4,,Spot,4,PRE,1000000004,696,
4,,Spot,4,PRE,1000000003,697,
4,,Spot,4,PRE,1000000006,698,
4,,Spot,4,PRE,1000000007,699,
5,,Spot,5,PRE,1000000001,700,
5,,Spot,5,PRE,1000000137,701,
5,,Spot,5,PRE,1000000004,702,
5,,Spot,5,PRE,1000000003,703,
5,,Spot,5,PRE,1000000006,704,
5,,Spot,5,PRE,1000000007,705,
6,,Spot,6,PRE,1000000001,706,
6,,Spot,6,PRE,1000000137,707,
6,,Spot,6,PRE,1000000004,708,
6,,Spot,6,PRE,1000000003,709,
6,,Spot,6,PRE,1000000006,710,
6,,Spot,6,PRE,1000000007,711,
7,,Spot,7,PRE,1000000001,712,
7,,Spot,7,PRE,1000000137,713,
7,,Spot,7,PRE,1000000004,714,
7,,Spot,7,PRE,1000000003,715,
7,,Spot,7,PRE,1000000006,716,
7,,Spot,7,PRE,1000000007,717,
8,,Spot,8,PRE,1000000001,718,
8,,Spot,8,PRE,1000000137,719,
8,,Spot,8,PRE,1000000004,720,
8,,Spot,8,PRE,1000000003,721,
8,,Spot,8,PRE,1000000006,722,
8,,Spot,8,PRE,1000000007,723,
9,,Spot,9,PRE,1000000001,724,
9,,Spot,9,PRE,1000000137,725,
9,,Spot,9,PRE,1000000004,726,
9,,Spot,9,PRE,1000000003,727,
9,,Spot,9,PRE,1000000006,728,
9,,Spot,9,PRE,1000000007,729,
10,,Spot,10,Mito;PRE,1000000001,730,
10,,Spot,10,PRE,1000000137,731,
10,,Spot,10,PRE,1000000004,732,
10,,Spot,10,PRE,1000000003,733,
10,,Spot,10,PRE,1000000006,734,
10,,Spot,10,PRE,1000000007,735,
11,,Spot,11,PRE;d1,1000000001,736,
11,,Spot,11,PRE;d2,1000000001,737,
11,,Spot,11,PRE,1000000137,738,
11,,Spot,11,PRE,1000000004,739,
11,,Spot,11,PRE,1000000003,740,
11,,Spot,11,PRE,1000000006,741,
11,,Spot,11,PRE,1000000007,742,
12,,Spot,12,PRE;d1,1000000001,743,
12,,Spot,12,PRE;d2,1000000001,744,
12,,Spot,12,PRE,1000000137,745,
12,,Spot,12,PRE,1000000004,746,
12,,Spot,12,PRE,1000000003,747,
12,,Spot,12,PRE,1000000006,748,
12,,Spot,12,PRE,1000000007,749,
13,,Spot,13,PRE;d1,1000000001,750,
13,,Spot,13,PRE;d2,1000000001,751,
13,,Spot,13,PRE,1000000137,752,
13,,Spot,13,PRE,1000000004,753,
13,,Spot,13,PRE,1000000003,754,
13,,Spot,13,PRE,1000000006,755,
13,,Spot,13,PRE,1000000007,756,
14,,Spot,14,PRE;d1,1000000001,757,
14,,Spot,14,PRE;d2,1000000001,758,
14,,Spot,14,PRE,1000000137,759,
14,,Spot,14,PRE,1000000004,760,
14,,Spot,14,PRE,1000000003,761,
14,,Spot,14,PRE,1000000006,762,
14,,Spot,14,PRE,1000000007,763,
15,,Spot,15,PRE;d1,1000000001,764,
15,,Spot,15,PRE;d2,1000000001,765,
