
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE;targeted,1000000000,0,
1,,Spot,1,PRE;targeted,1000000003,3,
1,,Spot,1,PRE;targeted,1000000039,39,
1,,Spot,1,PRE;targeted,1000000055,55,
1,,Spot,1,PRE;targeted,1000000084,84,
1,,Spot,1,PRE;targeted,1000000098,98,
1,,Spot,1,PRE;targeted,1000000119,119,
2,,Spot,2,Apoptosis;PRE;targeted,1000000000,120,
2,,Spot,2,PRE;targeted,1000000003,121,
2,,Spot,2,PRE;targeted,1000000039,122,
2,,Spot,2,PRE;targeted,1000000055,123,
2,,Spot,2,PRE;targeted,1000000084,124,
2,,Spot,2,PRE;targeted,1000000098,125,
2,,Spot,2,PRE;targeted,1000000119,126,
3,,Spot,3,PRE;targeted,1000000003,128,
3,,Spot,3,PRE;targeted,1000000039,129,
3,,Spot,3,PRE;targeted,1000000055,130,
3,,Spot,3,PRE;targeted,1000000084,131,
3,,Spot,3,PRE;targeted,1000000098,132,
3,,Spot,3,PRE;targeted,1000000119,133,
4,,Spot,4,PRE;targeted,1000000003,134,
4,,Spot,4,PRE;targeted,1000000039,135,
4,,Spot,4,PRE;targeted,1000000055,136,
4,,Spot,4,PRE;targeted,1000000084,137,
4,,Spot,4,PRE;targeted,1000000098,138,
4,,Spot,4,PRE;targeted,1000000119,139,
5,,Spot,5,PRE;targeted,1000000003,140,
5,,Spot,5,PRE;targeted,1000000039,141,
5,,Spot,5,PRE;targeted,1000000055,142,
5,,Spot,5,PRE;targeted,1000000084,143,
5,,Spot,5,PRE;targeted,1000000098,144,
5,,Spot,5,PRE;targeted,1000000119,145,
6,,Spot,6,PRE;targeted,1000000003,146,
6,,Spot,6,PRE;targeted,1000000039,147,
6,,Spot,6,PRE;targeted,1000000055,148,
6,,Spot,6,PRE;targeted,1000000084,149,
6,,Spot,6,PRE;targeted,1000000098,150,
6,,Spot,6,PRE;targeted,1000000119,151,
7,,Spot,7,PRE;targeted,1000000003,152,
7,,Spot,7,PRE;targeted,1000000039,153,
7,,Spot,7,PRE;targeted,1000000055,154,
7,,Spot,7,PRE;targeted,1000000084,155,
7,,Spot,7,PRE;targeted,1000000098,156,
7,,Spot,7,PRE;targeted,1000000119,157,
8,,Spot,8,PRE;targeted,1000000003,158,
8,,Spot,8,PRE;targeted,1000000039,159,
8,,Spot,8,PRE;targeted,1000000055,160,
8,,Spot,8,PRE;targeted,1000000084,161,
8,,Spot,8,PRE;targeted,1000000098,162,
8,,Spot,8,PRE;targeted,1000000119,163,
9,,Spot,9,PRE;targeted,1000000003,164,
9,,Spot,9,PRE;targeted,1000000039,165,
9,,Spot,9,PRE;targeted,1000000055,166,
9,,Spot,9,PRE;targeted,1000000084,167,
9,,Spot,9,PRE;targeted,1000000098,168,
9,,Spot,9,PRE;targeted,1000000119,169,
10,,Spot,10,PRE;targeted,1000000003,170,
10,,Spot,10,PRE;targeted,1000000039,171,
10,,Spot,10,PRE;targeted,1000000055,172,
10,,Spot,10,PRE;targeted,1000000084,173,
10,,Spot,10,PRE;targeted,1000000098,174,
10,,Spot,10,PRE;targeted,1000000119,175,
11,,Spot,11,PRE;targeted,1000000003,176,
11,,Spot,11,PRE;targeted,1000000039,177,
11,,Spot,11,PRE;targeted,1000000055,178,
11,,Spot,11,PRE;targeted,1000000084,179,
11,,Spot,11,PRE;targeted,1000000098,180,
11,,Spot,11,PRE;targeted,1000000119,181,
12,,Spot,12,PRE;targeted,1000000003,182,
12,,Spot,12,PRE;targeted,1000000039,183,
12,,Spot,12,PRE;targeted,1000000055,184,
12,,Spot,12,PRE;targeted,1000000084,185,
12,,Spot,12,PRE;targeted,1000000098,186,
12,,Spot,12,PRE;targeted,1000000119,187,
13,,Spot,13,PRE;targeted,1000000003,188,
13,,Spot,13,PRE;targeted,1000000039,189,
13,,Spot,13,PRE;targeted,1000000055,190,
13,,Spot,13,PRE;targeted,1000000084,191,
13,,Spot,13,PRE;targeted,1000000098,192,
13,,Spot,13,PRE;targeted,1000000119,193,
