
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-10473.6,-1769.17,815.228,um,Spot,Position,1,DP,1000000000,0,
-10475.3,-1755.27,808.712,um,Spot,Position,1,DP,1000000001,1,
-10455.7,-1763.85,824.305,um,Spot,Position,1,DP,1000000003,3,
-10473.2,-1758.6,820.69,um,Spot,Position,1,PRE;targeted,1000000002,2,
-10457.3,-1762.75,823.225,um,Spot,Position,2,DP,1000000003,4,
-10473.2,-1767.08,814.853,um,Spot,Position,2,DP,1000000000,8,
-10475.4,-1752.51,808.178,um,Spot,Position,2,DP,1000000001,76,
-10471.7,-1755.27,823.575,um,Spot,Position,2,PRE;targeted,1000000002,147,
-10461.4,-1759.77,828.45,um,Spot,Position,3,DP,1000000003,148,
-10472.9,-1768.01,811.066,um,Spot,Position,3,DP,1000000000,149,
-10474.7,-1754.44,807.297,um,Spot,Position,3,DP,1000000001,150,
-10474,-1759.43,825.762,um,Spot,Position,3,Apoptosis;PRE;targeted,1000000002,151,
-10461.3,-1760.26,829.273,um,Spot,Position,4,DP,1000000003,152,
-10471.8,-1768.28,813.34,um,Spot,Position,4,DP,1000000000,153,
-10477.9,-1756.1,811.756,um,Spot,Position,4,DP,1000000001,154,
-10469.5,-1770.51,817.527,um,Spot,Position,5,DP,1000000000,156,
-10474.5,-1760.53,809.07,um,Spot,Position,5,DP,1000000001,157,
-10463.4,-1758.47,833.285,um,Spot,Position,5,Apoptosis;DP,1000000003,155,
-10469.7,-1771.61,818.959,um,Spot,Position,6,DP,1000000000,158,
-10479.3,-1759.43,810.648,um,Spot,Position,6,DP,1000000001,159,
-10476.5,-1770.77,815.4,um,Spot,Position,7,DP,1000000000,160,
-10483.6,-1759.43,812.123,um,Spot,Position,7,DP,1000000001,161,
-10477.4,-1773.82,815.661,um,Spot,Position,8,DP,1000000000,162,
-10483.4,-1760.26,813.967,um,Spot,Position,8,DP,1000000001,163,
-10481.8,-1774.09,813.78,um,Spot,Position,9,DP,1000000000,164,
-10487.4,-1761.92,813.373,um,Spot,Position,9,DP,1000000001,165,
-10479.3,-1771.33,811,um,Spot,Position,10,DP,1000000000,166,
-10485.3,-1758.04,811.648,um,Spot,Position,10,DP,1000000001,167,
-10477.7,-1769.11,810.537,um,Spot,Position,11,DP,1000000000,168,
-10485.5,-1759.43,812.889,um,Spot,Position,11,DP,1000000001,169,
-10480.2,-1771.05,813.452,um,Spot,Position,12,DP,1000000000,170,
-10488.2,-1756.66,814.581,um,Spot,Position,12,DP,1000000001,171,
-10482.1,-1769.94,811.375,um,Spot,Position,13,DP,1000000000,172,
-10488.4,-1759.15,812.904,um,Spot,Position,13,DP,1000000001,173,
-10480.3,-1769.01,813.048,um,Spot,Position,14,DP,1000000000,174,
-10491.2,-1757.49,814.19,um,Spot,Position,14,DP,1000000001,175,
-10481.3,-1768.56,811.396,um,Spot,Position,15,DP,1000000000,176,
-10489.6,-1758.6,814.149,um,Spot,Position,15,DP,1000000001,177,
-10484.4,-1770.22,811.856,um,Spot,Position,16,DP,1000000000,178,
-10489.2,-1756.93,813.565,um,Spot,Position,16,DP,1000000001,179,
-10483.4,-1771.33,812.564,um,Spot,Position,17,DP,1000000000,180,
-10490.2,-1758.04,814.26,um,Spot,Position,17,DP,1000000001,181,
-10480.3,-1771.8,809.704,um,Spot,Position,18,DP,1000000000,182,
-10490.4,-1759.98,810.768,um,Spot,Position,18,DP,1000000001,183,
-10478.3,-1769.79,809.561,um,Spot,Position,19,DP,1000000000,184,
-10486.1,-1758.87,811.205,um,Spot,Position,19,DP,1000000001,185,
-10475.8,-1768.59,812.787,um,Spot,Position,20,DP,1000000000,186,
-10482.8,-1757.49,813.272,um,Spot,Position,20,DP,1000000001,187,
-10473.1,-1771.26,812.631,um,Spot,Position,21,DP,1000000000,188,
-10483.4,-1758.32,813.959,um,Spot,Position,21,DP,1000000001,189,
