Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
091918G6NG_AI3,2,TE,I,7627,172.29,207.83,6.0039,2749,2.10E+07,541.66,4.13E+06,36.754,2.80E+05,1355.2,1.03E+07,89.327,6.81E+05,
091918G6NG_AI3,3,TE,I,9943,345.59,248.12,6.5524,2170.3,2.16E+07,119.92,1.19E+06,28.789,2.86E+05,1379.7,1.37E+07,95.081,9.45E+05,
091918G6NG_AI3,4,TE,I,11600,329.26,150.75,8.4582,2289,2.66E+07,160.01,1.86E+06,29.781,3.45E+05,1375.9,1.60E+07,83.384,9.67E+05,
091918G6NG_AI3,5,TE,I,10437,362.95,206.03,8.0807,2462.5,2.57E+07,548.2,5.72E+06,129.08,1.35E+06,1347,1.41E+07,340.08,3.55E+06,
091918G6NG_AI3,6,TE,I,10262,298.81,224.57,9.4927,2086.2,2.14E+07,158.42,1.63E+06,28.343,2.91E+05,1302.5,1.34E+07,96.758,9.93E+05,
091918G6NG_AI3,7,TE,I,8901,390.88,248.95,9.5516,3023.9,2.69E+07,151.74,1.35E+06,36.949,3.29E+05,1361.3,1.21E+07,101.35,9.02E+05,
091918G6NG_AI3,8,TE,I,7572,227.89,249.67,9.3415,2013.6,1.52E+07,590.91,4.47E+06,43.431,3.29E+05,1318.7,9.99E+06,415.81,3.15E+06,
091918G6NG_AI3,9,TE,I,4859,191.33,267.85,6.6736,2266.5,1.10E+07,492.35,2.39E+06,36.19,1.76E+05,1485.5,7.22E+06,118.06,5.74E+05,
091918G6NG_AI3,10,TE,I,16947,335.32,302.93,7.7036,1761.2,2.98E+07,127.38,2.16E+06,39.261,6.65E+05,1270.4,2.15E+07,99.286,1.68E+06,
091918G6NG_AI3,11,TE,I,7947,254.84,185.83,9.1781,2697.6,2.14E+07,590.47,4.69E+06,40.59,3.23E+05,1312.8,1.04E+07,316.41,2.51E+06,
091918G6NG_AI3,12,TE,I,4876,306.69,189.23,9.9352,1972.6,9.62E+06,317.62,1.55E+06,38.809,1.89E+05,1198.3,5.84E+06,214.69,1.05E+06,
091918G6NG_AI3,13,TE,I,6892,151.14,254.98,9.2754,2628.3,1.81E+07,521.6,3.59E+06,37.162,2.56E+05,1148.3,7.91E+06,140.16,9.66E+05,
091918G6NG_AI3,14,TE,I,11086,274.26,261.39,11.204,2102.5,2.33E+07,294.73,3.27E+06,33.231,3.68E+05,1378.4,1.53E+07,140.63,1.56E+06,
091918G6NG_AI3,15,TE,I,4858,263.21,292.93,8.0189,2002.4,9.73E+06,361.96,1.76E+06,31.451,1.53E+05,1259,6.12E+06,98.718,4.80E+05,
091918G6NG_AI3,16,TE,I,6352,150.35,293.35,9.3474,2659,1.69E+07,486.39,3.09E+06,37.913,2.41E+05,1365.5,8.67E+06,76.704,4.87E+05,
091918G6NG_AI3,17,TE,I,11315,222.95,301.77,10.081,2126.2,2.41E+07,406.87,4.60E+06,38.152,4.32E+05,1285.5,1.45E+07,154.48,1.75E+06,
091918G6NG_AI3,18,TE,I,3000,286.76,322.16,9.6,2456.7,7.37E+06,139.23,4.18E+05,49.711,1.49E+05,1289.5,3.87E+06,65.444,1.96E+05,
091918G6NG_AI3,19,TE,I,6957,189.14,160.93,12.612,2877.3,2.00E+07,467.86,3.25E+06,30.567,2.13E+05,1390.3,9.67E+06,71.218,4.95E+05,
