Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
092118G6NG_AJ2,45,TE,I,4588,463.98,221.32,24.379,2180.8,1.00E+07,48.45,2.22E+05,22.005,1.01E+05,1314.4,6.03E+06,51.369,2.36E+05,
092118G6NG_AJ2,46,TE,I,5590,79.219,141.55,26.732,1751,9.79E+06,269.98,1.51E+06,27.394,1.53E+05,1281.1,7.16E+06,51.555,2.88E+05,
092118G6NG_AJ2,47,ICM,I,1400,91.371,230.04,19.346,1442.3,2.02E+06,22.005,30807,261.42,3.66E+05,1189.7,1.67E+06,73.515,1.03E+05,
092118G6NG_AJ2,48,TE,I,5515,309.71,292.74,24.769,2475.2,1.37E+07,140.28,7.74E+05,26.436,1.46E+05,1357.9,7.49E+06,78.555,4.33E+05,
092118G6NG_AJ2,49,ICM,I,4118,143.06,187.33,22.391,1466.3,6.04E+06,23.45,96566,477.84,1.97E+06,1251.2,5.15E+06,75.396,3.10E+05,
092118G6NG_AJ2,50,TE,I,7276,272.09,245.13,27.979,1630.7,1.19E+07,157.93,1.15E+06,22.582,1.64E+05,1227,8.93E+06,53.376,3.88E+05,
092118G6NG_AJ2,51,ICM,I,7028,112.43,252.01,27.641,1793.4,1.26E+07,17.208,1.21E+05,29.737,2.09E+05,1340.3,9.42E+06,163.81,1.15E+06,
092118G6NG_AJ2,54,ICM,I,6889,127.76,289.76,27.629,1710.2,1.18E+07,17.98,1.24E+05,37.508,2.58E+05,1217.2,8.39E+06,1253.1,8.63E+06,
092118G6NG_AJ2,55,ICM,I,6693,55.981,261.26,27.004,1409.3,9.43E+06,17.749,1.19E+05,357.38,2.39E+06,1311,8.77E+06,68.592,4.59E+05,
092118G6NG_AJ2,56,ICM,I,661,23.244,267.84,24.968,1397.9,9.24E+05,17.992,11893,196.88,1.30E+05,1303.7,8.62E+05,73.467,48562,
092118G6NG_AJ2,57,TE,I,5019,330.59,199.16,28.598,2135.6,1.07E+07,195.12,9.79E+05,26.765,1.34E+05,1288.2,6.47E+06,172.78,8.67E+05,
092118G6NG_AJ2,58,ICM,I,7337,183.77,249.03,30.322,1509.2,1.11E+07,16.23,1.19E+05,29.065,2.13E+05,1305.9,9.58E+06,805.08,5.91E+06,
092118G6NG_AJ2,60,TE,I,4950,292.9,217.19,30.353,1442.4,7.14E+06,130.81,6.48E+05,23.681,1.17E+05,1378.3,6.82E+06,167.08,8.27E+05,
092118G6NG_AJ2,61,ICM,I,6407,217.82,239.91,27.37,1358.8,8.71E+06,27.248,1.75E+05,713.42,4.57E+06,1188.4,7.61E+06,61.277,3.93E+05,
092118G6NG_AJ2,62,ICM,I,4666,144.63,249.94,27.486,1681.8,7.85E+06,17.666,82429,36.134,1.69E+05,1342.4,6.26E+06,1166.9,5.44E+06,
092118G6NG_AJ2,63,TE,I,6861,53.208,313.44,29.384,2524.3,1.73E+07,225.16,1.54E+06,23.575,1.62E+05,1335.8,9.17E+06,59.523,4.08E+05,
092118G6NG_AJ2,63.2,ICM,I,6861,43,288,28,1252.523,,17.455,,172.347,,1309.923,,71.279,,
092118G6NG_AJ2,64,TE,I,4759,390.31,178.34,30.99,979.14,4.66E+06,72.374,3.44E+05,22.231,1.06E+05,1208,5.75E+06,59.223,2.82E+05,
092118G6NG_AJ2,65,ICM,I,6745,126.75,209.17,28.84,1190.2,8.03E+06,16.418,1.11E+05,479.61,3.24E+06,1265.8,8.54E+06,63.778,4.30E+05,
092118G6NG_AJ2,66,ICM,I,2608,148.24,230.34,28.428,1539.4,4.01E+06,18.847,49153,38.788,1.01E+05,1379.2,3.60E+06,891.69,2.33E+06,
092118G6NG_AJ2,67,TE,I,5543,186.48,360.8,31.235,1885.2,1.05E+07,92.617,5.13E+05,20.467,1.13E+05,1382.9,7.67E+06,70.788,3.92E+05,
092118G6NG_AJ2,68,ICM,I,4506,196.43,205.62,29.051,1785,8.04E+06,22.384,1.01E+05,35.591,1.60E+05,1296.7,5.84E+06,620.69,2.80E+06,
092118G6NG_AJ2,69,TE,I,7958,275.86,304.19,31.195,2153.5,1.71E+07,96.811,7.70E+05,23.486,1.87E+05,1302.2,1.04E+07,63.382,5.04E+05,
092118G6NG_AJ2,70,TE,I,6183,226.68,322.45,32.042,1791.7,1.11E+07,68.329,4.22E+05,18.303,1.13E+05,1289,7.97E+06,56.637,3.50E+05,
092118G6NG_AJ2,71,TE,I,8420,116.54,348.01,31.949,2123.7,1.79E+07,201.46,1.70E+06,21.062,1.77E+05,1341.6,1.13E+07,55.788,4.70E+05,
092118G6NG_AJ2,72,TE,I,4746,224.52,206.73,35.508,1771.4,8.41E+06,180.11,8.55E+05,27.992,1.33E+05,1336.7,6.34E+06,58.995,2.80E+05,
092118G6NG_AJ2,73,ICM,I,6286,84.179,241.01,31.454,1037.1,6.52E+06,15.923,1.00E+05,208.56,1.31E+06,1206.8,7.59E+06,58.398,3.67E+05,
092118G6NG_AJ2,74,TE,I,4330,493.51,248.47,33.075,1983.5,8.59E+06,58.946,2.55E+05,21.608,93563,1296,5.61E+06,52.116,2.26E+05,
092118G6NG_AJ2,75,TE,I,4327,11.582,261.37,31.175,2315.9,1.00E+07,98.378,4.26E+05,64.594,2.80E+05,1212.6,5.25E+06,60.572,2.62E+05,
092118G6NG_AJ2,75.2,ICM,I,4327,30,237,32,845.364,,20.363,,161.34,,1308.306,,47.441,,
092118G6NG_AJ2,76,TE,I,5769,405.61,330.82,33.476,1913.3,1.10E+07,40.515,2.34E+05,19.384,1.12E+05,1239.3,7.15E+06,44.338,2.56E+05,
092118G6NG_AJ2,77,ICM,I,4038,181.44,218.9,33.242,1392.8,5.62E+06,17.044,68824,31.695,1.28E+05,1273.6,5.14E+06,706.04,2.85E+06,
092118G6NG_AJ2,78,TE,I,10278,437.54,172.53,36.963,925.75,9.51E+06,35.735,3.67E+05,20.093,2.07E+05,1316,1.35E+07,36.581,3.76E+05,
092118G6NG_AJ2,79,TE,I,4168,473.95,206.06,33.789,1521.2,6.34E+06,71.382,2.98E+05,21.655,90260,1249.1,5.21E+06,54.159,2.26E+05,
092118G6NG_AJ2,80,ICM,I,3746,97.549,210.55,33.355,952.44,3.57E+06,14.815,55498,266.85,1.00E+06,1290.4,4.83E+06,56.848,2.13E+05,
092118G6NG_AJ2,81,TE,I,4089,239.03,230.09,35.546,1561.3,6.38E+06,179.39,7.34E+05,41.671,1.70E+05,1433.9,5.86E+06,47.762,1.95E+05,
092118G6NG_AJ2,82,ICM,I,7194,149.84,272.17,34.991,1401.2,1.01E+07,15.478,1.11E+05,26.762,1.93E+05,1211.1,8.71E+06,622.44,4.48E+06,
092118G6NG_AJ2,83,TE,I,4152,245.05,284.37,34.386,1241.9,5.16E+06,56.723,2.36E+05,21.121,87693,1230.8,5.11E+06,43.196,1.79E+05,
092118G6NG_AJ2,84,ICM,I,6890,78.202,291.26,31.397,1468.8,1.01E+07,17.023,1.17E+05,178.3,1.23E+06,1243.6,8.57E+06,91.914,6.33E+05,
092118G6NG_AJ2,85,ICM,I,6690,128.35,315.02,34.645,1534.9,1.03E+07,16.422,1.10E+05,29.746,1.99E+05,1336.8,8.94E+06,735.24,4.92E+06,
092118G6NG_AJ2,85.2,ICM,I,6690,104,313,36,1105.658,,16.042,,24.789,,1204.183,,652.333,,
092118G6NG_AJ2,86,TE,I,5914,80.801,334.85,35.311,1653.8,9.78E+06,125.18,7.40E+05,19.101,1.13E+05,1314.2,7.77E+06,47.618,2.82E+05,
092118G6NG_AJ2,87,TE,I,13727,271.79,372.64,38.795,2381.9,3.27E+07,48.886,6.71E+05,19.59,2.69E+05,1362.6,1.87E+07,55.305,7.59E+05,
092118G6NG_AJ2,87.2,TE,I,13727,274,380,43,2326.787,,54.635,,19.101,,1334.222,,60.545,,
092118G6NG_AJ2,88,TE,I,9719,118.93,144.19,37.172,1168.2,1.14E+07,124.34,1.21E+06,19.783,1.92E+05,1312.7,1.28E+07,37.699,3.66E+05,
092118G6NG_AJ2,88.2,ICM,I,9719,129,173,33,799.282,,16.377,,115.705,,1245.662,,57.52,,
092118G6NG_AJ2,89,ICM,I,3125,94.049,167.73,31.48,1002.4,3.13E+06,15.247,47648,98.543,3.08E+05,1294.8,4.05E+06,48.592,1.52E+05,
092118G6NG_AJ2,90,TE,I,2507,356.83,183.28,31.394,980.12,2.46E+06,66.394,1.66E+05,21.974,55088,1214.9,3.05E+06,61.564,1.54E+05,
092118G6NG_AJ2,91,ICM,I,6570,163.24,190.59,34.461,1203.5,7.91E+06,18.045,1.19E+05,40.392,2.65E+05,1263.7,8.30E+06,606.36,3.98E+06,
092118G6NG_AJ2,92,TE,I,2346,14.582,207.94,32.824,1526.2,3.58E+06,164.17,3.85E+05,29.711,69701,1204.7,2.83E+06,60.827,1.43E+05,
092118G6NG_AJ2,93,TE,I,5581,455.05,308.57,35.297,1949.7,1.09E+07,55.158,3.08E+05,22.636,1.26E+05,1340.1,7.48E+06,54.609,3.05E+05,
092118G6NG_AJ2,94,TE,I,17348,343.66,348.64,36.3,1167.6,2.03E+07,25.476,4.42E+05,21.574,3.74E+05,1279.2,2.22E+07,32.403,5.62E+05,
092118G6NG_AJ2,95,ICM,I,6963,168.74,308.6,37.564,1008.4,7.02E+06,14.627,1.02E+05,18.863,1.31E+05,1279.9,8.91E+06,378.47,2.64E+06,
092118G6NG_AJ2,96,TE,I,4735,46.936,165.62,34.717,1065.4,5.04E+06,85.174,4.03E+05,61.772,2.92E+05,1285.2,6.09E+06,57.569,2.73E+05,
092118G6NG_AJ2,97,TE,I,8389,169.14,168.1,41.747,1173.4,9.84E+06,135.35,1.14E+06,23.226,1.95E+05,1247.9,1.05E+07,65.955,5.53E+05,
092118G6NG_AJ2,98,ICM,M,5735,70.354,198.75,37.931,1555.8,8.92E+06,14.373,82432,100.32,5.75E+05,1162,6.66E+06,43.563,2.50E+05,
092118G6NG_AJ2,98.2,ICM,I,5735,53,214,41,686.227,,15.849,,118.767,,1314.151,,50.517,,
092118G6NG_AJ2,99,TE,I,5143,266.81,236.39,39.419,1217.7,6.26E+06,115.2,5.92E+05,20.308,1.04E+05,1210.8,6.23E+06,41.144,2.12E+05,
092118G6NG_AJ2,100,TE,I,4217,495.24,283.42,40.297,1567,6.61E+06,37.788,1.59E+05,21.039,88722,1336.7,5.64E+06,48.23,2.03E+05,
092118G6NG_AJ2,101,ICM,I,5098,184.56,198.18,40.523,972.35,4.96E+06,16.825,85776,27.903,1.42E+05,1383,7.05E+06,483.09,2.46E+06,
092118G6NG_AJ2,102,ICM,I,4315,61.773,244.74,40.82,1095.3,4.73E+06,15.648,67519,128.45,5.54E+05,1228.2,5.30E+06,52.621,2.27E+05,
092118G6NG_AJ2,102.2,ICM,I,4315,58,262,41,994.856,,14.416,,135.462,,1300.791,,47.002,,
092118G6NG_AJ2,103,TE,I,4325,152.04,359.31,41.556,1374.3,5.94E+06,133.58,5.78E+05,21.255,91926,1305.6,5.65E+06,75.919,3.28E+05,
092118G6NG_AJ2,104,TE,I,6549,282.31,194.87,42.401,1512.8,9.91E+06,125.37,8.21E+05,19.45,1.27E+05,1317.7,8.63E+06,49.977,3.27E+05,
092118G6NG_AJ2,105,TE,I,6154,326.12,193.95,42.535,952.9,5.86E+06,51.605,3.18E+05,18.257,1.12E+05,1261.8,7.77E+06,37.931,2.33E+05,
092118G6NG_AJ2,106,ICM,I,10798,120.35,206.47,41.307,722.44,7.80E+06,13.902,1.50E+05,254.57,2.75E+06,1291.8,1.39E+07,54.889,5.93E+05,
092118G6NG_AJ2,107,TE,I,33501,371.22,183.67,53.641,605.58,2.03E+07,19.837,6.65E+05,16.061,5.38E+05,1247.1,4.18E+07,31.954,1.07E+06,
092118G6NG_AJ2,108,ICM,I,8406,111.97,247,41.728,743.4,6.25E+06,13.303,1.12E+05,27.582,2.32E+05,1362.9,1.15E+07,442.87,3.72E+06,
092118G6NG_AJ2,109,ICM,I,5586,65.817,284.32,43.109,1004,5.61E+06,15.369,85850,110.45,6.17E+05,1308.2,7.31E+06,67.641,3.78E+05,
092118G6NG_AJ2,110,TE,I,5420,492.61,324.31,44.023,2857.1,1.55E+07,55.561,3.01E+05,17.364,94113,1343.2,7.28E+06,42.044,2.28E+05,
092118G6NG_AJ2,111,TE,I,6774,217.09,357.35,42.922,1148.3,7.78E+06,58.412,3.96E+05,20.274,1.37E+05,1308.8,8.87E+06,52.488,3.56E+05,
092118G6NG_AJ2,112,ICM,I,9846,154.93,227.42,43.347,697.75,6.87E+06,13.91,1.37E+05,25.595,2.52E+05,1207,1.19E+07,456.69,4.50E+06,
092118G6NG_AJ2,113,TE,I,5602,451.81,337.23,45.699,1895.5,1.06E+07,48.621,2.72E+05,24.63,1.38E+05,1315,7.37E+06,51.964,2.91E+05,
092118G6NG_AJ2,114,ICM,I,3351,104.32,175.71,43.502,778.35,2.61E+06,16.735,56079,224.71,7.53E+05,1301.4,4.36E+06,45.374,1.52E+05,
092118G6NG_AJ2,115,ICM,I,8253,100.66,289.03,44.731,837.8,6.91E+06,13.579,1.12E+05,23.25,1.92E+05,1261.3,1.04E+07,322.9,2.66E+06,
092118G6NG_AJ2,116,TE,I,6332,60.927,315.21,44.137,1686.6,1.07E+07,167.58,1.06E+06,23.617,1.50E+05,1308.7,8.29E+06,83.647,5.30E+05,
092118G6NG_AJ2,117,TE,I,6947,403.77,354.99,47.644,1095.6,7.61E+06,26.873,1.87E+05,17.6,1.22E+05,1272.5,8.84E+06,34.58,2.40E+05,
092118G6NG_AJ2,119,TE,I,5630,488.01,225.3,45.195,601.65,3.39E+06,19.272,1.09E+05,17.213,96907,1237.3,6.97E+06,28.896,1.63E+05,
092118G6NG_AJ2,120,TE,I,4326,504.86,252.06,46.512,860.37,3.72E+06,24.215,1.05E+05,15.995,69195,1309.7,5.67E+06,30.606,1.32E+05,
092118G6NG_AJ2,121,ICM,I,5108,142.24,326.39,45.354,896.67,4.58E+06,14.579,74467,19.729,1.01E+05,1255.2,6.41E+06,339.23,1.73E+06,
092118G6NG_AJ2,122,TE,I,7170,277.03,172.99,49.578,1347.3,9.66E+06,67.297,4.83E+05,19.387,1.39E+05,1298.8,9.31E+06,46.476,3.33E+05,
092118G6NG_AJ2,123,ICM,I,9663,31.287,275.11,46.753,1012.1,9.78E+06,57.836,5.59E+05,43.518,4.21E+05,1310.7,1.27E+07,37.519,3.63E+05,
092118G6NG_AJ2,124,TE,I,10611,126.99,352.29,47.878,1067.8,1.13E+07,104.46,1.11E+06,17.494,1.86E+05,1295.7,1.37E+07,51.012,5.41E+05,
092118G6NG_AJ2,125,ICM,I,7522,154.78,286.21,47.373,692.96,5.21E+06,13.991,1.05E+05,18.254,1.37E+05,1245.8,9.37E+06,310.97,2.34E+06,
092118G6NG_AJ2,126,TE,I,4683,187.2,344.66,48.565,1275.4,5.97E+06,123.45,5.78E+05,21.462,1.01E+05,1355.9,6.35E+06,69.202,3.24E+05,
092118G6NG_AJ2,127,TE,I,6277,235.92,182.76,50.153,1301.6,8.17E+06,113.33,7.11E+05,20.002,1.26E+05,1334.9,8.38E+06,49.071,3.08E+05,
092118G6NG_AJ2,128,ICM,I,5045,130.37,253.67,49.134,589.09,2.97E+06,13.515,68181,24.323,1.23E+05,1298.5,6.55E+06,411.55,2.08E+06,
092118G6NG_AJ2,129,TE,I,8705,223.14,304.86,48.557,706.85,6.15E+06,37.203,3.24E+05,16.171,1.41E+05,1287.3,1.12E+07,35.406,3.08E+05,
092118G6NG_AJ2,130,TE,I,12007,37.569,226.86,49.256,616.39,7.40E+06,58.746,7.05E+05,47.137,5.66E+05,1326.6,1.59E+07,38.716,4.65E+05,
092118G6NG_AJ2,131,ICM,I,12716,151.01,181.56,52.787,637.77,8.11E+06,39.655,5.04E+05,23.198,2.95E+05,1309.5,1.67E+07,199.53,2.54E+06,
092118G6NG_AJ2,131.2,TE,I,12716,142,174,56,707.904,,72.245,,21.027,,1308.912,,51.366,,
092118G6NG_AJ2,132,TE,I,8377,241.87,261.2,51.132,440.56,3.69E+06,25.192,2.11E+05,15.091,1.26E+05,1385.4,1.16E+07,25.389,2.13E+05,
092118G6NG_AJ2,133,TE,I,9719,316.7,357.85,52.091,692.85,6.73E+06,18.532,1.80E+05,15.582,1.51E+05,1298.1,1.26E+07,26.235,2.55E+05,
092118G6NG_AJ2,134,TE,I,11484,103.11,168.05,52.839,667.82,7.67E+06,70.801,8.13E+05,51.289,5.89E+05,1245,1.43E+07,33.923,3.90E+05,
092118G6NG_AJ2,135,TE,I,7670,272.18,279.93,51.959,547.86,4.20E+06,27.461,2.11E+05,14.144,1.08E+05,1223.8,9.39E+06,25.7,1.97E+05,
092118G6NG_AJ2,136,ICM,I,4294,71.009,239.6,51.153,576.89,2.48E+06,13.528,58089,142.86,6.13E+05,1218.8,5.23E+06,50.312,2.16E+05,
092118G6NG_AJ2,137,ICM,I,10308,108.79,307.67,51.914,706,7.28E+06,14.196,1.46E+05,20.8,2.14E+05,1063.7,1.10E+07,314.95,3.25E+06,
092118G6NG_AJ2,138,TE,I,2383,213.57,333.69,50.238,961.53,2.29E+06,57.18,1.36E+05,19.134,45596,1379.7,3.29E+06,42.275,1.01E+05,
092118G6NG_AJ2,139,TE,I,13469,449.9,193.8,54.416,302.65,4.08E+06,15.815,2.13E+05,13.386,1.80E+05,1138,1.53E+07,22.226,2.99E+05,
092118G6NG_AJ2,140,TE,I,5968,198.38,192.24,52.876,638.67,3.81E+06,65.797,3.93E+05,18.563,1.11E+05,1074,6.41E+06,52.855,3.15E+05,
092118G6NG_AJ2,141,ICM,I,1533,84.888,261.93,49.995,602,9.23E+05,13.567,20798,46.332,71027,1361.6,2.09E+06,214.67,3.29E+05,
092118G6NG_AJ2,143,ICM,I,843,74.636,205.14,52.045,489.54,4.13E+05,13.531,11407,99.052,83501,1222.9,1.03E+06,44.055,37138,
092118G6NG_AJ2,144,ICM,I,5821,142.49,243.43,55.915,442.42,2.58E+06,13.569,78984,21.535,1.25E+05,1311.1,7.63E+06,298.2,1.74E+06,
092118G6NG_AJ2,145,TE,I,5448,175.51,311.09,56.514,486.29,2.65E+06,29.683,1.62E+05,14.687,80016,1282.7,6.99E+06,36.81,2.01E+05,
092118G6NG_AJ2,146,TE,I,7231,478.72,267.61,58.491,288.74,2.09E+06,40.37,2.92E+05,23.271,1.68E+05,1166.8,8.44E+06,34.109,2.47E+05,
092118G6NG_AJ2,147,ICM,I,1850,64.81,267.11,51.678,660.61,1.22E+06,13.897,25710,157.11,2.91E+05,1281.1,2.37E+06,48.931,90523,
092118G6NG_AJ2,150,TE,I,6677,284.97,237.99,56.947,412.41,2.75E+06,29.927,2.00E+05,14.305,95516,1279.5,8.54E+06,25.693,1.72E+05,
092118G6NG_AJ2,151,ICM,I,2705,141.97,299.93,56.718,477.86,1.29E+06,13.095,35421,16.864,45616,1327.5,3.59E+06,262,7.09E+05,
092118G6NG_AJ2,152,ICM,I,5444,102.77,206.25,56.208,393.86,2.14E+06,13.395,72921,59.023,3.21E+05,1242.7,6.77E+06,129.59,7.06E+05,
092118G6NG_AJ2,153,TE,I,7520,293.02,303.81,58.906,587.49,4.42E+06,21.909,1.65E+05,13.467,1.01E+05,1419.6,1.07E+07,26.134,1.97E+05,
092118G6NG_AJ2,154,TE,I,6764,312.42,185.38,59.433,683.01,4.62E+06,33.11,2.24E+05,15.03,1.02E+05,1341.8,9.08E+06,33.277,2.25E+05,
092118G6NG_AJ2,155,TE,I,6681,454.54,231.96,60.753,256.4,1.71E+06,15.028,1.00E+05,12.705,84883,1316.9,8.80E+06,21.025,1.40E+05,
092118G6NG_AJ2,156,TE,I,19673,253.88,340.07,63.105,303.53,5.97E+06,18.089,3.56E+05,12.243,2.41E+05,1416.4,2.79E+07,23.464,4.62E+05,
092118G6NG_AJ2,156.2,TE,I,19673,262,348,64,365.989,,20.266,,13.239,,1330.104,,25.188,,
092118G6NG_AJ2,157,ICM,I,6779,100.3,271.36,61.651,700.25,4.75E+06,12.401,84067,17.855,1.21E+05,1248.4,8.46E+06,88.603,6.01E+05,
