Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
091918G6NG_AI6,1,TE,I,5751,168.93,279.6,4.5164,2311.1,1.33E+07,652.83,3.75E+06,52.96,3.05E+05,1280.5,7.36E+06,169.37,9.74E+05,
091918G6NG_AI6,2,TE,I,6100,127.48,297.61,3.6361,2259.6,1.38E+07,491.8,3.00E+06,255.18,1.56E+06,1299.6,7.93E+06,154.81,9.44E+05,
091918G6NG_AI6,3,TE,I,13798,253.45,266.6,5.6812,1857.4,2.56E+07,223.66,3.09E+06,30.225,4.17E+05,1359,1.88E+07,110.01,1.52E+06,
091918G6NG_AI6,4,TE,I,9443,282.43,218.11,6.8668,1734.1,1.64E+07,188.51,1.78E+06,32.3,3.05E+05,1356.6,1.28E+07,108.63,1.03E+06,
091918G6NG_AI6,5,TE,I,6882,153.07,211.76,7.8333,2286.6,1.57E+07,415.04,2.86E+06,36.236,2.49E+05,1388.7,9.56E+06,105.01,7.23E+05,
091918G6NG_AI6,6,TE,I,9573,304.5,282.16,7.8417,1649.9,1.58E+07,164.42,1.57E+06,29.062,2.78E+05,1326.3,1.27E+07,98.684,9.45E+05,
091918G6NG_AI6,7,TE,I,9648,217.4,298.31,7.9801,2577.4,2.49E+07,482.86,4.66E+06,36.827,3.55E+05,1327.2,1.28E+07,115.53,1.11E+06,
091918G6NG_AI6,8,TE,I,5625,85.489,319.68,8.8052,2500.7,1.41E+07,560.46,3.15E+06,54.517,3.07E+05,1355.7,7.63E+06,122.61,6.90E+05,
091918G6NG_AI6,9,ICM,I,6031,122.05,227.52,9.9579,2120.7,1.28E+07,22.803,1.38E+05,499.34,3.01E+06,1237.1,7.46E+06,137.68,8.30E+05,
091918G6NG_AI6,10,ICM,I,6078,129.93,264.22,8.2341,1862.5,1.13E+07,23.797,1.45E+05,1224.1,7.44E+06,1230.6,7.48E+06,223.04,1.36E+06,
091918G6NG_AI6,11,TE,I,8568,189.53,331.9,9.0467,2495.3,2.14E+07,503.79,4.32E+06,36.572,3.13E+05,1254.3,1.07E+07,120.75,1.03E+06,
091918G6NG_AI6,12,TE,I,5289,257.15,196.96,10.971,2170,1.15E+07,232.37,1.23E+06,27.196,1.44E+05,1372.6,7.26E+06,98.73,5.22E+05,
091918G6NG_AI6,14,TE,I,5631,218.52,190.41,11.758,1904.1,1.07E+07,215.72,1.21E+06,24.841,1.40E+05,1317.7,7.42E+06,97.866,5.51E+05,
091918G6NG_AI6,15,TE,I,7759,318.63,219.14,12.145,1378,1.07E+07,194.1,1.51E+06,32.271,2.50E+05,1356.3,1.05E+07,96.244,7.47E+05,
091918G6NG_AI6,16,TE,I,5239,84.29,214.69,12.831,3019.9,1.58E+07,432.28,2.26E+06,51.245,2.68E+05,1452.4,7.61E+06,83.627,4.38E+05,
091918G6NG_AI6,17,ICM,I,4629,126.56,301.79,9.7239,1778.3,8.23E+06,28.413,1.32E+05,926.62,4.29E+06,1271.6,5.89E+06,210.28,9.73E+05,
091918G6NG_AI6,18,TE,I,7813,175.06,179.57,13.927,2017.1,1.58E+07,450.88,3.52E+06,32.492,2.54E+05,1397.1,1.09E+07,114.78,8.97E+05,
091918G6NG_AI6,19,TE,M,2743,204.56,215.99,11.998,3095.7,8.49E+06,111.09,3.05E+05,24.41,66958,1318.3,3.62E+06,62.187,1.71E+05,
091918G6NG_AI6,20,ICM,I,5105,163.31,243.67,12.77,1966.8,1.00E+07,22.893,1.17E+05,51.665,2.64E+05,1377.8,7.03E+06,891.03,4.55E+06,
091918G6NG_AI6,21,ICM,I,9692,92.397,288.97,15.096,1667.7,1.62E+07,20.829,2.02E+05,715.99,6.94E+06,1281.6,1.24E+07,87.988,8.53E+05,
091918G6NG_AI6,22,ICM,I,4918,195.75,298.01,14.117,2042.7,1.00E+07,28.924,1.42E+05,47.581,2.34E+05,1339.8,6.59E+06,820.11,4.03E+06,
091918G6NG_AI6,24,TE,I,7792,301.77,319.91,13.45,1658.7,1.29E+07,147.49,1.15E+06,34.038,2.65E+05,1287.6,1.00E+07,109.16,8.51E+05,
091918G6NG_AI6,25,TE,I,4497,108.13,184.91,16.113,3146.9,1.42E+07,397.39,1.79E+06,37.606,1.69E+05,1279.8,5.76E+06,83.815,3.77E+05,
091918G6NG_AI6,26,TE,I,11606,43.091,285.35,17.805,2855.6,3.31E+07,383.82,4.45E+06,48.834,5.67E+05,1384.6,1.61E+07,72.524,8.42E+05,
091918G6NG_AI6,27,ICM,I,9369,157.36,279.73,16.581,1175.6,1.10E+07,19.066,1.79E+05,151.89,1.42E+06,1382.6,1.30E+07,902.17,8.45E+06,
091918G6NG_AI6,28,TE,I,6203,190.4,364.17,17.624,1914.7,1.19E+07,385.84,2.39E+06,34.613,2.15E+05,1422,8.82E+06,152.85,9.48E+05,
091918G6NG_AI6,29,ICM,I,8530,119.14,237.59,17.984,1570.8,1.34E+07,17.352,1.48E+05,126.59,1.08E+06,1220.4,1.04E+07,878.66,7.49E+06,
