Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
102518G6NG_AK5,1,TE,I,17817,236.97,172.01,7.32,1873.6,3.34E+07,392.09,6.99E+06,37.099,6.61E+05,1159.9,2.07E+07,138.99,2.48E+06,
102518G6NG_AK5,2,TE,I,11238,228.33,240.7,5.0133,2542.2,2.86E+07,239.6,2.69E+06,85.15,9.57E+05,1176.2,1.32E+07,123.29,1.39E+06,
102518G6NG_AK5,3,TE,I,11641,318.12,239.01,5.3459,1435.2,1.67E+07,317.15,3.69E+06,71.061,8.27E+05,1165.4,1.36E+07,184.39,2.15E+06,
102518G6NG_AK5,4,TE,I,13386,249.75,293.26,6.3032,2347.8,3.14E+07,108.21,1.45E+06,106.32,1.42E+06,1186.4,1.59E+07,93.572,1.25E+06,
102518G6NG_AK5,5,ICM,I,14556,193.45,224.49,8.7757,2334.3,3.40E+07,48.055,6.99E+05,745.73,1.09E+07,1150.8,1.68E+07,169.84,2.47E+06,
102518G6NG_AK5,6,TE,I,12434,319.15,298.03,6.8708,1334.2,1.66E+07,284.16,3.53E+06,53.078,6.60E+05,1191.9,1.48E+07,150.64,1.87E+06,
102518G6NG_AK5,7,ICM,I,26126,167.17,267.86,9.2773,2616.3,6.84E+07,113.74,2.97E+06,498,1.30E+07,1110.5,2.90E+07,148.75,3.89E+06,
102518G6NG_AK5,7.2,TE,I,26126,145,265,11,3321.123,,300.44,,78.409,,1281.781,,181.09,,
102518G6NG_AK5,8,ICM,I,16586,214.25,315.79,9.3472,2213.8,3.67E+07,51.09,8.47E+05,607.58,1.01E+07,1139.2,1.89E+07,208.46,3.46E+06,
102518G6NG_AK5,9,ICM,I,7888,151.45,294.7,15.665,3030.9,2.39E+07,34.416,2.71E+05,476.81,3.76E+06,1050.6,8.29E+06,102.83,8.11E+05,
102518G6NG_AK5,10,TE,I,8255,359.07,180.33,16.792,1543.2,1.27E+07,228.66,1.89E+06,46.589,3.85E+05,1185.5,9.79E+06,114.91,9.49E+05,
102518G6NG_AK5,11,TE,I,7230,379.79,241.04,16.576,1697.9,1.23E+07,263.17,1.90E+06,50.199,3.63E+05,1147.6,8.30E+06,137.85,9.97E+05,
102518G6NG_AK5,12,ICM,I,12888,184.19,308.52,16.534,2450.1,3.16E+07,33.943,4.37E+05,536.46,6.91E+06,1144.6,1.48E+07,707.22,9.11E+06,
102518G6NG_AK5,13,TE,I,8015,255.31,363.87,16.217,2505.9,2.01E+07,312.67,2.51E+06,70.79,5.67E+05,1196.6,9.59E+06,178.08,1.43E+06,
