Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
102518G6NG_AK10,28,ICM,I,5176,187.97,308.13,25.067,1976.8,1.02E+07,21.387,1.11E+05,34.569,1.79E+05,1234.1,6.39E+06,189.77,9.82E+05,
102518G6NG_AK10,29,TE,I,5780,277.72,373.61,29.289,1891.5,1.09E+07,122.61,7.09E+05,67.107,3.88E+05,1192.8,6.89E+06,93.14,5.38E+05,
102518G6NG_AK10,30,TE,I,7054,291.94,189.05,28.689,2266.9,1.60E+07,127.51,8.99E+05,35.144,2.48E+05,1348.1,9.51E+06,79.315,5.59E+05,
102518G6NG_AK10,31,ICM,I,7573,151.52,320.42,28.068,2473.7,1.87E+07,100.28,7.59E+05,39.414,2.98E+05,1105.2,8.37E+06,82.961,6.28E+05,
102518G6NG_AK10,32,TE,I,9765,222.4,356.98,29.043,2021.5,1.97E+07,125.71,1.23E+06,37.138,3.63E+05,1211.5,1.18E+07,88.941,8.69E+05,
102518G6NG_AK10,33,ICM,M,5077,197.01,200.68,29.268,1984.1,1.01E+07,23.174,1.18E+05,285.9,1.45E+06,1101.6,5.59E+06,69.789,3.54E+05,
102518G6NG_AK10,35,TE,M,8286,368.2,339.48,28.571,1707.9,1.42E+07,95.914,7.95E+05,40.758,3.38E+05,1097.2,9.09E+06,66.629,5.52E+05,
102518G6NG_AK10,36,ICM,I,3500,192.92,270.09,27.325,2118.1,7.41E+06,54.336,1.90E+05,56.255,1.97E+05,1071.1,3.75E+06,141.95,4.97E+05,
102518G6NG_AK10,37,TE,I,6652,324.92,197.96,31.205,1409.5,9.38E+06,78.663,5.23E+05,31.183,2.07E+05,1107,7.36E+06,70.466,4.69E+05,
102518G6NG_AK10,38,TE,I,7397,366.12,217.71,30.64,1127.2,8.34E+06,98.085,7.26E+05,68.817,5.09E+05,1064.4,7.87E+06,80.799,5.98E+05,
102518G6NG_AK10,39,ICM,I,7263,140.18,275.07,32.94,1373.6,9.98E+06,24.758,1.80E+05,294.79,2.14E+06,1100.2,7.99E+06,48.854,3.55E+05,
102518G6NG_AK10,40,ICM,I,2834,173.18,320.65,32.411,1542.3,4.37E+06,24.368,69058,32.583,92340,1325.4,3.76E+06,101.49,2.88E+05,
102518G6NG_AK10,41,TE,I,9246,342.47,358.35,37.361,1468.7,1.36E+07,76.718,7.09E+05,46.017,4.25E+05,960.43,8.88E+06,59.473,5.50E+05,
102518G6NG_AK10,42,TE,I,8459,266.18,175.62,37.105,1614.4,1.37E+07,89.064,7.53E+05,28.128,2.38E+05,1256.5,1.06E+07,70.631,5.97E+05,
102518G6NG_AK10,43,TE,I,6437,391.12,273.03,34.698,1268.9,8.17E+06,88.033,5.67E+05,36.8,2.37E+05,947.41,6.10E+06,71.295,4.59E+05,
102518G6NG_AK10,44,ICM,M,6457,204.35,195.01,38.176,1754,1.13E+07,17.319,1.12E+05,219.9,1.42E+06,1132.2,7.31E+06,44.154,2.85E+05,
102518G6NG_AK10,45,ICM,I,557,182.43,225.32,33.603,1425.4,7.94E+05,23.348,13005,49.585,27619,980.11,5.46E+05,378.95,2.11E+05,
102518G6NG_AK10,46,ICM,I,4348,205.84,262.18,37.723,915.09,3.98E+06,18.785,81676,36.773,1.60E+05,1051.5,4.57E+06,176.43,7.67E+05,
102518G6NG_AK10,46.2,ICM,I,4348,200,242,42,647.884,,16.324,,48.51,,1021.024,,166.121,,
102518G6NG_AK10,47,ICM,I,629,190.28,277.25,35.61,1141.3,7.18E+05,17.305,10885,60.741,38206,1210.8,7.62E+05,206.91,1.30E+05,
102518G6NG_AK10,48,TE,I,7721,167.09,192.5,42.259,1676,1.29E+07,99.263,7.66E+05,39.039,3.01E+05,1087.9,8.40E+06,60.42,4.67E+05,
102518G6NG_AK10,49,ICM,I,8140,149.6,228.7,40.828,971.14,7.91E+06,20.318,1.65E+05,172.05,1.40E+06,986.89,8.03E+06,40.774,3.32E+05,
102518G6NG_AK10,50,TE,I,5614,379.2,305.93,39.599,1009.2,5.67E+06,72.988,4.10E+05,39.173,2.20E+05,943.14,5.29E+06,54.617,3.07E+05,
102518G6NG_AK10,52,TE,I,10948,277.96,366.77,42.068,1183.4,1.30E+07,78.357,8.58E+05,29.082,3.18E+05,989.86,1.08E+07,63.258,6.93E+05,
102518G6NG_AK10,53,ICM,I,9859,131.64,278.2,44.384,1123,1.11E+07,73.004,7.20E+05,60.307,5.95E+05,973.64,9.60E+06,44.875,4.42E+05,
102518G6NG_AK10,54,ICM,I,8889,220.03,338.78,41,572.56,5.09E+06,24.848,2.21E+05,77.129,6.86E+05,992.61,8.82E+06,114.62,1.02E+06,
102518G6NG_AK10,55,TE,I,4778,343.08,203.26,42.335,830.44,3.97E+06,56.039,2.68E+05,35.544,1.70E+05,811.06,3.88E+06,55.736,2.66E+05,
102518G6NG_AK10,56,ICM,M,2182,153.01,269.05,41.629,1192.7,2.60E+06,17.989,39253,158.22,3.45E+05,1029.2,2.25E+06,36.995,80722,
102518G6NG_AK10,57,TE,I,7120,371.64,231.23,43.867,774.58,5.52E+06,50.706,3.61E+05,32.986,2.35E+05,834.23,5.94E+06,50.653,3.61E+05,
102518G6NG_AK10,58,ICM,M,9259,243.43,253.07,46.634,725.47,6.72E+06,16.033,1.48E+05,22.766,2.11E+05,1189,1.10E+07,139.42,1.29E+06,
102518G6NG_AK10,59,ICM,M,3221,163.01,290.02,42.492,876.45,2.82E+06,18.065,58186,151.4,4.88E+05,1074.8,3.46E+06,61.903,1.99E+05,
102518G6NG_AK10,60,ICM,I,7707,237.59,195.23,41.362,984.87,7.59E+06,21.114,1.63E+05,70.21,5.41E+05,966.68,7.45E+06,212.16,1.64E+06,
102518G6NG_AK10,61,TE,I,9076,312.74,201,44.536,823.78,7.48E+06,51.913,4.71E+05,25.046,2.27E+05,930.1,8.44E+06,55.527,5.04E+05,
102518G6NG_AK10,62,ICM,I,3862,185.28,324.03,41.446,722.21,2.79E+06,23.597,91130,33.029,1.28E+05,1056.2,4.08E+06,70.541,2.72E+05,
102518G6NG_AK10,63,ICM,I,4017,215.35,279.13,46.113,561.85,2.26E+06,15.757,63296,56.68,2.28E+05,1042.9,4.19E+06,122.2,4.91E+05,
102518G6NG_AK10,64,TE,I,8004,336.9,341.88,49.194,618.75,4.95E+06,74.646,5.97E+05,25.999,2.08E+05,931.79,7.46E+06,57.181,4.58E+05,
102518G6NG_AK10,65,TE,I,3912,369.85,260.25,49.725,724.01,2.83E+06,50.341,1.97E+05,31.632,1.24E+05,1159.2,4.54E+06,40.908,1.60E+05,
102518G6NG_AK10,66,ICM,I,5146,209.55,323.22,50.42,501.13,2.58E+06,17.824,91722,75.604,3.89E+05,1020.8,5.25E+06,101.25,5.21E+05,
102518G6NG_AK10,67,TE,I,12090,167.49,325.29,51.824,529.29,6.40E+06,50.615,6.12E+05,33.244,4.02E+05,1024.5,1.24E+07,43.863,5.30E+05,
102518G6NG_AK10,67.2,ICM,I,12090,179,305,60,340.644,,19.872,,98.444,,1006.974,,29.818,,
102518G6NG_AK10,68,TE,I,6413,346.77,239.17,51.873,652.87,4.19E+06,49.664,3.19E+05,30.448,1.95E+05,1278.8,8.20E+06,48.863,3.13E+05,
102518G6NG_AK10,69,TE,I,6079,354.47,293.06,51.82,680.79,4.14E+06,50.199,3.05E+05,22.911,1.39E+05,1280.7,7.79E+06,43.194,2.63E+05,
102518G6NG_AK10,70,TE,I,12335,226.97,356.84,50.94,549.2,6.77E+06,49.236,6.07E+05,26.486,3.27E+05,916.08,1.13E+07,50.807,6.27E+05,
102518G6NG_AK10,71,TE,I,10253,275.99,178.53,51.683,590.51,6.05E+06,52.364,5.37E+05,24.477,2.51E+05,944.19,9.68E+06,46.772,4.80E+05,
102518G6NG_AK10,72,TE,I,10749,189.23,342.64,58.465,452.95,4.87E+06,50.801,5.46E+05,35.081,3.77E+05,921.54,9.91E+06,51.719,5.56E+05,
102518G6NG_AK10,72.2,TE,I,10749,201,314,59,394.9,,18.883,,104.108,,1037.698,,36.071,,
102518G6NG_AK10,73,TE,I,11871,299.67,349.75,54.283,553.55,6.57E+06,66.588,7.90E+05,26.842,3.19E+05,917.23,1.09E+07,56.121,6.66E+05,
102518G6NG_AK10,74,ICM,M,3084,176.65,220.63,53.04,738.85,2.28E+06,17.271,53263,33.505,1.03E+05,1019.6,3.14E+06,73.12,2.26E+05,
102518G6NG_AK10,76,ICM,I,7677,180.99,267.45,54.939,410.89,3.15E+06,15.299,1.17E+05,128.87,9.89E+05,1069.9,8.21E+06,30.724,2.36E+05,
102518G6NG_AK10,77,TE,I,5232,323,239.07,58.423,566.33,2.96E+06,43.46,2.27E+05,23.596,1.23E+05,1243.9,6.51E+06,45.261,2.37E+05,
102518G6NG_AK10,78,TE,I,13043,227.05,186.04,56.633,565.7,7.38E+06,32.104,4.19E+05,33.029,4.31E+05,989.21,1.29E+07,77.241,1.01E+06,
102518G6NG_AK10,78.2,ICM,I,13043,222,197,50,660.923,,17.961,,63.154,,1028.223,,155.293,,
102518G6NG_AK10,79,TE,I,5025,338.61,322.14,57.056,538,2.70E+06,60.587,3.04E+05,41.758,2.10E+05,1119.3,5.62E+06,45.842,2.30E+05,
102518G6NG_AK10,80,TE,I,8046,306.29,203.68,58.526,467.55,3.76E+06,51.115,4.11E+05,22.027,1.77E+05,821.92,6.61E+06,46.064,3.71E+05,
102518G6NG_AK10,81,TE,I,5538,329.98,287.19,60.155,609.04,3.37E+06,49.488,2.74E+05,19.999,1.11E+05,1352,7.49E+06,45.168,2.50E+05,
102518G6NG_AK10,82,ICM,I,16111,231.42,311.16,66.306,328.22,5.29E+06,26.887,4.33E+05,21.218,3.42E+05,1252.3,2.02E+07,44.941,7.24E+05,
102518G6NG_AK10,82.2,ICM,I,16111,226,316,70,271.915,,32.882,,22.817,,1151.024,,36.666,,
102518G6NG_AK10,83,ICM,I,14001,208.21,234.4,63.807,320.04,4.48E+06,14.838,2.08E+05,79.894,1.12E+06,1046.1,1.46E+07,54.992,7.70E+05,
102518G6NG_AK10,83.2,ICM,I,14001,204,242,68,289.618,,14.443,,48.35,,1025.024,,59.443,,
102518G6NG_AK10,84,TE,I,9734,156.24,237.08,62.107,309.25,3.01E+06,40.794,3.97E+05,33.073,3.22E+05,951.28,9.26E+06,44.686,4.35E+05,
102518G6NG_AK10,85,TE,I,6045,305.12,257.4,66.942,510.47,3.09E+06,42.615,2.58E+05,19.376,1.17E+05,1272.3,7.69E+06,43.282,2.62E+05,
102518G6NG_AK10,86,TE,I,9113,298.8,295.44,67.672,418.8,3.82E+06,40.96,3.73E+05,22.305,2.03E+05,1300.6,1.19E+07,42.961,3.92E+05,
102518G6NG_AK10,87,TE,I,8935,177.41,277.77,68.169,231.66,2.07E+06,16.254,1.45E+05,75.73,6.77E+05,1021.7,9.13E+06,26.521,2.37E+05,
102518G6NG_AK10,88,TE,I,7618,199.01,207.66,69.816,271.85,2.07E+06,32.378,2.47E+05,26.977,2.06E+05,1001.5,7.63E+06,42.758,3.26E+05,
102518G6NG_AK10,89,ICM,I,6120,266.36,240.82,69.493,261.77,1.60E+06,14.245,87182,16.648,1.02E+05,1390.3,8.51E+06,65.166,3.99E+05,
102518G6NG_AK10,90,TE,I,10442,288.05,209,68.33,280.41,2.93E+06,35.95,3.75E+05,18.36,1.92E+05,1205.4,1.26E+07,31.324,3.27E+05,
102518G6NG_AK10,91,TE,I,6149,231.58,256.97,67.413,248.69,1.53E+06,14.571,89595,22.114,1.36E+05,1021.3,6.28E+06,60.094,3.70E+05,
102518G6NG_AK10,92,TE,I,5376,264.7,284.08,72.183,290.96,1.56E+06,22.819,1.23E+05,17.05,91661,1409,7.57E+06,29.39,1.58E+05,
