Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
091918G6NG_AI7,27,TE,I,4814,80.495,215.95,20.252,2502.6,1.20E+07,355.36,1.71E+06,34.242,1.65E+05,1289.4,6.21E+06,46.561,2.24E+05,
091918G6NG_AI7,28,ICM,I,7421,111.52,272.8,20.025,1728.9,1.28E+07,28.369,2.11E+05,44.953,3.34E+05,1154.2,8.57E+06,1163.5,8.63E+06,
091918G6NG_AI7,29,TE,I,10151,371.09,147.99,22.118,1291.1,1.31E+07,68.433,6.95E+05,21.692,2.20E+05,1226.1,1.24E+07,61.135,6.21E+05,
091918G6NG_AI7,30,TE,I,7920,406.71,201,23.272,702.95,5.57E+06,41.882,3.32E+05,23.036,1.82E+05,1396.3,1.11E+07,52.024,4.12E+05,
091918G6NG_AI7,31,ICM,I,5919,162.03,162.7,21.286,1703.2,1.01E+07,25.639,1.52E+05,42.779,2.53E+05,1083.9,6.42E+06,1071.9,6.34E+06,
091918G6NG_AI7,32,ICM,I,7692,156.23,281.12,23.325,1456.5,1.12E+07,20.186,1.55E+05,40.784,3.14E+05,1144.2,8.80E+06,1118.8,8.61E+06,
091918G6NG_AI7,33,TE,I,10034,239.33,315.01,23.715,1300.9,1.31E+07,126.63,1.27E+06,24.085,2.42E+05,1191.2,1.20E+07,100.33,1.01E+06,
091918G6NG_AI7,35,TE,I,8408,124.16,148.92,24.862,1496.1,1.26E+07,277.95,2.34E+06,29.678,2.50E+05,1197.7,1.01E+07,106.56,8.96E+05,
091918G6NG_AI7,36,TE,I,9494,238.56,151.66,26.129,1674.1,1.59E+07,232.58,2.21E+06,26.197,2.49E+05,1362.1,1.29E+07,163.72,1.55E+06,
091918G6NG_AI7,37,ICM,I,5805,119.05,317.19,23.981,1813.6,1.05E+07,21.145,1.23E+05,43.874,2.55E+05,1283.3,7.45E+06,1113.5,6.46E+06,
091918G6NG_AI7,38,TE,I,8220,289.72,329.63,24.973,1290.7,1.06E+07,76.381,6.28E+05,24.443,2.01E+05,1173.4,9.65E+06,72.238,5.94E+05,
091918G6NG_AI7,39,ICM,I,7407,116.6,177.06,24.283,1253.8,9.29E+06,25.821,1.91E+05,39.571,2.93E+05,1186.9,8.79E+06,755.99,5.60E+06,
091918G6NG_AI7,40,TE,I,6547,406.35,278.06,25.92,1102,7.21E+06,81.448,5.33E+05,24.724,1.62E+05,1363,8.92E+06,98.377,6.44E+05,
091918G6NG_AI7,41,TE,I,1654,366.01,293.63,21.693,1272.4,2.10E+06,70.101,1.16E+05,24.96,41284,1215,2.01E+06,75.084,1.24E+05,
091918G6NG_AI7,42,TE,I,9452,176.15,140.02,29.892,1465.2,1.38E+07,219.83,2.08E+06,24.461,2.31E+05,1218,1.15E+07,133.08,1.26E+06,
091918G6NG_AI7,43,TE,I,10530,312.55,154.64,28.271,928.06,9.77E+06,26.962,2.84E+05,18.537,1.95E+05,1179.2,1.24E+07,44.4,4.68E+05,
091918G6NG_AI7,44,TE,I,5902,431.12,244.84,27.351,1258.9,7.43E+06,22.244,1.31E+05,21.82,1.29E+05,1361.8,8.04E+06,64.696,3.82E+05,
091918G6NG_AI7,46,TE,I,8039,354.22,334.57,26.61,1011.3,8.13E+06,80.594,6.48E+05,23.118,1.86E+05,1255.1,1.01E+07,91.942,7.39E+05,
091918G6NG_AI7,47,TE,I,4734,272.64,163.67,26.253,1223.6,5.79E+06,105.91,5.01E+05,21.905,1.04E+05,1268.7,6.01E+06,126.27,5.98E+05,
091918G6NG_AI7,48,ICM,I,5612,162.98,209.11,27.446,1143.7,6.42E+06,17.951,1.01E+05,29.867,1.68E+05,1289.7,7.24E+06,692.79,3.89E+06,
091918G6NG_AI7,49,TE,I,3087,318.01,370.9,27.709,484.41,1.50E+06,71.743,2.21E+05,26.828,82819,1241.9,3.83E+06,33.664,1.04E+05,
091918G6NG_AI7,50,ICM,I,5229,122.97,286.62,29.235,1186.5,6.20E+06,17.666,92373,46.801,2.45E+05,1317.5,6.89E+06,996.21,5.21E+06,
091918G6NG_AI7,51,TE,I,5538,393.12,318.42,31.469,594.98,3.30E+06,81.401,4.51E+05,21.873,1.21E+05,1378.2,7.63E+06,76.816,4.25E+05,
091918G6NG_AI7,52,ICM,I,12491,144.75,331.49,33.004,1285.6,1.61E+07,19.145,2.39E+05,32.894,4.11E+05,1253.8,1.57E+07,727.82,9.09E+06,
091918G6NG_AI7,53,ICM,I,2532,160.61,173.88,30.672,1420,3.60E+06,17.169,43473,32.805,83061,1140.8,2.89E+06,961.58,2.43E+06,
091918G6NG_AI7,54,TE,I,8869,61.8,267.48,34.899,1372.4,1.22E+07,128.31,1.14E+06,81.845,7.26E+05,1215.7,1.08E+07,63.489,5.63E+05,
091918G6NG_AI7,54.2,ICM,I,8869,80,266,34,1013.883,,25.629,,240.476,,1340.287,,73.63,,
091918G6NG_AI7,55,ICM,I,4436,86.707,224.49,33.401,902.73,4.00E+06,25.051,1.11E+05,286.52,1.27E+06,1144.5,5.08E+06,68.092,3.02E+05,
091918G6NG_AI7,56,ICM,I,9632,122.57,241.53,35.423,778.59,7.50E+06,15.18,1.46E+05,267.9,2.58E+06,1170.1,1.13E+07,77.455,7.46E+05,
091918G6NG_AI7,58,TE,I,11746,349.45,156.23,37.599,418.68,4.92E+06,36.879,4.33E+05,15.974,1.88E+05,1170.6,1.38E+07,32.475,3.81E+05,
091918G6NG_AI7,59,TE,I,6043,86.317,180.22,38.853,1220.3,7.37E+06,129.06,7.80E+05,42.246,2.55E+05,1250.5,7.56E+06,65.432,3.95E+05,
091918G6NG_AI7,60,ICM,M,4299,125.84,315.19,38.331,1508.6,6.49E+06,16.254,69876,42.481,1.83E+05,1183.9,5.09E+06,500.98,2.15E+06,
091918G6NG_AI7,61,TE,I,7178,293.76,363.57,36.861,490.53,3.52E+06,41.055,2.95E+05,16.351,1.17E+05,1190.4,8.54E+06,32.952,2.37E+05,
091918G6NG_AI7,62,TE,I,5010,407.49,163.58,38.32,393.12,1.97E+06,37.728,1.89E+05,18.402,92195,1157.4,5.80E+06,26.39,1.32E+05,
091918G6NG_AI7,63,TE,I,8537,434.06,238.13,36.926,620.44,5.30E+06,50.021,4.27E+05,19.316,1.65E+05,1306,1.11E+07,56.584,4.83E+05,
091918G6NG_AI7,64,TE,I,7968,414.77,286.24,38.701,551.45,4.39E+06,47.534,3.79E+05,18.24,1.45E+05,1265.5,1.01E+07,52.128,4.15E+05,
091918G6NG_AI7,65,TE,I,8044,267.12,153.44,40.916,823.28,6.62E+06,59.793,4.81E+05,18.353,1.48E+05,1076.6,8.66E+06,66.832,5.38E+05,
091918G6NG_AI7,66,TE,I,1362,424.11,187.04,35.372,405.73,5.53E+05,27.13,36951,19.304,26292,1266.8,1.73E+06,36.547,49777,
091918G6NG_AI7,67,ICM,I,8542,161.96,233.68,40.651,695.79,5.94E+06,14.322,1.22E+05,26.524,2.27E+05,1198.6,1.02E+07,486.8,4.16E+06,
091918G6NG_AI7,68,TE,I,7817,229.84,326.08,39.825,594.95,4.65E+06,50.411,3.94E+05,18.427,1.44E+05,1197,9.36E+06,57.796,4.52E+05,
091918G6NG_AI7,71,ICM,I,7397,159.25,287.97,38.145,579.67,4.29E+06,15.256,1.13E+05,28.009,2.07E+05,1045.8,7.74E+06,317.93,2.35E+06,
091918G6NG_AI7,72,ICM,I,19479,125.71,196.2,34.438,1074.8,2.09E+07,17.163,3.34E+05,184.13,3.59E+06,1182.6,2.30E+07,81.56,1.59E+06,
091918G6NG_AI7,72.2,ICM,I,19479,126,177,41,1341.022,,17.293,,105.732,,1196.571,,71.247,,
091918G6NG_AI7,75,ICM,I,9320,197.04,170.88,43.189,579.13,5.40E+06,17.44,1.63E+05,21.691,2.02E+05,1214.6,1.13E+07,336.54,3.14E+06,
091918G6NG_AI7,77,ICM,I,7975,165.2,200.26,42.275,623.9,4.98E+06,14.662,1.17E+05,26.656,2.13E+05,1196.7,9.54E+06,606.46,4.84E+06,
091918G6NG_AI7,78,ICM,I,5061,200.55,204.66,43.394,802.86,4.06E+06,14.32,72471,22.117,1.12E+05,1330.3,6.73E+06,533.26,2.70E+06,
091918G6NG_AI7,79,ICM,I,6333,111.03,279.14,39.957,737.45,4.67E+06,18.853,1.19E+05,243.85,1.54E+06,1149.3,7.28E+06,169.89,1.08E+06,
091918G6NG_AI7,80,TE,I,11133,348.95,349.16,41.897,321.57,3.58E+06,51.082,5.69E+05,16.987,1.89E+05,1206.7,1.34E+07,52.049,5.79E+05,
091918G6NG_AI7,81,ICM,I,7107,234.03,163.2,41.924,557.27,3.96E+06,26.132,1.86E+05,22.326,1.59E+05,1204.5,8.56E+06,432.87,3.08E+06,
091918G6NG_AI7,83,ICM,I,3993,192.62,227.94,45.798,863.53,3.45E+06,14.059,56138,21.122,84341,1329.4,5.31E+06,480.45,1.92E+06,
091918G6NG_AI7,84,TE,I,6287,192.15,350.8,44.267,1126.8,7.08E+06,137.05,8.62E+05,20.46,1.29E+05,1385,8.71E+06,69.683,4.38E+05,
091918G6NG_AI7,85,TE,I,11200,233.34,143.34,47.47,645.4,7.23E+06,114.55,1.28E+06,21.868,2.45E+05,1180.7,1.32E+07,70.03,7.84E+05,
091918G6NG_AI7,87,ICM,I,7919,180.95,256.27,45.622,573.76,4.54E+06,13.545,1.07E+05,23.303,1.85E+05,1119.1,8.86E+06,480.44,3.80E+06,
091918G6NG_AI7,88,ICM,I,10107,80.8,278.22,45.684,733.79,7.42E+06,17.455,1.76E+05,203.02,2.05E+06,1299.3,1.31E+07,58.986,5.96E+05,
091918G6NG_AI7,89,ICM,I,2003,79.347,209.54,45.747,633.08,1.27E+06,15.444,30935,147.33,2.95E+05,1211.6,2.43E+06,51.446,1.03E+05,
091918G6NG_AI7,90,TE,I,7241,386.2,322.43,45.861,320.52,2.32E+06,48.036,3.48E+05,16.34,1.18E+05,1114.6,8.07E+06,60.904,4.41E+05,
091918G6NG_AI7,91,ICM,I,4715,135.56,274.46,47.601,491.81,2.32E+06,13.755,64853,210.1,9.91E+05,1170,5.52E+06,61.483,2.90E+05,
091918G6NG_AI7,92,TE,I,11023,293.33,172.29,51.057,326.92,3.60E+06,41.971,4.63E+05,14.657,1.62E+05,1199.3,1.32E+07,41.213,4.54E+05,
091918G6NG_AI7,93,TE,I,11635,276.14,346.81,51.297,343.91,4.00E+06,33.629,3.91E+05,14.729,1.71E+05,1137.6,1.32E+07,35.438,4.12E+05,
091918G6NG_AI7,94,TE,I,9165,226.02,363.11,50.975,1166.7,1.07E+07,84.308,7.73E+05,17.421,1.60E+05,1313.6,1.20E+07,59.027,5.41E+05,
091918G6NG_AI7,95,TE,I,10434,394.14,212.49,49.597,174.19,1.82E+06,24.423,2.55E+05,13.778,1.44E+05,1226.3,1.28E+07,25.844,2.70E+05,
091918G6NG_AI7,96,ICM,I,6894,119.89,309.29,50.769,547.44,3.77E+06,14.487,99874,126.39,8.71E+05,1152.3,7.94E+06,84.227,5.81E+05,
091918G6NG_AI7,97,ICM,I,9327,203.47,241.06,55.543,539.55,5.03E+06,14.95,1.39E+05,19.549,1.82E+05,1297.6,1.21E+07,304.28,2.84E+06,
091918G6NG_AI7,98,TE,I,10871,322.96,317.56,53.51,197.91,2.15E+06,26.422,2.87E+05,13.545,1.47E+05,1197.6,1.30E+07,24.418,2.65E+05,
091918G6NG_AI7,99,TE,I,6753,143.42,163.4,53.842,320.7,2.17E+06,66.561,4.49E+05,25.558,1.73E+05,1075.3,7.26E+06,37.957,2.56E+05,
091918G6NG_AI7,101,ICM,I,11051,116.16,226.08,53.065,341.52,3.77E+06,14.585,1.61E+05,163.31,1.80E+06,1222.2,1.35E+07,40.536,4.48E+05,
091918G6NG_AI7,102,TE,I,9073,410.55,252.61,49.361,180.32,1.64E+06,24.437,2.22E+05,15.107,1.37E+05,1079.9,9.80E+06,40.552,3.68E+05,
091918G6NG_AI7,103,ICM,I,9027,175.45,301.08,52.631,387.87,3.50E+06,13.771,1.24E+05,24.369,2.20E+05,1153.8,1.04E+07,261,2.36E+06,
091918G6NG_AI7,104,TE,I,7245,180.98,363.88,54.255,979.94,7.10E+06,72.23,5.23E+05,18.846,1.37E+05,1272.4,9.22E+06,54.59,3.96E+05,
091918G6NG_AI7,105,TE,I,2911,342.36,178.9,53.191,240.12,6.99E+05,14.831,43172,11.641,33886,1206.6,3.51E+06,19.461,56651,
091918G6NG_AI7,106,TE,I,10530,209,161.41,58.646,393.72,4.15E+06,63.545,6.69E+05,15.687,1.65E+05,1108.5,1.17E+07,70.557,7.43E+05,
091918G6NG_AI7,107,TE,I,7051,385.98,295.41,55.072,165.68,1.17E+06,30.63,2.16E+05,13.441,94776,1097.4,7.74E+06,39.314,2.77E+05,
091918G6NG_AI7,108,TE,I,6975,259.66,180.02,57.005,322.76,2.25E+06,35.648,2.49E+05,13.752,95917,1289,8.99E+06,49.819,3.47E+05,
091918G6NG_AI7,110,TE,I,7016,349.04,269.73,56.546,227.13,1.59E+06,20.541,1.44E+05,12.965,90961,1168.6,8.20E+06,29.436,2.07E+05,
091918G6NG_AI7,111,ICM,I,8290,229.16,209.73,58.795,522.96,4.34E+06,15.584,1.29E+05,19.936,1.65E+05,1338,1.11E+07,365.64,3.03E+06,
091918G6NG_AI7,112,TE,I,8504,370.05,241.58,58.348,181.25,1.54E+06,25.287,2.15E+05,13.051,1.11E+05,1379.2,1.17E+07,29.737,2.53E+05,
091918G6NG_AI7,113,ICM,I,1456,128.18,282.49,55.638,407.01,5.93E+05,13.29,19350,222.71,3.24E+05,1000.1,1.46E+06,53.559,77982,
091918G6NG_AI7,114,ICM,I,5374,164.22,316,59.068,393.97,2.12E+06,15.825,85045,53.324,2.87E+05,1143.8,6.15E+06,248.7,1.34E+06,
091918G6NG_AI7,115,ICM,I,9339,91.095,251.84,59.343,313.69,2.93E+06,12.94,1.21E+05,138.87,1.30E+06,1115.1,1.04E+07,40.26,3.76E+05,
091918G6NG_AI7,116,TE,I,7355,309.61,289.38,61.765,229.33,1.69E+06,30.871,2.27E+05,13.646,1.00E+05,1280.4,9.42E+06,36.632,2.69E+05,
091918G6NG_AI7,117,ICM,I,9528,202.08,291.9,63.045,316.09,3.01E+06,14.005,1.33E+05,13.967,1.33E+05,1340.8,1.28E+07,109.2,1.04E+06,
091918G6NG_AI7,118,TE,I,6731,96.102,296.42,61.917,371.11,2.50E+06,41.435,2.79E+05,29.339,1.97E+05,1237.5,8.33E+06,31.062,2.09E+05,
091918G6NG_AI7,119,TE,I,11741,306.81,232.14,62.887,351.67,4.13E+06,22.136,2.60E+05,13.051,1.53E+05,1379.8,1.62E+07,25.907,3.04E+05,
091918G6NG_AI7,120,TE,I,12552,100.48,215.54,61.329,227.44,2.85E+06,33.407,4.19E+05,55.929,7.02E+05,1091.9,1.37E+07,33.164,4.16E+05,
091918G6NG_AI7,121,TE,I,13748,254.89,334.59,65.64,198.11,2.72E+06,25.605,3.52E+05,12.736,1.75E+05,1099.5,1.51E+07,26.84,3.69E+05,
091918G6NG_AI7,122,TE,I,4770,270.35,216.66,65.904,374.88,1.79E+06,40.406,1.93E+05,14.628,69777,1425.6,6.80E+06,42.238,2.01E+05,
091918G6NG_AI7,123,TE,I,13794,143.53,264.45,66.999,237.7,3.28E+06,18.658,2.57E+05,78.196,1.08E+06,1147.6,1.58E+07,42.256,5.83E+05,
091918G6NG_AI7,123.2,TE,I,13794,146,265,70,202.249,,21.284,,43.578,,1123.267,,46.745,,
091918G6NG_AI7,124,TE,I,13038,277.51,271.89,67.09,371.15,4.84E+06,23.896,3.12E+05,12.304,1.60E+05,1376.5,1.79E+07,26.314,3.43E+05,
091918G6NG_AI7,126,TE,I,7159,156.45,337.22,68.728,365.63,2.62E+06,55.081,3.94E+05,18.238,1.31E+05,1102.8,7.90E+06,42.799,3.06E+05,
091918G6NG_AI7,127,TE,I,6206,200.56,357.2,66.019,425.88,2.64E+06,46.496,2.89E+05,15.174,94170,1281.8,7.96E+06,41.302,2.56E+05,
091918G6NG_AI7,128,TE,I,5477,240.81,210.74,67.175,390.97,2.14E+06,47.299,2.59E+05,15.15,82979,1357.5,7.44E+06,99.881,5.47E+05,
091918G6NG_AI7,129,TE,I,5528,206.7,233.74,67.474,325.55,1.80E+06,49.057,2.71E+05,16.074,88858,1248.5,6.90E+06,87.733,4.85E+05,
091918G6NG_AI7,130,TE,I,4295,245.51,252.29,70.751,299.51,1.29E+06,34.741,1.49E+05,13.151,56485,1361.7,5.85E+06,31.497,1.35E+05,
091918G6NG_AI7,131,TE,I,4733,165.15,209.23,66.338,154.62,7.32E+05,24.848,1.18E+05,14.469,68483,1093.3,5.17E+06,55.296,2.62E+05,
091918G6NG_AI7,133,TE,I,5158,205.16,282.05,71.935,233.13,1.20E+06,26.191,1.35E+05,14.181,73146,1235.4,6.37E+06,70.557,3.64E+05,
091918G6NG_AI7,134,TE,I,2511,222.03,315.89,72.129,177.72,4.46E+05,27.704,69564,12.366,31051,1236.1,3.10E+06,31.93,80175,
