Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
121118G6NG_AP5,1,TE,I,16021,116.51,259.44,6.6279,2081.9,3.34E+07,183.74,2.94E+06,57.904,9.28E+05,1495.9,2.40E+07,849.76,1.36E+07,
121118G6NG_AP5,1.2,ICM,I,16021,129,257,9,2338.01,,26.115,,56.466,,1571.426,,1960.552,,
121118G6NG_AP5,2,TE,I,11198,142.78,181.06,5.6505,1862.7,2.09E+07,248.28,2.78E+06,34.428,3.86E+05,1550.9,1.74E+07,135.42,1.52E+06,
121118G6NG_AP5,3,TE,I,10745,227.77,261.89,5.6632,1985.8,2.13E+07,302.02,3.25E+06,40.307,4.33E+05,1506,1.62E+07,78.893,8.48E+05,
121118G6NG_AP5,4,TE,I,8900,199.23,195.11,5.9484,1621,1.44E+07,195.78,1.74E+06,31.327,2.79E+05,1579.6,1.41E+07,83.148,7.40E+05,
121118G6NG_AP5,5,TE,I,10911,87.691,200.45,7.9434,1979,2.16E+07,263.35,2.87E+06,72.9,7.95E+05,1382.6,1.51E+07,79.94,8.72E+05,
121118G6NG_AP5,6,ICM,I,7767,118.75,214.91,7.1344,1910.1,1.48E+07,20.918,1.62E+05,55.11,4.28E+05,1504,1.17E+07,1594.9,1.24E+07,
121118G6NG_AP5,7,TE,I,8549,157.72,256.47,6.6655,2366.4,2.02E+07,362.82,3.10E+06,35.161,3.01E+05,1414.6,1.21E+07,96.129,8.22E+05,
121118G6NG_AP5,8,TE,I,10642,255.64,296.74,6.8777,2664.2,2.84E+07,51.324,5.46E+05,18.836,2.00E+05,1589.3,1.69E+07,46.887,4.99E+05,
121118G6NG_AP5,9,TE,I,12586,387.13,126,8.7373,1564.4,1.97E+07,54.353,6.84E+05,24.712,3.11E+05,1554.4,1.96E+07,64.999,8.18E+05,
121118G6NG_AP5,10,TE,I,9194,448.29,165.67,7.3947,1483.5,1.36E+07,111.62,1.03E+06,27.843,2.56E+05,1518.9,1.40E+07,74.274,6.83E+05,
121118G6NG_AP5,11,TE,I,9972,238.55,190.28,7.3118,1946.6,1.94E+07,151.04,1.51E+06,28.518,2.84E+05,1577.6,1.57E+07,75.54,7.53E+05,
121118G6NG_AP5,12,TE,I,7356,483.93,193.11,8.9133,1698.6,1.25E+07,29.676,2.18E+05,21.642,1.59E+05,1704.5,1.25E+07,72.243,5.31E+05,
121118G6NG_AP5,13,TE,I,9470,422.25,214.37,8.5576,2454.3,2.32E+07,35.063,3.32E+05,18.26,1.73E+05,1487.9,1.41E+07,54.247,5.14E+05,
121118G6NG_AP5,14,TE,I,9020,337.14,228.21,8.5682,2575.9,2.32E+07,38.956,3.51E+05,18.43,1.66E+05,1552.8,1.40E+07,54.077,4.88E+05,
121118G6NG_AP5,15,TE,I,10270,193.23,241.1,7.8436,1868,1.92E+07,167.38,1.72E+06,27.14,2.79E+05,1586.3,1.63E+07,78.374,8.05E+05,
121118G6NG_AP5,16,TE,I,7590,446.9,282.33,8.7022,1534.8,1.16E+07,84.236,6.39E+05,26.8,2.03E+05,1540.5,1.17E+07,80.724,6.13E+05,
121118G6NG_AP5,17,TE,I,6833,446.29,319.68,7.9259,2346,1.60E+07,35.548,2.43E+05,23.247,1.59E+05,1620.5,1.11E+07,72.713,4.97E+05,
121118G6NG_AP5,18,TE,I,10697,304.41,109.33,10.075,2283.3,2.44E+07,88.114,9.43E+05,20.613,2.21E+05,1470.4,1.57E+07,63.705,6.81E+05,
121118G6NG_AP5,19,TE,I,7141,460.07,226.32,8.5858,1702.1,1.22E+07,28.054,2.00E+05,21.665,1.55E+05,1545.8,1.10E+07,77.801,5.56E+05,
121118G6NG_AP5,20,TE,I,9725,263.08,232.21,10.839,1840.7,1.79E+07,110.92,1.08E+06,27.61,2.69E+05,1617.9,1.57E+07,88.471,8.60E+05,
121118G6NG_AP5,21,TE,I,5989,306.52,254.2,9.1563,2183.7,1.31E+07,51.27,3.07E+05,19.874,1.19E+05,1580.7,9.47E+06,69.975,4.19E+05,
121118G6NG_AP5,22,TE,I,7859,123.5,311.02,10.311,1857.6,1.46E+07,204.4,1.61E+06,26.244,2.06E+05,1466.1,1.15E+07,76.616,6.02E+05,
121118G6NG_AP5,23,TE,I,6221,230.87,137.64,10.779,1849.2,1.15E+07,173.29,1.08E+06,29.58,1.84E+05,1517,9.44E+06,73.328,4.56E+05,
121118G6NG_AP5,24,TE,I,11261,268.73,155.71,10.783,1629.3,1.83E+07,142.65,1.61E+06,29.786,3.35E+05,1622.9,1.83E+07,93.252,1.05E+06,
121118G6NG_AP5,25,TE,I,11592,305.44,176.96,11.293,1668.1,1.93E+07,122.16,1.42E+06,33.583,3.89E+05,1578,1.83E+07,101.12,1.17E+06,
121118G6NG_AP5,27,TE,I,6459,479.66,264.11,12.096,1641.3,1.06E+07,212.92,1.38E+06,35.157,2.27E+05,1700.6,1.10E+07,100.54,6.49E+05,
121118G6NG_AP5,28,TE,I,12575,212.08,342.44,11.602,2426.4,3.05E+07,62.958,7.92E+05,20.067,2.52E+05,1474.3,1.85E+07,56.625,7.12E+05,
121118G6NG_AP5,29,TE,I,7219,425.36,110.97,12.668,1365.7,9.86E+06,34.669,2.50E+05,21.653,1.56E+05,1580.2,1.14E+07,86.681,6.26E+05,
121118G6NG_AP5,30,TE,I,6778,84.785,309,12.254,2131.5,1.44E+07,158.62,1.08E+06,26.467,1.79E+05,1597.3,1.08E+07,57.995,3.93E+05,
121118G6NG_AP5,31,TE,I,7650,183.79,131.58,13.094,1689.8,1.29E+07,310.1,2.37E+06,28.211,2.16E+05,1556.3,1.19E+07,55.799,4.27E+05,
121118G6NG_AP5,32,TE,I,12889,172.61,375.76,15.159,2344.4,3.02E+07,77.761,1.00E+06,17.653,2.28E+05,1572.5,2.03E+07,38.051,4.90E+05,
121118G6NG_AP5,33,TE,I,6284,469.22,151.05,14.572,1630.9,1.02E+07,36.356,2.28E+05,21.551,1.35E+05,1562.3,9.82E+06,70.152,4.41E+05,
121118G6NG_AP5,34,TE,I,8573,369.11,181.55,14.723,1608.6,1.38E+07,101.1,8.67E+05,29.862,2.56E+05,1480.2,1.27E+07,73.031,6.26E+05,
121118G6NG_AP5,35,TE,I,8593,377.72,83.42,16.205,1267.3,1.09E+07,31.363,2.70E+05,21.176,1.82E+05,1590,1.37E+07,60.619,5.21E+05,
121118G6NG_AP5,36,TE,I,9375,246.46,94.191,14.886,1660,1.56E+07,171.08,1.60E+06,26.202,2.46E+05,1488.8,1.40E+07,74.946,7.03E+05,
121118G6NG_AP5,37,TE,I,4688,490.98,231.26,15.172,1786.7,8.38E+06,27.515,1.29E+05,19.351,90716,1620.8,7.60E+06,54.708,2.56E+05,
121118G6NG_AP5,38,ICM,I,11560,46.224,261.11,21.668,1712.2,1.98E+07,87.151,1.01E+06,128.75,1.49E+06,1545.4,1.79E+07,52.21,6.04E+05,
121118G6NG_AP5,39,TE,I,3586,161.78,276.71,13.503,2262.1,8.11E+06,322.53,1.16E+06,30.352,1.09E+05,1440.6,5.17E+06,74.027,2.65E+05,
121118G6NG_AP5,40,TE,I,7108,321.38,333.83,16.172,1648.5,1.17E+07,25.872,1.84E+05,17.242,1.23E+05,1559.3,1.11E+07,48.258,3.43E+05,
121118G6NG_AP5,41,TE,I,6191,133.34,353.77,15.417,2279.5,1.41E+07,137.27,8.50E+05,21.399,1.32E+05,1506.2,9.33E+06,41.459,2.57E+05,
