Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
121118G6NG_AP4,1,TE,I,10614,197.4,174.28,5.7856,2735.2,2.90E+07,109.76,1.17E+06,19.469,2.07E+05,1566.6,1.66E+07,45.474,4.83E+05,
121118G6NG_AP4,2,TE,I,10167,228.35,299.23,5.8203,2417.5,2.46E+07,118.15,1.20E+06,21.433,2.18E+05,1855.9,1.89E+07,48.907,4.97E+05,
121118G6NG_AP4,3,TE,I,11909,161.36,223.87,6.7333,2511.2,2.99E+07,97.237,1.16E+06,19.086,2.27E+05,1754.1,2.09E+07,47.602,5.67E+05,
121118G6NG_AP4,4,TE,I,11239,224.94,238.11,6.2384,2458.8,2.76E+07,128.21,1.44E+06,19.429,2.18E+05,1640.6,1.84E+07,44.746,5.03E+05,
121118G6NG_AP4,5,TE,I,12462,324.64,246.1,7.3693,2159.7,2.69E+07,71.584,8.92E+05,22.945,2.86E+05,1648.8,2.05E+07,60.541,7.54E+05,
121118G6NG_AP4,6,TE,I,14462,305.18,297.96,6.9264,1913.9,2.77E+07,43.093,6.23E+05,20.483,2.96E+05,1491.3,2.16E+07,57.441,8.31E+05,
121118G6NG_AP4,8,TE,M,4764,189.68,303.75,9.8663,2251.9,1.07E+07,158.88,7.57E+05,26.694,1.27E+05,1374.2,6.55E+06,59.775,2.85E+05,
121118G6NG_AP4,9,TE,I,14607,127.66,188.78,12.196,2000.1,2.92E+07,156.56,2.29E+06,23.045,3.37E+05,1868.8,2.73E+07,45.365,6.63E+05,
121118G6NG_AP4,10,TE,I,10837,302.84,207.87,11.237,1886.7,2.04E+07,89.78,9.73E+05,19.304,2.09E+05,1669.4,1.81E+07,41.616,4.51E+05,
121118G6NG_AP4,11,TE,I,11153,274.13,169.61,12.413,2236.2,2.49E+07,71.737,8.00E+05,18.402,2.05E+05,1738.2,1.94E+07,49.82,5.56E+05,
121118G6NG_AP4,12,TE,I,7104,127.3,262.79,15.475,1883.9,1.34E+07,161.48,1.15E+06,40.585,2.88E+05,1740.7,1.24E+07,54.95,3.90E+05,
121118G6NG_AP4,13,TE,I,7899,393.69,181.21,17.115,2143.8,1.69E+07,48.547,3.83E+05,18.069,1.43E+05,1584.5,1.25E+07,39.597,3.13E+05,
121118G6NG_AP4,14,TE,I,7314,401.75,260.63,15.915,1078,7.88E+06,82.635,6.04E+05,28.53,2.09E+05,1542.9,1.13E+07,67.932,4.97E+05,
121118G6NG_AP4,15,ICM,I,11589,168.07,175.44,18.189,1698.3,1.97E+07,22.51,2.61E+05,42.823,4.96E+05,1694.1,1.96E+07,1120.3,1.30E+07,
121118G6NG_AP4,16,TE,I,10623,410.35,214.34,17.875,2006.7,2.13E+07,26.316,2.80E+05,17.185,1.83E+05,1615.2,1.72E+07,39.084,4.15E+05,
121118G6NG_AP4,17,TE,I,10957,274.99,335.37,18.521,1211.2,1.33E+07,79.665,8.73E+05,23.819,2.61E+05,1627.8,1.78E+07,75.689,8.29E+05,
121118G6NG_AP4,18,TE,I,11698,334.84,168.87,19.351,1934.8,2.26E+07,64.446,7.54E+05,17.69,2.07E+05,1611.6,1.89E+07,44.239,5.18E+05,
121118G6NG_AP4,19,TE,I,6690,137.01,344.79,18.532,1893.9,1.27E+07,107.13,7.17E+05,22.421,1.50E+05,1668.5,1.12E+07,83.648,5.60E+05,
121118G6NG_AP4,20,TE,I,9841,254.42,268.8,19.305,1777.9,1.75E+07,135.43,1.33E+06,18.203,1.79E+05,1737.9,1.71E+07,40.214,3.96E+05,
121118G6NG_AP4,21,TE,M,4375,174.6,337.54,18.316,1812.3,7.93E+06,142.34,6.23E+05,27.36,1.20E+05,1525,6.67E+06,79.357,3.47E+05,
121118G6NG_AP4,22,TE,M,6111,223.41,328.81,20.806,1989.2,1.22E+07,32.07,1.96E+05,21.582,1.32E+05,1617.2,9.88E+06,41.735,2.55E+05,
121118G6NG_AP4,23,TE,I,8305,394.74,304.5,22.446,982.1,8.16E+06,43.562,3.62E+05,20.523,1.70E+05,1596.4,1.33E+07,47.253,3.92E+05,
