Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
033017Abl_P3,3,11647,TE,158.22,212.9,5.7245,2796.1,3.26E+07,56.165,6.54E+05,53.535,6.24E+05,1050.8,1.22E+07,256.88,2.99E+06,
033017Abl_P3,5,6802,TE,211.15,183.42,6.63,3316.1,2.26E+07,59.04,4.02E+05,56.475,3.84E+05,976.17,6.64E+06,141.14,9.60E+05,
033017Abl_P3,6,4667,TE,252.74,217.88,6.0681,3505.5,1.64E+07,56.03,2.61E+05,40.737,1.90E+05,989.37,4.62E+06,120.27,5.61E+05,
033017Abl_P3,7,5237,TE,278.56,234,6.2901,3214.9,1.68E+07,63.227,3.31E+05,58.611,3.07E+05,1051.3,5.51E+06,229.37,1.20E+06,
033017Abl_P3,8,10548,TE,190.7,224.36,8.4539,3126.4,3.30E+07,71.974,7.59E+05,44.408,4.68E+05,1030.2,1.09E+07,113.07,1.19E+06,
033017Abl_P3,9,5716,TE,309.2,226.76,7.3076,3188.6,1.82E+07,61.085,3.49E+05,61.198,3.50E+05,1057,6.04E+06,183.13,1.05E+06,
033017Abl_P3,10,10812,TE,228.88,244.56,9.0046,2875.4,3.11E+07,58.904,6.37E+05,51.326,5.55E+05,1075.5,1.16E+07,189.87,2.05E+06,
033017Abl_P3,11,8637,TE,251.72,191.17,11.067,3285.5,2.84E+07,57.885,5.00E+05,59.912,5.17E+05,1100.6,9.51E+06,181.19,1.56E+06,
033017Abl_P3,12,5140,TE,279.11,203.33,10.315,2999.4,1.54E+07,63.601,3.27E+05,52.556,2.70E+05,1067,5.48E+06,210.52,1.08E+06,
033017Abl_P3,13,4564,TE,306.06,255.66,9.3885,2914.9,1.33E+07,51.879,2.37E+05,59.648,2.72E+05,1039.2,4.74E+06,246.11,1.12E+06,
033017Abl_P3,14,4905,TE,196.47,166.63,11.46,3094.8,1.52E+07,52.993,2.60E+05,52.935,2.60E+05,1055,5.17E+06,163.56,8.02E+05,
033017Abl_P3,15,5949,TE,261.43,161.97,11.785,2807.3,1.67E+07,47.369,2.82E+05,71.361,4.25E+05,1082.9,6.44E+06,88.619,5.27E+05,
033017Abl_P3,16,5150,TE,197.4,258.93,9.8231,2657.6,1.37E+07,56.764,2.92E+05,47.205,2.43E+05,907.65,4.67E+06,263.75,1.36E+06,
033017Abl_P3,17,4235,TE,254.23,271.52,10.235,2852.4,1.21E+07,57.456,2.43E+05,53.242,2.25E+05,1103.7,4.67E+06,237.79,1.01E+06,
033017Abl_P3,18,4497,TE,282.76,271.15,10.511,2685.8,1.21E+07,49.682,2.23E+05,41.403,1.86E+05,1002.7,4.51E+06,128.64,5.79E+05,
033017Abl_P3,19,11426,TE,169.9,165.32,14.476,2317.7,2.65E+07,55.189,6.31E+05,49.295,5.63E+05,1017,1.16E+07,167.11,1.91E+06,
033017Abl_P3,20,4267,TE,163.33,273,11.558,2888.8,1.23E+07,59.334,2.53E+05,50.801,2.17E+05,1006.4,4.29E+06,274.75,1.17E+06,
033017Abl_P3,21,4879,TE,226.36,272.39,13.432,2765.7,1.35E+07,59.945,2.92E+05,51.939,2.53E+05,1017.8,4.97E+06,201.07,9.81E+05,
033017Abl_P3,22,4948,TE,324.38,229.39,14.002,3015.7,1.49E+07,51.526,2.55E+05,59.301,2.93E+05,1015.8,5.03E+06,256.02,1.27E+06,
033017Abl_P3,25,9536,TE,118.69,220.56,17.419,2376.4,2.27E+07,45.215,4.31E+05,44.555,4.25E+05,1071.5,1.02E+07,85.523,8.16E+05,
033017Abl_P3,26,9790,TE,182.69,311.79,16.08,2443.6,2.39E+07,58.463,5.72E+05,43.579,4.27E+05,1039.5,1.02E+07,230.15,2.25E+06,
033017Abl_P3,27,10665,TE,323.23,201.79,18.583,2700.6,2.88E+07,52.52,5.60E+05,51.29,5.47E+05,1125.5,1.20E+07,105.36,1.12E+06,
033017Abl_P3,28,5229,ICM,146.61,233.51,15.1,2099,1.10E+07,307.93,1.61E+06,57.136,2.99E+05,1064.8,5.57E+06,626.02,3.27E+06,
033017Abl_P3,29,10865,TE,298.07,298.19,16.596,2671.9,2.90E+07,38.495,4.18E+05,55.444,6.02E+05,1089.5,1.18E+07,177.26,1.93E+06,
033017Abl_P3,30,5821,TE,133.94,166.06,17.688,2410.3,1.40E+07,39.665,2.31E+05,63.201,3.68E+05,1090.3,6.35E+06,65.34,3.80E+05,
033017Abl_P3,31,7670,TE,292.91,173.98,18.089,2926.5,2.24E+07,40.105,3.08E+05,66.991,5.14E+05,1095.8,8.40E+06,95.157,7.30E+05,
033017Abl_P3,32,5202,TE,232.14,158.93,18.392,2316.9,1.21E+07,43.403,2.26E+05,64.514,3.36E+05,1129.8,5.88E+06,213.33,1.11E+06,
033017Abl_P3,33,5223,TE,342.74,245.46,19.142,2330.7,1.22E+07,46.101,2.41E+05,47.701,2.49E+05,1097,5.73E+06,149.13,7.79E+05,
033017Abl_P3,34,11394,TE,134.42,277.43,19.516,1899,2.16E+07,43.642,4.97E+05,40.796,4.65E+05,1084.9,1.24E+07,126.34,1.44E+06,
033017Abl_P3,35,4602,TE,264.22,285.21,18.502,2607.9,1.20E+07,44.893,2.07E+05,42.761,1.97E+05,1009.7,4.65E+06,160.28,7.38E+05,
033017Abl_P3,36,5060,TE,326.87,275.79,19.981,2488.4,1.26E+07,41.334,2.09E+05,39.242,1.99E+05,1097.8,5.56E+06,147.3,7.45E+05,
033017Abl_P3,37,7736,TE,232.36,306.28,21.202,2932.8,2.27E+07,42.623,3.30E+05,31.209,2.41E+05,1016.7,7.87E+06,88.007,6.81E+05,
033017Abl_P3,40,9589,ICM,176.13,210.52,20.956,1970.9,1.89E+07,457.5,4.39E+06,54.691,5.24E+05,1027.6,9.85E+06,738.45,7.08E+06,
033017Abl_P3,42,3550,ICM,162.59,237.57,21.972,1758,6.24E+06,387.5,1.38E+06,48.336,1.72E+05,1070.8,3.80E+06,666,2.36E+06,
033017Abl_P3,43,6193,TE,235.31,142.78,24.983,2202,1.36E+07,43.177,2.67E+05,49.746,3.08E+05,1073.5,6.65E+06,116.18,7.20E+05,
033017Abl_P3,44,4814,TE,141.14,187.1,23.819,1416.1,6.82E+06,47.096,2.27E+05,288.6,1.39E+06,1077,5.18E+06,50.122,2.41E+05,
033017Abl_P3,45,9151,TE,196.67,133.1,26.741,2396.8,2.19E+07,39.121,3.58E+05,46.357,4.24E+05,1064,9.74E+06,84.603,7.74E+05,
033017Abl_P3,46,8492,TE,272.19,153.41,24.212,2431.5,2.06E+07,45.192,3.84E+05,54.72,4.65E+05,1031.8,8.76E+06,83.994,7.13E+05,
033017Abl_P3,47,5919,ICM,207.9,279.52,23.91,1668.4,9.88E+06,426.73,2.53E+06,40.166,2.38E+05,1083.9,6.42E+06,541.7,3.21E+06,
033017Abl_P3,48,6547,TE,317.33,307.25,25.54,2431.7,1.59E+07,39.695,2.60E+05,40.492,2.65E+05,1094.5,7.17E+06,105.43,6.90E+05,
033017Abl_P3,49,11925,ICM,188.04,179.14,26.669,1716.6,2.05E+07,266.11,3.17E+06,63.334,7.55E+05,1038.3,1.24E+07,736.86,8.79E+06,
033017Abl_P3,50,10959,ICM,211.21,245.22,26.595,1476.4,1.62E+07,279.78,3.07E+06,38.277,4.19E+05,1022.5,1.12E+07,423.05,4.64E+06,
033017Abl_P3,51,4884,ICM,173.22,290.9,25.141,1643.6,8.03E+06,213.5,1.04E+06,57.733,2.82E+05,1023.2,5.00E+06,615.89,3.01E+06,
033017Abl_P3,52,9461,TE,167.53,321.88,26.1,1598.1,1.51E+07,47.289,4.47E+05,45.875,4.34E+05,1019.6,9.65E+06,143.45,1.36E+06,
033017Abl_P3,53,6943,TE,211,338.7,27.107,1828.5,1.27E+07,44.34,3.08E+05,39.339,2.73E+05,1128.7,7.84E+06,176.46,1.23E+06,
033017Abl_P3,54,11419,TE,276.75,313.76,29.515,1982.5,2.26E+07,34.091,3.89E+05,39.122,4.47E+05,1067.6,1.22E+07,104.22,1.19E+06,
033017Abl_P3,55,6376,TE,339.01,257,27.572,1960.5,1.25E+07,40.824,2.60E+05,42.245,2.69E+05,1084.3,6.91E+06,114.52,7.30E+05,
033017Abl_P3,56,6553,TE,335.52,216.73,29.358,1504.7,9.86E+06,39.701,2.60E+05,41.822,2.74E+05,986.57,6.47E+06,145.37,9.53E+05,
033017Abl_P3,57,6402,ICM,166.4,260.2,29.354,1466,9.39E+06,375.04,2.40E+06,53.436,3.42E+05,1008.9,6.46E+06,516.5,3.31E+06,
033017Abl_P3,58,6771,TE,257.52,334.79,32.386,1912.4,1.29E+07,41.462,2.81E+05,40.222,2.72E+05,1195.3,8.09E+06,154.22,1.04E+06,
033017Abl_P3,59,9622,ICM,198.58,213.97,32.876,1023.2,9.85E+06,194.54,1.87E+06,53.638,5.16E+05,1041.8,1.00E+07,504.22,4.85E+06,
033017Abl_P3,60,6442,TE,332.68,281.97,32.545,1718.7,1.11E+07,33.995,2.19E+05,36.434,2.35E+05,1116.9,7.19E+06,116.56,7.51E+05,
033017Abl_P3,61,6797,TE,238.65,193.02,34.554,1127.7,7.66E+06,176.94,1.20E+06,31.125,2.12E+05,1075.2,7.31E+06,197.27,1.34E+06,
033017Abl_P3,62,6228,TE,306.97,206.58,32.982,1238.4,7.71E+06,32.861,2.05E+05,40.123,2.50E+05,955.06,5.95E+06,109.17,6.80E+05,
033017Abl_P3,63,9119,TE,151.13,257.26,37.021,1016.4,9.27E+06,61.543,5.61E+05,239.27,2.18E+06,1092.7,9.96E+06,82.902,7.56E+05,
033017Abl_P3,64,6825,TE,281.08,174.28,34.248,1495.8,1.02E+07,29.066,1.98E+05,44.39,3.03E+05,1049.1,7.16E+06,110.19,7.52E+05,
033017Abl_P3,65,13271,TE,133.05,207.18,37.289,1272.1,1.69E+07,31.083,4.13E+05,54.596,7.25E+05,1096,1.45E+07,42.147,5.59E+05,
033017Abl_P3,67,4640,ICM,240.34,283.04,33.798,1211.5,5.62E+06,229.07,1.06E+06,41.606,1.93E+05,1051,4.88E+06,638.51,2.96E+06,
033017Abl_P3,68,14896,TE,136.09,291.93,38.316,1128.7,1.68E+07,31.111,4.63E+05,35.782,5.33E+05,1015.6,1.51E+07,94.757,1.41E+06,
033017Abl_P3,69,4785,ICM,212.73,296.11,33.262,1417.2,6.78E+06,341.45,1.63E+06,37.416,1.79E+05,1075.1,5.14E+06,504.2,2.41E+06,
033017Abl_P3,70,6960,TE,315.59,318.76,35.483,1600.4,1.11E+07,29.69,2.07E+05,39.126,2.72E+05,1031.4,7.18E+06,67.242,4.68E+05,
