Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092217Pdgfra_BR13,1,TE,I,11624,292.35,264.89,4.3806,2932.3,3.41E+07,77.837,9.05E+05,453.8,5.28E+06,1487.1,1.73E+07,84.218,9.79E+05
092217Pdgfra_BR13,2,ICM,I,12963,228.42,227.89,9.5004,2294.7,2.97E+07,480.05,6.22E+06,471.56,6.11E+06,1353.3,1.75E+07,75.729,9.82E+05
092217Pdgfra_BR13,3,TE,I,16009,156.41,260.45,8.7649,2391.6,3.83E+07,409.53,6.56E+06,295.98,4.74E+06,1239.5,1.98E+07,75.096,1.20E+06
092217Pdgfra_BR13,4,ICM,I,12440,258.75,309.41,8.4988,2116.3,2.63E+07,286.48,3.56E+06,404.48,5.03E+06,1379.9,1.72E+07,77.944,9.70E+05
092217Pdgfra_BR13,5,TE,I,14376,252.93,184.44,9.7449,2637.3,3.79E+07,113.75,1.64E+06,396.29,5.70E+06,1398.5,2.01E+07,74.404,1.07E+06
092217Pdgfra_BR13,6,ICM,I,11992,243.6,266.45,12.926,1419.9,1.70E+07,619.4,7.43E+06,157.54,1.89E+06,1399.4,1.68E+07,70.608,8.47E+05
092217Pdgfra_BR13,7,TE,I,15571,175.57,340.57,14.421,1907.5,2.97E+07,343.55,5.35E+06,306.85,4.78E+06,1368.3,2.13E+07,67.737,1.05E+06
092217Pdgfra_BR13,8,ICM,I,9808,196.83,265.44,17.777,1465.8,1.44E+07,490.04,4.81E+06,397.87,3.90E+06,1509.1,1.48E+07,55.61,5.45E+05
092217Pdgfra_BR13,9,ICM,I,12016,198.89,200.1,21.29,1618.5,1.94E+07,306.14,3.68E+06,303.03,3.64E+06,1378.4,1.66E+07,53.901,6.48E+05
092217Pdgfra_BR13,10,ICM,I,15494,218.74,319.65,23.12,855.69,1.33E+07,185.97,2.88E+06,133.2,2.06E+06,1407.5,2.18E+07,48.762,7.56E+05
092217Pdgfra_BR13,11,ICM,I,12041,164.21,284.6,23.125,1518.4,1.83E+07,827.01,9.96E+06,545.55,6.57E+06,1391.7,1.68E+07,60.189,7.25E+05
092217Pdgfra_BR13,12,TE,I,13041,150.93,198.01,25.723,1192.7,1.56E+07,97.061,1.27E+06,231.51,3.02E+06,1434.1,1.87E+07,52.74,6.88E+05
092217Pdgfra_BR13,13,ICM,I,11817,220.39,236.26,24.565,1176.7,1.39E+07,371.8,4.39E+06,288.06,3.40E+06,1301.6,1.54E+07,45.837,5.42E+05
092217Pdgfra_BR13,14,TE,I,8975,270.4,149.81,27.396,1516.5,1.36E+07,93.443,8.39E+05,265.45,2.38E+06,1453.3,1.30E+07,46.091,4.14E+05
092217Pdgfra_BR13,15,TE,I,13806,195.33,157.05,28.572,2020.4,2.79E+07,103.36,1.43E+06,209.83,2.90E+06,1556.2,2.15E+07,55.852,7.71E+05
