Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_I9,1,11430,TE,247.95,213.88,4.997,2753.2,3.15E+07,52.481,6.00E+05,47.756,5.46E+05,1017.9,1.16E+07,280.49,3.21E+06,
032317Abl_I9,2,17479,TE,200.38,259.67,5.3854,2539.9,4.44E+07,71.678,1.25E+06,109.49,1.91E+06,1001.5,1.75E+07,446.9,7.81E+06,
032317Abl_I9,3,11790,TE,261.63,285.4,3.9253,2460.5,2.90E+07,53.183,6.27E+05,45.195,5.33E+05,1022.2,1.21E+07,433.55,5.11E+06,
032317Abl_I9,4,10462,TE,269.86,240.02,6.8509,1940.4,2.03E+07,52.335,5.48E+05,167.3,1.75E+06,1053.6,1.10E+07,533.77,5.58E+06,
032317Abl_I9,5,12037,TE,293.18,185.32,8.2643,2147.5,2.58E+07,41.57,5.00E+05,28.061,3.38E+05,1020.8,1.23E+07,244.36,2.94E+06,
032317Abl_I9,6,15700,TE,219.77,339.28,9.5186,2017.2,3.17E+07,46.108,7.24E+05,54.751,8.60E+05,969.15,1.52E+07,440.89,6.92E+06,
032317Abl_I9,7,14127,TE,262.18,351.17,8.8792,1930.9,2.73E+07,35.527,5.02E+05,31.181,4.41E+05,1044.4,1.48E+07,263.4,3.72E+06,
032317Abl_I9,8,9797,ICM,222.61,232.2,12.395,2017.9,1.98E+07,73.938,7.24E+05,788.58,7.73E+06,982.86,9.63E+06,139.95,1.37E+06,
032317Abl_I9,9,23112,TE,342.17,285.36,10.716,1062.2,2.46E+07,29.115,6.73E+05,27.986,6.47E+05,1019.1,2.36E+07,132.65,3.07E+06,
032317Abl_I9,10,14364,ICM,176.98,283.06,14.431,2189.3,3.14E+07,100.18,1.44E+06,572.24,8.22E+06,1056,1.52E+07,268.1,3.85E+06,
032317Abl_I9,11,10405,ICM,219.29,285.76,13.578,1533.5,1.60E+07,181.41,1.89E+06,76.59,7.97E+05,953.1,9.92E+06,885.84,9.22E+06,
032317Abl_I9,12,11296,TE,235.81,181.97,15.503,2367.8,2.67E+07,46.93,5.30E+05,41.527,4.69E+05,958.71,1.08E+07,405.69,4.58E+06,
032317Abl_I9,13,10480,TE,354.17,190.23,23.397,1293.5,1.36E+07,29.551,3.10E+05,35.02,3.67E+05,977.43,1.02E+07,275.02,2.88E+06,
