Embryo_ID,Cell_ID, Size,TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_H1,1,16793,TE,189.04,284.76,7.6451,1735.2,2.91E+07,75.876,1.27E+06,124.55,2.09E+06,1047,1.76E+07,325.6,5.47E+06,
032317Abl_H1,2,9144,TE,295.96,234.34,7.1378,1838.8,1.68E+07,82.021,7.50E+05,366.07,3.35E+06,1087,9.94E+06,464.97,4.25E+06,
032317Abl_H1,3,15479,TE,228.34,188.64,11.183,1763.4,2.73E+07,67.578,1.05E+06,92.689,1.43E+06,1035,1.60E+07,306.54,4.74E+06,
032317Abl_H1,4,17578,TE,169.8,223.67,11.915,1444.3,2.54E+07,67.7,1.19E+06,181.61,3.19E+06,999.99,1.76E+07,303.5,5.33E+06,
032317Abl_H1,5,20279,TE,287.23,289.09,11.022,1639.4,3.32E+07,55.529,1.13E+06,331.71,6.73E+06,1092.2,2.21E+07,352.82,7.15E+06,
032317Abl_H1,6,23119,TE,230.34,327.57,11.268,1345.9,3.11E+07,55.92,1.29E+06,306.44,7.08E+06,1089.6,2.52E+07,321.59,7.43E+06,
032317Abl_H1,7,14465,ICM,228.78,244.69,14.705,1242.5,1.80E+07,66.323,9.59E+05,746.45,1.08E+07,1041.4,1.51E+07,423.1,6.12E+06,
032317Abl_H1,8,14325,TE,354.87,225.75,20.148,2243.1,3.21E+07,48.282,6.92E+05,92.462,1.32E+06,1115.1,1.60E+07,606.34,8.69E+06,
032317Abl_H1,9,11553,ICM,169.61,264.38,21.724,1118.3,1.29E+07,64.016,7.40E+05,260.61,3.01E+06,1081.3,1.25E+07,481.95,5.57E+06,
032317Abl_H1,10,7796,ICM,244.96,196.26,24.355,1148.7,8.96E+06,52.434,4.09E+05,307.3,2.40E+06,1100.2,8.58E+06,350.29,2.73E+06,
032317Abl_H1,11,10455,ICM,217.83,277.73,25.404,993.5,1.04E+07,54.251,5.67E+05,130.04,1.36E+06,1032,1.08E+07,505.4,5.28E+06,
032317Abl_H1,12,17056,TE,270.99,357.59,27.615,1395.8,2.38E+07,36.401,6.21E+05,125.53,2.14E+06,1118,1.91E+07,235.07,4.01E+06,
