Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_I8,1,7716,TE,233.67,224.8,4.1273,1966.5,1.52E+07,45.585,3.52E+05,49.441,3.81E+05,1019,7.86E+06,525.97,4.06E+06,
032317Abl_I8,2,17254,TE,250.23,290.52,4.7703,2060.5,3.56E+07,42.915,7.40E+05,41.756,7.20E+05,1029.3,1.78E+07,451.48,7.79E+06,
032317Abl_I8,3,16074,TE,314.26,251.15,7.5679,2237.2,3.60E+07,41.797,6.72E+05,29.81,4.79E+05,998.07,1.60E+07,178.28,2.87E+06,
032317Abl_I8,4,18569,TE,189.15,289.08,11.205,2076.8,3.86E+07,111,2.06E+06,178.96,3.32E+06,946.79,1.76E+07,805.43,1.50E+07,
032317Abl_I8,4.2,18569,ICM,189.15,289.08,11.205,1946.051,3.86E+07,147.158,2.06E+06,309.604,3.32E+06,939.913,1.76E+07,1121.021,1.50E+07,
032317Abl_I8,5,10036,TE,159.18,233.33,8.4641,1901.3,1.91E+07,56.625,5.68E+05,64.566,6.48E+05,1002.6,1.01E+07,466.59,4.68E+06,
032317Abl_I8,6,17410,TE,272.45,169.18,11.613,2047.5,3.56E+07,34.646,6.03E+05,27.416,4.77E+05,1039.8,1.81E+07,171.64,2.99E+06,
032317Abl_I8,7,7877,TE,247.75,341.55,11.416,2109.7,1.66E+07,45.536,3.59E+05,37.738,2.97E+05,899.23,7.08E+06,482.5,3.80E+06,
032317Abl_I8,8,11049,ICM,205.43,224.28,11.269,2013.4,2.22E+07,352.91,3.90E+06,56.923,6.29E+05,958.23,1.06E+07,1323.4,1.46E+07,
032317Abl_I8,9,6220,TE,195.4,340.25,12.677,2186.5,1.36E+07,39.797,2.48E+05,32.786,2.04E+05,944.4,5.87E+06,410.97,2.56E+06,
032317Abl_I8,10,7456,ICM,153.11,263.1,13.883,1913.1,1.43E+07,142.54,1.06E+06,525.24,3.92E+06,1027.2,7.66E+06,175.06,1.31E+06,
032317Abl_I8,11,13183,TE,208.4,168.53,17.399,2248.3,2.96E+07,41.006,5.41E+05,35.923,4.74E+05,1015.4,1.34E+07,379.1,5.00E+06,
032317Abl_I8,12,10157,ICM,176.35,196.31,17.629,1872.9,1.90E+07,111.56,1.13E+06,406.07,4.12E+06,1050.1,1.07E+07,182.56,1.85E+06,
032317Abl_I8,13,5912,TE,124.35,298.66,16.56,1995.5,1.18E+07,48.935,2.89E+05,36.293,2.15E+05,1019.1,6.02E+06,388.1,2.29E+06,
032317Abl_I8,14,151,TE,162.3,245.16,14.715,1654.4,2.50E+05,137.2,20717,401.05,60558,891,1.35E+05,320.11,48336,
032317Abl_I8,15,13704,TE,342.07,299.83,19.542,2181.8,2.99E+07,46.188,6.33E+05,70.426,9.65E+05,976.16,1.34E+07,324.01,4.44E+06,
032317Abl_I8,17,11820,TE,293.95,334.9,19.811,2196.2,2.60E+07,42.444,5.02E+05,41.127,4.86E+05,1041,1.23E+07,220.99,2.61E+06,
032317Abl_I8,18,6604,ICM,173.75,236.52,17.642,1838.8,1.21E+07,152.32,1.01E+06,112.61,7.44E+05,1007.7,6.65E+06,1252.6,8.27E+06,
032317Abl_I8,20,8224,TE,126.61,254.14,23.253,1531.1,1.26E+07,100.88,8.30E+05,262.56,2.16E+06,1007.4,8.28E+06,299.09,2.46E+06,
032317Abl_I8,21,6288,TE,255.81,358.84,22.942,2255.5,1.42E+07,36.184,2.28E+05,38.928,2.45E+05,975.36,6.13E+06,344.46,2.17E+06,
032317Abl_I8,23,11076,ICM,174.21,317.93,24.934,1284.2,1.42E+07,39.535,4.38E+05,47.028,5.21E+05,994.08,1.10E+07,601.12,6.66E+06,
032317Abl_I8,25,14289,TE,365.44,229.96,25.451,2378.1,3.40E+07,36.418,5.20E+05,37.071,5.30E+05,1096.3,1.57E+07,203.86,2.91E+06,
032317Abl_I8,26,12164,TE,121.51,177.11,29.36,1826.8,2.22E+07,37.538,4.57E+05,39.162,4.76E+05,980.13,1.19E+07,347.34,4.23E+06,
032317Abl_I8,27,13107,ICM,146.04,331.14,28.413,1072.7,1.41E+07,61.049,8.00E+05,397.56,5.21E+06,998.12,1.31E+07,185.72,2.43E+06,
032317Abl_I8,28,7627,TE,193.2,361.39,26.78,1363.4,1.04E+07,34.868,2.66E+05,35.592,2.71E+05,1004,7.66E+06,376.67,2.87E+06,
032317Abl_I8,29,8392,TE,336.8,176.38,29.058,1783,1.50E+07,35.929,3.02E+05,33.715,2.83E+05,1097.5,9.21E+06,235.98,1.98E+06,
032317Abl_I8,30,11551,ICM,153.67,217.08,28.797,1141.6,1.32E+07,59.683,6.89E+05,355.74,4.11E+06,1047.3,1.21E+07,429.6,4.96E+06,
