Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092117Pdgfra_BQ8,1,TE,I,15280,296.07,290.13,5.5961,2371.6,3.62E+07,42.504,6.49E+05,87.796,1.34E+06,1457.9,2.23E+07,47.736,7.29E+05
092117Pdgfra_BQ8,2,TE,I,12958,180.56,253.56,7.372,2397.7,3.11E+07,41.577,5.39E+05,102.62,1.33E+06,1489.2,1.93E+07,107.51,1.39E+06
092117Pdgfra_BQ8,3,TE,I,14034,236.5,189.64,8.8459,2080.5,2.92E+07,39.2,5.50E+05,101.19,1.42E+06,1369.3,1.92E+07,78.814,1.11E+06
092117Pdgfra_BQ8,4,ICM,M,11910,227.38,267.15,8.5804,2467.1,2.94E+07,76.482,9.11E+05,115.58,1.38E+06,1449.1,1.73E+07,113.58,1.35E+06
092117Pdgfra_BQ8,5,ICM,M,3453,275.69,255.01,9.8291,3131.9,1.08E+07,85.897,2.97E+05,73.802,2.55E+05,1417.6,4.89E+06,208.05,7.18E+05
092117Pdgfra_BQ8,6,TE,I,14274,205.52,312.89,10.386,2480.1,3.54E+07,43.938,6.27E+05,104.2,1.49E+06,1331.9,1.90E+07,61.352,8.76E+05
092117Pdgfra_BQ8,7,TE,I,13074,340.78,278.11,12.102,1870.2,2.45E+07,30.157,3.94E+05,68.841,9.00E+05,1462.1,1.91E+07,54.184,7.08E+05
092117Pdgfra_BQ8,8,TE,I,14560,293.27,183.88,12.557,1639.2,2.39E+07,40.32,5.87E+05,96.251,1.40E+06,1447.5,2.11E+07,72.845,1.06E+06
092117Pdgfra_BQ8,9,ICM,M,4122,262.1,220.38,14.417,2837.5,1.17E+07,80.384,3.31E+05,83.936,3.46E+05,1398.4,5.76E+06,197.39,8.14E+05
092117Pdgfra_BQ8,10,TE,I,11591,338.3,219.5,13.219,1403.9,1.63E+07,34.838,4.04E+05,77.494,8.98E+05,1440.9,1.67E+07,67.641,7.84E+05
092117Pdgfra_BQ8,11,TE,I,10487,251.11,337.72,13.661,2193.6,2.30E+07,39.482,4.14E+05,82.001,8.60E+05,1448.9,1.52E+07,59.213,6.21E+05
092117Pdgfra_BQ8,12,ICM,I,5202,276.44,284.73,13.219,2117.1,1.10E+07,48.729,2.53E+05,96.047,5.00E+05,1382.8,7.19E+06,322.37,1.68E+06
092117Pdgfra_BQ8,13,ICM,I,9489,190.44,196.77,19.361,1228.2,1.17E+07,31.701,3.01E+05,90.796,8.62E+05,1286.3,1.22E+07,120.6,1.14E+06
092117Pdgfra_BQ8,14,TE,I,10937,151.5,222.3,20.139,1789.5,1.96E+07,33.941,3.71E+05,102.09,1.12E+06,1457.8,1.59E+07,40.707,4.45E+05
092117Pdgfra_BQ8,15,ICM,I,9229,249.83,175.72,21.951,1084.4,1.00E+07,31.296,2.89E+05,87.344,8.06E+05,1354.2,1.25E+07,123.95,1.14E+06
092117Pdgfra_BQ8,16,ICM,I,7556,194.25,238.96,23.587,1308.1,9.88E+06,58.596,4.43E+05,93.128,7.04E+05,1317,9.95E+06,118.01,8.92E+05
092117Pdgfra_BQ8,17,ICM,I,13428,150.45,269.2,24.709,1759.8,2.36E+07,43.552,5.85E+05,98.944,1.33E+06,1323.5,1.78E+07,158.51,2.13E+06
092117Pdgfra_BQ8,18,ICM,I,4347,224.43,290.18,22.417,2529.1,1.10E+07,49.328,2.14E+05,106.2,4.62E+05,1344.5,5.84E+06,312.04,1.36E+06
092117Pdgfra_BQ8,19,ICM,I,7521,229.66,257.54,22.023,1390.3,1.05E+07,68.936,5.18E+05,96.362,7.25E+05,1449.8,1.09E+07,157.76,1.19E+06
092117Pdgfra_BQ8,20,ICM,I,10608,218.85,321.87,24.015,1646.6,1.75E+07,35.354,3.75E+05,86.195,9.14E+05,1326.4,1.41E+07,215.61,2.29E+06
092117Pdgfra_BQ8,21,TE,I,12480,275.75,141.37,27.763,1201.6,1.50E+07,27.54,3.44E+05,66.638,8.32E+05,1378.5,1.72E+07,34.508,4.31E+05
