Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
042018FVB_L1,2,TE,I,5695,160.46,263.99,5.522,2648.5,1.51E+07,587.47,3.35E+06,37.149,2.12E+05,557.22,3.17E+06,169.67,9.66E+05
042018FVB_L1,4,TE,I,14308,168.99,323.97,8.4529,2410.7,3.45E+07,387.47,5.54E+06,34.382,4.92E+05,537.16,7.69E+06,285.97,4.09E+06
042018FVB_L1,5,TE,I,16819,294.76,334.5,9.5779,2965.9,4.99E+07,162.21,2.73E+06,28.267,4.75E+05,467.07,7.86E+06,83.28,1.40E+06
042018FVB_L1,6,TE,I,7694,195.95,252.67,10.443,3056.1,2.35E+07,405.68,3.12E+06,30.648,2.36E+05,533.16,4.10E+06,88.897,6.84E+05
042018FVB_L1,7,TE,I,8437,115.01,267.94,12.197,2928.4,2.47E+07,492.53,4.16E+06,44.021,3.71E+05,546.65,4.61E+06,89.969,7.59E+05
042018FVB_L1,8,TE,I,9437,344.21,299.16,14.282,2133.9,2.01E+07,50.432,4.76E+05,20.686,1.95E+05,486.11,4.59E+06,56.176,5.30E+05
042018FVB_L1,9,TE,I,7230,211.66,302.51,12.481,2546.7,1.84E+07,316.61,2.29E+06,28.8,2.08E+05,559.92,4.05E+06,92.322,6.67E+05
042018FVB_L1,10,TE,I,4428,263.74,280.7,13.762,2713.4,1.20E+07,256.51,1.14E+06,27.014,1.20E+05,552.43,2.45E+06,90.427,4.00E+05
042018FVB_L1,11,TE,I,6204,151.98,201.34,15.827,2126.6,1.32E+07,279.99,1.74E+06,27.475,1.70E+05,586,3.64E+06,115,7.13E+05
042018FVB_L1,12,TE,I,9376,280.29,241.15,15.204,2341.5,2.20E+07,125.71,1.18E+06,25.67,2.41E+05,535.94,5.03E+06,64.853,6.08E+05
042018FVB_L1,13,TE,I,6970,138.24,346.71,16.161,3097.2,2.16E+07,441.49,3.08E+06,31.716,2.21E+05,559.85,3.90E+06,113.61,7.92E+05
042018FVB_L1,14,TE,I,10501,318.47,259.27,18.322,1871.7,1.97E+07,130.83,1.37E+06,24.691,2.59E+05,515.79,5.42E+06,76.2,8.00E+05
042018FVB_L1,15,TE,I,10170,101.35,232.38,17.72,2668,2.71E+07,606.68,6.17E+06,50.759,5.16E+05,533.53,5.43E+06,100.25,1.02E+06
042018FVB_L1,16,ICM,I,5522,171.74,269.25,16.211,2502.5,1.38E+07,31.416,1.73E+05,42.882,2.37E+05,524.65,2.90E+06,1375.4,7.59E+06
042018FVB_L1,17,TE,I,3514,259.39,320.45,16.904,1950.8,6.86E+06,204.52,7.19E+05,27.942,98187,459.18,1.61E+06,78.987,2.78E+05
042018FVB_L1,18,TE,I,7654,241.18,225.36,18.79,2623.3,2.01E+07,231.44,1.77E+06,25.49,1.95E+05,547.8,4.19E+06,78.026,5.97E+05
042018FVB_L1,19,ICM,I,3169,145.26,299.11,18.271,2443.4,7.74E+06,19.488,61758,61.852,1.96E+05,584.37,1.85E+06,2325.2,7.37E+06
042018FVB_L1,20,ICM,I,5465,175.44,314.16,17.891,2446.3,1.34E+07,29.705,1.62E+05,51.171,2.80E+05,508.21,2.78E+06,1722.6,9.41E+06
042018FVB_L1,21,TE,I,5962,165.15,358.8,20.868,2532.6,1.51E+07,280.72,1.67E+06,26.742,1.59E+05,565.18,3.37E+06,86.904,5.18E+05
