Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092117Pdgfra_BQ2,1,TE,I,15416,169.6,244.48,5.4473,2628.4,4.05E+07,44.629,6.88E+05,128.66,1.98E+06,1382.4,2.13E+07,50.511,7.79E+05
092117Pdgfra_BQ2,3,TE,M,5304,248.74,239.14,5.3795,2959.7,1.57E+07,40.272,2.14E+05,93.056,4.94E+05,1426.2,7.56E+06,49.235,2.61E+05
092117Pdgfra_BQ2,4,TE,I,13707,263.76,299.36,4.7922,2654.2,3.64E+07,37.723,5.17E+05,105.86,1.45E+06,1464.6,2.01E+07,44.132,6.05E+05
092117Pdgfra_BQ2,5,TE,I,23487,318.6,247.26,8.0685,1464.9,3.44E+07,26.632,6.26E+05,70.035,1.64E+06,1476.4,3.47E+07,28.992,6.81E+05
092117Pdgfra_BQ2,6,TE,I,16765,189.65,338.96,9.1403,2645.2,4.43E+07,39.575,6.63E+05,100.24,1.68E+06,1418.4,2.38E+07,55.899,9.37E+05
092117Pdgfra_BQ2,7,ICM,I,13284,213.44,280.37,11.02,2155.7,2.86E+07,74.716,9.93E+05,140.08,1.86E+06,1420.2,1.89E+07,190.66,2.53E+06
092117Pdgfra_BQ2,8,ICM,I,12594,172.35,273.62,10.435,2502.3,3.15E+07,113.24,1.43E+06,256.97,3.24E+06,1371.6,1.73E+07,177.92,2.24E+06
092117Pdgfra_BQ2,9,ICM,I,14084,198.91,217.38,10.903,2298.1,3.24E+07,103.56,1.46E+06,150.98,2.13E+06,1414.3,1.99E+07,146.72,2.07E+06
092117Pdgfra_BQ2,10,ICM,I,9844,216.95,318.54,11.992,2716.6,2.67E+07,71.462,7.03E+05,143.77,1.42E+06,1410.1,1.39E+07,298.59,2.94E+06
092117Pdgfra_BQ2,11,ICM,I,11700,247.4,254.33,13.115,2054.7,2.40E+07,60.695,7.10E+05,138.03,1.62E+06,1440.3,1.69E+07,392.29,4.59E+06
092117Pdgfra_BQ2,12,TE,I,14885,277.71,171.33,17.083,2013.3,3.00E+07,31.132,4.63E+05,77.598,1.16E+06,1433.6,2.13E+07,31.953,4.76E+05
092117Pdgfra_BQ2,13,TE,I,8411,152.94,185.47,19.168,2261.1,1.90E+07,41.156,3.46E+05,88.425,7.44E+05,1395.5,1.17E+07,54.953,4.62E+05
092117Pdgfra_BQ2,14,ICM,I,11192,145,289.99,21.362,2103.4,2.35E+07,51.461,5.76E+05,127.95,1.43E+06,1358.9,1.52E+07,274.29,3.07E+06
092117Pdgfra_BQ2,15,ICM,I,12160,144.93,328.21,20.575,2005.5,2.44E+07,43.616,5.30E+05,156.47,1.90E+06,1380,1.68E+07,242.91,2.95E+06
092117Pdgfra_BQ2,16,TE,I,13633,228.29,377.62,19.079,2206.8,3.01E+07,28.081,3.83E+05,76.454,1.04E+06,1461.6,1.99E+07,32.663,4.45E+05
092117Pdgfra_BQ2,17,TE,M,4280,229.86,166.72,17.97,2893.3,1.24E+07,33.666,1.44E+05,97.81,4.19E+05,1430.4,6.12E+06,35.025,1.50E+05
092117Pdgfra_BQ2,18,TE,I,7188,333.06,178.7,19.503,1735.4,1.25E+07,29.253,2.10E+05,65.152,4.68E+05,1438.2,1.03E+07,44.069,3.17E+05
092117Pdgfra_BQ2,19,TE,I,8360,106.76,270.83,21.32,2576.9,2.15E+07,36.2,3.03E+05,88.879,7.43E+05,1582.8,1.32E+07,75.503,6.31E+05
092117Pdgfra_BQ2,20,ICM,I,13305,138.12,240.97,22.045,1984.9,2.64E+07,146.74,1.95E+06,261.32,3.48E+06,1465.2,1.95E+07,41.99,5.59E+05
092117Pdgfra_BQ2,21,ICM,I,14199,206.22,190.36,23.459,1729.5,2.46E+07,77.467,1.10E+06,125.23,1.78E+06,1446.3,2.05E+07,380.73,5.41E+06
092117Pdgfra_BQ2,22,ICM,I,13742,185.34,253.75,21.313,1725.5,2.37E+07,49.379,6.79E+05,120.97,1.66E+06,1365.1,1.88E+07,265.32,3.65E+06
092117Pdgfra_BQ2,23,ICM,I,16571,168.77,359.81,23.11,2154.7,3.57E+07,49.849,8.26E+05,135.18,2.24E+06,1437,2.38E+07,268.65,4.45E+06
092117Pdgfra_BQ2,24,ICM,I,12082,182.73,306.63,26.153,1120.6,1.35E+07,36.009,4.35E+05,86.091,1.04E+06,1368.3,1.65E+07,133.24,1.61E+06
092117Pdgfra_BQ2,25,TE,I,8891,188.98,144.12,30.012,1441.7,1.28E+07,27.386,2.43E+05,78.297,6.96E+05,1400.9,1.25E+07,30.474,2.71E+05
