
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE,1000000000,0,
1,,Spot,1,PRE,1000000037,37,
1,,Spot,1,PRE,1000000135,135,
1,,Spot,1,PRE,1000000304,304,
1,,Spot,1,PRE,1000000376,376,
1,,Spot,1,PRE,1000000464,464,
1,,Spot,1,PRE,1000000503,503,
1,,Spot,1,PRE,1000000595,595,
2,,Spot,2,PRE,1000000000,596,
2,,Spot,2,PRE,1000000037,597,
2,,Spot,2,PRE,1000000135,598,
2,,Spot,2,PRE,1000000304,599,
2,,Spot,2,PRE,1000000376,600,
2,,Spot,2,PRE,1000000464,601,
2,,Spot,2,PRE,1000000503,602,
2,,Spot,2,PRE,1000000595,603,
3,,Spot,3,PRE,1000000000,604,
3,,Spot,3,PRE,1000000037,605,
3,,Spot,3,PRE,1000000135,606,
3,,Spot,3,PRE,1000000304,607,
3,,Spot,3,PRE,1000000376,608,
3,,Spot,3,PRE,1000000464,609,
3,,Spot,3,PRE,1000000503,610,
3,,Spot,3,PRE,1000000595,611,
4,,Spot,4,PRE,1000000000,612,
4,,Spot,4,PRE,1000000037,613,
4,,Spot,4,PRE,1000000135,614,
4,,Spot,4,PRE,1000000304,615,
4,,Spot,4,PRE,1000000376,616,
4,,Spot,4,PRE,1000000464,617,
4,,Spot,4,PRE,1000000503,618,
4,,Spot,4,PRE,1000000595,619,
5,,Spot,5,PRE,1000000000,620,
5,,Spot,5,PRE,1000000037,621,
5,,Spot,5,PRE,1000000135,622,
5,,Spot,5,PRE,1000000304,623,
5,,Spot,5,PRE,1000000376,624,
5,,Spot,5,PRE,1000000464,625,
5,,Spot,5,PRE,1000000503,626,
5,,Spot,5,PRE,1000000595,627,
6,,Spot,6,PRE,1000000000,628,
6,,Spot,6,PRE,1000000037,629,
6,,Spot,6,PRE,1000000135,630,
6,,Spot,6,PRE,1000000304,631,
6,,Spot,6,PRE,1000000376,632,
6,,Spot,6,PRE,1000000464,633,
6,,Spot,6,PRE,1000000503,634,
6,,Spot,6,PRE,1000000595,635,
7,,Spot,7,PRE,1000000000,636,
7,,Spot,7,PRE,1000000037,637,
7,,Spot,7,PRE,1000000135,638,
7,,Spot,7,PRE,1000000304,639,
7,,Spot,7,PRE,1000000376,640,
7,,Spot,7,PRE,1000000464,641,
7,,Spot,7,PRE,1000000503,642,
7,,Spot,7,PRE,1000000595,643,
8,,Spot,8,PRE,1000000000,644,
8,,Spot,8,PRE,1000000037,645,
8,,Spot,8,PRE,1000000135,646,
8,,Spot,8,PRE,1000000304,647,
8,,Spot,8,PRE,1000000376,648,
8,,Spot,8,PRE,1000000464,649,
8,,Spot,8,PRE,1000000503,650,
8,,Spot,8,PRE,1000000595,651,
9,,Spot,9,PRE,1000000000,652,
9,,Spot,9,PRE,1000000037,653,
9,,Spot,9,PRE,1000000135,654,
9,,Spot,9,PRE,1000000304,655,
9,,Spot,9,PRE,1000000376,656,
9,,Spot,9,PRE,1000000464,657,
9,,Spot,9,PRE,1000000503,658,
9,,Spot,9,PRE,1000000595,659,
10,,Spot,10,PRE,1000000000,660,
10,,Spot,10,PRE,1000000037,661,
10,,Spot,10,PRE,1000000135,662,
10,,Spot,10,PRE,1000000304,663,
10,,Spot,10,PRE,1000000376,664,
10,,Spot,10,PRE,1000000464,665,
10,,Spot,10,PRE,1000000503,666,
10,,Spot,10,PRE,1000000595,667,
11,,Spot,11,PRE,1000000000,668,
11,,Spot,11,PRE,1000000037,669,
11,,Spot,11,PRE,1000000135,670,
11,,Spot,11,PRE,1000000304,671,
11,,Spot,11,PRE,1000000376,672,
11,,Spot,11,PRE,1000000464,673,
11,,Spot,11,PRE,1000000503,674,
11,,Spot,11,PRE,1000000595,675,
12,,Spot,12,PRE,1000000000,676,
12,,Spot,12,PRE,1000000037,677,
12,,Spot,12,PRE,1000000135,678,
12,,Spot,12,PRE,1000000304,679,
12,,Spot,12,PRE,1000000376,680,
12,,Spot,12,PRE,1000000464,681,
12,,Spot,12,PRE,1000000503,682,
12,,Spot,12,PRE,1000000595,683,
13,,Spot,13,PRE,1000000000,684,
13,,Spot,13,PRE,1000000037,685,
13,,Spot,13,PRE,1000000135,686,
13,,Spot,13,PRE,1000000304,687,
13,,Spot,13,PRE,1000000376,688,
13,,Spot,13,PRE,1000000464,689,
13,,Spot,13,PRE,1000000503,690,
13,,Spot,13,PRE,1000000595,691,
14,,Spot,14,PRE,1000000000,692,
14,,Spot,14,PRE,1000000037,693,
14,,Spot,14,PRE,1000000135,694,
14,,Spot,14,PRE,1000000304,695,
14,,Spot,14,PRE,1000000376,696,
14,,Spot,14,PRE,1000000464,697,
14,,Spot,14,PRE,1000000503,698,
14,,Spot,14,PRE,1000000595,699,
15,,Spot,15,PRE,1000000000,700,
15,,Spot,15,PRE,1000000037,701,
15,,Spot,15,PRE,1000000135,702,
15,,Spot,15,PRE,1000000304,703,
15,,Spot,15,PRE,1000000376,704,
15,,Spot,15,PRE,1000000464,705,
15,,Spot,15,PRE,1000000503,706,
15,,Spot,15,PRE,1000000595,707,
16,,Spot,16,PRE,1000000000,708,
16,,Spot,16,PRE,1000000037,709,
16,,Spot,16,PRE,1000000135,710,
16,,Spot,16,PRE,1000000304,711,
16,,Spot,16,PRE,1000000376,712,
16,,Spot,16,PRE,1000000464,713,
16,,Spot,16,PRE,1000000503,714,
16,,Spot,16,PRE,1000000595,715,
17,,Spot,17,PRE,1000000000,716,
17,,Spot,17,PRE,1000000037,717,
17,,Spot,17,PRE,1000000135,718,
17,,Spot,17,PRE,1000000304,719,
17,,Spot,17,PRE,1000000376,720,
17,,Spot,17,PRE,1000000464,721,
17,,Spot,17,PRE,1000000503,722,
17,,Spot,17,PRE,1000000595,723,
18,,Spot,18,PRE,1000000000,724,
18,,Spot,18,PRE,1000000037,725,
18,,Spot,18,PRE,1000000135,726,
18,,Spot,18,PRE,1000000304,727,
18,,Spot,18,PRE,1000000376,728,
18,,Spot,18,PRE,1000000464,729,
18,,Spot,18,PRE,1000000503,730,
18,,Spot,18,PRE,1000000595,731,
19,,Spot,19,PRE,1000000000,732,
19,,Spot,19,PRE,1000000037,733,
19,,Spot,19,PRE,1000000135,734,
19,,Spot,19,PRE,1000000304,735,
19,,Spot,19,PRE,1000000376,736,
19,,Spot,19,PRE,1000000464,737,
19,,Spot,19,PRE,1000000503,738,
19,,Spot,19,PRE,1000000595,739,
20,,Spot,20,PRE,1000000000,740,
20,,Spot,20,PRE,1000000037,741,
20,,Spot,20,PRE,1000000135,742,
20,,Spot,20,PRE,1000000304,743,
20,,Spot,20,PRE,1000000376,744,
20,,Spot,20,PRE,1000000464,745,
20,,Spot,20,PRE,1000000503,746,
20,,Spot,20,PRE,1000000595,747,
21,,Spot,21,PRE,1000000000,748,
21,,Spot,21,PRE,1000000037,749,
21,,Spot,21,PRE,1000000135,750,
21,,Spot,21,PRE,1000000304,751,
21,,Spot,21,PRE,1000000376,752,
21,,Spot,21,PRE,1000000464,753,
21,,Spot,21,PRE,1000000503,754,
21,,Spot,21,PRE,1000000595,755,
22,,Spot,22,PRE,1000000000,756,
22,,Spot,22,PRE,1000000037,757,
