
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
94.2108,2674.69,26.8706,um,Spot,Position,1,DP,1000000004,4,
104.771,2688.8,21.4007,um,Spot,Position,1,DP,1000000005,5,
113.094,2674.02,25.89,um,Spot,Position,1,DP,1000000006,6,
102.329,2674.97,36.0965,um,Spot,Position,1,DP,1000000007,7,
129.465,2679.05,44.2447,um,Spot,Position,1,DP,1000000009,9,
107.721,2663.29,37.89,um,Spot,Position,1,DP,1000000010,10,
92.7074,2682.72,52.8289,um,Spot,Position,1,DP,1000000013,13,
125.4,2663.62,43.2325,um,Spot,Position,1,EPI,1000000941,941,
96.416,2701.53,34.9639,um,Spot,Position,1,PRE,1000000000,0,
114.916,2684.93,40.6027,um,Spot,Position,1,PRE,1000000001,1,
86.8771,2691.57,41.2165,um,Spot,Position,1,PRE,1000000002,2,
87.2834,2679.12,38.1153,um,Spot,Position,1,PRE,1000000003,3,
121.992,2672.35,41.7951,um,Spot,Position,1,PRE,1000000008,8,
99.0217,2670.48,54.8887,um,Spot,Position,1,PRE,1000000012,12,
106.049,2671.65,54.6362,um,Spot,Position,2,DP,1000000013,14,
118.774,2657.53,30.1542,um,Spot,Position,2,DP,1000000010,79,
111.476,2668.23,34.7734,um,Spot,Position,2,DP,1000000007,156,
100.406,2670.93,28.5304,um,Spot,Position,2,DP,1000000004,237,
117.599,2674.41,20.1393,um,Spot,Position,2,DP,1000000006,308,
108.976,2684.58,23.89,um,Spot,Position,2,DP,1000000005,334,
138.002,2676.07,38.0455,um,Spot,Position,2,DP,1000000009,404,
136.725,2661.41,31.0517,um,Spot,Position,2,EPI,1000000941,942,
115.627,2660.96,52.2343,um,Spot,Position,2,PRE,1000000012,501,
131.056,2668.64,29.89,um,Spot,Position,2,PRE,1000000008,609,
124.76,2676.97,37.9517,um,Spot,Position,2,PRE,1000000001,707,
97.9147,2669.02,43.6351,um,Spot,Position,2,PRE,1000000003,806,
97.638,2681.99,49.2757,um,Spot,Position,2,PRE,1000000002,813,
102.896,2693.54,41.8872,um,Spot,Position,2,PRE,1000000000,850,
97.8187,2671.92,53.9585,um,Spot,Position,3,DP,1000000013,15,
111.731,2658.08,30.537,um,Spot,Position,3,DP,1000000010,80,
103.549,2668.32,37.3049,um,Spot,Position,3,DP,1000000007,157,
95.1472,2673.21,25.3246,um,Spot,Position,3,DP,1000000004,238,
114.515,2674.41,20.0562,um,Spot,Position,3,DP,1000000006,309,
104.967,2685.57,23.89,um,Spot,Position,3,DP,1000000005,335,
131.125,2673.29,38.3944,um,Spot,Position,3,DP,1000000009,405,
130.047,2660.02,32.311,um,Spot,Position,3,EPI,1000000941,943,
106.771,2661.04,52.9515,um,Spot,Position,3,PRE,1000000012,502,
123.679,2666.89,31.89,um,Spot,Position,3,PRE,1000000008,610,
118.671,2674.09,39.1815,um,Spot,Position,3,PRE,1000000001,708,
89.8888,2670.25,40.5067,um,Spot,Position,3,PRE,1000000003,807,
89.3353,2684.85,45.3304,um,Spot,Position,3,PRE,1000000002,814,
98.4682,2694.83,38.6192,um,Spot,Position,3,PRE,1000000000,851,
96.6908,2670.81,53.4215,um,Spot,Position,4,DP,1000000013,16,
112.799,2656.98,32.3562,um,Spot,Position,4,DP,1000000010,81,
