Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
031919Abl_ET1,2,TE,I,6505,214.64,189.97,5.8972,3140.7,2.04E+07,46.642,3.03E+05,66.178,4.30E+05,1141.8,7.43E+06,92.502,6.02E+05
031919Abl_ET1,3,TE,I,15010,275.55,265.19,4.9837,2951.3,4.43E+07,37.954,5.70E+05,68.316,1.03E+06,1108.9,1.66E+07,556.26,8.35E+06
031919Abl_ET1,4,TE,I,14154,218.86,281.64,7.6155,3108.8,4.40E+07,50.442,7.14E+05,73.685,1.04E+06,1166.1,1.65E+07,789.1,1.12E+07
031919Abl_ET1,5,TE,I,14688,267.08,339.06,8.9249,2544.3,3.74E+07,31.747,4.66E+05,52.182,7.66E+05,1171.2,1.72E+07,495.29,7.27E+06
031919Abl_ET1,6,TE,I,13579,255.64,198.83,9.686,2952.4,4.01E+07,39.848,5.41E+05,65.751,8.93E+05,1135,1.54E+07,354.47,4.81E+06
031919Abl_ET1,7,TE,I,12124,329.46,279.51,9.5476,2927.1,3.55E+07,38.024,4.61E+05,62.628,7.59E+05,1196.5,1.45E+07,494.52,6.00E+06
031919Abl_ET1,8,TE,I,13492,210.49,234.39,13.986,2879.1,3.88E+07,39.69,5.35E+05,49.286,6.65E+05,1212.6,1.64E+07,153.36,2.07E+06
031919Abl_ET1,9,TE,I,4611,132.38,250.2,12.51,3549.6,1.64E+07,31.997,1.48E+05,39.125,1.80E+05,1007.8,4.65E+06,85.759,3.95E+05
031919Abl_ET1,10,TE,I,9581,177.41,279.38,14.708,2808.6,2.69E+07,37.51,3.59E+05,61.011,5.85E+05,1157.2,1.11E+07,191.01,1.83E+06
031919Abl_ET1,11,TE,I,11326,309.67,193.97,14.959,3315.7,3.76E+07,35.152,3.98E+05,58.517,6.63E+05,1149.5,1.30E+07,450.63,5.10E+06
031919Abl_ET1,12,TE,I,6162,190.36,316.05,14.166,2892.2,1.78E+07,36.484,2.25E+05,51.544,3.18E+05,1077.1,6.64E+06,431.57,2.66E+06
031919Abl_ET1,13,TE,I,8108,358.84,223.09,17.09,2984.3,2.42E+07,36.547,2.96E+05,38.501,3.12E+05,1024.4,8.31E+06,91.977,7.46E+05
031919Abl_ET1,14,TE,I,10539,366.32,276.46,17.763,3216.8,3.39E+07,37.206,3.92E+05,62.795,6.62E+05,1041.6,1.10E+07,486.7,5.13E+06
031919Abl_ET1,15,ICM,I,10156,241,271.25,17.777,1918.7,1.95E+07,333.48,3.39E+06,32.881,3.34E+05,996.65,1.01E+07,133.22,1.35E+06
031919Abl_ET1,16,TE,I,8055,157.51,306.81,18.238,2882.6,2.32E+07,36.098,2.91E+05,48.451,3.90E+05,1105.3,8.90E+06,200.76,1.62E+06
031919Abl_ET1,17,TE,I,8498,275.57,164.61,19.709,3367,2.86E+07,40.383,3.43E+05,55.275,4.70E+05,1140.8,9.69E+06,246.84,2.10E+06
031919Abl_ET1,18,TE,I,9319,156.02,225.23,20.446,3402.6,3.17E+07,30.945,2.88E+05,35.221,3.28E+05,1176.3,1.10E+07,76.424,7.12E+05
031919Abl_ET1,18.2,ICM,I,9319,175,238,26,2094.163,,52.218,,137.551,,1255.804,,87.342,
031919Abl_ET1,20,TE,I,10763,218.79,366.37,21.898,2609.2,2.81E+07,37.71,4.06E+05,50.232,5.41E+05,1221.3,1.31E+07,468.4,5.04E+06
031919Abl_ET1,22,TE,M,12581,106.17,225.79,23.554,2671.9,3.36E+07,24.049,3.03E+05,27.46,3.45E+05,1208.1,1.52E+07,67.48,8.49E+05
031919Abl_ET1,23,ICM,I,13434,236.05,317.88,23.919,2161.9,2.90E+07,520.07,6.99E+06,49.96,6.71E+05,1096.8,1.47E+07,896.1,1.20E+07
031919Abl_ET1,24,TE,I,12249,322.88,356.66,25.859,2688.4,3.29E+07,29.936,3.67E+05,55.06,6.74E+05,1185.8,1.45E+07,447.52,5.48E+06
031919Abl_ET1,25,TE,I,8231,175.94,335.54,23.94,2169.3,1.79E+07,30.915,2.54E+05,42.6,3.51E+05,1188.2,9.78E+06,354.52,2.92E+06
031919Abl_ET1,26,TE,I,11798,196.42,193.7,25.709,2194.9,2.59E+07,27.99,3.30E+05,37.549,4.43E+05,1166.7,1.38E+07,175.99,2.08E+06
031919Abl_ET1,27,TE,I,7761,139.05,271.49,25.015,1953.7,1.52E+07,28.964,2.25E+05,46.413,3.60E+05,1150.6,8.93E+06,89.009,6.91E+05
031919Abl_ET1,28,TE,I,6935,132.25,321.58,27.158,3154.2,2.19E+07,26.188,1.82E+05,28.235,1.96E+05,1096,7.60E+06,81.759,5.67E+05
031919Abl_ET1,29,TE,I,10463,147.51,200.18,29.281,3211.6,3.36E+07,26.093,2.73E+05,35.862,3.75E+05,1147.2,1.20E+07,70.381,7.36E+05
031919Abl_ET1,30,TE,I,12168,361.41,314.79,28.152,2138,2.60E+07,30.16,3.67E+05,50.602,6.16E+05,1252.6,1.52E+07,326.97,3.98E+06
031919Abl_ET1,31,TE,I,14124,237.92,158.89,29.462,2156.3,3.05E+07,28.484,4.02E+05,47.754,6.74E+05,1264.9,1.79E+07,205.71,2.91E+06
031919Abl_ET1,32,TE,I,9499,305.48,154.92,30.217,3059.3,2.91E+07,32.509,3.09E+05,51.398,4.88E+05,1238.8,1.18E+07,186.89,1.78E+06
031919Abl_ET1,33,TE,I,9402,353.2,178.05,30.518,3006.8,2.83E+07,30.333,2.85E+05,45.787,4.30E+05,1217.2,1.14E+07,419.94,3.95E+06
031919Abl_ET1,34,ICM,I,10090,185.85,272.22,28.981,1644.9,1.66E+07,37.999,3.83E+05,227.25,2.29E+06,1170.3,1.18E+07,103.87,1.05E+06
031919Abl_ET1,35,TE,I,12878,269.75,383.48,34.211,2086.3,2.69E+07,26.677,3.44E+05,43.981,5.66E+05,1157,1.49E+07,337.48,4.35E+06
031919Abl_ET1,37,TE,I,13872,382.1,225.78,32.348,1979.6,2.75E+07,29.89,4.15E+05,44.382,6.16E+05,1191.6,1.65E+07,147.33,2.04E+06
031919Abl_ET1,38,ICM,I,7618,135.85,261.55,34.616,1216.7,9.27E+06,42.113,3.21E+05,114.85,8.75E+05,1051.3,8.01E+06,74.913,5.71E+05
031919Abl_ET1,41,ICM,I,11632,215.84,222.35,36.688,1317,1.53E+07,183.12,2.13E+06,30.073,3.50E+05,1274.6,1.48E+07,189.86,2.21E+06
031919Abl_ET1,42,TE,I,6284,166.15,330.08,34.605,1575.3,9.90E+06,25.682,1.61E+05,35.863,2.25E+05,1234.5,7.76E+06,406.89,2.56E+06
031919Abl_ET1,43,ICM,I,696,185.22,244.7,30.06,1485.7,1.03E+06,38.753,26972,188.25,1.31E+05,1278.8,8.90E+05,90.601,63058
031919Abl_ET1,44,TE,I,9971,388.44,281.72,37.483,1655.4,1.65E+07,23.197,2.31E+05,38.425,3.83E+05,1021.2,1.02E+07,271.16,2.70E+06
031919Abl_ET1,47,ICM,I,4361,180.49,252.96,36.79,1067.7,4.66E+06,29.761,1.30E+05,141.25,6.16E+05,1208.8,5.27E+06,73.539,3.21E+05
031919Abl_ET1,48,TE,I,11212,192.87,362.99,39.882,1561.2,1.75E+07,25.137,2.82E+05,31.589,3.54E+05,1104.2,1.24E+07,267.52,3.00E+06
031919Abl_ET1,49,TE,I,12117,250.97,148.41,44.087,1363.8,1.65E+07,22.373,2.71E+05,31.902,3.87E+05,1033.3,1.25E+07,139.73,1.69E+06
031919Abl_ET1,50,TE,I,8505,203.64,182.35,41.091,933.43,7.94E+06,21.838,1.86E+05,30.532,2.60E+05,1055.6,8.98E+06,171.58,1.46E+06
031919Abl_ET1,51,ICM,I,11525,229.6,283.65,46.696,739.96,8.53E+06,133.81,1.54E+06,25.745,2.97E+05,1029.5,1.19E+07,199.81,2.30E+06
031919Abl_ET1,51.2,ICM,I,11525,216,252,50,564.335,,113.38,,28.008,,916.223,,110.028,
031919Abl_ET1,52,ICM,I,8371,146.69,306.07,44.817,626.84,5.25E+06,19.85,1.66E+05,24.505,2.05E+05,1040.6,8.71E+06,67.533,5.65E+05
031919Abl_ET1,53,ICM,I,7522,150.67,213.84,41.583,936.77,7.05E+06,23.505,1.77E+05,56.586,4.26E+05,1071.2,8.06E+06,56.415,4.24E+05
031919Abl_ET1,54,ICM,I,3305,196.18,269.42,41.979,974.84,3.22E+06,149.8,4.95E+05,52.703,1.74E+05,1152.6,3.81E+06,92.578,3.06E+05
031919Abl_ET1,55,TE,I,7161,295.52,150.29,47.05,1159.5,8.30E+06,20.884,1.50E+05,28.143,2.02E+05,998.21,7.15E+06,88.754,6.36E+05
031919Abl_ET1,56,TE,I,11546,365.66,193.43,49.074,884.14,1.02E+07,20.164,2.33E+05,28.184,3.25E+05,892,1.03E+07,86.391,9.97E+05
031919Abl_ET1,57,ICM,I,6025,212.68,220.95,50.167,998.53,6.02E+06,91.896,5.54E+05,25.439,1.53E+05,1182.5,7.12E+06,149.79,9.02E+05
031919Abl_ET1,58,TE,I,19413,332.44,346.4,47.828,757.85,1.47E+07,19.029,3.69E+05,28.241,5.48E+05,933.01,1.81E+07,136.54,2.65E+06
031919Abl_ET1,59,TE,I,13357,334.22,161.91,50.468,771.66,1.03E+07,18.55,2.48E+05,25.47,3.40E+05,1074.5,1.44E+07,72.458,9.68E+05
031919Abl_ET1,60,TE,I,13847,368.81,307.97,48.327,1000.5,1.39E+07,20.035,2.77E+05,29.962,4.15E+05,1024.6,1.42E+07,202.62,2.81E+06
031919Abl_ET1,61,TE,I,11273,219.11,373.25,51.442,938.72,1.06E+07,20.463,2.31E+05,27.588,3.11E+05,967.15,1.09E+07,192.61,2.17E+06
031919Abl_ET1,63,TE,I,18202,275.05,366.8,53.055,754.35,1.37E+07,19.585,3.56E+05,25.953,4.72E+05,1104.3,2.01E+07,130.26,2.37E+06
031919Abl_ET1,63.2,TE,I,18202,264,364,55,815.787,,19.402,,24.139,,1109.176,,137.02,
031919Abl_ET1,64,TE,I,9320,162.27,331.02,49.934,595.08,5.55E+06,19.849,1.85E+05,25.511,2.38E+05,1020.8,9.51E+06,220.19,2.05E+06
031919Abl_ET1,65,TE,I,18011,375.45,242.24,54.621,739.42,1.33E+07,17.273,3.11E+05,24.512,4.41E+05,1011,1.82E+07,68.023,1.23E+06
031919Abl_ET1,66,TE,I,8899,219.36,167.6,55.367,752.66,6.70E+06,18.782,1.67E+05,27.883,2.48E+05,1122.4,9.99E+06,203.68,1.81E+06
031919Abl_ET1,67,TE,I,6313,162.77,205.92,52.196,503.78,3.18E+06,18.908,1.19E+05,27.495,1.74E+05,1062.4,6.71E+06,61.739,3.90E+05
031919Abl_ET1,68,TE,I,6266,162.33,305.81,57.981,462.66,2.90E+06,18.741,1.17E+05,21.153,1.33E+05,1062.7,6.66E+06,58.86,3.69E+05
031919Abl_ET1,69,TE,I,1312,134.26,294.68,57.298,307.79,4.04E+05,16.654,21850,18.998,24926,1065.3,1.40E+06,44.181,57966
031919Abl_ET1,70,TE,I,8449,262.58,166.21,60.342,574.68,4.86E+06,18.009,1.52E+05,26.144,2.21E+05,1120,9.46E+06,71.365,6.03E+05
031919Abl_ET1,71,TE,I,11798,225.67,331.08,65.198,272.97,3.22E+06,16.186,1.91E+05,18.695,2.21E+05,1101.4,1.30E+07,44.077,5.20E+05
031919Abl_ET1,71.2,TE,I,11798,178,312,59,322.953,,18.736,,22.104,,1024.181,,78.385,
031919Abl_ET1,72,TE,I,9863,305.65,171.49,65.593,431.76,4.26E+06,16.079,1.59E+05,21.367,2.11E+05,1056.1,1.04E+07,108.47,1.07E+06
031919Abl_ET1,73,TE,I,2907,193.16,189.23,62.082,414.09,1.20E+06,18.735,54464,19.234,55912,1019.6,2.96E+06,53.099,1.54E+05
031919Abl_ET1,74,TE,I,12054,346.11,210.17,66.791,340.73,4.11E+06,14.889,1.79E+05,20.825,2.51E+05,1236.5,1.49E+07,86.406,1.04E+06
031919Abl_ET1,75,TE,I,18200,336.3,297.7,68.375,439.5,8.00E+06,16.21,2.95E+05,20.784,3.78E+05,1222.2,2.22E+07,96.869,1.76E+06
031919Abl_ET1,76,TE,I,8553,284.13,344.8,66.381,397.08,3.40E+06,16.895,1.45E+05,19.529,1.67E+05,1324.1,1.13E+07,52.055,4.45E+05
031919Abl_ET1,77,TE,I,8359,192.99,279.1,66.109,268.45,2.24E+06,19.939,1.67E+05,19.448,1.63E+05,1009.6,8.44E+06,73.27,6.12E+05
031919Abl_ET1,78,TE,I,11007,294.25,193.63,70.937,386.4,4.25E+06,14.872,1.64E+05,19.463,2.14E+05,1289.2,1.42E+07,100.16,1.10E+06
031919Abl_ET1,79,TE,I,1858,178.6,235.31,65.936,276.71,5.14E+05,19.22,35710,22.06,40987,1118.2,2.08E+06,44.174,82075
031919Abl_ET1,80,TE,I,6859,243.02,192.63,68.631,402.8,2.76E+06,17.212,1.18E+05,19.387,1.33E+05,1372.3,9.41E+06,70.887,4.86E+05
031919Abl_ET1,81,TE,I,20158,269.78,312.94,73.106,346.23,6.98E+06,15.333,3.09E+05,17.966,3.62E+05,1412.2,2.85E+07,40.074,8.08E+05
031919Abl_ET1,82,TE,I,11306,324.01,244.75,73.829,420.92,4.76E+06,15.278,1.73E+05,19.154,2.17E+05,1258.9,1.42E+07,41.822,4.73E+05
031919Abl_ET1,83,TE,I,11230,217.27,166.73,73.388,510.29,5.73E+06,17.186,1.93E+05,23.833,2.68E+05,895.76,1.01E+07,35.369,3.97E+05
031919Abl_ET1,84,TE,I,13038,207.14,220.9,73.258,233.47,3.04E+06,22.038,2.87E+05,17.371,2.26E+05,907.58,1.18E+07,42.531,5.55E+05
031919Abl_ET1,85,TE,I,8479,280.25,207.34,76.987,345.13,2.93E+06,14.881,1.26E+05,18.086,1.53E+05,1338.7,1.14E+07,92.404,7.83E+05
031919Abl_ET1,86,TE,I,6422,258.17,235.58,77.442,344.08,2.21E+06,16.095,1.03E+05,17.678,1.14E+05,1208.8,7.76E+06,40.676,2.61E+05
031919Abl_ET1,87,TE,I,4225,196.28,294.84,76.213,193.01,8.15E+05,15.245,64411,17.776,75105,891.48,3.77E+06,62.375,2.64E+05
031919Abl_ET1,88,TE,I,9676,278.13,264.78,77.248,342.45,3.31E+06,15.983,1.55E+05,17.602,1.70E+05,1303,1.26E+07,37.577,3.64E+05
031919Abl_ET1,89,TE,I,11537,217.69,276.55,76.996,200.46,2.31E+06,15.731,1.81E+05,17.332,2.00E+05,875.65,1.01E+07,63.686,7.35E+05
