Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
031919Abl_ET7,1,TE,I,5554,248.52,280.13,4.0068,2272.7,1.26E+07,53.8,2.99E+05,244.25,1.36E+06,1215.9,6.75E+06,154.32,8.57E+05
031919Abl_ET7,2,TE,I,10984,200.88,214.62,6.5902,3199.2,3.51E+07,46.091,5.06E+05,168.02,1.85E+06,1231.4,1.35E+07,189.7,2.08E+06
031919Abl_ET7,3,TE,I,14452,344.03,278.63,5.9538,2846.9,4.11E+07,47.483,6.86E+05,225.08,3.25E+06,1216,1.76E+07,338.61,4.89E+06
031919Abl_ET7,4,TE,I,13038,262.63,205.48,6.4732,2394.8,3.12E+07,48.114,6.27E+05,178.3,2.32E+06,1215.8,1.59E+07,157.38,2.05E+06
031919Abl_ET7,5,TE,I,12853,328.52,196.76,7.1393,2436.8,3.13E+07,40.28,5.18E+05,166.52,2.14E+06,1211.5,1.56E+07,270.02,3.47E+06
031919Abl_ET7,6,TE,I,10509,243.52,312.34,6.4102,1649.8,1.73E+07,50.164,5.27E+05,191.37,2.01E+06,1223.1,1.29E+07,134.61,1.41E+06
031919Abl_ET7,7,TE,I,13193,152.35,268.29,8.3316,1864.2,2.46E+07,56.483,7.45E+05,188.44,2.49E+06,1124.9,1.48E+07,141.85,1.87E+06
031919Abl_ET7,8,TE,I,19323,190,312,7,2365.293,,52.842,,236.181,,1263.18,,175.991,
031919Abl_ET7,8.2,ICM,I,19323,178,297,14,2552.79,,47.402,,1663.138,,1223.437,,1419.82,
031919Abl_ET7,9,TE,I,13933,382.58,191.2,15.021,2863.4,3.99E+07,113.57,1.58E+06,172.83,2.41E+06,1203.1,1.68E+07,662.83,9.24E+06
031919Abl_ET7,10,TE,I,14653,356.25,348.57,13.986,2574.5,3.77E+07,48.992,7.18E+05,202.5,2.97E+06,1195.8,1.75E+07,209.33,3.07E+06
031919Abl_ET7,11,TE,I,15464,116.22,216.36,17.167,2600.8,4.02E+07,127.03,1.96E+06,222.26,3.44E+06,1107.7,1.71E+07,157.9,2.44E+06
031919Abl_ET7,11.2,ICM,I,15464,126,240,21,1659.514,,404.757,,221.665,,1052.217,,153.282,
031919Abl_ET7,12,TE,I,9172,176.27,148.64,17.692,3536.6,3.24E+07,42.864,3.93E+05,82.387,7.56E+05,1255.3,1.15E+07,83.595,7.67E+05
031919Abl_ET7,14,TE,I,13251,286.17,363.14,17.417,2525.5,3.35E+07,45.968,6.09E+05,224.3,2.97E+06,1195.7,1.58E+07,271.75,3.60E+06
031919Abl_ET7,15,TE,I,6000,179.57,353.53,18.641,2416.3,1.45E+07,40.99,2.46E+05,175.24,1.05E+06,1215.4,7.29E+06,144.08,8.65E+05
031919Abl_ET7,16,TE,I,13712,293.27,134.38,22.205,3109.2,4.26E+07,55.417,7.60E+05,188.78,2.59E+06,1250.3,1.71E+07,589.54,8.08E+06
031919Abl_ET7,17,TE,I,12979,89.001,284.04,22.388,2291.6,2.97E+07,84.964,1.10E+06,197.01,2.56E+06,1216.1,1.58E+07,145.48,1.89E+06
031919Abl_ET7,18,ICM,I,11078,135.92,290.64,19.646,2132.4,2.36E+07,345.49,3.83E+06,223.25,2.47E+06,1146.2,1.27E+07,165.73,1.84E+06
031919Abl_ET7,20,TE,I,11625,416.33,298.14,23.425,2754.5,3.20E+07,41.184,4.79E+05,231.32,2.69E+06,1081.1,1.26E+07,214.75,2.50E+06
031919Abl_ET7,21,TE,I,6910,143.43,343.75,21.865,2458.9,1.70E+07,43.021,2.97E+05,344.73,2.38E+06,1211.8,8.37E+06,590.13,4.08E+06
031919Abl_ET7,22,ICM,I,10856,158.01,237.84,21.498,1827.2,1.98E+07,31.333,3.40E+05,1085.8,1.18E+07,1140.8,1.24E+07,537.01,5.83E+06
031919Abl_ET7,23,ICM,I,6679,158.69,200.25,25.472,2345.2,1.57E+07,34.227,2.29E+05,925.1,6.18E+06,1147.5,7.66E+06,1150.1,7.68E+06
031919Abl_ET7,24,TE,I,8587,231.24,382.89,26.319,1718,1.48E+07,36.193,3.11E+05,151.43,1.30E+06,1206.9,1.04E+07,138.29,1.19E+06
031919Abl_ET7,26,TE,I,10752,434.01,211.94,29.808,3013.7,3.24E+07,42.95,4.62E+05,219.71,2.36E+06,1241.2,1.33E+07,193.13,2.08E+06
031919Abl_ET7,27,TE,I,7849,105.52,343.56,31.862,1957.1,1.54E+07,37.77,2.96E+05,255.5,2.01E+06,1199,9.41E+06,148.25,1.16E+06
031919Abl_ET7,28,ICM,I,3313,137.95,176.03,33.41,1598.8,5.30E+06,338.76,1.12E+06,227.17,7.53E+05,1278.6,4.24E+06,245.79,8.14E+05
031919Abl_ET7,29,TE,I,14925,104.88,181.59,33.761,1703,2.54E+07,66.326,9.90E+05,151.42,2.26E+06,1235.1,1.84E+07,158.34,2.36E+06
031919Abl_ET7,30,ICM,I,6293,144.49,337.98,30.474,1967.3,1.24E+07,34.545,2.17E+05,1186.2,7.46E+06,1058.7,6.66E+06,1338.5,8.42E+06
031919Abl_ET7,31,ICM,I,8350,118.96,313.24,30.736,1858.7,1.55E+07,43.695,3.65E+05,1041.7,8.70E+06,1161.7,9.70E+06,1099.4,9.18E+06
031919Abl_ET7,32,ICM,I,796,97.977,263.83,27.737,1720,1.37E+06,495.63,3.95E+05,153.27,1.22E+05,1138.5,9.06E+05,144.35,1.15E+05
031919Abl_ET7,34,ICM,I,3710,155.41,221.58,31.063,1765,6.55E+06,32.18,1.19E+05,1124.8,4.17E+06,1136.5,4.22E+06,761.12,2.82E+06
031919Abl_ET7,35,ICM,I,8007,86.553,236.79,33.788,1360.6,1.09E+07,243.13,1.95E+06,182.85,1.46E+06,1213.5,9.72E+06,115.87,9.28E+05
031919Abl_ET7,36,TE,I,8185,342.07,394.33,35.511,1645.3,1.35E+07,39.112,3.20E+05,167.28,1.37E+06,1115.6,9.13E+06,146.79,1.20E+06
031919Abl_ET7,37,TE,I,8770,320.7,103.55,39.075,2167.1,1.90E+07,32.274,2.83E+05,167.75,1.47E+06,1194,1.05E+07,281.4,2.47E+06
031919Abl_ET7,38,ICM,I,4355,128.27,231.19,33.726,1461.5,6.36E+06,90.729,3.95E+05,629.55,2.74E+06,1164.4,5.07E+06,805.04,3.51E+06
031919Abl_ET7,39,ICM,I,12646,145.29,258.65,37.255,1080.2,1.37E+07,36.305,4.59E+05,844.33,1.07E+07,1067.1,1.35E+07,665.57,8.42E+06
031919Abl_ET7,40,ICM,I,13391,81.818,279.24,35.61,1565,2.10E+07,184.76,2.47E+06,191.18,2.56E+06,1179.3,1.58E+07,137.99,1.85E+06
031919Abl_ET7,41,TE,I,16637,412.46,356.42,38.573,2506,4.17E+07,32.416,5.39E+05,208.33,3.47E+06,1222.4,2.03E+07,194.09,3.23E+06
031919Abl_ET7,41.2,TE,I,16637,408,364,41,2396.602,,27.669,,171.081,,1191.121,,199.506,
031919Abl_ET7,42,TE,I,12900,217.98,111.25,43.084,2135.6,2.75E+07,26.775,3.45E+05,109.04,1.41E+06,1255.5,1.62E+07,365.87,4.72E+06
031919Abl_ET7,43,TE,I,24237,395.2,116.33,45.903,2634.8,6.39E+07,31.465,7.63E+05,174.8,4.24E+06,1147.8,2.78E+07,393.65,9.54E+06
031919Abl_ET7,43.2,TE,I,24237,398,118,53,2253.14,,27.091,,134.179,,941.959,,340.578,
031919Abl_ET7,44,TE,I,14144,166.98,137.37,42.832,1496.7,2.12E+07,26.847,3.80E+05,167.57,2.37E+06,1301.9,1.84E+07,120.83,1.71E+06
031919Abl_ET7,45,ICM,I,10216,118.14,203.06,40.11,1462.2,1.49E+07,43.594,4.45E+05,793.63,8.11E+06,1041.8,1.06E+07,1011.6,1.03E+07
031919Abl_ET7,46,TE,I,8178,445.16,302.99,39.523,2897.1,2.37E+07,35.767,2.93E+05,207.37,1.70E+06,1354.2,1.11E+07,227.39,1.86E+06
031919Abl_ET7,47,ICM,I,8875,132.39,296.34,41.123,1320.6,1.17E+07,31.3,2.78E+05,817.03,7.25E+06,1129,1.00E+07,826.82,7.34E+06
031919Abl_ET7,48,ICM,I,3346,174.03,160.61,39.264,1120,3.75E+06,26.825,89755,973.24,3.26E+06,1067.7,3.57E+06,680.57,2.28E+06
031919Abl_ET7,49,ICM,I,7623,146.93,194.85,41.464,1060.8,8.09E+06,47.036,3.59E+05,658.44,5.02E+06,1167.4,8.90E+06,468.17,3.57E+06
031919Abl_ET7,50,ICM,I,6722,84.899,208.36,42.353,1257.9,8.46E+06,454.81,3.06E+06,164.92,1.11E+06,1127.4,7.58E+06,114.25,7.68E+05
031919Abl_ET7,51,ICM,I,9404,94.086,303.77,41.384,1362.1,1.28E+07,336.23,3.16E+06,190.58,1.79E+06,1150.1,1.08E+07,144.06,1.35E+06
031919Abl_ET7,52,TE,I,14345,455.21,248.73,45.343,1969,2.82E+07,32.467,4.66E+05,147.84,2.12E+06,1212.8,1.74E+07,154.01,2.21E+06
031919Abl_ET7,53,ICM,I,6446,73.027,242.42,46.124,1031.1,6.65E+06,172.16,1.11E+06,130.31,8.40E+05,1278.1,8.24E+06,99.678,6.43E+05
031919Abl_ET7,54,TE,I,22370,226.45,418.91,49.306,1938.6,4.34E+07,28.01,6.27E+05,144.29,3.23E+06,1155,2.58E+07,342.48,7.66E+06
031919Abl_ET7,54.2,TE,I,22370,223,421,52,2211.665,,28.428,,121.397,,1118.542,,372.021,
031919Abl_ET7,55,TE,I,11782,132.28,373.06,48.469,801.16,9.44E+06,23.716,2.79E+05,158.11,1.86E+06,1256.1,1.48E+07,194.33,2.29E+06
031919Abl_ET7,55.2,ICM,I,11782,125,337,42,898.757,,26.739,,773.855,,1305.336,,670.135,
031919Abl_ET7,56,TE,I,13024,342.99,415.93,51.263,1522,1.98E+07,32.031,4.17E+05,168.1,2.19E+06,1215.5,1.58E+07,135.6,1.77E+06
031919Abl_ET7,57,TE,I,12961,444.97,196.12,53.959,1516.8,1.97E+07,29.021,3.76E+05,136.02,1.76E+06,1029.5,1.33E+07,102.29,1.33E+06
031919Abl_ET7,58,ICM,I,8582,74.843,274.76,50.229,886.12,7.60E+06,194.36,1.67E+06,146.55,1.26E+06,1133.9,9.73E+06,98.117,8.42E+05
031919Abl_ET7,59,TE,I,7963,386.9,385.19,52.945,1108.1,8.82E+06,28.251,2.25E+05,153.73,1.22E+06,1120.3,8.92E+06,113.34,9.03E+05
031919Abl_ET7,60,TE,I,8373,439.56,326.62,54,1364.3,1.14E+07,25.511,2.14E+05,177.09,1.48E+06,1082.8,9.07E+06,121.3,1.02E+06
031919Abl_ET7,61,ICM,I,9595,105.25,189.21,54.088,818.89,7.86E+06,182.07,1.75E+06,141.85,1.36E+06,1141.4,1.10E+07,127.69,1.23E+06
031919Abl_ET7,62,ICM,I,8699,110.29,285.11,54.65,707.37,6.15E+06,36.423,3.17E+05,546.39,4.75E+06,1176.2,1.02E+07,540.16,4.70E+06
031919Abl_ET7,63,TE,I,14145,276.96,96.917,60.736,1350.1,1.91E+07,23.662,3.35E+05,113.64,1.61E+06,1111.5,1.57E+07,290.73,4.11E+06
031919Abl_ET7,64,ICM,I,4257,162.72,158.11,52.461,744.11,3.17E+06,23.455,99846,654.6,2.79E+06,1145.7,4.88E+06,466.98,1.99E+06
031919Abl_ET7,65,TE,I,12487,83.172,331.75,57.913,677.16,8.46E+06,26.008,3.25E+05,164.98,2.06E+06,1205.3,1.51E+07,80.817,1.01E+06
031919Abl_ET7,66,ICM,I,7448,136.65,231.77,54.517,439.23,3.27E+06,21.248,1.58E+05,360.56,2.69E+06,1151.5,8.58E+06,249.27,1.86E+06
031919Abl_ET7,66.2,ICM,I,7448,119,260,58,430.109,,21.247,,315.928,,1110.356,,242.894,
031919Abl_ET7,67,ICM,I,16101,81.67,235.61,59.635,620.84,1.00E+07,180.26,2.90E+06,112.31,1.81E+06,1098.3,1.77E+07,72.944,1.17E+06
031919Abl_ET7,68,ICM,I,10464,142.99,190.56,58.121,514.05,5.38E+06,23.01,2.41E+05,389.15,4.07E+06,1115.8,1.17E+07,294.87,3.09E+06
031919Abl_ET7,69,ICM,I,14524,110.36,319.25,61.997,600.58,8.72E+06,22.967,3.34E+05,522.34,7.59E+06,1097.1,1.59E+07,338.08,4.91E+06
031919Abl_ET7,70,ICM,I,8692,131.99,350.58,59.54,689.65,5.99E+06,21.311,1.85E+05,422.33,3.67E+06,1060.4,9.22E+06,336.16,2.92E+06
031919Abl_ET7,71,TE,I,11425,413.85,352.67,64.637,713.88,8.16E+06,23.854,2.73E+05,124.79,1.43E+06,870.16,9.94E+06,85.709,9.79E+05
031919Abl_ET7,72,TE,I,11218,449.04,251.89,63.39,740.62,8.31E+06,24.266,2.72E+05,127.53,1.43E+06,1025.7,1.15E+07,93.119,1.04E+06
031919Abl_ET7,73,TE,I,16063,164.38,140.8,69.112,599.08,9.62E+06,19.681,3.16E+05,113.27,1.82E+06,1022.6,1.64E+07,92.249,1.48E+06
031919Abl_ET7,74,TE,I,16259,442.04,302.14,67.553,728.8,1.19E+07,20.73,3.37E+05,112.14,1.82E+06,1001.5,1.63E+07,112.99,1.84E+06
031919Abl_ET7,74.2,TE,I,16259,439,317,65,819.462,,21.165,,129.403,,962.559,,140.379,
031919Abl_ET7,75,TE,I,12116,371.79,403.21,69.082,755.15,9.15E+06,23.92,2.90E+05,119.58,1.45E+06,1053.7,1.28E+07,97.292,1.18E+06
031919Abl_ET7,76,ICM,I,6218,129.87,241.56,67.012,382.93,2.38E+06,19.744,1.23E+05,328.23,2.04E+06,1039.8,6.47E+06,241.19,1.50E+06
031919Abl_ET7,77,TE,I,19521,400.05,145.24,72.875,682.44,1.33E+07,23.01,4.49E+05,83.671,1.63E+06,1230.1,2.40E+07,97.641,1.91E+06
031919Abl_ET7,78,TE,I,13883,138.28,360.9,70.76,530.31,7.36E+06,20.487,2.84E+05,133.57,1.85E+06,953.25,1.32E+07,87.108,1.21E+06
031919Abl_ET7,79,TE,I,27128,130,181,67,462.275,,24.194,,280.141,,1303.904,,213.929,
031919Abl_ET7,79.2,ICM,I,27128,142,188,70,415.842,,20.442,,357.717,,1065.402,,283.81,
031919Abl_ET7,80,TE,I,12529,78.746,251.91,71.406,379.55,4.76E+06,39.552,4.96E+05,81.339,1.02E+06,1040.6,1.30E+07,57.772,7.24E+05
031919Abl_ET7,81,ICM,I,6733,113.74,274.79,70.339,351.08,2.36E+06,19.878,1.34E+05,289.49,1.95E+06,1127.8,7.59E+06,221.76,1.49E+06
031919Abl_ET7,82,TE,I,17569,283.28,418.68,75.91,698.17,1.23E+07,23.88,4.20E+05,101.23,1.78E+06,1223.6,2.15E+07,73.602,1.29E+06
031919Abl_ET7,83,TE,I,11880,95.037,273.82,78.416,282.68,3.36E+06,19.777,2.35E+05,97.306,1.16E+06,1079.4,1.28E+07,71.204,8.46E+05
031919Abl_ET7,84,TE,I,15360,434.68,216.04,74.953,405.59,6.23E+06,20.616,3.17E+05,90.61,1.39E+06,1039.1,1.60E+07,63.355,9.73E+05
031919Abl_ET7,85,ICM,I,13631,135.54,231.67,79.735,249.58,3.40E+06,18.432,2.51E+05,239.11,3.26E+06,920.94,1.26E+07,211.54,2.88E+06
031919Abl_ET7,86,TE,I,10319,406.39,334.32,78.04,437,4.51E+06,18.54,1.91E+05,94.534,9.76E+05,995.99,1.03E+07,65.562,6.77E+05
031919Abl_ET7,87,TE,I,11443,217.28,137.38,81.52,394.6,4.52E+06,16.473,1.89E+05,53.352,6.11E+05,1278,1.46E+07,72.688,8.32E+05
031919Abl_ET7,88,TE,I,8596,379.68,359.29,84.231,406.23,3.49E+06,18.379,1.58E+05,72.266,6.21E+05,1167.7,1.00E+07,54.651,4.70E+05
031919Abl_ET7,89,TE,I,12976,303.11,125.97,84.812,404.65,5.25E+06,17.033,2.21E+05,67.627,8.78E+05,1341.7,1.74E+07,98.521,1.28E+06
031919Abl_ET7,90,TE,I,14307,409.06,262.89,89.164,388.13,5.55E+06,17.088,2.44E+05,56.04,8.02E+05,1376.3,1.97E+07,53.915,7.71E+05
031919Abl_ET7,91,TE,I,8343,151.44,339.05,88.771,489.07,4.08E+06,16.675,1.39E+05,41.771,3.49E+05,1115.3,9.30E+06,33.637,2.81E+05
031919Abl_ET7,92,TE,I,14436,202.26,334.82,89.265,497.16,7.18E+06,16.96,2.45E+05,50.914,7.35E+05,1291.8,1.86E+07,123.15,1.78E+06
031919Abl_ET7,93,TE,I,22044,240.16,374.9,89.836,421.84,9.30E+06,17.869,3.94E+05,61.264,1.35E+06,1357.9,2.99E+07,52.304,1.15E+06
031919Abl_ET7,94,TE,I,12360,328.42,385.89,90.195,367.59,4.54E+06,19.627,2.43E+05,83.315,1.03E+06,1272.8,1.57E+07,69.674,8.61E+05
031919Abl_ET7,95,TE,I,17170,166.15,286.14,90.977,208.06,3.57E+06,15.266,2.62E+05,39.437,6.77E+05,1262.3,2.17E+07,70.981,1.22E+06
031919Abl_ET7,96,TE,I,13263,380.74,309.01,90.281,527.43,7.00E+06,16.852,2.24E+05,53.265,7.06E+05,1344.7,1.78E+07,51.192,6.79E+05
031919Abl_ET7,97,TE,I,15855,184.46,199.72,92.141,193.2,3.06E+06,14.915,2.36E+05,35.839,5.68E+05,1330.5,2.11E+07,51.784,8.21E+05
031919Abl_ET7,98,TE,I,11384,292.53,153.13,92.435,510.95,5.82E+06,30.136,3.43E+05,66.844,7.61E+05,1297.2,1.48E+07,94.83,1.08E+06
031919Abl_ET7,99,TE,I,8918,365.63,220.44,95.862,704.98,6.29E+06,17.559,1.57E+05,49.745,4.44E+05,1255.8,1.12E+07,46.094,4.11E+05
031919Abl_ET7,100,TE,I,10906,339.57,338.18,95.721,577.34,6.30E+06,18.773,2.05E+05,65.804,7.18E+05,1285.9,1.40E+07,59.56,6.50E+05
031919Abl_ET7,101,TE,I,10150,328.45,182.66,96.457,581.43,5.90E+06,17.99,1.83E+05,47.706,4.84E+05,1295.2,1.31E+07,121.15,1.23E+06
031919Abl_ET7,102,TE,I,11142,320.38,298.89,98.434,662.67,7.38E+06,17.551,1.96E+05,52.558,5.86E+05,1302.1,1.45E+07,41.331,4.61E+05
031919Abl_ET7,103,TE,I,9846,239.4,259.56,101,323.36,3.18E+06,15.978,1.57E+05,33.101,3.26E+05,1350.1,1.33E+07,82.69,8.14E+05
031919Abl_ET7,104,TE,I,14790,288.04,276.3,100.51,575.56,8.51E+06,20.31,3.00E+05,42.044,6.22E+05,1324.5,1.96E+07,38.971,5.76E+05
