Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
032019Abl_EU1,3,TE,I,17424,208.92,246.97,6.9283,2741.7,4.78E+07,26.697,4.65E+05,35.072,6.11E+05,1143.4,1.99E+07,131.08,2.28E+06
032019Abl_EU1,4,TE,I,6192,303.76,230.49,5.8873,3274.6,2.03E+07,34.235,2.12E+05,71.36,4.42E+05,1194.7,7.40E+06,776.84,4.81E+06
032019Abl_EU1,5,TE,I,6864,287.13,297.38,5.7111,3031.7,2.08E+07,34.822,2.39E+05,71.008,4.87E+05,1175.4,8.07E+06,680.85,4.67E+06
032019Abl_EU1,6,TE,I,6895,331.21,217.38,6.8586,3416.6,2.36E+07,29.338,2.02E+05,41.219,2.84E+05,1143.4,7.88E+06,147.43,1.02E+06
032019Abl_EU1,7,TE,I,12666,254.01,259.04,7.6709,2578.4,3.27E+07,27.381,3.47E+05,54.297,6.88E+05,1169.4,1.48E+07,179.87,2.28E+06
032019Abl_EU1,8,TE,I,11993,252.57,185.12,8.1167,3346.8,4.01E+07,31.127,3.73E+05,56.441,6.77E+05,1199,1.44E+07,191.17,2.29E+06
032019Abl_EU1,9,TE,I,7130,155.87,268.74,7.9403,3021.6,2.15E+07,30.744,2.19E+05,48.905,3.49E+05,1193.3,8.51E+06,492.01,3.51E+06
032019Abl_EU1,10,TE,I,14768,195.24,172.93,9.8701,2666.2,3.94E+07,26.701,3.94E+05,54.657,8.07E+05,1218.5,1.80E+07,226.67,3.35E+06
032019Abl_EU1,11,TE,I,7656,302.74,171.58,10.288,2818.4,2.16E+07,28.694,2.20E+05,66.488,5.09E+05,1184.7,9.07E+06,630.15,4.82E+06
032019Abl_EU1,12,TE,I,6824,335.16,260.66,10.713,2934,2.00E+07,33.605,2.29E+05,57.599,3.93E+05,1144.9,7.81E+06,348.2,2.38E+06
032019Abl_EU1,13,TE,I,9087,207.04,303.77,9.878,3233.7,2.94E+07,30.402,2.76E+05,99.429,9.04E+05,1141.5,1.04E+07,850.87,7.73E+06
032019Abl_EU1,14,TE,I,7561,325.16,313.56,9.2961,2644.7,2.00E+07,31.483,2.38E+05,52.491,3.97E+05,1130.1,8.54E+06,220.65,1.67E+06
032019Abl_EU1,15,TE,I,5900,354.49,282.86,12.718,3186.4,1.88E+07,30.638,1.81E+05,57.003,3.36E+05,1161.7,6.85E+06,433.34,2.56E+06
032019Abl_EU1,16,TE,I,12085,150.77,196.01,12.946,2519.9,3.05E+07,24.993,3.02E+05,41.773,5.05E+05,1212.7,1.47E+07,180.44,2.18E+06
032019Abl_EU1,17,TE,I,5166,172.82,295.15,13.183,2607.4,1.35E+07,31.827,1.64E+05,59.784,3.09E+05,1170,6.04E+06,631.11,3.26E+06
032019Abl_EU1,18,TE,I,7756,294.31,343.07,13.529,2336.4,1.81E+07,25.486,1.98E+05,52.882,4.10E+05,1177.6,9.13E+06,225.76,1.75E+06
032019Abl_EU1,19,TE,I,12399,239.38,345.48,15.785,2671.3,3.31E+07,25.752,3.19E+05,48.568,6.02E+05,1221,1.51E+07,597.8,7.41E+06
032019Abl_EU1,20,TE,I,9138,354.58,209.53,16.224,3154.5,2.88E+07,31.187,2.85E+05,58.49,5.34E+05,1058.5,9.67E+06,201.85,1.84E+06
032019Abl_EU1,21,TE,I,7752,386.76,253.81,15.354,3057.7,2.37E+07,33.19,2.57E+05,60.474,4.69E+05,1270.6,9.85E+06,255.54,1.98E+06
032019Abl_EU1,22,TE,I,6199,359.63,320.28,16.599,2823.9,1.75E+07,31.871,1.98E+05,69.828,4.33E+05,1153.7,7.15E+06,279.83,1.73E+06
032019Abl_EU1,23,TE,I,16927,191.88,336.81,20.535,1888.3,3.20E+07,25.099,4.25E+05,55.936,9.47E+05,1137.4,1.93E+07,367.6,6.22E+06
032019Abl_EU1,25,TE,I,21989,128.68,230.17,21.763,2565.9,5.64E+07,24.625,5.41E+05,37.792,8.31E+05,1264.4,2.78E+07,119.95,2.64E+06
032019Abl_EU1,25.2,TE,I,21989,122,226,25,2568.473,,24.299,,36.36,,1299.171,,120.801,
032019Abl_EU1,26,TE,I,5689,335.3,344.85,18.059,2913,1.66E+07,29.286,1.67E+05,53.694,3.05E+05,1148.5,6.53E+06,213.62,1.22E+06
032019Abl_EU1,27,TE,I,8770,156.21,148.99,21.629,2762.6,2.42E+07,23.926,2.10E+05,41.489,3.64E+05,1157.6,1.02E+07,172.95,1.52E+06
032019Abl_EU1,28,TE,I,8634,387.24,293.04,21.631,3148.9,2.72E+07,26.893,2.32E+05,48.486,4.19E+05,1350.9,1.17E+07,190.94,1.65E+06
032019Abl_EU1,29,TE,I,11117,322.45,150.47,24.542,2085.7,2.32E+07,23.076,2.57E+05,53.965,6.00E+05,1267.9,1.41E+07,201.15,2.24E+06
032019Abl_EU1,30,TE,I,9366,280.02,370.33,23.961,1790.9,1.68E+07,24.854,2.33E+05,44.094,4.13E+05,1290.6,1.21E+07,295.18,2.76E+06
032019Abl_EU1,31,TE,I,5711,186.91,122.55,24.144,2782.9,1.59E+07,24.13,1.38E+05,51.511,2.94E+05,1241.8,7.09E+06,866.39,4.95E+06
032019Abl_EU1,33,TE,I,9337,377.46,213.62,24.632,2567.7,2.40E+07,25.688,2.40E+05,44.553,4.16E+05,1280.7,1.20E+07,153.04,1.43E+06
032019Abl_EU1,34,TE,I,12189,222.19,118.19,27.334,2640,3.22E+07,26.591,3.24E+05,45.207,5.51E+05,1271.3,1.55E+07,212.09,2.59E+06
032019Abl_EU1,35,TE,I,21645,140.06,303.68,27.172,1902.6,4.12E+07,22.704,4.91E+05,30.019,6.50E+05,1263.5,2.73E+07,108.31,2.34E+06
032019Abl_EU1,35.2,TE,I,21645,148,314,26,2108.208,,22.33,,30.161,,1129.663,,108.587,
032019Abl_EU1,36,TE,I,13293,267.26,128.74,27.628,2282,3.03E+07,22.39,2.98E+05,45.988,6.11E+05,1232,1.64E+07,138.6,1.84E+06
032019Abl_EU1,37,TE,I,8581,125.13,164.15,29.229,1890.4,1.62E+07,23.108,1.98E+05,35.035,3.01E+05,1317.9,1.13E+07,112.19,9.63E+05
032019Abl_EU1,38,TE,I,12016,360.01,336.67,31.935,2035.9,2.45E+07,24.584,2.95E+05,41.52,4.99E+05,1178.3,1.42E+07,145.33,1.75E+06
032019Abl_EU1,39,TE,I,8975,336.37,367.38,32.278,2454.4,2.20E+07,23.321,2.09E+05,43.15,3.87E+05,1180.5,1.06E+07,143.94,1.29E+06
032019Abl_EU1,40,TE,I,8383,162.59,119.07,35.234,1533.6,1.29E+07,20.423,1.71E+05,40.418,3.39E+05,1199.6,1.01E+07,444.93,3.73E+06
032019Abl_EU1,41,TE,I,13254,391.87,296.41,34.314,2038.5,2.70E+07,24.592,3.26E+05,51.007,6.76E+05,1170.3,1.55E+07,196.4,2.60E+06
032019Abl_EU1,42,TE,I,8922,401.45,259.77,36.863,1736.3,1.55E+07,23.551,2.10E+05,40.258,3.59E+05,1079.2,9.63E+06,172.13,1.54E+06
032019Abl_EU1,43,TE,I,26707,175.03,348.61,39.006,1429.8,3.82E+07,21.864,5.84E+05,32.305,8.63E+05,1235.2,3.30E+07,163.76,4.37E+06
032019Abl_EU1,43.2,TE,I,26707,175,348,41,1715.87,,22.033,,34.599,,1201.681,,192.705,
032019Abl_EU1,44,TE,I,27412,227.4,365.63,37.36,870.71,2.39E+07,24.485,6.71E+05,35.256,9.66E+05,1220.4,3.35E+07,102.72,2.82E+06
032019Abl_EU1,45,TE,I,12400,101.7,271.92,37.18,1494.4,1.85E+07,24.35,3.02E+05,32.647,4.05E+05,1216,1.51E+07,113.73,1.41E+06
032019Abl_EU1,46,TE,I,11194,370.8,175.84,39.175,1774.6,1.99E+07,22.317,2.50E+05,48.352,5.41E+05,1213.6,1.36E+07,153.02,1.71E+06
032019Abl_EU1,47,TE,I,17307,280.33,381.41,37.283,1409.8,2.44E+07,22.291,3.86E+05,34.136,5.91E+05,1135.3,1.96E+07,124.01,2.15E+06
032019Abl_EU1,48,TE,I,14363,317.65,135.19,39.298,1404.3,2.02E+07,21.103,3.03E+05,41.158,5.91E+05,1159.3,1.67E+07,127.07,1.83E+06
032019Abl_EU1,49,TE,I,7850,114.43,179.44,40.634,1479.4,1.16E+07,20.531,1.61E+05,34.083,2.68E+05,1054.2,8.28E+06,89.002,6.99E+05
032019Abl_EU1,50,TE,I,10875,97.794,218.22,41.58,1156.4,1.26E+07,19.788,2.15E+05,39.52,4.30E+05,1238.7,1.35E+07,89.83,9.77E+05
032019Abl_EU1,51,TE,I,11072,387.93,223.34,41.269,1133.3,1.25E+07,19.318,2.14E+05,31.47,3.48E+05,1085.9,1.20E+07,97.491,1.08E+06
