Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
031919Abl_ET6,27,TE,I,7376,368.71,219.12,24.438,2596.8,1.92E+07,50.352,3.71E+05,208.42,1.54E+06,1120.6,8.27E+06,207.58,1.53E+06
031919Abl_ET6,28,TE,I,4246,172.11,317.53,23.834,2184.5,9.28E+06,33.461,1.42E+05,161.8,6.87E+05,840.6,3.57E+06,460.25,1.95E+06
031919Abl_ET6,30,TE,I,8116,337.09,193.43,25.629,2644.2,2.15E+07,32.164,2.61E+05,189.58,1.54E+06,1132.1,9.19E+06,132.08,1.07E+06
031919Abl_ET6,31,ICM,I,10854,149.2,299,30.928,1823.5,1.98E+07,84.012,9.12E+05,167.01,1.81E+06,1134,1.23E+07,435.22,4.72E+06
031919Abl_ET6,32,TE,I,10948,169.63,197.41,29.102,1464,1.60E+07,29.155,3.19E+05,135.33,1.48E+06,1102.8,1.21E+07,167.63,1.84E+06
031919Abl_ET6,34,TE,I,19263,309.18,182.69,34.445,1877,3.62E+07,28.281,5.45E+05,160.76,3.10E+06,1157,2.23E+07,290.83,5.60E+06
031919Abl_ET6,34.2,TE,I,19263,313,184,36,1622.117,,27.775,,139.644,,1127.617,,302.81,
031919Abl_ET6,35,ICM,I,8864,176.75,247.41,31.761,903.48,8.01E+06,24.12,2.14E+05,486.33,4.31E+06,1220.1,1.08E+07,312.49,2.77E+06
031919Abl_ET6,36,TE,I,6099,216.22,315.19,29.576,971.39,5.92E+06,27.404,1.67E+05,109.62,6.69E+05,968.73,5.91E+06,258.03,1.57E+06
031919Abl_ET6,38,TE,I,12005,356.81,311.19,34.648,1971.2,2.37E+07,28.265,3.39E+05,179.42,2.15E+06,1224.7,1.47E+07,359.07,4.31E+06
031919Abl_ET6,39,TE,I,4942,270.27,344.07,32.825,1699.9,8.40E+06,96.285,4.76E+05,182.69,9.03E+05,1159.9,5.73E+06,358.65,1.77E+06
031919Abl_ET6,40,TE,I,4858,212.8,368.81,31.969,2373.6,1.15E+07,25.136,1.22E+05,50.643,2.46E+05,954.14,4.64E+06,72.145,3.50E+05
031919Abl_ET6,40.2,TE,I,4858,215,349,36,1403.496,,22.266,,44.433,,957.406,,64.036,
031919Abl_ET6,41,TE,I,16858,205.98,161.02,35.969,2314.6,3.90E+07,28.591,4.82E+05,143.86,2.43E+06,1275.5,2.15E+07,387.73,6.54E+06
031919Abl_ET6,41.2,TE,I,16858,206,172,32,2218.182,,29.51,,166.216,,1249.662,,399.068,
031919Abl_ET6,42,TE,I,6703,379.23,239.8,34.367,1622.1,1.09E+07,37.689,2.53E+05,188.23,1.26E+06,1195.8,8.02E+06,132.91,8.91E+05
031919Abl_ET6,43,TE,I,5856,259.98,178.95,33.645,1765.2,1.03E+07,37.074,2.17E+05,154.28,9.03E+05,1090.8,6.39E+06,443.99,2.60E+06
031919Abl_ET6,46,ICM,I,5354,159.44,244.31,38.897,858.98,4.60E+06,22.391,1.20E+05,479.65,2.57E+06,1178.6,6.31E+06,329.55,1.76E+06
031919Abl_ET6,47,TE,I,6805,105.2,250.92,39.033,2290.4,1.56E+07,19.988,1.36E+05,46.588,3.17E+05,1146.9,7.80E+06,58.33,3.97E+05
031919Abl_ET6,48,TE,I,9202,349.26,202,40.283,1409,1.30E+07,27.141,2.50E+05,133.05,1.22E+06,1022.8,9.41E+06,169.97,1.56E+06
031919Abl_ET6,49,TE,I,8816,199.01,304.3,38.105,716.92,6.32E+06,23.121,2.04E+05,91.98,8.11E+05,1042.9,9.19E+06,95.057,8.38E+05
031919Abl_ET6,50,TE,I,4674,109.03,198.75,40.206,473.36,2.21E+06,52.205,2.44E+05,107.44,5.02E+05,1147.1,5.36E+06,145.04,6.78E+05
031919Abl_ET6,51,TE,I,14512,349.77,250.9,44.251,700.23,1.02E+07,21.914,3.18E+05,93.769,1.36E+06,1104.8,1.60E+07,118.37,1.72E+06
031919Abl_ET6,52,TE,I,10317,272.4,325.45,41.305,841.84,8.69E+06,37.271,3.85E+05,90.815,9.37E+05,1285.9,1.33E+07,205.29,2.12E+06
031919Abl_ET6,53,TE,I,14501,144.93,197.55,44.237,799.74,1.16E+07,22.247,3.23E+05,134.37,1.95E+06,1187.1,1.72E+07,131.77,1.91E+06
031919Abl_ET6,55,TE,I,9020,271.25,166.29,45.201,669.76,6.04E+06,23.83,2.15E+05,90.96,8.20E+05,1042.6,9.40E+06,169.92,1.53E+06
031919Abl_ET6,57,ICM,I,3322,161.81,284.36,42.986,776.9,2.58E+06,25.195,83697,103.9,3.45E+05,847.91,2.82E+06,140.77,4.68E+05
031919Abl_ET6,58,TE,I,5984,333.78,321.49,45.331,1060.1,6.34E+06,26.889,1.61E+05,108.95,6.52E+05,1105.3,6.61E+06,265.81,1.59E+06
031919Abl_ET6,59,TE,I,5998,238.53,140.08,48.449,1448.7,8.69E+06,28.981,1.74E+05,103.13,6.19E+05,1252.2,7.51E+06,303.29,1.82E+06
031919Abl_ET6,60,ICM,I,5703,187.61,214.93,47.188,476.84,2.72E+06,20.588,1.17E+05,310.84,1.77E+06,991.99,5.66E+06,221.49,1.26E+06
031919Abl_ET6,61,ICM,I,2771,225.65,202.34,46.366,369.86,1.02E+06,17.742,49162,250.04,6.93E+05,913.87,2.53E+06,182.53,5.06E+05
031919Abl_ET6,62,TE,I,13759,137.56,257.52,53.519,507.74,6.99E+06,21.601,2.97E+05,88.452,1.22E+06,1021.6,1.41E+07,68.806,9.47E+05
031919Abl_ET6,63,ICM,I,9487,219.01,271.62,52.879,261.6,2.48E+06,19.062,1.81E+05,186.82,1.77E+06,1110.3,1.05E+07,103.98,9.86E+05
031919Abl_ET6,64,TE,I,4212,328.1,273.76,49.624,438.01,1.84E+06,23.077,97201,72.045,3.03E+05,938.12,3.95E+06,184.99,7.79E+05
031919Abl_ET6,65,TE,I,5411,196.42,344.92,48.278,762.33,4.13E+06,21.947,1.19E+05,34.252,1.85E+05,994.52,5.38E+06,43.125,2.33E+05
031919Abl_ET6,66,TE,I,8495,150.15,305.08,53.541,774.32,6.58E+06,18.895,1.61E+05,41.791,3.55E+05,1010.1,8.58E+06,38.078,3.23E+05
031919Abl_ET6,67,TE,I,11268,228.35,305.63,55.816,282.14,3.18E+06,17.171,1.93E+05,50.56,5.70E+05,972.84,1.10E+07,60.779,6.85E+05
031919Abl_ET6,67.2,TE,I,11268,210,334,53,419.524,,18.322,,33.804,,1025.604,,44.662,
031919Abl_ET6,68,TE,I,5157,321.72,212.81,54.152,364.51,1.88E+06,19.899,1.03E+05,77.935,4.02E+05,982.94,5.07E+06,114.19,5.89E+05
031919Abl_ET6,69,TE,I,15283,302.83,308.69,57.526,293.3,4.48E+06,16.782,2.56E+05,69.1,1.06E+06,1043,1.59E+07,86.997,1.33E+06
031919Abl_ET6,70,TE,I,5720,248.26,381.01,55.548,656.39,3.75E+06,21.344,1.22E+05,34.853,1.99E+05,1103,6.31E+06,49.224,2.82E+05
031919Abl_ET6,71,ICM,I,6093,193.54,207.93,56.612,319.47,1.95E+06,17.553,1.07E+05,216.78,1.32E+06,966.91,5.89E+06,145.48,8.86E+05
031919Abl_ET6,72,TE,I,5011,177.96,342.68,58.439,556.35,2.79E+06,18.285,91628,26.618,1.33E+05,986.16,4.94E+06,32.108,1.61E+05
031919Abl_ET6,73,TE,I,4994,264.96,348.87,59.606,311.66,1.56E+06,18.064,90214,29.546,1.48E+05,1023.4,5.11E+06,37.033,1.85E+05
031919Abl_ET6,74,ICM,I,6471,235.84,209.41,56.434,224.74,1.45E+06,16.72,1.08E+05,179.44,1.16E+06,1127.4,7.30E+06,118.26,7.65E+05
031919Abl_ET6,75,TE,I,14127,137.56,207.76,62.243,445.7,6.30E+06,19.167,2.71E+05,107.92,1.52E+06,1065.7,1.51E+07,54.457,7.69E+05
031919Abl_ET6,76,ICM,I,2273,188.79,244.86,60.355,285.11,6.48E+05,19.278,43819,221.99,5.05E+05,1078.1,2.45E+06,161.42,3.67E+05
031919Abl_ET6,77,TE,I,16143,166.18,163.17,64.044,463.74,7.49E+06,20.577,3.32E+05,90.265,1.46E+06,1222.5,1.97E+07,58.152,9.39E+05
031919Abl_ET6,78,TE,I,3785,285.3,268.43,62.226,197.16,7.46E+05,16.057,60775,42.573,1.61E+05,988.15,3.74E+06,34.876,1.32E+05
031919Abl_ET6,80,TE,I,11698,304.3,177.94,65.27,477,5.58E+06,17.719,2.07E+05,57.747,6.76E+05,1073.1,1.26E+07,85.607,1.00E+06
031919Abl_ET6,81,TE,I,8079,122.53,256.13,64.917,590.6,4.77E+06,16.271,1.31E+05,31.688,2.56E+05,1006.6,8.13E+06,30.253,2.44E+05
031919Abl_ET6,82,TE,I,7194,257.74,326.14,66.42,226.86,1.63E+06,16.404,1.18E+05,27.086,1.95E+05,1117.7,8.04E+06,34.317,2.47E+05
031919Abl_ET6,84,TE,I,3993,172.93,300.61,66.116,324.14,1.29E+06,17.833,71208,30.115,1.20E+05,942.65,3.76E+06,29.509,1.18E+05
031919Abl_ET6,85,TE,I,18396,232.7,166.3,72.084,225.15,4.14E+06,16.785,3.09E+05,49.985,9.20E+05,1218.3,2.24E+07,37.799,6.95E+05
031919Abl_ET6,86,TE,I,9746,320.34,231.19,68.759,212.08,2.07E+06,16.312,1.59E+05,43.005,4.19E+05,978.01,9.53E+06,38.8,3.78E+05
031919Abl_ET6,88,TE,I,7420,158.49,215.65,74.517,271.58,2.02E+06,17.689,1.31E+05,65.677,4.87E+05,1119.9,8.31E+06,43.24,3.21E+05
031919Abl_ET6,89,TE,I,1588,166.12,280.48,78.121,243.2,3.86E+05,21.528,34186,26.512,42101,944.07,1.50E+06,26.837,42617
