
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,DP;PRE,1000000000,0,
1,,Spot,1,PRE,1000000001,1,
1,,Spot,1,PRE;targeted,1000000002,2,
1,,Spot,1,DP,1000000003,3,
1,,Spot,1,DP,1000000004,4,
1,,Spot,1,DP,1000000005,5,
1,,Spot,1,DP,1000000006,6,
1,,Spot,1,DP,1000000007,7,
1,,Spot,1,DP,1000000008,8,
1,,Spot,1,DP,1000000009,9,
1,,Spot,1,DP,1000000011,11,
1,,Spot,1,DP,1000000012,12,
1,,Spot,1,DP,1000000013,13,
1,,Spot,1,DP,1000000014,14,
1,,Spot,1,DP,1000000015,15,
1,,Spot,1,DP,1000000860,860,
2,,Spot,2,PRE,1000000001,861,
2,,Spot,2,PRE,1000000000,862,
2,,Spot,2,DP,1000000014,863,
2,,Spot,2,DP,1000000007,864,
2,,Spot,2,DP,1000000009,865,
2,,Spot,2,DP,1000000006,866,
2,,Spot,2,DP,1000000005,867,
2,,Spot,2,DP,1000000004,868,
2,,Spot,2,DP,1000000008,869,
2,,Spot,2,DP,1000000012,870,
2,,Spot,2,DP,1000000013,871,
2,,Spot,2,DP,1000000011,872,
2,,Spot,2,DP,1000000015,873,
2,,Spot,2,DP,1000000003,874,
2,,Spot,2,PRE;targeted,1000000002,875,
2,,Spot,2,DP,1000000860,876,
3,,Spot,3,PRE,1000000001,877,
3,,Spot,3,PRE,1000000000,878,
3,,Spot,3,DP,1000000014,879,
3,,Spot,3,DP,1000000007,880,
3,,Spot,3,DP,1000000009,881,
3,,Spot,3,DP,1000000006,882,
3,,Spot,3,DP,1000000005,883,
3,,Spot,3,DP,1000000004,884,
3,,Spot,3,DP,1000000008,885,
3,,Spot,3,DP,1000000012,886,
3,,Spot,3,DP,1000000013,887,
3,,Spot,3,DP,1000000011,888,
3,,Spot,3,DP,1000000015,889,
3,,Spot,3,DP,1000000003,890,
3,,Spot,3,PRE;targeted,1000000002,891,
3,,Spot,3,DP,1000000860,892,
4,,Spot,4,PRE,1000000001,893,
4,,Spot,4,PRE,1000000000,894,
4,,Spot,4,DP,1000000014,895,
4,,Spot,4,DP,1000000007,896,
4,,Spot,4,DP,1000000009,897,
4,,Spot,4,DP;Mito,1000000006,898,
4,,Spot,4,DP,1000000005,899,
4,,Spot,4,DP,1000000004,900,
4,,Spot,4,DP,1000000008,901,
4,,Spot,4,DP,1000000012,902,
4,,Spot,4,DP,1000000013,903,
4,,Spot,4,DP,1000000011,904,
4,,Spot,4,DP,1000000015,905,
4,,Spot,4,DP,1000000003,906,
4,,Spot,4,PRE;targeted,1000000002,907,
4,,Spot,4,DP,1000000860,908,
5,,Spot,5,PRE,1000000001,909,
5,,Spot,5,PRE,1000000000,910,
5,,Spot,5,DP,1000000014,911,
5,,Spot,5,DP,1000000007,912,
5,,Spot,5,DP,1000000009,913,
5,,Spot,5,DP;d1,1000000006,914,
5,,Spot,5,DP;d2,1000000006,915,
5,,Spot,5,DP,1000000005,916,
5,,Spot,5,DP,1000000004,917,
5,,Spot,5,DP,1000000008,918,
5,,Spot,5,DP,1000000012,919,
5,,Spot,5,DP,1000000013,920,
5,,Spot,5,DP,1000000011,921,
5,,Spot,5,DP,1000000015,922,
5,,Spot,5,DP,1000000003,923,
5,,Spot,5,PRE;targeted,1000000002,924,
5,,Spot,5,DP,1000000860,925,
6,,Spot,6,PRE,1000000001,926,
6,,Spot,6,PRE,1000000000,927,
6,,Spot,6,DP,1000000014,928,
6,,Spot,6,DP,1000000007,929,
6,,Spot,6,DP,1000000009,930,
6,,Spot,6,DP;d1,1000000006,931,
6,,Spot,6,DP;d2,1000000006,932,
6,,Spot,6,DP,1000000005,933,
6,,Spot,6,DP,1000000004,934,
6,,Spot,6,DP,1000000008,935,
6,,Spot,6,DP,1000000012,936,
6,,Spot,6,DP,1000000013,937,
6,,Spot,6,DP,1000000011,938,
6,,Spot,6,DP,1000000015,939,
6,,Spot,6,DP,1000000003,940,
6,,Spot,6,PRE;targeted,1000000002,941,
6,,Spot,6,DP,1000000860,942,
7,,Spot,7,PRE,1000000001,943,
7,,Spot,7,PRE,1000000000,944,
7,,Spot,7,DP,1000000014,945,
7,,Spot,7,DP,1000000007,946,
7,,Spot,7,DP,1000000009,947,
7,,Spot,7,DP;d1,1000000006,948,
7,,Spot,7,DP;d2,1000000006,949,
7,,Spot,7,DP,1000000005,950,
7,,Spot,7,DP,1000000004,951,
7,,Spot,7,DP,1000000008,952,
7,,Spot,7,DP,1000000012,953,
7,,Spot,7,DP,1000000013,954,
7,,Spot,7,DP,1000000011,955,
7,,Spot,7,DP,1000000015,956,
7,,Spot,7,DP,1000000003,957,
7,,Spot,7,PRE;targeted,1000000002,958,
7,,Spot,7,DP,1000000860,959,
8,,Spot,8,PRE,1000000001,960,
8,,Spot,8,PRE,1000000000,961,
8,,Spot,8,DP,1000000014,962,
8,,Spot,8,DP,1000000007,963,
8,,Spot,8,DP,1000000009,964,
8,,Spot,8,DP;d1,1000000006,965,
8,,Spot,8,DP;d2,1000000006,966,
8,,Spot,8,DP,1000000005,967,
8,,Spot,8,DP,1000000004,968,
8,,Spot,8,DP,1000000008,969,
8,,Spot,8,DP,1000000012,970,
8,,Spot,8,DP,1000000013,971,
8,,Spot,8,DP,1000000011,972,
8,,Spot,8,DP,1000000015,973,
8,,Spot,8,DP,1000000003,974,
8,,Spot,8,PRE;targeted,1000000002,975,
8,,Spot,8,DP,1000000860,976,
9,,Spot,9,PRE,1000000001,977,
9,,Spot,9,PRE,1000000000,978,
9,,Spot,9,DP,1000000014,979,
9,,Spot,9,DP,1000000007,980,
9,,Spot,9,DP,1000000009,981,
9,,Spot,9,DP;d1,1000000006,982,
9,,Spot,9,DP;d2,1000000006,983,
9,,Spot,9,DP,1000000005,984,
9,,Spot,9,DP,1000000004,985,
9,,Spot,9,DP,1000000008,986,
9,,Spot,9,DP,1000000012,987,
9,,Spot,9,DP,1000000013,988,
9,,Spot,9,DP,1000000011,989,
9,,Spot,9,DP,1000000015,990,
9,,Spot,9,DP,1000000003,991,
9,,Spot,9,PRE;targeted,1000000002,992,
9,,Spot,9,DP,1000000860,993,
