Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
091918G6NG_AI2,1,TE,I,10637,134.95,294.83,5.0182,3268.4,3.48E+07,635.72,6.76E+06,51.6,5.49E+05,1327.6,1.41E+07,99.301,1.06E+06,
091918G6NG_AI2,2,TE,I,5624,335.04,320.76,4.3729,2654.2,1.49E+07,280.37,1.58E+06,33.753,1.90E+05,1345.9,7.57E+06,117.4,6.60E+05,
091918G6NG_AI2,3,TE,I,11022,293.66,363.34,6.8268,2809.8,3.10E+07,394.62,4.35E+06,30.759,3.39E+05,1358.7,1.50E+07,83.788,9.24E+05,
091918G6NG_AI2,4,TE,I,13734,199.7,316.83,7.5652,1833.2,2.52E+07,296.18,4.07E+06,34.451,4.73E+05,1271,1.75E+07,290.18,3.99E+06,
091918G6NG_AI2,5,TE,I,7926,382.6,334.61,5.9519,1954.6,1.55E+07,185.08,1.47E+06,28.73,2.28E+05,1318.3,1.04E+07,85.368,6.77E+05,
091918G6NG_AI2,6,TE,I,9458,235.16,338.19,6.4172,3197.7,3.02E+07,469.7,4.44E+06,32.403,3.06E+05,1320.5,1.25E+07,86.859,8.22E+05,
091918G6NG_AI2,7,TE,I,7461,222.32,145.63,8.4095,1920.3,1.43E+07,436.33,3.26E+06,37.844,2.82E+05,1496.8,1.12E+07,119.5,8.92E+05,
091918G6NG_AI2,8,TE,I,8179,227.55,185.29,8.2012,1807.9,1.48E+07,448.23,3.67E+06,34.673,2.84E+05,1325.9,1.08E+07,111.63,9.13E+05,
091918G6NG_AI2,9,TE,I,7465,271.07,211.18,8.3253,1567.7,1.17E+07,172.81,1.29E+06,23.515,1.76E+05,1364.5,1.02E+07,77.967,5.82E+05,
091918G6NG_AI2,10,TE,I,10348,286.23,251.81,9.7278,2387,2.47E+07,246.92,2.56E+06,29.726,3.08E+05,1290.4,1.34E+07,98.511,1.02E+06,
091918G6NG_AI2,11,TE,I,7497,363.71,272.97,8.8251,1659.8,1.24E+07,190.67,1.43E+06,28.98,2.17E+05,1281,9.60E+06,94.463,7.08E+05,
091918G6NG_AI2,12,TE,I,6418,320.63,291.84,10.286,1838.5,1.18E+07,162.42,1.04E+06,33.895,2.18E+05,1289.5,8.28E+06,106.22,6.82E+05,
091918G6NG_AI2,13,TE,I,10605,277.84,300.08,9.2682,2157,2.29E+07,303.2,3.22E+06,31.371,3.33E+05,1328.6,1.41E+07,89.621,9.50E+05,
091918G6NG_AI2,14,TE,I,7810,354.4,366.34,11.537,1481.3,1.16E+07,283.18,2.21E+06,40.175,3.14E+05,1345.7,1.05E+07,257.35,2.01E+06,
091918G6NG_AI2,15,ICM,I,4293,173.37,295.28,10.646,1967.4,8.45E+06,25.469,1.09E+05,360.88,1.55E+06,1238.3,5.32E+06,126.43,5.43E+05,
091918G6NG_AI2,16,TE,I,16755,116.88,244.72,15.659,2344.6,3.93E+07,246.34,4.13E+06,102.28,1.71E+06,1414.9,2.37E+07,359.24,6.02E+06,
091918G6NG_AI2,16.2,ICM,I,16755,116,244,19,2582.944,,73.641,,124.54,,1421.106,,840.875,,
091918G6NG_AI2,17,TE,I,10551,194.23,148.75,17.55,1509.7,1.59E+07,279.63,2.95E+06,28.267,2.98E+05,1342.1,1.42E+07,86.55,9.13E+05,
091918G6NG_AI2,18,TE,I,15475,271.32,177,16.331,1634.6,2.53E+07,245.96,3.81E+06,30.01,4.64E+05,1282.2,1.98E+07,181.34,2.81E+06,
091918G6NG_AI2,19,ICM,I,6870,152.77,319.81,14.34,1945.2,1.34E+07,30.793,2.12E+05,195.18,1.34E+06,1248.5,8.58E+06,100.79,6.92E+05,
091918G6NG_AI2,20,TE,I,6407,239.34,214.92,15.731,1900.4,1.22E+07,460.32,2.95E+06,30.5,1.95E+05,1322.2,8.47E+06,131.12,8.40E+05,
091918G6NG_AI2,21,TE,I,5434,320.06,218.31,14.629,2116.6,1.15E+07,154.76,8.41E+05,24.482,1.33E+05,1143.1,6.21E+06,87.07,4.73E+05,
091918G6NG_AI2,22,TE,I,9664,213.58,241.76,15.821,2217.4,2.14E+07,389.5,3.76E+06,34.102,3.30E+05,1412.2,1.36E+07,93.356,9.02E+05,
091918G6NG_AI2,22.2,TE,I,9664,218,238,18,2366.78,,417.749,,31.835,,1437.467,,89.533,,
091918G6NG_AI2,23,TE,I,12342,368.33,230.37,17.37,1875.6,2.31E+07,92.784,1.15E+06,22.173,2.74E+05,1276.6,1.58E+07,67.968,8.39E+05,
091918G6NG_AI2,24,ICM,I,3059,126.2,281.99,11.573,2650.2,8.11E+06,68.491,2.10E+05,287.7,8.80E+05,1240.8,3.80E+06,107.94,3.30E+05,
091918G6NG_AI2,25,TE,I,11814,383.59,306.34,15.885,1517.7,1.79E+07,93.048,1.10E+06,24.335,2.87E+05,1371.3,1.62E+07,75.425,8.91E+05,
091918G6NG_AI2,26,ICM,I,10251,192.19,94.283,16.425,1362.6,1.40E+07,163.96,1.68E+06,32.729,3.36E+05,1313.6,1.35E+07,161.28,1.65E+06,
091918G6NG_AI2,27,ICM,I,5085,146.72,217.51,16.184,2347.5,1.19E+07,22.092,1.12E+05,127.05,6.46E+05,1368,6.96E+06,1087.4,5.53E+06,
091918G6NG_AI2,28,ICM,I,9218,174.37,269.08,18.229,1485.7,1.37E+07,19.258,1.78E+05,45.492,4.19E+05,1389.7,1.28E+07,1372.3,1.27E+07,
091918G6NG_AI2,29,ICM,I,6158,93.342,292.65,18.94,1610.9,9.92E+06,27.54,1.70E+05,217.4,1.34E+06,1456.8,8.97E+06,73.361,4.52E+05,
091918G6NG_AI2,30,TE,I,2043,294.46,379.53,17.036,1495.6,3.06E+06,209.5,4.28E+05,30.721,62762,1340.8,2.74E+06,133.13,2.72E+05,
091918G6NG_AI2,32,TE,I,4792,212.26,184.59,19.645,1795.5,8.60E+06,368.66,1.77E+06,33.683,1.61E+05,1364.3,6.54E+06,117.62,5.64E+05,
091918G6NG_AI2,33,TE,I,15546,427.91,256.85,21.728,1425.3,2.22E+07,81.348,1.26E+06,20.907,3.25E+05,1325.4,2.06E+07,61.002,9.48E+05,
091918G6NG_AI2,34,ICM,M,6344,204.52,306.22,19.574,2361,1.50E+07,18.894,1.20E+05,28.001,1.78E+05,1271.4,8.07E+06,549.19,3.48E+06,
091918G6NG_AI2,35,TE,I,13011,337.66,295.38,20.858,1056.3,1.37E+07,45.41,5.91E+05,20.213,2.63E+05,1321.6,1.72E+07,58.318,7.59E+05,
091918G6NG_AI2,36,TE,I,8920,126.58,350.18,22.125,2300.6,2.05E+07,213.45,1.90E+06,113.6,1.01E+06,1302.1,1.16E+07,85.989,7.67E+05,
091918G6NG_AI2,37,TE,I,10214,332.31,367.56,21.098,1388.6,1.42E+07,126.74,1.29E+06,26.085,2.66E+05,1359.3,1.39E+07,93.346,9.53E+05,
091918G6NG_AI2,38,TE,I,10452,152.16,102.62,23.386,1897.8,1.98E+07,289.27,3.02E+06,31.136,3.25E+05,1353.4,1.41E+07,99.539,1.04E+06,
091918G6NG_AI2,39,ICM,I,5938,174.6,228.55,21.462,1413.4,8.39E+06,18.788,1.12E+05,41.72,2.48E+05,1327.3,7.88E+06,1283.2,7.62E+06,
091918G6NG_AI2,40,TE,I,10561,280.63,272.95,22.731,1284.1,1.36E+07,64.258,6.79E+05,19.593,2.07E+05,1367,1.44E+07,57.995,6.12E+05,
091918G6NG_AI2,41,ICM,I,2237,123.9,319.73,21.088,1748.5,3.91E+06,20.844,46628,41.39,92590,1389.2,3.11E+06,905.61,2.03E+06,
