Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
092118G6NG_AJ1,31,TE,I,3444,92.123,216.02,17.857,1549.4,5.34E+06,328.99,1.13E+06,35.781,1.23E+05,1304.3,4.49E+06,70.326,2.42E+05,
092118G6NG_AJ1,32,TE,I,3875,46.49,318.38,17.558,1273.5,4.93E+06,261.72,1.01E+06,34.184,1.32E+05,1279.2,4.96E+06,85.605,3.32E+05,
092118G6NG_AJ1,33,ICM,I,5745,211.21,314.5,18.422,2027.5,1.16E+07,18.707,1.07E+05,40.16,2.31E+05,1262.5,7.25E+06,987.39,5.67E+06,
092118G6NG_AJ1,34,ICM,I,859,148.96,334.16,13.725,1582.1,1.36E+06,21.712,18651,44.062,37849,1211.8,1.04E+06,208.15,1.79E+05,
092118G6NG_AJ1,35,TE,I,4718,167.87,365.87,16.077,1584.8,7.48E+06,219.93,1.04E+06,32.5,1.53E+05,1340.7,6.33E+06,83.575,3.94E+05,
092118G6NG_AJ1,36,ICM,M,4755,68.213,297.36,20.247,2167.6,1.03E+07,16.867,80204,63.234,3.01E+05,1331.4,6.33E+06,60.161,2.86E+05,
092118G6NG_AJ1,38,TE,I,10086,246.86,356.06,21.029,1818.4,1.83E+07,128.65,1.30E+06,22.462,2.27E+05,1312.5,1.32E+07,95.6,9.64E+05,
092118G6NG_AJ1,39,TE,I,2480,297.59,210.86,18.146,1331.3,3.30E+06,138.54,3.44E+05,30.864,76542,1249.8,3.10E+06,133.83,3.32E+05,
092118G6NG_AJ1,40,TE,I,2977,311.64,254.88,19.147,2112,6.29E+06,127.12,3.78E+05,29.193,86908,1289.4,3.84E+06,90.699,2.70E+05,
092118G6NG_AJ1,41,TE,I,2850,18.344,285.66,18.042,1508.5,4.30E+06,304.08,8.67E+05,30.109,85811,1273.3,3.63E+06,74.353,2.12E+05,
092118G6NG_AJ1,42,ICM,I,1876,262.52,282.67,17.901,2046.2,3.84E+06,18.907,35469,42.209,79184,1336.4,2.51E+06,1036.6,1.94E+06,
092118G6NG_AJ1,43,TE,I,3115,215.23,348.47,18.339,2286.2,7.12E+06,203.74,6.35E+05,32.128,1.00E+05,1266.8,3.95E+06,79.36,2.47E+05,
092118G6NG_AJ1,44,TE,I,2956,272.46,178.38,20.144,2127.1,6.29E+06,230.71,6.82E+05,28.085,83019,1188.2,3.51E+06,130.31,3.85E+05,
092118G6NG_AJ1,45,TE,I,4879,312.77,230.49,19.554,1871.3,9.13E+06,173.75,8.48E+05,23.336,1.14E+05,1324.7,6.46E+06,104.1,5.08E+05,
092118G6NG_AJ1,46,ICM,I,5868,246.59,259.9,20.678,1985.2,1.16E+07,19.43,1.14E+05,38.187,2.24E+05,1183.2,6.94E+06,873.84,5.13E+06,
092118G6NG_AJ1,46.2,ICM,I,5868,246,244,22,1597.958,,19.836,,31.137,,1215.301,,712.324,,
092118G6NG_AJ1,47,ICM,I,3171,145.43,314.66,19.654,1493.6,4.74E+06,20.496,64994,154.47,4.90E+05,1368.5,4.34E+06,67.444,2.14E+05,
092118G6NG_AJ1,48,TE,M,2247,120.39,182.9,20.837,2726.4,6.13E+06,180.87,4.06E+05,30.464,68453,1240.7,2.79E+06,73.359,1.65E+05,
092118G6NG_AJ1,49,ICM,I,6643,185.41,219.62,21.731,1888.7,1.25E+07,21.18,1.41E+05,38.539,2.56E+05,1365.6,9.07E+06,1167.6,7.76E+06,
092118G6NG_AJ1,50,ICM,I,1917,229.97,260.88,20.955,2188.2,4.19E+06,19.761,37882,36.515,69999,1290.9,2.47E+06,780.71,1.50E+06,
092118G6NG_AJ1,51,ICM,I,6323,189.1,264.53,20.947,1755.2,1.11E+07,19.361,1.22E+05,293.41,1.86E+06,1267.6,8.02E+06,67.263,4.25E+05,
092118G6NG_AJ1,52,TE,I,5250,64.213,348.09,22.041,1180.2,6.20E+06,423.55,2.22E+06,39.073,2.05E+05,1250.3,6.56E+06,92.472,4.85E+05,
092118G6NG_AJ1,53,ICM,I,2284,145.11,212.45,20.046,1548.1,3.54E+06,38.453,87827,270.07,6.17E+05,1176,2.69E+06,76.187,1.74E+05,
092118G6NG_AJ1,54,ICM,I,5558,159.02,259.64,23.225,1478.6,8.22E+06,17.117,95139,54.762,3.04E+05,1301.4,7.23E+06,63.019,3.50E+05,
092118G6NG_AJ1,54.2,ICM,I,5558,160,286,25,1372.071,,16.726,,112.447,,1171.329,,59.753,,
092118G6NG_AJ1,55,TE,I,4340,18.466,302.85,22.909,1471.9,6.39E+06,229.6,9.96E+05,34.357,1.49E+05,1283.4,5.57E+06,90.11,3.91E+05,
092118G6NG_AJ1,56,ICM,I,2744,268.08,262.4,22.114,1786,4.90E+06,20.07,55072,34.035,93391,1258.3,3.45E+06,749.98,2.06E+06,
092118G6NG_AJ1,58,TE,I,958,111.48,352.21,21.046,1230.7,1.18E+06,29.045,27825,203.41,1.95E+05,1335.7,1.28E+06,74.699,71562,
092118G6NG_AJ1,59,ICM,I,4539,246.91,223.69,21.841,1884.4,8.55E+06,23.192,1.05E+05,36.124,1.64E+05,1190.8,5.40E+06,919.41,4.17E+06,
092118G6NG_AJ1,60,TE,I,7392,341.98,255.44,26.022,2270.7,1.68E+07,82.119,6.07E+05,28.463,2.10E+05,1322.2,9.77E+06,73.695,5.45E+05,
092118G6NG_AJ1,62,ICM,I,5487,170.67,338.44,24.375,1322.9,7.26E+06,17.888,98152,136.53,7.49E+05,1325.7,7.27E+06,61.645,3.38E+05,
092118G6NG_AJ1,63,TE,I,4632,232.73,168.07,24.908,1670.7,7.74E+06,76.911,3.56E+05,26.347,1.22E+05,1276.2,5.91E+06,69.782,3.23E+05,
092118G6NG_AJ1,64,TE,I,6689,59.771,210.41,25.642,1799.9,1.20E+07,300.65,2.01E+06,31.592,2.11E+05,1390.1,9.30E+06,77.517,5.19E+05,
092118G6NG_AJ1,65,TE,I,2981,294.16,315.62,23.305,1795,5.35E+06,95.121,2.84E+05,19.78,58965,1188.1,3.54E+06,66.213,1.97E+05,
092118G6NG_AJ1,65.2,TE,I,2981,301,301,21,1602.915,,101.933,,20.857,,1277.13,,70.983,,
092118G6NG_AJ1,66,TE,I,4317,170.5,165.76,25.985,1940.6,8.38E+06,115.42,4.98E+05,26.011,1.12E+05,1350.3,5.83E+06,82.588,3.57E+05,
092118G6NG_AJ1,67,TE,I,3172,200.47,164.8,26.397,2286.5,7.25E+06,119.39,3.79E+05,26.801,85013,1305.9,4.14E+06,77.885,2.47E+05,
092118G6NG_AJ1,68,ICM,I,7607,86.637,262.47,26.957,1069.7,8.14E+06,18.528,1.41E+05,52.409,3.99E+05,1336.1,1.02E+07,64.603,4.91E+05,
092118G6NG_AJ1,71,ICM,I,7568,181.57,306.34,26.061,1366.7,1.03E+07,16.096,1.22E+05,43.309,3.28E+05,1317.8,9.97E+06,68.319,5.17E+05,
092118G6NG_AJ1,72,ICM,I,8395,238.87,306.35,25.512,1365.3,1.15E+07,16.942,1.42E+05,35.63,2.99E+05,1282.1,1.08E+07,901.19,7.57E+06,
092118G6NG_AJ1,72.2,ICM,I,8395,231,320,25,1466.996,,18.648,,38.405,,1329.63,,1026.829,,
092118G6NG_AJ1,73,TE,I,10490,309.09,334.83,28.518,1996,2.09E+07,87.576,9.19E+05,18.843,1.98E+05,1283.7,1.35E+07,64.139,6.73E+05,
092118G6NG_AJ1,74,TE,I,4168,172.46,364.66,26.603,1623.4,6.77E+06,151.38,6.31E+05,27.666,1.15E+05,1147.6,4.78E+06,70.067,2.92E+05,
092118G6NG_AJ1,75,ICM,I,464,49.563,281.65,25.323,1362,6.32E+05,24.108,11186,81.69,37904,1109.1,5.15E+05,71.019,32953,
092118G6NG_AJ1,76,TE,I,4209,37.002,325.62,27.395,1176.6,4.95E+06,260.31,1.10E+06,30.005,1.26E+05,1276.9,5.37E+06,75.179,3.16E+05,
092118G6NG_AJ1,77,ICM,M,2815,83.321,336.26,26.03,1555.6,4.38E+06,25.277,71156,37.452,1.05E+05,1215.2,3.42E+06,39.98,1.13E+05,
092118G6NG_AJ1,78,TE,I,9885,280.55,352.84,30.331,1990.2,1.97E+07,144.72,1.43E+06,20.613,2.04E+05,1220.4,1.21E+07,53.638,5.30E+05,
092118G6NG_AJ1,79,TE,I,6381,297.57,169.27,29.954,1423.6,9.08E+06,77.701,4.96E+05,21.538,1.37E+05,1255.1,8.01E+06,58.837,3.75E+05,
092118G6NG_AJ1,81,ICM,I,9391,124.5,236.69,26.933,1210.7,1.14E+07,17.578,1.65E+05,190.02,1.78E+06,1376,1.29E+07,65.805,6.18E+05,
092118G6NG_AJ1,82,ICM,I,4063,269.97,277.3,27.11,1569.2,6.38E+06,18.693,75949,30.977,1.26E+05,1203.7,4.89E+06,457.18,1.86E+06,
092118G6NG_AJ1,83,ICM,I,3335,126.59,324.77,26.875,1135.7,3.79E+06,18.207,60719,123.58,4.12E+05,1174.4,3.92E+06,77.644,2.59E+05,
092118G6NG_AJ1,84,TE,I,8068,318.56,198.39,29.585,1143.9,9.23E+06,49.934,4.03E+05,20.225,1.63E+05,1303,1.05E+07,51.117,4.12E+05,
092118G6NG_AJ1,85,ICM,I,1905,139.67,208.49,26.201,1336.2,2.55E+06,17.599,33527,318.8,6.07E+05,1193.6,2.27E+06,76.111,1.45E+05,
092118G6NG_AJ1,86,TE,I,15115,417.34,249.8,31.566,1476.4,2.23E+07,44.848,6.78E+05,18.191,2.75E+05,1333,2.01E+07,45.213,6.83E+05,
092118G6NG_AJ1,87,TE,I,2383,41.65,261.66,26.624,1868.6,4.45E+06,240.57,5.73E+05,35.802,85315,1212,2.89E+06,69.466,1.66E+05,
092118G6NG_AJ1,88,ICM,I,6755,129.98,272.95,29.162,962.13,6.50E+06,15.379,1.04E+05,56.694,3.83E+05,1336.8,9.03E+06,55.909,3.78E+05,
092118G6NG_AJ1,89,ICM,I,3759,212.98,289.74,27.874,1390.3,5.23E+06,16.601,62402,27.768,1.04E+05,1295,4.87E+06,483.68,1.82E+06,
092118G6NG_AJ1,90,TE,I,168,308.43,296.7,25.988,1402.9,2.36E+05,77.018,12939,16.946,2847,1317.8,2.21E+05,54.06,9082,
092118G6NG_AJ1,91,TE,I,2090,67.542,239.99,28.974,1816.5,3.80E+06,188.79,3.95E+05,30.533,63814,1370.5,2.86E+06,62.402,1.30E+05,
092118G6NG_AJ1,92,TE,I,16507,399.17,301.63,30.941,987.82,1.63E+07,31.941,5.27E+05,18.766,3.10E+05,1297.6,2.14E+07,39.386,6.50E+05,
092118G6NG_AJ1,93,TE,I,5768,200.86,355.58,31.116,1216.6,7.02E+06,169.82,9.80E+05,22.661,1.31E+05,1212.3,6.99E+06,51.182,2.95E+05,
092118G6NG_AJ1,94,ICM,I,3561,204.53,194.52,29.699,1346.1,4.79E+06,19.625,69885,29.894,1.06E+05,1219.8,4.34E+06,536.27,1.91E+06,
092118G6NG_AJ1,95,ICM,I,2919,159.15,214.36,28.861,1336.5,3.90E+06,17.464,50976,42.642,1.24E+05,1408,4.11E+06,628.22,1.83E+06,
092118G6NG_AJ1,96,TE,I,3172,24.325,230.29,31.817,1421,4.51E+06,176.93,5.61E+05,32.128,1.02E+05,1276.7,4.05E+06,80.32,2.55E+05,
092118G6NG_AJ1,97,TE,I,12429,352.08,309.78,33.903,1081.6,1.34E+07,29.059,3.61E+05,16.336,2.03E+05,1371.9,1.71E+07,47.474,5.90E+05,
092118G6NG_AJ1,98,TE,I,4324,155.76,157.55,31.981,1768.6,7.65E+06,107.03,4.63E+05,30.095,1.30E+05,1404.5,6.07E+06,83.092,3.59E+05,
092118G6NG_AJ1,99,TE,I,2604,54.689,198.11,32.79,1966.7,5.12E+06,208.48,5.43E+05,29.872,77787,1360.4,3.54E+06,83.71,2.18E+05,
092118G6NG_AJ1,100,ICM,I,2898,227.28,208.52,29.333,1338.9,3.88E+06,17.319,50190,27.473,79618,1308.1,3.79E+06,566.31,1.64E+06,
092118G6NG_AJ1,101,ICM,I,2988,203.69,241.88,30.367,1385.8,4.14E+06,16.746,50038,32.244,96345,1256.6,3.75E+06,494.03,1.48E+06,
092118G6NG_AJ1,102,ICM,I,3772,112.5,296.26,28.865,916,3.46E+06,15.734,59348,107.44,4.05E+05,1413.3,5.33E+06,56.432,2.13E+05,
092118G6NG_AJ1,103,TE,I,4007,238.07,154.07,32.241,1250.3,5.01E+06,124.39,4.98E+05,24.009,96203,1281.2,5.13E+06,100.12,4.01E+05,
092118G6NG_AJ1,104,TE,I,2927,350.87,224.58,32.307,1912.4,5.60E+06,152.48,4.46E+05,26.935,78838,1342,3.93E+06,124.01,3.63E+05,
092118G6NG_AJ1,105,TE,I,6156,123.89,353.21,31.32,885.92,5.45E+06,147.77,9.10E+05,42.993,2.65E+05,1233.1,7.59E+06,57.991,3.57E+05,
092118G6NG_AJ1,106,ICM,I,2887,93.823,213.3,31.336,1028.4,2.97E+06,20.826,60126,167.65,4.84E+05,1252.2,3.62E+06,55.642,1.61E+05,
092118G6NG_AJ1,107,ICM,I,1860,222.63,240.47,28.315,1583.8,2.95E+06,18.48,34372,31.286,58192,1328.9,2.47E+06,587.01,1.09E+06,
092118G6NG_AJ1,108,TE,I,2782,8.637,267.09,32.499,1145.7,3.19E+06,192.97,5.37E+05,28.486,79247,1252.9,3.49E+06,74.762,2.08E+05,
092118G6NG_AJ1,109,ICM,I,8044,149.09,317.35,34.028,1001.9,8.06E+06,15.322,1.23E+05,51.832,4.17E+05,1266.2,1.02E+07,47.581,3.83E+05,
092118G6NG_AJ1,110,TE,I,9845,453.88,262.38,37.043,1395.2,1.37E+07,34.411,3.39E+05,19.64,1.93E+05,1227,1.21E+07,56.107,5.52E+05,
092118G6NG_AJ1,111,ICM,I,3316,218.35,273.69,34.033,1045.7,3.47E+06,17.031,56476,26.67,88438,1398.8,4.64E+06,228.83,7.59E+05,
092118G6NG_AJ1,112,TE,I,3045,13.394,289.33,32.107,1159.6,3.53E+06,199.27,6.07E+05,29.516,89876,1229.6,3.74E+06,68.414,2.08E+05,
092118G6NG_AJ1,114,TE,I,1049,324.65,293.61,32.18,712.6,7.48E+05,31.398,32937,14.908,15639,1223.2,1.28E+06,44.293,46463,
092118G6NG_AJ1,115,ICM,I,4451,183.35,236.5,37.001,1204.4,5.36E+06,14.669,65292,28.274,1.26E+05,1495,6.65E+06,402.42,1.79E+06,
092118G6NG_AJ1,116,TE,I,12132,418.25,333.04,40.62,1042.8,1.27E+07,23.696,2.87E+05,16.398,1.99E+05,1361,1.65E+07,40.208,4.88E+05,
092118G6NG_AJ1,117,TE,I,7962,360.93,348.37,38.44,1312.5,1.05E+07,43.79,3.49E+05,23.793,1.89E+05,1283.8,1.02E+07,56.905,4.53E+05,
092118G6NG_AJ1,118,TE,I,5416,207.08,157.32,38.647,1070.2,5.80E+06,52.051,2.82E+05,20.829,1.13E+05,1411.4,7.64E+06,53.685,2.91E+05,
092118G6NG_AJ1,119,TE,I,3322,103.58,167.42,38.226,1191.6,3.96E+06,101.09,3.36E+05,23.414,77782,1310.7,4.35E+06,63.168,2.10E+05,
092118G6NG_AJ1,120,ICM,I,6678,143.58,184.46,39.087,1296,8.66E+06,17.34,1.16E+05,31.769,2.12E+05,1351.4,9.02E+06,659.05,4.40E+06,
092118G6NG_AJ1,121,ICM,I,5245,167.07,204.87,38.329,1179.3,6.19E+06,16.656,87360,30.253,1.59E+05,1333.1,6.99E+06,505.99,2.65E+06,
092118G6NG_AJ1,122,ICM,I,8733,66.293,293.38,37.196,758.1,6.62E+06,18.031,1.57E+05,49.07,4.29E+05,1306.9,1.14E+07,58.44,5.10E+05,
092118G6NG_AJ1,123,TE,I,4361,60.148,323.88,37.415,720.45,3.14E+06,132.38,5.77E+05,23.027,1.00E+05,1285.8,5.61E+06,50.34,2.20E+05,
092118G6NG_AJ1,124,TE,I,6982,336.94,174.56,41.237,937.65,6.55E+06,21.259,1.48E+05,16.807,1.17E+05,1197,8.36E+06,32.017,2.24E+05,
092118G6NG_AJ1,125,TE,I,10353,88.296,177.77,43.449,1151.1,1.19E+07,111.2,1.15E+06,23.078,2.39E+05,1231.6,1.28E+07,60.094,6.22E+05,
092118G6NG_AJ1,126,ICM,I,6216,191.41,185.26,39.726,1114.1,6.93E+06,16.532,1.03E+05,27.437,1.71E+05,1283.7,7.98E+06,528.68,3.29E+06,
092118G6NG_AJ1,127,ICM,I,6458,76.901,240.82,40.604,774.64,5.00E+06,26.546,1.71E+05,51.972,3.36E+05,1274.7,8.23E+06,44.627,2.88E+05,
092118G6NG_AJ1,128,ICM,I,7675,147.87,259.47,37.911,834.86,6.41E+06,13.965,1.07E+05,189.85,1.46E+06,1297.6,9.96E+06,55.94,4.29E+05,
092118G6NG_AJ1,129,ICM,I,4956,217.4,322.01,39.288,816.56,4.05E+06,15.615,77386,21.189,1.05E+05,1227.8,6.08E+06,298.12,1.48E+06,
092118G6NG_AJ1,130,TE,I,2903,140.03,157.8,39.147,1372,3.98E+06,113.1,3.28E+05,24.833,72089,1209.3,3.51E+06,69.507,2.02E+05,
092118G6NG_AJ1,132,TE,I,3745,46.009,218.38,38.671,1403.6,5.26E+06,142.46,5.34E+05,27.202,1.02E+05,1368.5,5.13E+06,62.16,2.33E+05,
092118G6NG_AJ1,132.2,TE,I,3745,48,242,39,853.981,,121.465,,26.741,,1241.176,,61.817,,
092118G6NG_AJ1,133,ICM,I,7094,188.84,285.54,40.594,767.32,5.44E+06,13.728,97383,23.227,1.65E+05,1205.5,8.55E+06,259.7,1.84E+06,
092118G6NG_AJ1,135,ICM,I,18261,107.52,302.82,41.07,672.03,1.23E+07,15.581,2.85E+05,39.753,7.26E+05,1272.2,2.32E+07,46.327,8.46E+05,
092118G6NG_AJ1,135.2,ICM,I,18261,110,294,44,688.121,,15.076,,41.631,,1346.167,,46.931,,
092118G6NG_AJ1,136,ICM,I,6776,182.13,329.96,37.001,762.95,5.17E+06,15.613,1.06E+05,170.36,1.15E+06,1292.8,8.76E+06,50.127,3.40E+05,
092118G6NG_AJ1,137,TE,I,4512,398.53,205.99,41.454,1345.1,6.07E+06,88.601,4.00E+05,19.69,88841,1363.1,6.15E+06,55.703,2.51E+05,
092118G6NG_AJ1,139,TE,I,8992,239.52,338.4,42.271,608.27,5.47E+06,45.08,4.05E+05,14.832,1.33E+05,1344.9,1.21E+07,51.507,4.63E+05,
092118G6NG_AJ1,141,TE,I,7983,171.71,154.81,42.321,1263.4,1.01E+07,57.314,4.58E+05,22.042,1.76E+05,1306.9,1.04E+07,61.028,4.87E+05,
092118G6NG_AJ1,142,ICM,I,8334,110.58,208.18,44.356,746.92,6.22E+06,14.716,1.23E+05,27.435,2.29E+05,1418.1,1.18E+07,452.42,3.77E+06,
092118G6NG_AJ1,144,ICM,I,7277,239.5,223.02,40.263,523.27,3.81E+06,13.121,95481,15.883,1.16E+05,1201.1,8.74E+06,131.31,9.56E+05,
092118G6NG_AJ1,144.2,ICM,I,7277,220,230,44,468.642,,12.751,,16.86,,1246.795,,214.759,,
092118G6NG_AJ1,145,TE,I,5259,23.405,261.46,40.45,921.45,4.85E+06,170.5,8.97E+05,23.067,1.21E+05,1306.9,6.87E+06,55.556,2.92E+05,
092118G6NG_AJ1,147,ICM,I,3003,169.69,264.92,41.101,811.71,2.44E+06,13.699,41139,30.412,91326,1410.4,4.24E+06,461.63,1.39E+06,
092118G6NG_AJ1,148,TE,I,10116,327.04,350.39,44.589,703.85,7.12E+06,28.342,2.87E+05,15.107,1.53E+05,1301.3,1.32E+07,37.225,3.77E+05,
092118G6NG_AJ1,150,TE,I,9379,390.78,175.52,47.312,1395.4,1.31E+07,40.493,3.80E+05,20.193,1.89E+05,1236.9,1.16E+07,41.771,3.92E+05,
092118G6NG_AJ1,151,TE,I,11460,447.38,216.82,47.073,738.12,8.46E+06,22.081,2.53E+05,13.929,1.60E+05,1303.6,1.49E+07,32.236,3.69E+05,
092118G6NG_AJ1,152,ICM,I,6279,136.2,227.03,43.679,715.93,4.50E+06,14.649,91984,30.451,1.91E+05,1330.3,8.35E+06,326.71,2.05E+06,
092118G6NG_AJ1,153,ICM,I,7816,113.92,261.24,44.761,495.15,3.87E+06,13.773,1.08E+05,43.748,3.42E+05,1204.8,9.42E+06,40.749,3.19E+05,
092118G6NG_AJ1,154,TE,I,5701,228.18,196.51,45.492,427.49,2.44E+06,13.125,74826,14.714,83886,1188.3,6.77E+06,160.81,9.17E+05,
092118G6NG_AJ1,155,TE,I,4826,64.96,203.17,43.701,1051.1,5.07E+06,69.925,3.37E+05,26.133,1.26E+05,1298.3,6.27E+06,58.419,2.82E+05,
092118G6NG_AJ1,157,ICM,I,5564,255.07,296.43,45.573,545.77,3.04E+06,12.863,71567,14.518,80776,1199.9,6.68E+06,167.84,9.34E+05,
092118G6NG_AJ1,158,TE,I,6920,293.57,337.72,46.843,948.12,6.56E+06,36.663,2.54E+05,15.977,1.11E+05,1305,9.03E+06,40.382,2.79E+05,
092118G6NG_AJ1,159,TE,I,9362,263.52,161.86,48.738,345.26,3.23E+06,18.531,1.73E+05,15.33,1.44E+05,1153.8,1.08E+07,27.8,2.60E+05,
092118G6NG_AJ1,160,ICM,I,4950,159.98,301.45,44.949,639.06,3.16E+06,14.071,69652,44.598,2.21E+05,1230.5,6.09E+06,45.273,2.24E+05,
092118G6NG_AJ1,161,TE,I,4467,193.45,307.57,45.636,610.82,2.73E+06,15.075,67342,28.603,1.28E+05,1317.1,5.88E+06,250.53,1.12E+06,
092118G6NG_AJ1,162,TE,I,3315,62.289,279.25,46.085,543.67,1.80E+06,80.13,2.66E+05,22.155,73444,1257.1,4.17E+06,41.215,1.37E+05,
092118G6NG_AJ1,163,TE,I,8405,450.97,331,49.907,856.86,7.20E+06,22.314,1.88E+05,17.457,1.47E+05,1268.3,1.07E+07,34.145,2.87E+05,
092118G6NG_AJ1,164,TE,I,3351,477.46,293.89,47.059,1294.8,4.34E+06,23.4,78415,18.031,60422,1301.7,4.36E+06,35.492,1.19E+05,
