Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
102518G6NG_AK2,18,ICM,I,8037,69.431,295.01,19.958,3045.3,2.45E+07,34.397,2.76E+05,303.92,2.44E+06,1254,1.01E+07,342.2,2.75E+06,
102518G6NG_AK2,19,TE,I,10814,344.87,338.08,19.053,2684.8,2.90E+07,295.69,3.20E+06,39.08,4.23E+05,1162.3,1.26E+07,132.48,1.43E+06,
102518G6NG_AK2,20,TE,I,5656,98.356,338.85,18.141,2969,1.68E+07,439.47,2.49E+06,74.454,4.21E+05,1386.3,7.84E+06,166.83,9.44E+05,
102518G6NG_AK2,21,TE,I,9971,248.02,151.6,22.076,2733.7,2.73E+07,429.7,4.28E+06,42.28,4.22E+05,1168.5,1.17E+07,181.24,1.81E+06,
102518G6NG_AK2,22,TE,I,2906,46.554,276.35,20.264,3172.9,9.22E+06,41.382,1.20E+05,40.355,1.17E+05,1284.4,3.73E+06,36.618,1.06E+05,
102518G6NG_AK2,23,ICM,I,8154,134.17,331.87,23.725,2212.1,1.80E+07,34.169,2.79E+05,417.21,3.40E+06,1211.8,9.88E+06,451.43,3.68E+06,
102518G6NG_AK2,24,TE,I,9140,257.26,381.81,23.511,2837.2,2.59E+07,386.16,3.53E+06,47.989,4.39E+05,1212.2,1.11E+07,163.68,1.50E+06,
102518G6NG_AK2,25,ICM,I,4197,118.99,174.07,23.119,2687.2,1.13E+07,27.46,1.15E+05,446.78,1.88E+06,1219.2,5.12E+06,194.8,8.18E+05,
102518G6NG_AK2,26,ICM,I,10406,119.76,232.56,22.907,1616.5,1.68E+07,25.642,2.67E+05,225.85,2.35E+06,1238.5,1.29E+07,290.44,3.02E+06,
102518G6NG_AK2,27,TE,I,6454,360.91,181.5,24.096,1956.3,1.26E+07,305.25,1.97E+06,66.551,4.30E+05,1160.5,7.49E+06,120.61,7.78E+05,
102518G6NG_AK2,28,ICM,I,3244,60.911,228.17,23.549,3122.9,1.01E+07,45.794,1.49E+05,226.12,7.34E+05,1285.5,4.17E+06,183.35,5.95E+05,
102518G6NG_AK2,29,ICM,M,8436,104.77,317.27,25.044,2842.7,2.40E+07,34.676,2.93E+05,224.95,1.90E+06,1264.1,1.07E+07,129.26,1.09E+06,
102518G6NG_AK2,30,TE,I,11286,154.34,369.29,28.099,2546.5,2.87E+07,274.88,3.10E+06,50.506,5.70E+05,1187.8,1.34E+07,148.68,1.68E+06,
102518G6NG_AK2,31,TE,I,10206,142.8,155.66,28.802,2327.9,2.38E+07,324.36,3.31E+06,41.972,4.28E+05,1241.2,1.27E+07,94.508,9.65E+05,
102518G6NG_AK2,32,TE,I,7827,389.91,305.77,27.985,1649.4,1.29E+07,270.63,2.12E+06,36.214,2.83E+05,1202.1,9.41E+06,144.93,1.13E+06,
102518G6NG_AK2,34,TE,I,8672,209.97,139.8,31.789,2350.8,2.04E+07,313.52,2.72E+06,34.679,3.01E+05,1159.1,1.01E+07,105.44,9.14E+05,
102518G6NG_AK2,35,ICM,M,7706,98.274,193.5,27.331,2342.3,1.81E+07,26.283,2.03E+05,152.81,1.18E+06,1178.1,9.08E+06,208.72,1.61E+06,
102518G6NG_AK2,36,TE,I,9997,425.27,229.25,29.847,2030.8,2.03E+07,400.39,4.00E+06,145.86,1.46E+06,1179.5,1.18E+07,168.44,1.68E+06,
102518G6NG_AK2,37,ICM,I,10636,128.08,277.64,28.457,1361.4,1.45E+07,20.97,2.23E+05,125.74,1.34E+06,1186.7,1.26E+07,331.04,3.52E+06,
102518G6NG_AK2,37.2,ICM,I,10636,126,284,33,1043.502,,20.498,,68.861,,1158.002,,344.26,,
102518G6NG_AK2,39,TE,I,9072,304.18,142.57,30.994,1787.3,1.62E+07,255.68,2.32E+06,43.018,3.90E+05,1247.5,1.13E+07,104.6,9.49E+05,
102518G6NG_AK2,40,TE,I,4562,83.379,351.21,29.167,2868.2,1.31E+07,192.47,8.78E+05,51.432,2.35E+05,1273.8,5.81E+06,90.815,4.14E+05,
102518G6NG_AK2,41,TE,I,8462,326.12,375.53,33.386,1507,1.28E+07,301.96,2.56E+06,36.301,3.07E+05,1279.4,1.08E+07,186.4,1.58E+06,
102518G6NG_AK2,42,ICM,I,9195,393.01,177.72,33.371,1629.4,1.50E+07,294.7,2.71E+06,51.556,4.74E+05,1277.3,1.17E+07,110.8,1.02E+06,
102518G6NG_AK2,43,ICM,I,2201,75.413,300.04,30.488,1780.8,3.92E+06,27.463,60445,169.09,3.72E+05,1119.6,2.46E+06,510.92,1.12E+06,
102518G6NG_AK2,44,TE,I,7965,79.779,184.1,33.88,1505.3,1.20E+07,174.05,1.39E+06,64.463,5.13E+05,1127.2,8.98E+06,165.34,1.32E+06,
102518G6NG_AK2,44.2,ICM,I,7965,106,192,38,1143.989,,22.021,,108.722,,1146.253,,273.681,,
102518G6NG_AK2,45,ICM,M,2682,98.295,264.6,31.731,1748.2,4.69E+06,18.538,49719,174.29,4.67E+05,1135.2,3.04E+06,93.591,2.51E+05,
102518G6NG_AK2,46,ICM,I,5293,47.752,273.54,33.285,2030.4,1.07E+07,23.784,1.26E+05,187.66,9.93E+05,1214.5,6.43E+06,131.82,6.98E+05,
102518G6NG_AK2,47,ICM,I,5323,79.023,331.4,36.244,1816.7,9.67E+06,29.992,1.60E+05,193.42,1.03E+06,1218.4,6.49E+06,120.06,6.39E+05,
102518G6NG_AK2,48,ICM,M,7691,103.48,229.94,33.789,1286.4,9.89E+06,17.978,1.38E+05,90.389,6.95E+05,1088.5,8.37E+06,69.624,5.35E+05,
102518G6NG_AK2,49,TE,I,14562,41.471,242,40.044,1305.4,1.90E+07,87.574,1.28E+06,52.184,7.60E+05,1074.3,1.56E+07,122.93,1.79E+06,
102518G6NG_AK2,49.2,ICM,I,14562,54,240,42,1080.404,,22.652,,87.718,,1121.739,,204.898,,
102518G6NG_AK2,50,ICM,I,1882,70.361,250.73,31.434,1500.8,2.82E+06,21.128,39762,384.73,7.24E+05,1131.3,2.13E+06,177.41,3.34E+05,
102518G6NG_AK2,51,TE,I,7605,438.71,268.19,38.517,1421,1.08E+07,234.6,1.78E+06,30.203,2.30E+05,1247.3,9.49E+06,110.75,8.42E+05,
102518G6NG_AK2,52,TE,I,9922,342.82,144.13,41.208,1570.3,1.56E+07,166.62,1.65E+06,45.254,4.49E+05,1154.9,1.15E+07,111.45,1.11E+06,
102518G6NG_AK2,53,TE,I,7944,363.08,360.65,40.205,1189.8,9.45E+06,247.36,1.97E+06,63.522,5.05E+05,1377.7,1.09E+07,139.95,1.11E+06,
102518G6NG_AK2,54,TE,I,5426,35.167,307.77,39.655,985.97,5.35E+06,109.12,5.92E+05,29.66,1.61E+05,1173,6.36E+06,61.421,3.33E+05,
102518G6NG_AK2,55,TE,I,5174,116.6,367.11,40.059,1621.6,8.39E+06,24.817,1.28E+05,45.233,2.34E+05,1248.3,6.46E+06,41.951,2.17E+05,
102518G6NG_AK2,57,ICM,I,1820,60.221,293.3,37.993,1285.1,2.34E+06,21.65,39403,213.01,3.88E+05,1218.3,2.22E+06,162.46,2.96E+05,
102518G6NG_AK2,58,ICM,I,5211,119.87,323.41,39.337,964.38,5.03E+06,19.928,1.04E+05,345.3,1.80E+06,1347.8,7.02E+06,87.982,4.58E+05,
102518G6NG_AK2,59,TE,I,10102,283.49,397.41,42.809,1002.8,1.01E+07,206.73,2.09E+06,32.002,3.23E+05,1250.6,1.26E+07,113.33,1.14E+06,
102518G6NG_AK2,60,TE,I,10112,164.85,146.91,46.558,958.59,9.69E+06,138.83,1.40E+06,24.473,2.47E+05,1035.6,1.05E+07,53.16,5.38E+05,
102518G6NG_AK2,61,TE,I,6140,457.93,212.88,45.336,1521.4,9.34E+06,39.168,2.40E+05,21.45,1.32E+05,1248.5,7.67E+06,37.165,2.28E+05,
102518G6NG_AK2,62,ICM,I,2592,73.437,276.68,43.746,843.8,2.19E+06,19,49249,237.56,6.16E+05,1027.3,2.66E+06,128.38,3.33E+05,
102518G6NG_AK2,63,TE,I,10723,138.03,374.81,46.334,1302.3,1.40E+07,39.289,4.21E+05,21.161,2.27E+05,1252,1.34E+07,29.677,3.18E+05,
102518G6NG_AK2,64,TE,I,16016,217.96,390.44,46.973,1091.1,1.75E+07,211.09,3.38E+06,25.281,4.05E+05,1195.6,1.91E+07,80.779,1.29E+06,
102518G6NG_AK2,65,TE,I,11859,415.87,173.01,47.502,1098.7,1.30E+07,189.05,2.24E+06,30.509,3.62E+05,1143.3,1.36E+07,113.6,1.35E+06,
102518G6NG_AK2,66,ICM,I,4416,106.6,296.63,45.543,699.31,3.09E+06,17.52,77370,103.22,4.56E+05,1178.2,5.20E+06,89.114,3.94E+05,
102518G6NG_AK2,67,ICM,I,17089,108.31,213.63,46.15,628.78,1.07E+07,16.961,2.90E+05,217.74,3.72E+06,1034.3,1.77E+07,105.47,1.80E+06,
102518G6NG_AK2,68,ICM,I,7549,83.73,337.88,45.757,1033,7.80E+06,20.931,1.58E+05,174.46,1.32E+06,1107.3,8.36E+06,140.17,1.06E+06,
102518G6NG_AK2,68.2,ICM,I,7549,88,327,45,950.534,,19.186,,100.011,,1145.96,,227.545,,
102518G6NG_AK2,69,TE,I,10271,273.91,140.07,50.293,883.75,9.08E+06,126.42,1.30E+06,25.68,2.64E+05,939.85,9.65E+06,77.975,8.01E+05,
102518G6NG_AK2,70,TE,I,11397,448.8,284.28,51.183,860.18,9.80E+06,210.57,2.40E+06,30.101,3.43E+05,1206.5,1.38E+07,114.6,1.31E+06,
102518G6NG_AK2,71,ICM,I,6664,60.547,293.38,49.111,677.32,4.51E+06,20.496,1.37E+05,147.09,9.80E+05,1182.9,7.88E+06,79.175,5.28E+05,
102518G6NG_AK2,72,TE,I,11358,125.98,177.24,52.536,549.12,6.24E+06,98.244,1.12E+06,26.312,2.99E+05,1096.9,1.25E+07,76.122,8.65E+05,
102518G6NG_AK2,73,ICM,I,7254,121.43,294.91,50.798,492.41,3.57E+06,18.781,1.36E+05,65.41,4.74E+05,1024.8,7.43E+06,133.56,9.69E+05,
102518G6NG_AK2,73.2,ICM,I,7254,94,310,51,472.499,,18.388,,76.589,,1117.535,,177.064,,
102518G6NG_AK2,74,TE,I,7488,409.78,334.28,51.785,981.38,7.35E+06,187.07,1.40E+06,54.842,4.11E+05,1307.4,9.79E+06,115.81,8.67E+05,
102518G6NG_AK2,75,TE,I,9636,368.42,159.26,53.209,833.81,8.03E+06,131.69,1.27E+06,29.003,2.79E+05,1004.1,9.68E+06,84.839,8.18E+05,
102518G6NG_AK2,76,ICM,I,3006,81.693,240.12,50.209,532.66,1.60E+06,15.757,47366,68.16,2.05E+05,1137.7,3.42E+06,168.92,5.08E+05,
102518G6NG_AK2,77,TE,I,11154,346.33,369.93,53.151,698.26,7.79E+06,138.63,1.55E+06,29.905,3.34E+05,1166.5,1.30E+07,92.61,1.03E+06,
102518G6NG_AK2,78,TE,I,15788,180.22,358.9,63.804,667.97,1.05E+07,138.7,2.19E+06,22.604,3.57E+05,1307.7,2.06E+07,61.46,9.70E+05,
102518G6NG_AK2,79,TE,I,11099,302.01,382.76,60.234,503.1,5.58E+06,116.17,1.29E+06,23.304,2.59E+05,1062.8,1.18E+07,79.448,8.82E+05,
102518G6NG_AK2,80,TE,I,11398,231.32,168.71,63.797,397.51,4.53E+06,79.977,9.12E+05,47.793,5.45E+05,1380.4,1.57E+07,68.619,7.82E+05,
102518G6NG_AK2,81,TE,I,9858,436.61,201.97,61.048,619.39,6.11E+06,131.79,1.30E+06,48.067,4.74E+05,1125.3,1.11E+07,89.87,8.86E+05,
102518G6NG_AK2,82,TE,I,15687,127.66,329.91,62.755,278.37,4.37E+06,61.68,9.68E+05,24.155,3.79E+05,1052.4,1.65E+07,48.988,7.68E+05,
102518G6NG_AK2,83,TE,I,8675,258.54,386.27,63.392,625.46,5.43E+06,136.75,1.19E+06,25.738,2.23E+05,1022.8,8.87E+06,93.433,8.11E+05,
102518G6NG_AK2,84,TE,I,8241,283.86,160.93,65.936,647.01,5.33E+06,113.49,9.35E+05,67.221,5.54E+05,1322.5,1.09E+07,107.99,8.90E+05,
102518G6NG_AK2,85,TE,I,22543,104.24,281.5,63.209,258.8,5.83E+06,55.832,1.26E+06,32.236,7.27E+05,1074.5,2.42E+07,65.702,1.48E+06,
102518G6NG_AK2,86,TE,I,10225,390.67,190.34,68.109,654.05,6.69E+06,68.43,7.00E+05,31.615,3.23E+05,1315,1.34E+07,50.479,5.16E+05,
102518G6NG_AK2,87,TE,I,19105,136.89,223.92,67.476,212.95,4.07E+06,49.699,9.50E+05,20.163,3.85E+05,1103.6,2.11E+07,38.243,7.31E+05,
102518G6NG_AK2,88,TE,I,12768,436.68,260.22,66.794,387.71,4.95E+06,100.8,1.29E+06,24.038,3.07E+05,1180.3,1.51E+07,75.896,9.69E+05,
102518G6NG_AK2,89,TE,I,11728,401.81,319.46,67.815,433.47,5.08E+06,105.36,1.24E+06,23.423,2.75E+05,1158.5,1.36E+07,86.592,1.02E+06,
102518G6NG_AK2,90,TE,I,9155,340.48,360.16,67.642,521.35,4.77E+06,113.92,1.04E+06,23.332,2.14E+05,989.83,9.06E+06,70.47,6.45E+05,
102518G6NG_AK2,91,TE,I,14840,337.06,181.99,69.369,584.22,8.67E+06,74.198,1.10E+06,21.291,3.16E+05,1325,1.97E+07,54.291,8.06E+05,
102518G6NG_AK2,92,TE,I,15344,230.97,356.53,73.981,395.79,6.07E+06,119.63,1.84E+06,21.464,3.29E+05,1343.9,2.06E+07,71.781,1.10E+06,
102518G6NG_AK2,93,TE,I,12091,267.8,188.66,76.021,519.54,6.28E+06,88.551,1.07E+06,69.503,8.40E+05,1301.6,1.57E+07,59.453,7.19E+05,
102518G6NG_AK2,94,TE,I,15502,397.33,235.33,76.314,553.21,8.58E+06,74.023,1.15E+06,20.447,3.17E+05,1290.3,2.00E+07,48.133,7.46E+05,
102518G6NG_AK2,95,TE,I,22731,166.25,264.39,76.824,307.18,6.98E+06,51.404,1.17E+06,15.842,3.60E+05,1327.6,3.02E+07,25.73,5.85E+05,
102518G6NG_AK2,96,TE,I,12280,298.44,345.33,76.445,447.95,5.50E+06,64.696,7.94E+05,29.903,3.67E+05,1430.5,1.76E+07,49.932,6.13E+05,
102518G6NG_AK2,97,TE,I,11922,377.1,299.56,77.155,421.99,5.03E+06,85.679,1.02E+06,37.55,4.48E+05,1290,1.54E+07,63.807,7.61E+05,
102518G6NG_AK2,98,TE,I,12187,342.94,226.35,79.37,545.67,6.65E+06,82.196,1.00E+06,20.817,2.54E+05,1284,1.56E+07,53.127,6.47E+05,
102518G6NG_AK2,99,TE,I,13911,238.74,229.92,80.352,484.05,6.73E+06,73.097,1.02E+06,18.443,2.57E+05,1313.4,1.83E+07,59.862,8.33E+05,
102518G6NG_AK2,100,TE,I,19232,324.83,301.52,80.442,473.41,9.10E+06,82.085,1.58E+06,22.162,4.26E+05,1320.7,2.54E+07,51.869,9.98E+05,
102518G6NG_AK2,101,TE,I,15188,221.9,289.95,80.599,467.48,7.10E+06,51.405,7.81E+05,16.683,2.53E+05,1270.3,1.93E+07,35.632,5.41E+05,
102518G6NG_AK2,102,TE,I,8309,278.87,257.38,82.631,633.6,5.26E+06,101.3,8.42E+05,31.482,2.62E+05,1288.7,1.07E+07,63.315,5.26E+05,
