 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
011017Xim_WT_AB4,1,9366,TE,252.47,215.32,4.0098,2004.2,1.88E+07,3855.5,3.61E+07,210.55,1.97E+06,557.32,5.22E+06,1038.7,9.73E+06,
011017Xim_WT_AB4,2,7862,TE,179.46,238.63,4.8355,1836.4,1.44E+07,3413.1,2.68E+07,214.7,1.69E+06,556.93,4.38E+06,802.43,6.31E+06,
011017Xim_WT_AB4,3,12170,TE,315.11,267.05,4.1335,1699.7,2.07E+07,3590.6,4.37E+07,175.24,2.13E+06,558.89,6.80E+06,478.31,5.82E+06,
011017Xim_WT_AB4,4,10766,TE,255.74,302.96,4.532,2081.9,2.24E+07,3351.1,3.61E+07,205.58,2.21E+06,566.39,6.10E+06,1494.6,1.61E+07,
011017Xim_WT_AB4,5,12731,TE,233.72,174.11,7.0593,1654.6,2.11E+07,3371.1,4.29E+07,180.57,2.30E+06,545.59,6.95E+06,874.64,1.11E+07,
011017Xim_WT_AB4,6,14297,TE,324.78,196.97,8.2317,857.96,1.23E+07,64.583,9.23E+05,69.445,9.93E+05,559.81,8.00E+06,299.47,4.28E+06,
011017Xim_WT_AB4,7,11571,TE,164.83,276.47,9.4262,2387.3,2.76E+07,2813.2,3.26E+07,844.29,9.77E+06,516.67,5.98E+06,346.99,4.02E+06,
011017Xim_WT_AB4,8,10606,TE,223.74,322.46,7.8127,1890.6,2.01E+07,3185.6,3.38E+07,146.43,1.55E+06,585.21,6.21E+06,979.21,1.04E+07,
011017Xim_WT_AB4,9,12139,TE,156.11,200.38,11.601,1740.9,2.11E+07,3323.3,4.03E+07,148.53,1.80E+06,550.77,6.69E+06,860.48,1.04E+07,
011017Xim_WT_AB4,10,5842,ICM,208.79,286.88,10.101,1597.4,9.33E+06,103.83,6.07E+05,1135.9,6.64E+06,564.68,3.30E+06,1199.8,7.01E+06,
011017Xim_WT_AB4,13,12077,TE,176.5,333.27,13.845,2018.9,2.44E+07,3100.1,3.74E+07,158.27,1.91E+06,524.48,6.33E+06,709.01,8.56E+06,
011017Xim_WT_AB4,14,9475,TE,317.81,349.93,12.389,1265,1.20E+07,3124.9,2.96E+07,131.93,1.25E+06,601.11,5.70E+06,568.23,5.38E+06,
011017Xim_WT_AB4,15,6515,ICM,189.84,218.51,12.06,1648.7,1.07E+07,219.29,1.43E+06,729.06,4.75E+06,547.91,3.57E+06,598.62,3.90E+06,
