Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW19,1,TE,I,19418,304.72,236.83,5.8724,1971.1,3.83E+07,70.432,1.37E+06,44.625,8.67E+05,444.06,8.62E+06,371.21,7.21E+06,
041318Xim_G6_AW19,2,TE,I,19668,237.11,297.15,6.0102,2267,4.46E+07,75.905,1.49E+06,40.283,7.92E+05,448.54,8.82E+06,288.55,5.68E+06,
041318Xim_G6_AW19,3,TE,M,16262,315.45,346.32,10.322,2279.2,3.71E+07,50.351,8.19E+05,36.945,6.01E+05,446.59,7.26E+06,152.42,2.48E+06,
041318Xim_G6_AW19,4,TE,I,21575,190.84,210.5,10.865,1800.6,3.88E+07,55.752,1.20E+06,44.726,9.65E+05,436.34,9.41E+06,432.53,9.33E+06,
041318Xim_G6_AW19,5,TE,I,8821,265.5,370.67,12.621,2298.6,2.03E+07,71.308,6.29E+05,54.723,4.83E+05,439.43,3.88E+06,547.95,4.83E+06,
041318Xim_G6_AW19,6,TE,I,15258,264.38,149.82,16.425,1698,2.59E+07,59.204,9.03E+05,171.98,2.62E+06,436.67,6.66E+06,470.95,7.19E+06,
041318Xim_G6_AW19,7,TE,I,11636,383.36,233.81,15.764,1395.2,1.62E+07,66.039,7.68E+05,133.49,1.55E+06,436.23,5.08E+06,223.26,2.60E+06,
041318Xim_G6_AW19,8,TE,I,16022,381.77,316.09,19.564,2051.7,3.29E+07,66.675,1.07E+06,379.79,6.09E+06,441.05,7.07E+06,241.42,3.87E+06,
041318Xim_G6_AW19,9,TE,I,14829,155.92,309.63,18.495,2715.1,4.03E+07,1417.7,2.10E+07,67.288,9.98E+05,419.43,6.22E+06,517.58,7.68E+06,
041318Xim_G6_AW19,10,TE,I,9912,338.2,157.38,19.174,1498.5,1.49E+07,64.644,6.41E+05,52.975,5.25E+05,433.84,4.30E+06,247.44,2.45E+06,
041318Xim_G6_AW19,11,TE,M,12752,99.729,251.75,22.03,2105.1,2.68E+07,83.172,1.06E+06,31.404,4.00E+05,425.63,5.43E+06,94.639,1.21E+06,
041318Xim_G6_AW19,12,TE,I,6895,346.35,375.67,19.893,2467.1,1.70E+07,71.534,4.93E+05,441.33,3.04E+06,433.89,2.99E+06,294.43,2.03E+06,
041318Xim_G6_AW19,13,TE,I,8650,139.93,191.57,22.89,2119,1.83E+07,63.696,5.51E+05,31.919,2.76E+05,405.39,3.51E+06,633.86,5.48E+06,
041318Xim_G6_AW19,14,ICM,I,11986,146.92,237.18,26.058,1971.2,2.36E+07,76.777,9.20E+05,553.09,6.63E+06,420.4,5.04E+06,235.57,2.82E+06,
041318Xim_G6_AW19,15,TE,I,8491,218.24,403.72,25.851,2217.9,1.88E+07,64.849,5.51E+05,49.004,4.16E+05,436.15,3.70E+06,572.41,4.86E+06,
041318Xim_G6_AW19,16,ICM,I,7434,119.92,291.79,27.877,2267.1,1.69E+07,1821.4,1.35E+07,289.33,2.15E+06,417.27,3.10E+06,125.15,9.30E+05,
041318Xim_G6_AW19,18,TE,I,8992,425.48,264.83,29.509,1439.5,1.29E+07,2096.5,1.89E+07,174,1.56E+06,422.16,3.80E+06,345.98,3.11E+06,
041318Xim_G6_AW19,19,ICM,I,12017,132.03,312.72,32.366,2207.8,2.65E+07,143.35,1.72E+06,284.43,3.42E+06,426.76,5.13E+06,697.16,8.38E+06,
041318Xim_G6_AW19,20,TE,I,6117,117.32,341.46,31.001,2864.6,1.75E+07,1409.1,8.62E+06,58.905,3.60E+05,419.65,2.57E+06,490.21,3.00E+06,
041318Xim_G6_AW19,21,TE,I,8498,414.76,190.28,33.927,1321,1.12E+07,2031.4,1.73E+07,150.97,1.28E+06,421.19,3.58E+06,352.18,2.99E+06,
041318Xim_G6_AW19,22,ICM,I,6643,134.58,205.08,34.178,1817.9,1.21E+07,66.143,4.39E+05,158.52,1.05E+06,405.65,2.69E+06,597.16,3.97E+06,
041318Xim_G6_AW19,23,ICM,I,8082,152.79,283.99,36.547,1764.1,1.43E+07,923.46,7.46E+06,233,1.88E+06,410.51,3.32E+06,342.86,2.77E+06,
041318Xim_G6_AW19,24,TE,I,6679,164.39,403.89,36.316,2609,1.74E+07,1223.6,8.17E+06,48.622,3.25E+05,432.62,2.89E+06,456.96,3.05E+06,
041318Xim_G6_AW19,25,TE,I,10613,299.14,437.63,37.776,2552.2,2.71E+07,2516.2,2.67E+07,86.023,9.13E+05,436.24,4.63E+06,254.79,2.70E+06,
041318Xim_G6_AW19,26,TE,I,13254,372.16,130.89,38.918,1184.3,1.57E+07,45.521,6.03E+05,325.54,4.31E+06,421.8,5.59E+06,308.66,4.09E+06,
041318Xim_G6_AW19,27,ICM,I,12206,104.08,198.03,39.396,1974.9,2.41E+07,1373,1.68E+07,234.05,2.86E+06,430.86,5.26E+06,462.66,5.65E+06,
041318Xim_G6_AW19,28,ICM,I,14322,61.189,300.88,39.013,2596.3,3.72E+07,2040.8,2.92E+07,107.68,1.54E+06,442.49,6.34E+06,320.8,4.59E+06,
041318Xim_G6_AW19,29,TE,I,13346,67.135,214.04,41.007,2189,2.92E+07,1788.2,2.39E+07,78.146,1.04E+06,433.9,5.79E+06,373.1,4.98E+06,
041318Xim_G6_AW19,30,TE,I,7395,344.8,420.08,37.786,1971.8,1.46E+07,54.72,4.05E+05,304.75,2.25E+06,453.15,3.35E+06,224.31,1.66E+06,
041318Xim_G6_AW19,31,ICM,I,5758,112.17,237.71,34.891,1443.2,8.31E+06,1080.2,6.22E+06,369.83,2.13E+06,385,2.22E+06,78.823,4.54E+05,
041318Xim_G6_AW19,32,ICM,I,7727,151.76,249.31,37.728,1556.1,1.20E+07,615.86,4.76E+06,155.68,1.20E+06,407.47,3.15E+06,613.04,4.74E+06,
041318Xim_G6_AW19,33,TE,M,4887,264.61,446.09,40.165,3120.1,1.52E+07,1184.7,5.79E+06,47.112,2.30E+05,491.51,2.40E+06,297.55,1.45E+06,
041318Xim_G6_AW19,34,TE,I,21587,213.16,99.847,43.831,1100.8,2.38E+07,38.893,8.40E+05,25.416,5.49E+05,406.66,8.78E+06,198.4,4.28E+06,
041318Xim_G6_AW19,35,ICM,I,7494,68.713,253.26,41.654,1712.3,1.28E+07,1224.6,9.18E+06,329.96,2.47E+06,439.33,3.29E+06,79.637,5.97E+05,
