Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041318Xim_G6_AW4,2,TE,I,7944,248.01,232.29,5.6873,2828.5,2.25E+07,110.35,8.77E+05,196.24,1.56E+06,418.41,3.32E+06,951.08,7.56E+06,
041318Xim_G6_AW4,3,TE,I,6826,209.28,256.37,5.1009,3379.5,2.31E+07,118.93,8.12E+05,191.41,1.31E+06,440.44,3.01E+06,998.51,6.82E+06,
041318Xim_G6_AW4,4,TE,I,9201,237.35,287.19,6.9439,3077.6,2.83E+07,83.023,7.64E+05,59.194,5.45E+05,442.1,4.07E+06,389.92,3.59E+06,
041318Xim_G6_AW4,5,TE,I,13395,217.9,206.8,7.569,2796.4,3.75E+07,101.77,1.36E+06,63.019,8.44E+05,436.77,5.85E+06,635.03,8.51E+06,
041318Xim_G6_AW4,6,TE,I,20897,302.46,225.9,7.6699,2135.4,4.46E+07,76.187,1.59E+06,90.244,1.89E+06,463.47,9.69E+06,628.08,1.31E+07,
041318Xim_G6_AW4,7,TE,M,15364,149.31,255.38,9.0931,2510.2,3.86E+07,62.944,9.67E+05,36.048,5.54E+05,480.6,7.38E+06,301.97,4.64E+06,
041318Xim_G6_AW4,8,TE,I,7590,179.59,294.9,9.6747,3261.9,2.48E+07,83.223,6.32E+05,73.812,5.60E+05,440,3.34E+06,331.67,2.52E+06,
041318Xim_G6_AW4,9,ICM,I,6503,203.74,237.39,12.1,3025,1.97E+07,72.715,4.73E+05,279.14,1.82E+06,429.41,2.79E+06,596.28,3.88E+06,
041318Xim_G6_AW4,10,ICM,I,5744,169.47,233.66,14.377,3050.5,1.75E+07,69.621,4.00E+05,499.15,2.87E+06,457.35,2.63E+06,998.88,5.74E+06,
041318Xim_G6_AW4,11,TE,I,14773,248.32,327.35,14.889,2486.3,3.67E+07,79.774,1.18E+06,46.958,6.94E+05,447.32,6.61E+06,567.59,8.39E+06,
041318Xim_G6_AW4,12,ICM,I,5545,199.89,204.27,16.817,2962.2,1.64E+07,63.672,3.53E+05,572.48,3.17E+06,425.06,2.36E+06,1009.3,5.60E+06,
041318Xim_G6_AW4,13,ICM,I,5565,180.95,283.87,18.501,3036,1.69E+07,71.647,3.99E+05,237.79,1.32E+06,440.29,2.45E+06,558.24,3.11E+06,
041318Xim_G6_AW4,14,TE,I,13839,184.56,313.51,21.119,2672.5,3.70E+07,82.254,1.14E+06,64.92,8.98E+05,445.59,6.17E+06,596.85,8.26E+06,
041318Xim_G6_AW4,15,TE,I,11600,253.33,166.77,21.54,2424.5,2.81E+07,75.612,8.77E+05,123.7,1.43E+06,450.15,5.22E+06,518.43,6.01E+06,
041318Xim_G6_AW4,16,TE,I,21291,348.04,325.39,23.792,1788.8,3.81E+07,66.135,1.41E+06,46.705,9.94E+05,476.29,1.01E+07,576.7,1.23E+07,
041318Xim_G6_AW4,18,TE,I,12517,195.41,168.13,23.494,2534.2,3.17E+07,78.077,9.77E+05,77.117,9.65E+05,458.47,5.74E+06,546.96,6.85E+06,
041318Xim_G6_AW4,19,TE,I,10658,137.29,196.58,22.333,2178,2.32E+07,87.555,9.33E+05,84.61,9.02E+05,445.62,4.75E+06,777.81,8.29E+06,
041318Xim_G6_AW4,20,TE,I,23182,393.74,239.92,25.761,2069.1,4.80E+07,67.116,1.56E+06,37.893,8.78E+05,436.37,1.01E+07,730.32,1.69E+07,
041318Xim_G6_AW4,21,ICM,M,4699,197.74,244.56,21.818,3115.5,1.46E+07,47.46,2.23E+05,53.2,2.50E+05,396.42,1.86E+06,220.75,1.04E+06,
041318Xim_G6_AW4,22,ICM,I,3859,145.21,227.63,21.853,2414.5,9.32E+06,60.216,2.32E+05,520.95,2.01E+06,472.03,1.82E+06,533.88,2.06E+06,
041318Xim_G6_AW4,23,TE,I,15952,330.01,160.36,28.535,2127.6,3.39E+07,59.555,9.50E+05,191.78,3.06E+06,446.99,7.13E+06,575.95,9.19E+06,
041318Xim_G6_AW4,24,ICM,I,6782,172.27,200.61,24.34,1821.5,1.24E+07,55.547,3.77E+05,267.23,1.81E+06,496.44,3.37E+06,530.32,3.60E+06,
041318Xim_G6_AW4,25,TE,I,10677,122.62,249.03,26.286,2722.4,2.91E+07,85.338,9.11E+05,66.313,7.08E+05,426.06,4.55E+06,744.75,7.95E+06,
041318Xim_G6_AW4,27,ICM,M,5777,158.29,263.03,29.312,2223.5,1.28E+07,44.183,2.55E+05,33.402,1.93E+05,467.86,2.70E+06,196.88,1.14E+06,
041318Xim_G6_AW4,31,TE,I,23901,215.48,356.04,37.042,1734,4.14E+07,55.401,1.32E+06,57.587,1.38E+06,477.26,1.14E+07,513.82,1.23E+07,
041318Xim_G6_AW4,33,ICM,I,6438,154.78,300.32,36.023,1700.8,1.10E+07,53.789,3.46E+05,29.063,1.87E+05,385.97,2.48E+06,365.62,2.35E+06,
041318Xim_G6_AW4,34,TE,I,9395,174.95,185.93,37.095,1480.9,1.39E+07,58.58,5.50E+05,68.067,6.39E+05,439.02,4.12E+06,536.39,5.04E+06,
041318Xim_G6_AW4,35,ICM,I,5624,144.04,255.48,37.294,2062.9,1.16E+07,51.658,2.91E+05,33.475,1.88E+05,443.66,2.50E+06,401.02,2.26E+06,
041318Xim_G6_AW4,37,TE,I,19296,252.73,381.92,46.104,1468.2,2.83E+07,50.598,9.76E+05,56.456,1.09E+06,471.04,9.09E+06,472.24,9.11E+06,
041318Xim_G6_AW4,38,TE,I,13339,257.48,141.25,45.763,1349.7,1.80E+07,40.19,5.36E+05,27.302,3.64E+05,456.7,6.09E+06,345.56,4.61E+06,
