 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
020917Xim_WT_AJ2,4,5334,TE,241.51,217.54,3.6792,3194.2,1.70E+07,136.73,7.29E+05,64.52,3.44E+05,266.84,1.42E+06,1015,5.41E+06,
020917Xim_WT_AJ2,8,11635,TE,270.31,283.53,4.3578,3092.2,3.60E+07,143.99,1.68E+06,59.294,6.90E+05,269.97,3.14E+06,376.98,4.39E+06,
020917Xim_WT_AJ2,21,9068,TE,185.71,290.99,7.3497,2354.3,2.13E+07,82.777,7.51E+05,40.852,3.70E+05,281.1,2.55E+06,476.72,4.32E+06,
020917Xim_WT_AJ2,22,7983,TE,347.55,298.53,7.8687,2346.3,1.87E+07,83.973,6.70E+05,46.957,3.75E+05,275.6,2.20E+06,512.43,4.09E+06,
020917Xim_WT_AJ2,23,12267,TE,230.57,345.19,8.8361,3067.3,3.76E+07,98.572,1.21E+06,60.517,7.42E+05,272.09,3.34E+06,450.22,5.52E+06,
020917Xim_WT_AJ2,24,11808,TE,313.9,367.85,10.605,3048.7,3.60E+07,103.93,1.23E+06,106.7,1.26E+06,271.06,3.20E+06,645.16,7.62E+06,
020917Xim_WT_AJ2,25,9062,TE,295.96,175.89,12.344,1777.4,1.61E+07,83.838,7.60E+05,41.369,3.75E+05,269.8,2.44E+06,211,1.91E+06,
020917Xim_WT_AJ2,26,12359,TE,177.24,207.64,14.261,2909.4,3.60E+07,96.847,1.20E+06,43.881,5.42E+05,264.76,3.27E+06,418.11,5.17E+06,
020917Xim_WT_AJ2,27,13195,TE,352.51,234.2,11.061,1313.4,1.73E+07,76.796,1.01E+06,45.444,6.00E+05,271.82,3.59E+06,174.48,2.30E+06,
020917Xim_WT_AJ2,28,10189,TE,220.33,159.82,17.748,2707.2,2.76E+07,92.071,9.38E+05,40.64,4.14E+05,259.23,2.64E+06,230.76,2.35E+06,
020917Xim_WT_AJ2,29,6799,TE,157.99,331.46,19.827,2487.7,1.69E+07,80.261,5.46E+05,45.928,3.12E+05,272.82,1.85E+06,317.72,2.16E+06,
020917Xim_WT_AJ2,30,7240,TE,376.43,355.04,20.263,2227.3,1.61E+07,81.198,5.88E+05,44.447,3.22E+05,279.46,2.02E+06,186.46,1.35E+06,
020917Xim_WT_AJ2,31,9216,TE,276.36,407.66,22.19,2883.5,2.66E+07,87.178,8.03E+05,44.543,4.11E+05,259.59,2.39E+06,153.71,1.42E+06,
020917Xim_WT_AJ2,33,11828,TE,125.14,253.58,22.885,2903.5,3.43E+07,80.889,9.57E+05,38.094,4.51E+05,257.39,3.04E+06,496.34,5.87E+06,
020917Xim_WT_AJ2,34,9710,TE,381.43,183.31,24.185,1593.5,1.55E+07,87.161,8.46E+05,40.261,3.91E+05,261.68,2.54E+06,202.66,1.97E+06,
