Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
050118Xim_G6_BA7,1,TE,I,10373,295.49,244.88,5.1811,2861.5,2.97E+07,2815.6,2.92E+07,125.62,1.30E+06,426.48,4.42E+06,619.02,6.42E+06,
050118Xim_G6_BA7,2,TE,I,8330,241.46,280.74,5.9236,3138.9,2.61E+07,90.248,7.52E+05,193.89,1.62E+06,429.53,3.58E+06,672.52,5.60E+06,
050118Xim_G6_BA7,3,TE,I,12037,131.66,269.37,7.4789,3318.7,3.99E+07,99.521,1.20E+06,253.04,3.05E+06,421.05,5.07E+06,578.76,6.97E+06,
050118Xim_G6_BA7,4,TE,I,14862,281.84,322.46,8.2676,2976.9,4.42E+07,3054.3,4.54E+07,137.17,2.04E+06,429.01,6.38E+06,845.52,1.26E+07,
050118Xim_G6_BA7,5,TE,I,19580,135.86,202.83,10.939,3103.9,6.08E+07,96.856,1.90E+06,164.91,3.23E+06,462.37,9.05E+06,641.3,1.26E+07,
050118Xim_G6_BA7,6,TE,I,12636,219.07,212.17,9.0437,2970.7,3.75E+07,77.763,9.83E+05,197.18,2.49E+06,404.61,5.11E+06,624.64,7.89E+06,
050118Xim_G6_BA7,7,TE,I,8752,181.12,225.79,10.085,3265.5,2.86E+07,116.33,1.02E+06,177.95,1.56E+06,417.85,3.66E+06,550.02,4.81E+06,
050118Xim_G6_BA7,8,TE,I,14472,265.51,169.35,11.383,3049.2,4.41E+07,2506.1,3.63E+07,98.82,1.43E+06,433.45,6.27E+06,671.88,9.72E+06,
050118Xim_G6_BA7,9,TE,I,11763,185.65,291.93,10.657,2506.5,2.95E+07,86.526,1.02E+06,184.66,2.17E+06,413.99,4.87E+06,416.38,4.90E+06,
050118Xim_G6_BA7,10,TE,I,15640,356.08,214.34,11.532,2794.2,4.37E+07,2525,3.95E+07,170.04,2.66E+06,427.76,6.69E+06,421.31,6.59E+06,
050118Xim_G6_BA7,11,ICM,I,14759,84.563,228,14.788,3284.2,4.85E+07,107.19,1.58E+06,360.75,5.32E+06,419.21,6.19E+06,135.1,1.99E+06,
050118Xim_G6_BA7,12,TE,I,12250,110.31,303.4,13.629,2887.8,3.54E+07,90.896,1.11E+06,163.33,2.00E+06,436.88,5.35E+06,490,6.00E+06,
050118Xim_G6_BA7,13,TE,I,10667,382.41,276.11,11.63,2120.2,2.26E+07,2396.4,2.56E+07,94.669,1.01E+06,421.71,4.50E+06,487.1,5.20E+06,
050118Xim_G6_BA7,14,ICM,I,15273,157.76,245.94,16.144,2860.9,4.37E+07,94.743,1.45E+06,713.27,1.09E+07,426.33,6.51E+06,124.61,1.90E+06,
050118Xim_G6_BA7,15,TE,I,8645,210.77,332.01,15.87,3080.4,2.66E+07,114.85,9.93E+05,199.42,1.72E+06,457.81,3.96E+06,537.57,4.65E+06,
050118Xim_G6_BA7,16,TE,I,11525,155.61,328.08,16.994,3535.4,4.07E+07,84.1,9.69E+05,123.52,1.42E+06,406.72,4.69E+06,438.24,5.05E+06,
050118Xim_G6_BA7,17,ICM,I,11545,194.62,170.59,18.854,3418.3,3.95E+07,2614.7,3.02E+07,126.47,1.46E+06,438.96,5.07E+06,898.2,1.04E+07,
050118Xim_G6_BA7,18,TE,I,6822,297.85,141.2,17.906,3251,2.22E+07,2908.3,1.98E+07,201.21,1.37E+06,416.3,2.84E+06,709.93,4.84E+06,
050118Xim_G6_BA7,19,ICM,I,10357,110.18,248.76,16.17,2981.8,3.09E+07,99.926,1.03E+06,332.03,3.44E+06,452.99,4.69E+06,107.2,1.11E+06,
050118Xim_G6_BA7,20,ICM,I,13536,195.39,249.87,19.163,3285.7,4.45E+07,1808.7,2.45E+07,95.057,1.29E+06,446.68,6.05E+06,1564.7,2.12E+07,
050118Xim_G6_BA7,21,TE,I,13535,191.7,366.82,20.698,3501.7,4.74E+07,2203,2.98E+07,98.643,1.34E+06,397.11,5.37E+06,500.45,6.77E+06,
050118Xim_G6_BA7,22,TE,I,11629,55.156,252.99,18.28,2876.7,3.35E+07,90.215,1.05E+06,167.27,1.95E+06,439.24,5.11E+06,334.27,3.89E+06,
050118Xim_G6_BA7,23,TE,I,7324,369.36,331.06,18.923,2545.5,1.86E+07,3042,2.23E+07,112.23,8.22E+05,425.21,3.11E+06,650.91,4.77E+06,
050118Xim_G6_BA7,24,TE,I,12786,159.35,142.71,22.652,3355,4.29E+07,95.578,1.22E+06,94.931,1.21E+06,441.43,5.64E+06,456.59,5.84E+06,
050118Xim_G6_BA7,25,TE,I,8438,362.64,144.77,22.141,2695.8,2.27E+07,2603.1,2.20E+07,92.119,7.77E+05,423.49,3.57E+06,438.35,3.70E+06,
050118Xim_G6_BA7,26,ICM,I,10593,141.58,212.44,21.602,2924.2,3.10E+07,82.944,8.79E+05,375.19,3.97E+06,442.41,4.69E+06,136.11,1.44E+06,
050118Xim_G6_BA7,27,ICM,I,9519,83.84,280.76,22.3,2294.5,2.18E+07,86.878,8.27E+05,370.21,3.52E+06,402.82,3.83E+06,107.09,1.02E+06,
050118Xim_G6_BA7,28,TE,I,7789,325.45,370.52,21.774,2414.5,1.88E+07,2972.4,2.32E+07,113.35,8.83E+05,430.89,3.36E+06,685.55,5.34E+06,
050118Xim_G6_BA7,29,ICM,I,8696,164.74,298.38,23.551,2856.8,2.48E+07,72.559,6.31E+05,41.195,3.58E+05,415.12,3.61E+06,753.52,6.55E+06,
050118Xim_G6_BA7,30,ICM,I,6427,234.97,359.3,23.679,2963.2,1.90E+07,2136.6,1.37E+07,92.14,5.92E+05,435.82,2.80E+06,1451.5,9.33E+06,
050118Xim_G6_BA7,31,TE,I,11051,436.97,250.63,25.821,2499.1,2.76E+07,2336,2.58E+07,87.758,9.70E+05,417.09,4.61E+06,451.22,4.99E+06,
050118Xim_G6_BA7,33,TE,I,5930,198.2,141.32,26.339,3476.8,2.06E+07,2709.4,1.61E+07,96.084,5.70E+05,411.03,2.44E+06,710.02,4.21E+06,
050118Xim_G6_BA7,34,ICM,I,6811,178.47,202.4,25.359,2668.1,1.82E+07,1192.9,8.13E+06,66.179,4.51E+05,384.77,2.62E+06,883.53,6.02E+06,
050118Xim_G6_BA7,35,TE,I,13358,264.96,397.08,27.409,2610.9,3.49E+07,2721.3,3.64E+07,105.32,1.41E+06,408.41,5.46E+06,601.11,8.03E+06,
050118Xim_G6_BA7,36,ICM,I,8224,112.01,274.2,26.481,2391.2,1.97E+07,74.361,6.12E+05,332.21,2.73E+06,432.05,3.55E+06,88.855,7.31E+05,
050118Xim_G6_BA7,37,TE,I,9843,57.692,311.31,29.203,3076.1,3.03E+07,81.441,8.02E+05,82.99,8.17E+05,438.79,4.32E+06,533.11,5.25E+06,
050118Xim_G6_BA7,38,ICM,I,12505,199.76,333.23,27.749,2726.1,3.41E+07,1190.4,1.49E+07,72.686,9.09E+05,415.7,5.20E+06,1176.7,1.47E+07,
050118Xim_G6_BA7,39,TE,I,7212,240.65,123.16,28.208,3192.8,2.30E+07,2437.9,1.76E+07,163.45,1.18E+06,419.7,3.03E+06,657.4,4.74E+06,
050118Xim_G6_BA7,40,TE,I,12755,38.108,226.35,29.698,3138.2,4.00E+07,70.42,8.98E+05,180.07,2.30E+06,406.64,5.19E+06,234.63,2.99E+06,
050118Xim_G6_BA7,41,ICM,I,12238,125.61,188.23,29.497,2661.6,3.26E+07,70.701,8.65E+05,316.07,3.87E+06,453.93,5.56E+06,95.349,1.17E+06,
050118Xim_G6_BA7,43,TE,I,11411,30.643,281.67,31.328,2645.7,3.02E+07,76.078,8.68E+05,51.454,5.87E+05,431.67,4.93E+06,494.21,5.64E+06,
050118Xim_G6_BA7,44,ICM,I,10413,115.74,312.46,29.928,1891.2,1.97E+07,68.696,7.15E+05,379.26,3.95E+06,380.12,3.96E+06,83.337,8.68E+05,
050118Xim_G6_BA7,45,ICM,M,5106,161.36,361.91,30.425,3094.1,1.58E+07,74.45,3.80E+05,189.64,9.68E+05,384,1.96E+06,89.281,4.56E+05,
050118Xim_G6_BA7,46,TE,I,6808,315.69,105.04,31.792,3125.6,2.13E+07,2435.5,1.66E+07,87.34,5.95E+05,387.35,2.64E+06,474.84,3.23E+06,
050118Xim_G6_BA7,47,ICM,I,6424,162.04,260.04,27.395,1729.6,1.11E+07,65.905,4.23E+05,353.15,2.27E+06,394.12,2.53E+06,80.68,5.18E+05,
050118Xim_G6_BA7,48,ICM,I,10390,64.765,234.54,31.76,2731.1,2.84E+07,70.961,7.37E+05,53.199,5.53E+05,420.08,4.36E+06,994.66,1.03E+07,
050118Xim_G6_BA7,49,ICM,I,3355,168.27,233.83,31.04,1733.8,5.82E+06,73.842,2.48E+05,206.31,6.92E+05,452.81,1.52E+06,106.86,3.59E+05,
050118Xim_G6_BA7,50,ICM,I,11824,201.35,222.14,34.34,2405.5,2.84E+07,634.3,7.50E+06,53.26,6.30E+05,406.36,4.80E+06,1178,1.39E+07,
050118Xim_G6_BA7,51,TE,I,7355,427.12,330.91,34.248,1987.5,1.46E+07,2395,1.76E+07,90.528,6.66E+05,409.1,3.01E+06,381.94,2.81E+06,
050118Xim_G6_BA7,53,TE,I,8986,422.65,148.14,36.079,2911.8,2.62E+07,1738.2,1.56E+07,67.53,6.07E+05,389.96,3.50E+06,326.39,2.93E+06,
050118Xim_G6_BA7,54,ICM,I,24756,114,160,36,2208.461,,66.943,,484.742,,447.391,,161.319,,
050118Xim_G6_BA7,54.2,ICM,I,24756,146,157,48,1990.394,,875.872,,70.64,,373.148,,562.027,,
050118Xim_G6_BA7,55,TE,I,6228,382.08,378.61,35.411,2238,1.39E+07,2511.1,1.56E+07,91.966,5.73E+05,401.49,2.50E+06,439.6,2.74E+06,
050118Xim_G6_BA7,56,ICM,I,7206,153.71,160.78,31.115,1876.4,1.35E+07,85.224,6.14E+05,349.36,2.52E+06,417.14,3.01E+06,103.64,7.47E+05,
050118Xim_G6_BA7,59,ICM,I,13122,152.6,297.77,35.375,1710.6,2.24E+07,52.979,6.95E+05,55.54,7.29E+05,422.33,5.54E+06,87.498,1.15E+06,
050118Xim_G6_BA7,60,ICM,I,3486,195.12,300.49,35.673,1436.5,5.01E+06,813.42,2.84E+06,46.399,1.62E+05,370.95,1.29E+06,673.37,2.35E+06,
050118Xim_G6_BA7,61,ICM,M,5350,127.18,353.7,37.256,2181,1.17E+07,50.089,2.68E+05,173.41,9.28E+05,404.92,2.17E+06,76.976,4.12E+05,
050118Xim_G6_BA7,62,TE,I,13718,63.551,195.81,39.44,1787.7,2.45E+07,51.184,7.02E+05,145,1.99E+06,398.94,5.47E+06,156.61,2.15E+06,
050118Xim_G6_BA7,63,ICM,I,12835,189.43,180.42,38.491,1513.1,1.94E+07,399.94,5.13E+06,40.307,5.17E+05,379.7,4.87E+06,630.06,8.09E+06,
050118Xim_G6_BA7,64,ICM,I,12293,124.82,257.18,38.047,1669.9,2.05E+07,53.425,6.57E+05,228,2.80E+06,433.18,5.33E+06,71.462,8.78E+05,
050118Xim_G6_BA7,65,TE,I,6758,332.43,415.5,41.162,2131.8,1.44E+07,2319.9,1.57E+07,84.77,5.73E+05,424.79,2.87E+06,402.07,2.72E+06,
050118Xim_G6_BA7,66,TE,I,6109,160.79,127.42,42.1,2526,1.54E+07,1718.1,1.05E+07,70.55,4.31E+05,443.29,2.71E+06,383.01,2.34E+06,
050118Xim_G6_BA7,67,ICM,I,4214,117.85,199.68,39.514,1615.8,6.81E+06,53.955,2.27E+05,208.62,8.79E+05,450.32,1.90E+06,70.719,2.98E+05,
050118Xim_G6_BA7,68,TE,I,12265,87.942,337.33,42.497,1766,2.17E+07,47.039,5.77E+05,54.864,6.73E+05,437.54,5.37E+06,340.2,4.17E+06,
050118Xim_G6_BA7,69,TE,I,11676,192.69,391.24,42.504,2083,2.43E+07,862.66,1.01E+07,53.082,6.20E+05,435.63,5.09E+06,245.9,2.87E+06,
050118Xim_G6_BA7,70,ICM,I,5729,29.363,245.16,41.292,2139.7,1.23E+07,58.711,3.36E+05,378.55,2.17E+06,411.4,2.36E+06,163.13,9.35E+05,
050118Xim_G6_BA7,72,TE,I,8914,385.39,103.18,45.243,2047.9,1.83E+07,1330.4,1.19E+07,62.923,5.61E+05,437.44,3.90E+06,259.49,2.31E+06,
050118Xim_G6_BA7,73,ICM,I,5572,87.344,251.26,39.309,1526.7,8.51E+06,48.235,2.69E+05,133.79,7.45E+05,401.89,2.24E+06,68.432,3.81E+05,
050118Xim_G6_BA7,74,TE,I,11725,256.66,419.22,44.026,1368.6,1.60E+07,1187.9,1.39E+07,57.926,6.79E+05,400.96,4.70E+06,262.71,3.08E+06,
050118Xim_G6_BA7,75,ICM,I,26358,50,220,44,1569.556,,52.291,,53.345,,423.105,,66.845,,
050118Xim_G6_BA7,75.2,ICM,I,26358,182,242,52,1203.642,,45.597,,26.643,,422.045,,434.378,,
050118Xim_G6_BA7,76,ICM,I,8172,193.43,281.58,44.886,1205.6,9.85E+06,402.24,3.29E+06,35.263,2.88E+05,407.6,3.33E+06,418.29,3.42E+06,
050118Xim_G6_BA7,77,ICM,I,11522,125.55,323.61,44.977,1118.7,1.29E+07,47.729,5.50E+05,118.77,1.37E+06,404.76,4.66E+06,61.543,7.09E+05,
050118Xim_G6_BA7,78,TE,I,7380,259.69,87.167,46.523,2764.6,2.04E+07,1916.3,1.41E+07,64.598,4.77E+05,408.21,3.01E+06,212.41,1.57E+06,
050118Xim_G6_BA7,79,TE,I,10047,463.93,201.75,46.795,2175,2.19E+07,1436.9,1.44E+07,61.288,6.16E+05,406.83,4.09E+06,278.57,2.80E+06,
050118Xim_G6_BA7,80,ICM,I,4670,82.248,220.4,43.356,1524.4,7.12E+06,42.53,1.99E+05,183.73,8.58E+05,381.79,1.78E+06,158.11,7.38E+05,
050118Xim_G6_BA7,81,ICM,I,9588,53.814,294.97,46.04,1397.2,1.34E+07,816.86,7.83E+06,57.892,5.55E+05,407.94,3.91E+06,575.06,5.51E+06,
050118Xim_G6_BA7,83,TE,I,13153,206.81,101.39,51.135,2179.8,2.87E+07,376.76,4.96E+06,32.371,4.26E+05,474.25,6.24E+06,298.62,3.93E+06,
050118Xim_G6_BA7,85,ICM,I,8129,173.57,327.76,47.373,1098.5,8.93E+06,360.67,2.93E+06,36.596,2.97E+05,373.12,3.03E+06,411.9,3.35E+06,
050118Xim_G6_BA7,86,TE,I,12922,333.12,76.049,53.522,2184.2,2.82E+07,757.36,9.79E+06,37.85,4.89E+05,447.18,5.78E+06,105.72,1.37E+06,
050118Xim_G6_BA7,87,TE,I,12363,109.3,151.25,50.51,1846,2.28E+07,48.257,5.97E+05,79.592,9.84E+05,420.46,5.20E+06,222.72,2.75E+06,
050118Xim_G6_BA7,88,ICM,I,12580,54.588,255.56,50.912,1035.6,1.30E+07,47.886,6.02E+05,198.53,2.50E+06,379.62,4.78E+06,126.47,1.59E+06,
050118Xim_G6_BA7,89,ICM,I,8498,149.67,281.01,50.449,1021.1,8.68E+06,43.23,3.67E+05,203.55,1.73E+06,432.16,3.67E+06,53.526,4.55E+05,
050118Xim_G6_BA7,90,TE,I,9966,38.28,309.71,52.046,1165.2,1.16E+07,108.3,1.08E+06,29.593,2.95E+05,405.13,4.04E+06,272.89,2.72E+06,
050118Xim_G6_BA7,91,TE,I,10159,456.87,323.99,53.381,1059.4,1.08E+07,1076.1,1.09E+07,50.413,5.12E+05,408.57,4.15E+06,203.86,2.07E+06,
050118Xim_G6_BA7,92,ICM,I,11051,115.35,201.37,51.2,1100.6,1.22E+07,54.304,6.00E+05,173.2,1.91E+06,402.91,4.45E+06,74.113,8.19E+05,
050118Xim_G6_BA7,93,ICM,I,9688,114.3,265.28,53.059,1055.4,1.02E+07,43.458,4.21E+05,296.88,2.88E+06,434.13,4.21E+06,62.267,6.03E+05,
050118Xim_G6_BA7,94,ICM,I,6912,110.04,299.3,53.316,921.91,6.37E+06,44.611,3.08E+05,205.55,1.42E+06,358.41,2.48E+06,54.976,3.80E+05,
050118Xim_G6_BA7,96,ICM,I,12705,144.84,248.23,55.358,1088.2,1.38E+07,39.055,4.96E+05,147.09,1.87E+06,419.98,5.34E+06,54.696,6.95E+05,
050118Xim_G6_BA7,97,TE,I,12670,209.78,419.92,57.946,1331.1,1.69E+07,434.97,5.51E+06,30.969,3.92E+05,452.91,5.74E+06,172.85,2.19E+06,
050118Xim_G6_BA7,98,TE,M,12495,421.54,387.64,59.737,1454.2,1.82E+07,810.08,1.01E+07,39.329,4.91E+05,456.03,5.70E+06,170.13,2.13E+06,
050118Xim_G6_BA7,101,ICM,I,8211,78.554,307.31,57.498,808.7,6.64E+06,74.907,6.15E+05,285.88,2.35E+06,429.73,3.53E+06,78.221,6.42E+05,
050118Xim_G6_BA7,102,ICM,I,9111,190.7,276.35,59.523,683.98,6.23E+06,377.42,3.44E+06,32.101,2.92E+05,369.16,3.36E+06,362.44,3.30E+06,
050118Xim_G6_BA7,103,TE,I,13701,342.41,428.84,60.771,787.37,1.08E+07,778.68,1.07E+07,43.475,5.96E+05,397.46,5.45E+06,184.51,2.53E+06,
050118Xim_G6_BA7,104,ICM,I,3425,98.313,186.12,65,689.111,,31.412,,60.486,,385.091,,68.839,,
050118Xim_G6_BA7,105,ICM,I,13874,159.14,218.53,61.643,886.45,1.23E+07,37.169,5.16E+05,28.724,3.99E+05,422.95,5.87E+06,317.65,4.41E+06,
050118Xim_G6_BA7,106,ICM,I,18488,92.886,241.99,65.707,578.61,1.07E+07,35.898,6.64E+05,114.5,2.12E+06,402.78,7.45E+06,44.264,8.18E+05,
050118Xim_G6_BA7,107,TE,I,16096,129.2,356.86,60.936,505.13,8.13E+06,37.28,6.00E+05,26.367,4.24E+05,341.14,5.49E+06,101.51,1.63E+06,
050118Xim_G6_BA7,110,TE,I,12135,479.37,267.02,63.462,1315,1.60E+07,748.94,9.09E+06,45.498,5.52E+05,402.22,4.88E+06,225.45,2.74E+06,
050118Xim_G6_BA7,111,ICM,I,9052,156.46,331.35,61.183,518.45,4.69E+06,346.77,3.14E+06,33.033,2.99E+05,434.15,3.93E+06,330.06,2.99E+06,
050118Xim_G6_BA7,112,ICM,I,14205,129.45,192.81,66.225,769.28,1.09E+07,279.91,3.98E+06,46.348,6.58E+05,419.28,5.96E+06,391.49,5.56E+06,
050118Xim_G6_BA7,114,TE,I,17028,404.89,106.67,67.217,1180.5,2.01E+07,262.09,4.46E+06,34.422,5.86E+05,426.91,7.27E+06,105.48,1.80E+06,
050118Xim_G6_BA7,116,TE,I,12068,462.12,171.36,69.054,1124.4,1.36E+07,701.15,8.46E+06,38.652,4.66E+05,376.31,4.54E+06,151.18,1.82E+06,
050118Xim_G6_BA7,117,TE,I,13857,95.68,325.84,69.513,587.2,8.14E+06,33.989,4.71E+05,33.718,4.67E+05,425.27,5.89E+06,151.09,2.09E+06,
050118Xim_G6_BA7,118,ICM,I,13997,107.23,153.05,68.117,797.37,1.12E+07,38.981,5.46E+05,384.86,5.39E+06,386.27,5.41E+06,85.514,1.20E+06,
050118Xim_G6_BA7,119,TE,I,12210,141.88,126.28,72.464,781.97,9.55E+06,176.57,2.16E+06,23.244,2.84E+05,366.22,4.47E+06,86.057,1.05E+06,
050118Xim_G6_BA7,120,ICM,I,12957,44.647,257.08,69.519,520.33,6.74E+06,37.123,4.81E+05,173.69,2.25E+06,381.75,4.95E+06,70.18,9.09E+05,
050118Xim_G6_BA7,122,ICM,I,10849,56.224,219.41,70.397,425.03,4.61E+06,29.523,3.20E+05,45.116,4.89E+05,371.64,4.03E+06,55.611,6.03E+05,
050118Xim_G6_BA7,123,ICM,I,16501,130.76,278.54,72.277,535.55,8.84E+06,180.33,2.98E+06,39.457,6.51E+05,449.99,7.43E+06,294.71,4.86E+06,
050118Xim_G6_BA7,124,ICM,I,8017,79.864,284.31,68.693,556.72,4.46E+06,367.83,2.95E+06,57.593,4.62E+05,403.17,3.23E+06,256.54,2.06E+06,
050118Xim_G6_BA7,125,TE,I,8444,284.05,442.4,72.805,985.11,8.32E+06,429.44,3.63E+06,30.196,2.55E+05,388.86,3.28E+06,174.65,1.47E+06,
050118Xim_G6_BA7,127,TE,I,14764,206.69,92.419,71.924,864.26,1.28E+07,183.95,2.72E+06,22.599,3.34E+05,363.42,5.37E+06,138.25,2.04E+06,
050118Xim_G6_BA7,129,TE,I,15622,467.58,329.38,78.129,999.27,1.56E+07,587.5,9.18E+06,35.468,5.54E+05,393.72,6.15E+06,156.49,2.44E+06,
050118Xim_G6_BA7,130,TE,I,10778,227.2,429,77.345,799.02,8.61E+06,477.09,5.14E+06,32.016,3.45E+05,377.89,4.07E+06,112.69,1.21E+06,
050118Xim_G6_BA7,131,TE,I,12734,75.914,299.83,80.347,403.75,5.14E+06,72.144,9.19E+05,26.705,3.40E+05,398.87,5.08E+06,124.18,1.58E+06,
050118Xim_G6_BA7,132,TE,I,30639,303.99,76.758,83.394,976.91,2.99E+07,211.58,6.48E+06,24.222,7.42E+05,379.63,1.16E+07,117.29,3.59E+06,
