Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
050718Xim_WT_BC1,1,TE,I,19922,199.56,219.79,7.8179,2078.8,4.14E+07,94.547,1.88E+06,32.227,6.42E+05,484.27,9.65E+06,621.56,1.24E+07,
050718Xim_WT_BC1,2,TE,I,14708,206.66,277.85,6.9746,2621.7,3.86E+07,85.765,1.26E+06,35.783,5.26E+05,468.15,6.89E+06,554.7,8.16E+06,
050718Xim_WT_BC1,3,TE,I,16165,331.36,221.21,7.184,2496.6,4.04E+07,80.785,1.31E+06,65.557,1.06E+06,468.8,7.58E+06,854.98,1.38E+07,
050718Xim_WT_BC1,4,TE,I,16958,342.79,255.95,7.5067,2662.6,4.52E+07,75.602,1.28E+06,61.478,1.04E+06,477.18,8.09E+06,823.81,1.40E+07,
050718Xim_WT_BC1,5,TE,I,10738,271.6,280.41,6.8087,2044.5,2.20E+07,72.356,7.77E+05,33.265,3.57E+05,478.51,5.14E+06,334.83,3.60E+06,
050718Xim_WT_BC1,6,TE,I,12527,146.36,202.41,10.802,1488.7,1.86E+07,76.144,9.54E+05,27.587,3.46E+05,441.24,5.53E+06,358.72,4.49E+06,
050718Xim_WT_BC1,7,TE,I,8645,129.82,314.35,11.21,1921.6,1.66E+07,76.797,6.64E+05,30.549,2.64E+05,482.16,4.17E+06,545.78,4.72E+06,
050718Xim_WT_BC1,8,TE,I,6482,189.64,141.58,13.658,2553,1.65E+07,74.681,4.84E+05,30.349,1.97E+05,474.1,3.07E+06,472.31,3.06E+06,
050718Xim_WT_BC1,9,TE,I,8767,374.87,185.32,14.615,2343.1,2.05E+07,76.401,6.70E+05,40.965,3.59E+05,476.68,4.18E+06,561.41,4.92E+06,
050718Xim_WT_BC1,10,TE,I,11628,280.28,120.96,18.542,2879.5,3.35E+07,69.716,8.11E+05,33.793,3.93E+05,477.37,5.55E+06,743.07,8.64E+06,
050718Xim_WT_BC1,11,TE,I,10667,310.19,350.91,16.978,2990.4,3.19E+07,68.322,7.29E+05,34.926,3.73E+05,455.5,4.86E+06,736.48,7.86E+06,
050718Xim_WT_BC1,12,TE,I,6416,405.76,221.63,18.711,2938.1,1.89E+07,68.552,4.40E+05,35.823,2.30E+05,459.22,2.95E+06,146.08,9.37E+05,
050718Xim_WT_BC1,13,TE,I,6565,135.29,145.86,20.437,2274.2,1.49E+07,70.747,4.64E+05,27.448,1.80E+05,455.43,2.99E+06,405.41,2.66E+06,
050718Xim_WT_BC1,14,TE,I,9468,80.915,277.92,19.371,1435.2,1.36E+07,67.043,6.35E+05,26.291,2.49E+05,447.67,4.24E+06,223.11,2.11E+06,
050718Xim_WT_BC1,15,TE,I,6806,356.05,131.57,20.463,2758.9,1.88E+07,63.638,4.33E+05,52.889,3.60E+05,473.65,3.22E+06,655.26,4.46E+06,
050718Xim_WT_BC1,16,TE,I,6153,155.43,354.9,20.398,2387.5,1.47E+07,54.194,3.33E+05,23.744,1.46E+05,435.39,2.68E+06,362.52,2.23E+06,
050718Xim_WT_BC1,17,TE,I,8849,241.57,377.07,22.366,1994.2,1.76E+07,63.672,5.63E+05,30.087,2.66E+05,453.9,4.02E+06,577.66,5.11E+06,
050718Xim_WT_BC1,19,TE,I,14502,468.61,230.26,27.477,2525.2,3.66E+07,53.445,7.75E+05,29.392,4.26E+05,446.73,6.48E+06,257.3,3.73E+06,
050718Xim_WT_BC1,20,ICM,I,12258,169.86,232.9,24.569,2001.1,2.45E+07,57.84,7.09E+05,26.175,3.21E+05,468.23,5.74E+06,547.14,6.71E+06,
050718Xim_WT_BC1,21,ICM,I,7226,117.18,245.64,24.344,1648.8,1.19E+07,62.591,4.52E+05,54.165,3.91E+05,487.41,3.52E+06,119.35,8.62E+05,
050718Xim_WT_BC1,22,TE,I,12280,89.085,184.5,27.017,1901.1,2.33E+07,70.607,8.67E+05,35.182,4.32E+05,434.17,5.33E+06,570.45,7.01E+06,
050718Xim_WT_BC1,23,ICM,I,5147,82,217,26,1494.034,,69.315,,100.018,,449.921,,92.859,,
050718Xim_WT_BC1,24,ICM,I,2846,115,267,26,1583.022,,67.056,,36.139,,441.67,,477.188,,
050718Xim_WT_BC1,24.2,ICM,I,2846,105,292,31,1580.978,,68.455,,27.896,,458.244,,477.929,,
050718Xim_WT_BC1,25,TE,I,7063,423.11,282.45,26.203,2544,1.80E+07,61.09,4.31E+05,29.176,2.06E+05,468.86,3.31E+06,433.91,3.06E+06,
050718Xim_WT_BC1,26,TE,I,10692,207.69,103.5,28.556,2537.1,2.71E+07,57.692,6.17E+05,28.197,3.01E+05,456.99,4.89E+06,674.56,7.21E+06,
050718Xim_WT_BC1,27,TE,I,5355,413.3,170.13,26.829,2884.2,1.54E+07,58.166,3.11E+05,26.548,1.42E+05,471.59,2.53E+06,116.35,6.23E+05,
050718Xim_WT_BC1,28,TE,I,8214,368.12,355.19,27.193,2210.6,1.82E+07,51.392,4.22E+05,27.601,2.27E+05,439.8,3.61E+06,135.48,1.11E+06,
050718Xim_WT_BC1,30,ICM,I,12307,145.08,288.92,29.643,1887.1,2.32E+07,64.022,7.88E+05,31.663,3.90E+05,469.84,5.78E+06,785.6,9.67E+06,
050718Xim_WT_BC1,31,TE,I,15589,37.901,257.26,36.482,1258.2,1.96E+07,56.264,8.77E+05,50.146,7.82E+05,440.9,6.87E+06,89.065,1.39E+06,
050718Xim_WT_BC1,32,TE,I,6390,402.43,329.07,29.22,2762.8,1.77E+07,56.936,3.64E+05,32.731,2.09E+05,441.82,2.82E+06,339.32,2.17E+06,
050718Xim_WT_BC1,33,ICM,I,11984,151.81,211.93,31.118,1659,1.99E+07,62.666,7.51E+05,32.816,3.93E+05,423.04,5.07E+06,941.13,1.13E+07,
050718Xim_WT_BC1,33.2,ICM,I,11984,128,205,34,1341.587,,57.261,,31.039,,434.183,,639.331,,
050718Xim_WT_BC1,34,TE,I,7254,95.993,359.97,31.46,1692.6,1.23E+07,52.791,3.83E+05,24.518,1.78E+05,494.01,3.58E+06,337.03,2.44E+06,
050718Xim_WT_BC1,36,TE,I,7834,376.56,111.84,32.734,1874.5,1.47E+07,52.93,4.15E+05,30.215,2.37E+05,488.81,3.83E+06,278.56,2.18E+06,
050718Xim_WT_BC1,37,ICM,I,11209,60,283,31,1687.502,,65.131,,29.919,,456.686,,588.625,,
050718Xim_WT_BC1,37.2,ICM,I,11209,57,267,42,1311.61,,46.479,,26.258,,425.504,,514.468,,
