Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
041818Xim_G6_AY5,1,TE,I,6849,200.39,226.07,4.4408,2729.3,1.87E+07,117.28,8.03E+05,50.985,3.49E+05,427.27,2.93E+06,804.67,5.51E+06,
041818Xim_G6_AY5,2,TE,I,6573,173,269.22,4.8979,2857.3,1.88E+07,119.25,7.84E+05,67.406,4.43E+05,363.16,2.39E+06,1087.3,7.15E+06,
041818Xim_G6_AY5,3,TE,I,8919,259.88,272.97,4.3434,2304.9,2.06E+07,113.76,1.01E+06,51.297,4.58E+05,430.39,3.84E+06,738.42,6.59E+06,
041818Xim_G6_AY5,4,TE,M,10699,261.2,193.94,6.7582,2900,3.10E+07,75.01,8.03E+05,29.48,3.15E+05,432.94,4.63E+06,354.28,3.79E+06,
041818Xim_G6_AY5,5,TE,I,7943,213.7,291.35,8.8061,2597.6,2.06E+07,88.081,7.00E+05,39.546,3.14E+05,426.95,3.39E+06,529.09,4.20E+06,
041818Xim_G6_AY5,6,TE,I,12998,309.7,213.64,10.604,3023,3.93E+07,82.814,1.08E+06,38.124,4.96E+05,420.84,5.47E+06,510.84,6.64E+06,
041818Xim_G6_AY5,7,TE,I,9772,136.09,218.03,8.7742,2124.3,2.08E+07,98.098,9.59E+05,50.406,4.93E+05,444.1,4.34E+06,685.87,6.70E+06,
041818Xim_G6_AY5,8,TE,I,7598,201.88,171.52,11.338,2492.6,1.89E+07,100.36,7.63E+05,42.941,3.26E+05,391.04,2.97E+06,678.9,5.16E+06,
041818Xim_G6_AY5,9,TE,I,7082,341.37,269.47,10.876,2827.8,2.00E+07,76.774,5.44E+05,35.694,2.53E+05,429.06,3.04E+06,419.39,2.97E+06,
041818Xim_G6_AY5,10,TE,I,12686,98.866,264.29,12.396,2630.7,3.34E+07,95.999,1.22E+06,70.122,8.90E+05,389.45,4.94E+06,290.96,3.69E+06,
041818Xim_G6_AY5,11,ICM,I,12678,154.63,271.59,13.983,2167.1,2.75E+07,84.117,1.07E+06,820.79,1.04E+07,432.75,5.49E+06,419.5,5.32E+06,
041818Xim_G6_AY5,12,TE,I,8115,308.42,321.45,14.35,2657.8,2.16E+07,85.743,6.96E+05,35.98,2.92E+05,427.12,3.47E+06,281.04,2.28E+06,
041818Xim_G6_AY5,13,TE,I,6078,244.98,146.39,14.318,2672.7,1.62E+07,86.487,5.26E+05,89.789,5.46E+05,420.28,2.55E+06,610.09,3.71E+06,
041818Xim_G6_AY5,14,ICM,M,4680,199.48,249.89,13.187,2703.3,1.27E+07,78.961,3.70E+05,35.357,1.65E+05,454.73,2.13E+06,785.26,3.68E+06,
041818Xim_G6_AY5,15,ICM,I,8011,162.65,214.26,15.091,1699.8,1.36E+07,72.289,5.79E+05,62.745,5.03E+05,388.14,3.11E+06,1772.4,1.42E+07,
041818Xim_G6_AY5,16,TE,I,7934,152.27,325.08,17.435,2386.2,1.89E+07,82.25,6.53E+05,40.609,3.22E+05,421.95,3.35E+06,636.28,5.05E+06,
041818Xim_G6_AY5,17,TE,I,7346,239.5,340.94,18.927,2532.1,1.86E+07,71.414,5.25E+05,33.972,2.50E+05,385.64,2.83E+06,310.02,2.28E+06,
041818Xim_G6_AY5,18,ICM,I,9745,128.25,279.25,21.472,1904.9,1.86E+07,66.539,6.48E+05,504.7,4.92E+06,395.91,3.86E+06,95.869,9.34E+05,
041818Xim_G6_AY5,19,TE,I,7322,358.89,296.12,19.893,2519.6,1.84E+07,76.671,5.61E+05,61.159,4.48E+05,410.86,3.01E+06,636.19,4.66E+06,
041818Xim_G6_AY5,20,TE,I,15674,289.93,128.72,23.062,2498.2,3.92E+07,61.649,9.66E+05,27.109,4.25E+05,460.91,7.22E+06,230.39,3.61E+06,
041818Xim_G6_AY5,21,ICM,I,10013,115.64,228.91,20.866,1834.2,1.84E+07,85.018,8.51E+05,503.56,5.04E+06,426.14,4.27E+06,118.95,1.19E+06,
041818Xim_G6_AY5,22,TE,I,4716,194.28,333.58,20.77,3081.5,1.45E+07,65.144,3.07E+05,33.629,1.59E+05,400.33,1.89E+06,624.18,2.94E+06,
041818Xim_G6_AY5,23,TE,I,7509,149.02,168.68,23.313,1675.7,1.26E+07,75.38,5.66E+05,33.88,2.54E+05,426.11,3.20E+06,506.36,3.80E+06,
041818Xim_G6_AY5,24,ICM,I,3843,111.47,310.53,22.077,1984.9,7.63E+06,67.826,2.61E+05,578.22,2.22E+06,442.52,1.70E+06,121.25,4.66E+05,
041818Xim_G6_AY5,25,TE,I,13941,384.19,232.64,24.996,2592.6,3.61E+07,63.797,8.89E+05,32.605,4.55E+05,438.26,6.11E+06,175.17,2.44E+06,
041818Xim_G6_AY5,26,ICM,I,10976,145.63,205.58,24.776,1977.7,2.17E+07,75.358,8.27E+05,46.067,5.06E+05,412.76,4.53E+06,1308.3,1.44E+07,
041818Xim_G6_AY5,27,ICM,I,14024,86.414,217.61,27.97,1641.9,2.30E+07,80.855,1.13E+06,384.06,5.39E+06,399.69,5.61E+06,223.49,3.13E+06,
041818Xim_G6_AY5,28,ICM,M,3365,162.51,252.59,22.824,2841.2,9.56E+06,55.419,1.86E+05,57.927,1.95E+05,433.48,1.46E+06,653.38,2.20E+06,
041818Xim_G6_AY5,29,TE,I,7832,358.26,329.85,25.047,2213.7,1.73E+07,71.604,5.61E+05,31.733,2.49E+05,455.28,3.57E+06,396.03,3.10E+06,
041818Xim_G6_AY5,30,ICM,I,6942,169.4,304.88,24.306,1468.2,1.02E+07,50.135,3.48E+05,89.059,6.18E+05,395.02,2.74E+06,810.95,5.63E+06,
041818Xim_G6_AY5,31,TE,I,6904,243.77,364.4,27.564,2188.6,1.51E+07,62.284,4.30E+05,32.242,2.23E+05,381.67,2.64E+06,542.22,3.74E+06,
041818Xim_G6_AY5,32,ICM,I,14003,87.838,292.99,30.256,1445.7,2.02E+07,64.639,9.05E+05,649.04,9.09E+06,405.17,5.67E+06,81.445,1.14E+06,
041818Xim_G6_AY5,33,TE,I,7711,91.209,325.86,29.985,1772.6,1.37E+07,64.406,4.97E+05,43.454,3.35E+05,396.83,3.06E+06,282.15,2.18E+06,
041818Xim_G6_AY5,34,TE,I,7269,205.24,133.99,30.346,1549.4,1.13E+07,60.52,4.40E+05,30.466,2.21E+05,410.05,2.98E+06,347.75,2.53E+06,
041818Xim_G6_AY5,35,TE,I,6867,81.099,191.81,31.855,1412.3,9.70E+06,79.589,5.47E+05,59.548,4.09E+05,406.51,2.79E+06,543.37,3.73E+06,
041818Xim_G6_AY5,36,ICM,I,5222,137.8,317.74,27.908,1643.3,8.58E+06,53.499,2.79E+05,157.84,8.24E+05,440.95,2.30E+06,1073.5,5.61E+06,
041818Xim_G6_AY5,37,TE,I,4333,199.55,360.06,30.906,2797.1,1.21E+07,51.244,2.22E+05,26.606,1.15E+05,438.81,1.90E+06,455.44,1.97E+06,
041818Xim_G6_AY5,38,TE,I,12896,345.82,143.43,33.229,2401.7,3.10E+07,52.183,6.73E+05,25.647,3.31E+05,484.26,6.25E+06,157.38,2.03E+06,
041818Xim_G6_AY5,40,TE,I,6980,318.35,365.77,32.034,2140.6,1.49E+07,55.088,3.85E+05,29.136,2.03E+05,484.26,3.38E+06,375.69,2.62E+06,
041818Xim_G6_AY5,41,TE,I,5749,283.72,374.4,31.326,2431.1,1.40E+07,57.487,3.30E+05,30.156,1.73E+05,444.29,2.55E+06,393.09,2.26E+06,
041818Xim_G6_AY5,43,TE,I,9740,240.03,119.38,37.263,1101.2,1.07E+07,50.576,4.93E+05,49.202,4.79E+05,481.9,4.69E+06,261.43,2.55E+06,
041818Xim_G6_AY5,44,TE,I,2672,108.89,178.82,34.156,2125.5,5.68E+06,39.69,1.06E+05,34.651,92588,362.87,9.70E+05,69.087,1.85E+05,
041818Xim_G6_AY5,46,ICM,I,8316,154.24,286.72,35.385,1091,9.07E+06,47.12,3.92E+05,49.946,4.15E+05,381.3,3.17E+06,470.49,3.91E+06,
041818Xim_G6_AY5,47,TE,I,10251,387.29,306.05,38.744,1289.4,1.32E+07,42.249,4.33E+05,24.669,2.53E+05,466.11,4.78E+06,262.48,2.69E+06,
041818Xim_G6_AY5,48,ICM,I,12230,144.96,205.26,38.769,1298.7,1.59E+07,50.498,6.18E+05,32.806,4.01E+05,352.27,4.31E+06,659.9,8.07E+06,
041818Xim_G6_AY5,49,TE,M,7305,156.8,356.16,39.899,2122.1,1.55E+07,42.109,3.08E+05,21.657,1.58E+05,450.54,3.29E+06,201.66,1.47E+06,
041818Xim_G6_AY5,50,ICM,I,3981,108.69,223.41,37.601,1042.2,4.15E+06,47.742,1.90E+05,78.405,3.12E+05,404.76,1.61E+06,664.45,2.65E+06,
041818Xim_G6_AY5,51,ICM,I,10403,143.87,256.67,39.272,1252.7,1.30E+07,37.105,3.86E+05,40.906,4.26E+05,440.07,4.58E+06,429.82,4.47E+06,
041818Xim_G6_AY5,53,TE,I,14474,177.1,139.1,44.566,953.7,1.38E+07,43.017,6.23E+05,23.474,3.40E+05,437.31,6.33E+06,245.72,3.56E+06,
