 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
042617Xim_G6_AQ14,1,13109,TE,181.72,259.55,6.7313,2771.4,3.63E+07,906.77,1.19E+07,76.505,1.00E+06,1005.4,1.32E+07,757.55,9.93E+06,
042617Xim_G6_AQ14,2,12111,TE,277.4,215.85,8.0641,2551,3.09E+07,1039.9,1.26E+07,61.863,7.49E+05,1106.5,1.34E+07,506.31,6.13E+06,
042617Xim_G6_AQ14,3,11021,TE,342.42,232.88,7.7865,2947.2,3.25E+07,710.22,7.83E+06,47.037,5.18E+05,1010.1,1.11E+07,165.59,1.82E+06,
042617Xim_G6_AQ14,4,11636,TE,231.29,233.59,8.3786,2568.8,2.99E+07,1082.5,1.26E+07,61.668,7.18E+05,1093.3,1.27E+07,635.07,7.39E+06,
042617Xim_G6_AQ14,5,4210,TE,219.58,285.98,10.263,3087.7,1.30E+07,968.24,4.08E+06,54.145,2.28E+05,949.98,4.00E+06,475.73,2.00E+06,
042617Xim_G6_AQ14,6,12926,TE,271.45,283.6,9.7671,2368.9,3.06E+07,715,9.24E+06,58.265,7.53E+05,1103.4,1.43E+07,448.8,5.80E+06,
042617Xim_G6_AQ14,7,6343,TE,182.74,210.73,11.155,2342.4,1.49E+07,1211.8,7.69E+06,72.696,4.61E+05,1157.3,7.34E+06,762.5,4.84E+06,
042617Xim_G6_AQ14,8,6297,TE,314.34,269.94,11.409,1996.9,1.26E+07,773.19,4.87E+06,86.391,5.44E+05,1063.8,6.70E+06,456.12,2.87E+06,
042617Xim_G6_AQ14,9,3953,TE,351.78,281.83,12.842,2892.8,1.14E+07,35.467,1.40E+05,26.302,1.04E+05,1015.1,4.01E+06,57.029,2.25E+05,
042617Xim_G6_AQ14,10,3983,TE,174.42,294.12,13.742,3047.8,1.21E+07,928.23,3.70E+06,54.205,2.16E+05,984.04,3.92E+06,419.83,1.67E+06,
042617Xim_G6_AQ14,11,10976,TE,229.62,332.13,19.538,2564.9,2.82E+07,748.7,8.22E+06,57.634,6.33E+05,1069.6,1.17E+07,573.6,6.30E+06,
042617Xim_G6_AQ14,12,8321,TE,311.91,183.45,19.228,1713,1.43E+07,530.09,4.41E+06,55.314,4.60E+05,1041.7,8.67E+06,260.87,2.17E+06,
042617Xim_G6_AQ14,13,8766,ICM,201.28,259.08,16.291,1936,1.70E+07,60.038,5.26E+05,58.719,5.15E+05,975.56,8.55E+06,1242.4,1.09E+07,
042617Xim_G6_AQ14,14,7239,TE,145.98,196.6,19.467,2069.3,1.50E+07,832.02,6.02E+06,65.64,4.75E+05,1027.8,7.44E+06,589.2,4.27E+06,
042617Xim_G6_AQ14,15,6096,TE,356.24,206.24,20.129,1612.9,9.83E+06,495.08,3.02E+06,70.268,4.28E+05,1021.7,6.23E+06,347.65,2.12E+06,
042617Xim_G6_AQ14,16,9430,TE,107.74,264.34,20.783,2170.4,2.05E+07,857.22,8.08E+06,101.6,9.58E+05,1066.9,1.01E+07,559.81,5.28E+06,
042617Xim_G6_AQ14,17,5426,ICM,209.38,304.87,19.283,1961.6,1.06E+07,44.728,2.43E+05,50.873,2.76E+05,1045.7,5.67E+06,1170.9,6.35E+06,
