 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
042617Xim_G6_AR1,24,9665,ICM,220.7,253.17,19.706,1123.5,1.09E+07,717.72,6.94E+06,54.108,5.23E+05,916.07,8.85E+06,721.51,6.97E+06,
042617Xim_G6_AR1,43,11275,ICM,227.13,281.18,32.203,968.22,1.09E+07,427.19,4.82E+06,43.858,4.95E+05,939.49,1.06E+07,553.98,6.25E+06,
042617Xim_G6_AR1,36,12338,ICM,230.08,313.05,27.758,1239.7,1.53E+07,776.1,9.58E+06,52.904,6.53E+05,866.77,1.07E+07,453.74,5.60E+06,
042617Xim_G6_AR1,26,7853,ICM,217.97,225.14,24.092,1007.7,7.91E+06,482.63,3.79E+06,37.46,2.94E+05,851.86,6.69E+06,310,2.43E+06,
042617Xim_G6_AR1,65,14677,ICM,223.86,291.7,45.303,568.21,8.34E+06,256.9,3.77E+06,35.859,5.26E+05,897.23,1.32E+07,175.86,2.58E+06,
042617Xim_G6_AR1,81,14826,ICM,238.02,249.88,61.439,287.03,4.26E+06,99.318,1.47E+06,23.785,3.53E+05,877.35,1.30E+07,164.73,2.44E+06,
042617Xim_G6_AR1,60,14877,ICM,245.9,245.18,46.495,396.34,5.90E+06,149.78,2.23E+06,23.11,3.44E+05,957.9,1.43E+07,126.58,1.88E+06,
042617Xim_G6_AR1,34,10387,ICM,178.15,207.49,24.216,1269.6,1.32E+07,92.597,9.62E+05,137.76,1.43E+06,873.1,9.07E+06,117.87,1.22E+06,
042617Xim_G6_AR1,62,16143,ICM,235.72,193.39,48.912,403.67,6.52E+06,103.73,1.67E+06,23.821,3.85E+05,955.61,1.54E+07,112.5,1.82E+06,
042617Xim_G6_AR1,20,5556,ICM,165.89,227.12,16.614,1686.8,9.37E+06,153.31,8.52E+05,276.43,1.54E+06,962.33,5.35E+06,99.4,5.52E+05,
042617Xim_G6_AR1,21,7046,ICM,163.77,275.28,19.958,1262.8,8.90E+06,117.33,8.27E+05,299.91,2.11E+06,965.99,6.81E+06,86.716,6.11E+05,
042617Xim_G6_AR1,46,7197,ICM,176.3,171.36,33.126,1061.1,7.64E+06,63.632,4.58E+05,213.08,1.53E+06,892.71,6.42E+06,82.82,5.96E+05,
042617Xim_G6_AR1,28,9732,ICM,124.92,236.62,24.487,1763.1,1.72E+07,116.24,1.13E+06,231.19,2.25E+06,933.37,9.08E+06,82.298,8.01E+05,
042617Xim_G6_AR1,33,7845,ICM,201.01,172.84,25.623,1118.4,8.77E+06,103.7,8.14E+05,365.06,2.86E+06,953.91,7.48E+06,79.649,6.25E+05,
042617Xim_G6_AR1,50,11799,ICM,111.25,256.34,40.042,949.63,1.12E+07,101.28,1.20E+06,311.78,3.68E+06,959.88,1.13E+07,79.351,9.36E+05,
042617Xim_G6_AR1,52,17828,ICM,121.25,200.66,38.274,970.88,1.73E+07,119.12,2.12E+06,116.79,2.08E+06,994.92,1.77E+07,74.669,1.33E+06,
042617Xim_G6_AR1,44,12579,ICM,176.89,314.56,33.456,1202.9,1.51E+07,115.8,1.46E+06,372.17,4.68E+06,976.91,1.23E+07,73.573,9.25E+05,
042617Xim_G6_AR1,35,7433,ICM,140.33,201.04,26.678,1227.4,9.12E+06,101.81,7.57E+05,166.28,1.24E+06,926.12,6.88E+06,71.706,5.33E+05,
042617Xim_G6_AR1,40,9928,ICM,172.16,284.34,29.277,1197,1.19E+07,96.488,9.58E+05,191.95,1.91E+06,961.42,9.55E+06,66.315,6.58E+05,
042617Xim_G6_AR1,38,17912,ICM,234.15,134.34,32.303,995.6,1.78E+07,84.973,1.52E+06,231.9,4.15E+06,967.58,1.73E+07,59.809,1.07E+06,
042617Xim_G6_AR1,86,11656,ICM,177.72,197.47,60.407,330.53,3.85E+06,31.624,3.69E+05,31.824,3.71E+05,888.78,1.04E+07,59.014,6.88E+05,
042617Xim_G6_AR1,38.2,17912,ICM,215,109,34,1160.085,,78.753,,294.971,,1020.984,,58.109,,
042617Xim_G6_AR1,47,13125,ICM,156.88,236.44,35.598,872.76,1.15E+07,60.8,7.98E+05,57.19,7.51E+05,991.48,1.30E+07,57.294,7.52E+05,
042617Xim_G6_AR1,61,13571,ICM,156.76,161.43,47.511,545.73,7.41E+06,46.557,6.32E+05,98.904,1.34E+06,793.05,1.08E+07,52.666,7.15E+05,
042617Xim_G6_AR1,64,15758,ICM,201.4,136.36,48.683,625.22,9.85E+06,41.998,6.62E+05,137.91,2.17E+06,1060.3,1.67E+07,51.205,8.07E+05,
042617Xim_G6_AR1,69,15104,ICM,147.05,259.18,48.566,645.56,9.75E+06,55.133,8.33E+05,66.427,1.00E+06,916.89,1.38E+07,50.13,7.57E+05,
042617Xim_G6_AR1,57,7374,ICM,196.07,256.73,42.182,602,4.44E+06,46.224,3.41E+05,123.35,9.10E+05,848.05,6.25E+06,49.04,3.62E+05,
042617Xim_G6_AR1,75,7723,ICM,161.2,306.89,51.571,632.36,4.88E+06,58.085,4.49E+05,116.97,9.03E+05,906.02,7.00E+06,48.212,3.72E+05,
042617Xim_G6_AR1,71,16405,ICM,238.16,124.83,51.108,598.98,9.83E+06,43.468,7.13E+05,40.582,6.66E+05,895.1,1.47E+07,47.503,7.79E+05,
042617Xim_G6_AR1,67,7341,ICM,166.96,203.85,46.957,477.9,3.51E+06,43.118,3.17E+05,62.87,4.62E+05,991.39,7.28E+06,43.933,3.23E+05,
042617Xim_G6_AR1,87.2,20094,ICM,172,276,57,357.187,,51.84,,124.999,,984.954,,43.059,,
042617Xim_G6_AR1,93,1039,ICM,134.8,243.93,61.91,337.8,3.51E+05,48.577,50471,37.11,38557,819.49,8.51E+05,38.999,40520,
042617Xim_G6_AR1,86.2,11656,ICM,181,249,64,263.145,,33.957,,32.017,,880.276,,32.493,,
042617Xim_G6_AR1,4,10597,TE,244.08,231.78,5.5822,2535,2.69E+07,1762.2,1.87E+07,90.959,9.64E+05,998.04,1.06E+07,514.43,5.45E+06,
042617Xim_G6_AR1,8,9193,TE,296.51,177.67,9.4786,2022.9,1.86E+07,1919.7,1.76E+07,113.35,1.04E+06,935.23,8.60E+06,460.76,4.24E+06,
042617Xim_G6_AR1,9,9762,TE,219.37,166.33,10.985,2270.1,2.22E+07,1506.2,1.47E+07,77.496,7.57E+05,990.9,9.67E+06,446.8,4.36E+06,
042617Xim_G6_AR1,16,9175,TE,355.57,299.18,16.332,1385.3,1.27E+07,1843.7,1.69E+07,78.958,7.24E+05,1013.2,9.30E+06,446.58,4.10E+06,
042617Xim_G6_AR1,1,6658,TE,291.61,243.33,4.5972,2433.9,1.62E+07,1659.3,1.10E+07,79.628,5.30E+05,901.93,6.01E+06,426.57,2.84E+06,
042617Xim_G6_AR1,14,11140,TE,237.37,311.5,15.585,2168.8,2.42E+07,960.78,1.07E+07,65.085,7.25E+05,1006.1,1.12E+07,419.17,4.67E+06,
