 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
031818Xim_WT_AO19,1,5817,TE,264.33,234.92,4.5838,2102.2,1.22E+07,706.66,4.11E+06,60.498,3.52E+05,1221.3,7.10E+06,461.72,2.69E+06,
031818Xim_WT_AO19,2,8856,TE,345.27,262.53,6.1231,2399.3,2.12E+07,494.97,4.38E+06,67.658,5.99E+05,1248.5,1.11E+07,263.25,2.33E+06,
031818Xim_WT_AO19,3,7329,TE,288.7,317.87,4.8651,1940.1,1.42E+07,723.08,5.30E+06,59.278,4.34E+05,1269.9,9.31E+06,260.24,1.91E+06,
031818Xim_WT_AO19,4,5718,TE,311.24,227.97,5.6397,1931.8,1.10E+07,656.41,3.75E+06,54.483,3.12E+05,1213.5,6.94E+06,433.76,2.48E+06,
031818Xim_WT_AO19,5,9156,TE,211.14,300.28,8.0147,1855.7,1.70E+07,497.91,4.56E+06,52.1,4.77E+05,1240.3,1.14E+07,296.44,2.71E+06,
031818Xim_WT_AO19,6,6837,TE,298.87,185.33,9.867,1667.4,1.14E+07,592.82,4.05E+06,54.553,3.73E+05,1197.9,8.19E+06,293.96,2.01E+06,
031818Xim_WT_AO19,7,7213,TE,356.79,316.04,9.0136,1662.9,1.20E+07,614.81,4.43E+06,58.407,4.21E+05,1151.2,8.30E+06,284.44,2.05E+06,
031818Xim_WT_AO19,8,9333,TE,197.34,227.11,10.657,2423.3,2.26E+07,607.05,5.67E+06,47.479,4.43E+05,1231.8,1.15E+07,258.53,2.41E+06,
031818Xim_WT_AO19,9,7058,TE,240.38,167.15,15.58,1555.9,1.10E+07,586.77,4.14E+06,51.34,3.62E+05,1185.5,8.37E+06,252.65,1.78E+06,
031818Xim_WT_AO19,10,6796,TE,337.41,163.16,18.259,1216.7,8.27E+06,477.97,3.25E+06,42.479,2.89E+05,1155.2,7.85E+06,205.2,1.39E+06,
031818Xim_WT_AO19,11,8239,TE,292.56,137.21,19.866,1600.7,1.32E+07,393.43,3.24E+06,40.801,3.36E+05,1164.8,9.60E+06,189.06,1.56E+06,
031818Xim_WT_AO19,12,7549,TE,147.86,209.72,19.531,1704.1,1.29E+07,640.41,4.83E+06,50.54,3.82E+05,1115.3,8.42E+06,261.53,1.97E+06,
031818Xim_WT_AO19,13,11774,TE,388.36,230.75,20.578,1344.9,1.58E+07,458.21,5.39E+06,45.303,5.33E+05,1220.2,1.44E+07,300.2,3.53E+06,
031818Xim_WT_AO19,14,9598,TE,383.9,321.44,21.005,1498.3,1.44E+07,418.73,4.02E+06,46.553,4.47E+05,1244.5,1.19E+07,207.32,1.99E+06,
031818Xim_WT_AO19,15,6538,TE,234.38,376.26,19.658,2103.8,1.38E+07,476.58,3.12E+06,47.458,3.10E+05,1210.1,7.91E+06,258.99,1.69E+06,
031818Xim_WT_AO19,16,8962,TE,322.79,381.56,21.512,747.72,6.70E+06,208.28,1.87E+06,30.747,2.76E+05,987.24,8.85E+06,150.88,1.35E+06,
031818Xim_WT_AO19,17,9879,TE,123.47,271.86,23.446,2344.2,2.32E+07,570.31,5.63E+06,43.273,4.27E+05,1160.1,1.15E+07,194.06,1.92E+06,
031818Xim_WT_AO19,18,6083,TE,172.16,341.65,23.108,2117.7,1.29E+07,562.51,3.42E+06,46.474,2.83E+05,1236.1,7.52E+06,289.07,1.76E+06,
031818Xim_WT_AO19,19,7757,TE,185.95,160.65,24.492,1521.6,1.18E+07,541.4,4.20E+06,44.266,3.43E+05,1118.6,8.68E+06,225.16,1.75E+06,
031818Xim_WT_AO19,20,7668,TE,389.02,181.19,26.385,963.61,7.39E+06,386.14,2.96E+06,44.841,3.44E+05,1109.2,8.51E+06,248.59,1.91E+06,
