Embryo Id,Cell ID,Identity,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum, 
050718Xim_WT_BC5,49,ICM,I,2555,92.367,282.68,36.628,2133.7,5.45E+06,63.447,1.62E+05,27.105,69252,440.25,1.12E+06,728.56,1.86E+06,
050718Xim_WT_BC5,24,ICM,I,3436,130.75,231.94,20.493,2680.5,9.21E+06,141.67,4.87E+05,30.69,1.05E+05,462.38,1.59E+06,642.66,2.21E+06,
050718Xim_WT_BC5,28,ICM,I,3357,121.41,266.18,23.898,2592.3,8.70E+06,76.296,2.56E+05,29.105,97705,473.7,1.59E+06,642.54,2.16E+06,
050718Xim_WT_BC5,47,ICM,I,4313,90.907,228.58,35.145,2260.8,9.75E+06,772.76,3.33E+06,42.643,1.84E+05,421.27,1.82E+06,636.95,2.75E+06,
050718Xim_WT_BC5,85,ICM,I,4161,77.353,182.15,58.095,995.02,4.14E+06,329.57,1.37E+06,28.925,1.20E+05,447.25,1.86E+06,606.47,2.52E+06,
050718Xim_WT_BC5,65,ICM,I,4710,98.851,342.86,47.921,1964.3,9.25E+06,54.319,2.56E+05,24.932,1.17E+05,419.85,1.98E+06,597.9,2.82E+06,
050718Xim_WT_BC5,34,ICM,I,5794,142.9,336.24,27.665,2290.8,1.33E+07,75.128,4.35E+05,28.426,1.65E+05,472.56,2.74E+06,564.22,3.27E+06,
050718Xim_WT_BC5,55,ICM,I,6843,95.772,188.49,42.253,1661.5,1.14E+07,123.44,8.45E+05,25.97,1.78E+05,432.16,2.96E+06,525.7,3.60E+06,
050718Xim_WT_BC5,31,ICM,I,5693,166.01,159.9,24.975,2060.5,1.17E+07,118.01,6.72E+05,28.923,1.65E+05,457.89,2.61E+06,518.74,2.95E+06,
050718Xim_WT_BC5,63,ICM,I,3462,74.523,258.95,46.621,1643.4,5.69E+06,647.83,2.24E+06,39.971,1.38E+05,411.08,1.42E+06,484.68,1.68E+06,
050718Xim_WT_BC5,90,ICM,I,3060,64.833,258.52,59.261,1040.7,3.18E+06,242.42,7.42E+05,31.357,95953,430.5,1.32E+06,476.9,1.46E+06,
050718Xim_WT_BC5,121,ICM,I,9649,34,304,73,1318.121,,540.189,,65.303,,464.025,,459.646,,
050718Xim_WT_BC5,91,ICM,I,3207,79.412,300.44,60.509,1082.2,3.47E+06,398.5,1.28E+06,35.365,1.13E+05,411.31,1.32E+06,450.3,1.44E+06,
050718Xim_WT_BC5,50.3,ICM,I,11401,86,299,47,1517.375,,83.517,,23.925,,439.123,,431.712,,
050718Xim_WT_BC5,119.2,ICM,I,9229,55,175,80,736.55,,470.761,,37.311,,464.002,,358.376,,
050718Xim_WT_BC5,121.2,ICM,I,9649,30,312,80,1249.306,,149.011,,37.006,,436.23,,356.451,,
050718Xim_WT_BC5,100,ICM,I,3440,72.134,231.63,64,747.114,,233.681,,26.504,,357.626,,355.005,,
