 Embryo Id, Cell ID, Size,Identity, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
042617Xim_G6_AR16,1,10698,TE,274.42,270.87,5.1629,2523.3,2.70E+07,729.82,7.81E+06,52.947,5.66E+05,1049.3,1.12E+07,301.89,3.23E+06,
042617Xim_G6_AR16,2,4982,TE,196.92,289.22,3.0415,2388.3,1.19E+07,820.3,4.09E+06,64.718,3.22E+05,1029.8,5.13E+06,801.28,3.99E+06,
042617Xim_G6_AR16,3,13248,TE,225.3,181.73,6.367,2329.8,3.09E+07,553.67,7.34E+06,97.841,1.30E+06,1044.1,1.38E+07,291.58,3.86E+06,
042617Xim_G6_AR16,4,10378,TE,133.43,277.55,5.7839,1470.7,1.53E+07,855.32,8.88E+06,49.064,5.09E+05,908.51,9.43E+06,440.8,4.57E+06,
042617Xim_G6_AR16,5,14115,TE,327.18,322.08,6.2985,2161.7,3.05E+07,491.85,6.94E+06,46.613,6.58E+05,1080,1.52E+07,330.23,4.66E+06,
042617Xim_G6_AR16,6,7595,TE,192.14,337.2,6.0449,1973.3,1.50E+07,586.24,4.45E+06,50.116,3.81E+05,923.03,7.01E+06,600.35,4.56E+06,
042617Xim_G6_AR16,7,13559,TE,309.9,200.76,9.5824,2081.9,2.82E+07,596.74,8.09E+06,54.637,7.41E+05,1057.4,1.43E+07,325.23,4.41E+06,
042617Xim_G6_AR16,8,13350,TE,141.47,197.38,9.6596,1578.7,2.11E+07,785.4,1.05E+07,47.649,6.36E+05,998.59,1.33E+07,387.9,5.18E+06,
042617Xim_G6_AR16,9,11100,TE,259.05,374.04,9.3133,2426.7,2.69E+07,633.25,7.03E+06,224.18,2.49E+06,951.36,1.06E+07,367.47,4.08E+06,
042617Xim_G6_AR16,10,7582,TE,340.68,224.81,12.112,1792,1.36E+07,646.54,4.90E+06,164.49,1.25E+06,1077.7,8.17E+06,398.32,3.02E+06,
042617Xim_G6_AR16,11,7500,TE,271.62,140.66,12.633,1664.2,1.25E+07,603.11,4.52E+06,86.92,6.52E+05,1056.6,7.92E+06,275.96,2.07E+06,
042617Xim_G6_AR16,12,7615,TE,396.23,263.18,16.183,1756.2,1.34E+07,552.89,4.21E+06,145.86,1.11E+06,1047.2,7.97E+06,266.2,2.03E+06,
042617Xim_G6_AR16,13,4311,TE,93.604,309.71,17.077,2940.5,1.27E+07,710,3.06E+06,38.487,1.66E+05,846.74,3.65E+06,227.64,9.81E+05,
042617Xim_G6_AR16,14,9469,TE,327.55,408.49,17.867,2614.9,2.48E+07,438.82,4.16E+06,80.069,7.58E+05,869.03,8.23E+06,278.34,2.64E+06,
042617Xim_G6_AR16,15,10374,TE,142.42,382.65,20.856,2492.5,2.59E+07,675.64,7.01E+06,46.559,4.83E+05,879.13,9.12E+06,237.35,2.46E+06,
042617Xim_G6_AR16,16,6300,TE,324.32,118.89,21.441,1626.9,1.03E+07,489.28,3.08E+06,49.21,3.10E+05,1067.8,6.73E+06,221.06,1.39E+06,
042617Xim_G6_AR16,17,11341,TE,372.8,139.51,22.825,1885.7,2.14E+07,416.09,4.72E+06,72.613,8.24E+05,973.9,1.10E+07,252.23,2.86E+06,
042617Xim_G6_AR16,18,10325,TE,275.59,97.497,23.846,1258.6,1.30E+07,465.96,4.81E+06,51.046,5.27E+05,1060,1.09E+07,282.43,2.92E+06,
042617Xim_G6_AR16,19,12128,TE,206.22,430.41,25.213,2291.3,2.78E+07,534.8,6.49E+06,67.889,8.23E+05,893.72,1.08E+07,314.8,3.82E+06,
042617Xim_G6_AR16,20,11931,TE,415,345.99,27.478,1980.5,2.36E+07,439.75,5.25E+06,40.098,4.78E+05,1029.9,1.23E+07,250.77,2.99E+06,
042617Xim_G6_AR16,21,14943,TE,158.69,126.93,31.749,1537.5,2.30E+07,502.53,7.51E+06,38.885,5.81E+05,950.04,1.42E+07,321.51,4.80E+06,
042617Xim_G6_AR16,22,19775,TE,410.75,195.65,33.452,1395.6,2.76E+07,282.47,5.59E+06,32.248,6.38E+05,1023.5,2.02E+07,85.992,1.70E+06,
042617Xim_G6_AR16,22.2,19775,TE,410.75,195.65,33.452,1480.821,2.76E+07,312.308,5.59E+06,32.256,6.38E+05,1064.69,2.02E+07,87.697,1.70E+06,
042617Xim_G6_AR16,23,10167,TE,411.75,377.27,33.336,1734.8,1.76E+07,353.18,3.59E+06,36.543,3.72E+05,1068.2,1.09E+07,215.63,2.19E+06,
042617Xim_G6_AR16,24,11198,TE,235.36,75.505,34.756,1290.6,1.45E+07,453.21,5.08E+06,52.134,5.84E+05,971.71,1.09E+07,344.17,3.85E+06,
